Project,Module,File,GT,TFIDF@10,Score@10,TFIDF@20,Score@20,TFIDF@30,Score@30,TFIDF@40,Score@40,TFIDF@50,Score@50,TFIDF@60,Score@60,TFIDF@70,Score@70,TFIDF@80,Score@80,TFIDF@90,Score@90
lerobot,utilities,utils/io_utils.py,None,datasets,15.00,None,15.00,None,15.00,None,15.00,None,15.00,None,15.00,None,15.00,None,15.00,None,15.00
lerobot,utilities,policies/diffusion/modeling_diffusion.py,policies,robot_devices,73.91,robot_devices,73.91,robot_devices,73.91,robot_devices,73.91,robot_devices,73.91,robot_devices,73.91,robot_devices,73.91,None,73.91,None,73.91
lerobot,utilities,envs/configs.py,environments,environments,78.62,environments,78.62,environments,78.62,environments,78.62,environments,78.62,environments,78.62,environments,78.62,None,78.62,None,78.62
qlib,data,contrib/data/highfreq_processor.py,contrib,contrib,58.87,contrib,58.87,contrib,58.87,contrib,58.87,contrib,58.87,None,58.87,None,58.87,None,58.87,None,58.87
qlib,data,data/dataset/__init__.py,None,run,43.46,run,43.46,run,43.46,run,43.46,None,43.46,None,43.46,None,43.46,None,43.46,None,43.46
qlib,data,data/dataset/weight.py,None,None,9.93,None,9.93,None,9.93,None,9.93,None,9.93,None,9.93,None,9.93,None,9.93,None,9.93
qlib,data,rl/order_execution/__init__.py,rl,rl,90.73,rl,90.73,rl,90.73,rl,90.73,rl,90.73,rl,90.73,rl,90.73,rl,90.73,rl,90.73
qlib,data,contrib/data/data.py,contrib,contrib,62.68,contrib,62.68,contrib,62.68,contrib,62.68,contrib,62.68,contrib,62.68,None,62.68,None,62.68,None,62.68
qlib,data,workflow/online/update.py,workflow,workflow,171.91,workflow,171.91,workflow,171.91,workflow,171.91,workflow,171.91,workflow,171.91,workflow,171.91,workflow,171.91,workflow,171.91
qlib,data,contrib/evaluate_portfolio.py,contrib,contrib,64.21,contrib,64.21,contrib,64.21,contrib,64.21,contrib,64.21,contrib,64.21,None,64.21,None,64.21,None,64.21
qlib,data,rl/contrib/utils.py,rl,utils,90.19,utils,90.19,utils,90.19,utils,90.19,utils,90.19,utils,90.19,utils,90.19,utils,90.19,utils,90.19
qlib,data,workflow/online/utils.py,workflow,workflow,205.19,workflow,205.19,workflow,205.19,workflow,205.19,workflow,205.19,workflow,205.19,workflow,205.19,workflow,205.19,workflow,205.19
qlib,data,contrib/data/handler.py,contrib,contrib,73.82,contrib,73.82,contrib,73.82,contrib,73.82,contrib,73.82,contrib,73.82,contrib,73.82,None,73.82,None,73.82
qlib,data,contrib/model/pytorch_tcn_ts.py,contrib,model,102.22,model,102.22,model,102.22,model,102.22,model,102.22,model,102.22,model,102.22,model,102.22,model,102.22
qlib,data,contrib/strategy/optimizer/__init__.py,contrib,strategy,99.97,strategy,99.97,strategy,99.97,strategy,99.97,strategy,99.97,strategy,99.97,strategy,99.97,strategy,99.97,strategy,99.97
qlib,data,contrib/eva/__init__.py,contrib,contrib,61.74,contrib,61.74,contrib,61.74,contrib,61.74,contrib,61.74,contrib,61.74,None,61.74,None,61.74,None,61.74
qlib,data,strategy/base.py,strategy,strategy,153.12,strategy,153.12,strategy,153.12,strategy,153.12,strategy,153.12,strategy,153.12,strategy,153.12,strategy,153.12,strategy,153.12
qlib,data,contrib/model/pytorch_tcts.py,contrib,model,130.57,model,130.57,model,130.57,model,130.57,model,130.57,model,130.57,model,130.57,model,130.57,model,130.57
qlib,data,rl/order_execution/policy.py,rl,rl,106.96,rl,106.96,rl,106.96,rl,106.96,rl,106.96,rl,106.96,rl,106.96,rl,106.96,rl,106.96
qlib,data,contrib/tuner/launcher.py,contrib,contrib,69.44,contrib,69.44,contrib,69.44,contrib,69.44,contrib,69.44,contrib,69.44,None,69.44,None,69.44,None,69.44
qlib,data,contrib/data/highfreq_provider.py,contrib,tests,135.89,tests,135.89,tests,135.89,tests,135.89,tests,135.89,tests,135.89,tests,135.89,tests,135.89,tests,135.89
qlib,data,data/pit.py,None,run,30.78,run,30.78,run,30.78,None,30.78,None,30.78,None,30.78,None,30.78,None,30.78,None,30.78
qlib,data,contrib/report/analysis_position/rank_label.py,contrib,contrib,66.39,contrib,66.39,contrib,66.39,contrib,66.39,contrib,66.39,contrib,66.39,None,66.39,None,66.39,None,66.39
qlib,data,contrib/strategy/order_generator.py,contrib,strategy,85.26,strategy,85.26,strategy,85.26,strategy,85.26,strategy,85.26,strategy,85.26,strategy,85.26,strategy,85.26,None,85.26
qlib,data,utils/exceptions.py,utils,utils,79.93,utils,79.93,utils,79.93,utils,79.93,utils,79.93,utils,79.93,utils,79.93,None,79.93,None,79.93
qlib,data,utils/file.py,utils,utils,88.86,utils,88.86,utils,88.86,utils,88.86,utils,88.86,utils,88.86,utils,88.86,utils,88.86,None,88.86
qlib,data,contrib/ops/__init__.py,contrib,contrib,61.74,contrib,61.74,contrib,61.74,contrib,61.74,contrib,61.74,contrib,61.74,None,61.74,None,61.74,None,61.74
qlib,data,contrib/report/analysis_position/cumulative_return.py,contrib,contrib,68.29,contrib,68.29,contrib,68.29,contrib,68.29,contrib,68.29,contrib,68.29,None,68.29,None,68.29,None,68.29
qlib,data,contrib/model/pytorch_tabnet.py,contrib,model,106.13,model,106.13,model,106.13,model,106.13,model,106.13,model,106.13,model,106.13,model,106.13,model,106.13
qlib,data,backtest/profit_attribution.py,backtest,backtest,68.06,backtest,68.06,backtest,68.06,backtest,68.06,backtest,68.06,backtest,68.06,None,68.06,None,68.06,None,68.06
qlib,data,rl/order_execution/state.py,rl,backtest,95.21,backtest,95.21,backtest,95.21,backtest,95.21,backtest,95.21,backtest,95.21,backtest,95.21,backtest,95.21,backtest,95.21
qlib,data,rl/trainer/__init__.py,rl,backtest,97.28,backtest,97.28,backtest,97.28,backtest,97.28,backtest,97.28,backtest,97.28,backtest,97.28,backtest,97.28,backtest,97.28
qlib,data,data/ops.py,None,rl,168.90,rl,168.90,rl,168.90,rl,168.90,rl,168.90,rl,168.90,rl,168.90,rl,168.90,rl,168.90
qlib,data,utils/time.py,utils,utils,68.15,utils,68.15,utils,68.15,utils,68.15,utils,68.15,utils,68.15,None,68.15,None,68.15,None,68.15
qlib,data,utils/index_data.py,utils,utils,76.90,utils,76.90,utils,76.90,utils,76.90,utils,76.90,utils,76.90,utils,76.90,None,76.90,None,76.90
qlib,data,workflow/task/utils.py,workflow,workflow,142.67,workflow,142.67,workflow,142.67,workflow,142.67,workflow,142.67,workflow,142.67,workflow,142.67,workflow,142.67,workflow,142.67
qlib,data,contrib/model/highfreq_gdbt_model.py,contrib,model,91.32,model,91.32,model,91.32,model,91.32,model,91.32,model,91.32,model,91.32,model,91.32,model,91.32
qlib,data,utils/objm.py,utils,utils,80.69,utils,80.69,utils,80.69,utils,80.69,utils,80.69,utils,80.69,utils,80.69,utils,80.69,None,80.69
qlib,data,contrib/report/analysis_position/score_ic.py,contrib,contrib,69.22,contrib,69.22,contrib,69.22,contrib,69.22,contrib,69.22,contrib,69.22,None,69.22,None,69.22,None,69.22
qlib,data,contrib/report/__init__.py,contrib,model,70.62,model,70.62,model,70.62,model,70.62,model,70.62,model,70.62,model,70.62,None,70.62,None,70.62
qlib,data,backtest/signal.py,backtest,backtest,103.27,backtest,103.27,backtest,103.27,backtest,103.27,backtest,103.27,backtest,103.27,backtest,103.27,backtest,103.27,backtest,103.27
qlib,data,data/dataset/processor.py,None,workflow,38.44,workflow,38.44,workflow,38.44,None,38.44,None,38.44,None,38.44,None,38.44,None,38.44,None,38.44
qlib,data,contrib/model/linear.py,contrib,model,94.29,model,94.29,model,94.29,model,94.29,model,94.29,model,94.29,model,94.29,model,94.29,model,94.29
qlib,data,contrib/model/pytorch_alstm.py,contrib,model,107.82,model,107.82,model,107.82,model,107.82,model,107.82,model,107.82,model,107.82,model,107.82,model,107.82
qlib,data,contrib/model/pytorch_gru.py,contrib,model,100.56,model,100.56,model,100.56,model,100.56,model,100.56,model,100.56,model,100.56,model,100.56,model,100.56
qlib,data,contrib/online/__init__.py,contrib,contrib,64.95,contrib,64.95,contrib,64.95,contrib,64.95,contrib,64.95,contrib,64.95,None,64.95,None,64.95,None,64.95
qlib,data,contrib/tuner/config.py,contrib,backtest,95.55,backtest,95.55,backtest,95.55,backtest,95.55,backtest,95.55,backtest,95.55,backtest,95.55,backtest,95.55,backtest,95.55
qlib,data,contrib/ops/high_freq.py,contrib,contrib,58.41,contrib,58.41,contrib,58.41,contrib,58.41,contrib,58.41,None,58.41,None,58.41,None,58.41,None,58.41
qlib,data,backtest/utils.py,backtest,utils,80.37,utils,80.37,utils,80.37,utils,80.37,utils,80.37,utils,80.37,utils,80.37,utils,80.37,None,80.37
qlib,data,data/dataset/storage.py,None,workflow,29.16,workflow,29.16,None,29.16,None,29.16,None,29.16,None,29.16,None,29.16,None,29.16,None,29.16
qlib,data,contrib/data/processor.py,contrib,contrib,60.26,contrib,60.26,contrib,60.26,contrib,60.26,contrib,60.26,contrib,60.26,None,60.26,None,60.26,None,60.26
qlib,data,backtest/high_performance_ds.py,backtest,backtest,74.19,backtest,74.19,backtest,74.19,backtest,74.19,backtest,74.19,backtest,74.19,backtest,74.19,None,74.19,None,74.19
qlib,data,contrib/model/pytorch_general_nn.py,contrib,rl,117.45,rl,117.45,rl,117.45,rl,117.45,rl,117.45,rl,117.45,rl,117.45,rl,117.45,rl,117.45
qlib,data,contrib/eva/alpha.py,contrib,contrib,64.28,contrib,64.28,contrib,64.28,contrib,64.28,contrib,64.28,contrib,64.28,None,64.28,None,64.28,None,64.28
qlib,data,contrib/meta/__init__.py,contrib,contrib,61.98,contrib,61.98,contrib,61.98,contrib,61.98,contrib,61.98,contrib,61.98,None,61.98,None,61.98,None,61.98
qlib,data,rl/seed.py,rl,rl,86.55,rl,86.55,rl,86.55,rl,86.55,rl,86.55,rl,86.55,rl,86.55,rl,86.55,None,86.55
qlib,data,model/__init__.py,model,model,69.66,model,69.66,model,69.66,model,69.66,model,69.66,model,69.66,None,69.66,None,69.66,None,69.66
qlib,data,rl/utils/env_wrapper.py,rl,utils,93.08,utils,93.08,utils,93.08,utils,93.08,utils,93.08,utils,93.08,utils,93.08,utils,93.08,utils,93.08
qlib,data,backtest/decision.py,backtest,strategy,121.16,strategy,121.16,strategy,121.16,strategy,121.16,strategy,121.16,strategy,121.16,strategy,121.16,strategy,121.16,strategy,121.16
qlib,data,rl/strategy/__init__.py,rl,strategy,98.20,strategy,98.20,strategy,98.20,strategy,98.20,strategy,98.20,strategy,98.20,strategy,98.20,strategy,98.20,strategy,98.20
qlib,data,rl/utils/__init__.py,rl,utils,87.17,utils,87.17,utils,87.17,utils,87.17,utils,87.17,utils,87.17,utils,87.17,utils,87.17,None,87.17
qlib,data,model/riskmodel/__init__.py,model,model,65.80,model,65.80,model,65.80,model,65.80,model,65.80,model,65.80,None,65.80,None,65.80,None,65.80
qlib,data,contrib/online/utils.py,contrib,utils,99.73,utils,99.73,utils,99.73,utils,99.73,utils,99.73,utils,99.73,utils,99.73,utils,99.73,utils,99.73
qlib,data,model/interpret/base.py,model,model,73.74,model,73.74,model,73.74,model,73.74,model,73.74,model,73.74,model,73.74,None,73.74,None,73.74
qlib,data,rl/contrib/__init__.py,rl,rl,86.67,rl,86.67,rl,86.67,rl,86.67,rl,86.67,rl,86.67,rl,86.67,rl,86.67,None,86.67
qlib,data,contrib/report/data/base.py,contrib,contrib,66.80,contrib,66.80,contrib,66.80,contrib,66.80,contrib,66.80,contrib,66.80,None,66.80,None,66.80,None,66.80
qlib,data,contrib/report/analysis_model/__init__.py,contrib,model,69.56,model,69.56,model,69.56,model,69.56,model,69.56,model,69.56,None,69.56,None,69.56,None,69.56
qlib,data,rl/order_execution/simulator_qlib.py,rl,strategy,126.87,strategy,126.87,strategy,126.87,strategy,126.87,strategy,126.87,strategy,126.87,strategy,126.87,strategy,126.87,strategy,126.87
qlib,data,contrib/model/pytorch_gru_ts.py,contrib,model,101.04,model,101.04,model,101.04,model,101.04,model,101.04,model,101.04,model,101.04,model,101.04,model,101.04
qlib,data,data/filter.py,None,rl,31.85,rl,31.85,rl,31.85,None,31.85,None,31.85,None,31.85,None,31.85,None,31.85,None,31.85
qlib,data,rl/trainer/callbacks.py,rl,model,92.55,model,92.55,model,92.55,model,92.55,model,92.55,model,92.55,model,92.55,model,92.55,model,92.55
qlib,data,contrib/data/loader.py,contrib,contrib,61.40,contrib,61.40,contrib,61.40,contrib,61.40,contrib,61.40,contrib,61.40,None,61.40,None,61.40,None,61.40
qlib,data,model/riskmodel/shrink.py,model,model,56.94,model,56.94,model,56.94,model,56.94,model,56.94,None,56.94,None,56.94,None,56.94,None,56.94
qlib,data,contrib/tuner/tuner.py,contrib,strategy,123.62,strategy,123.62,strategy,123.62,strategy,123.62,strategy,123.62,strategy,123.62,strategy,123.62,strategy,123.62,strategy,123.62
qlib,data,contrib/model/pytorch_localformer.py,contrib,model,112.69,model,112.69,model,112.69,model,112.69,model,112.69,model,112.69,model,112.69,model,112.69,model,112.69
qlib,data,data/inst_processor.py,None,workflow,14.20,None,14.20,None,14.20,None,14.20,None,14.20,None,14.20,None,14.20,None,14.20,None,14.20
qlib,data,contrib/model/pytorch_lstm_ts.py,contrib,model,100.42,model,100.42,model,100.42,model,100.42,model,100.42,model,100.42,model,100.42,model,100.42,model,100.42
qlib,data,model/interpret/__init__.py,model,model,65.95,model,65.95,model,65.95,model,65.95,model,65.95,model,65.95,None,65.95,None,65.95,None,65.95
qlib,data,contrib/strategy/optimizer/base.py,contrib,strategy,98.79,strategy,98.79,strategy,98.79,strategy,98.79,strategy,98.79,strategy,98.79,strategy,98.79,strategy,98.79,strategy,98.79
qlib,data,data/base.py,None,workflow,28.76,workflow,28.76,None,28.76,None,28.76,None,28.76,None,28.76,None,28.76,None,28.76,None,28.76
qlib,data,model/meta/task.py,model,model,93.81,model,93.81,model,93.81,model,93.81,model,93.81,model,93.81,model,93.81,model,93.81,model,93.81
qlib,data,contrib/meta/data_selection/net.py,contrib,contrib,67.02,contrib,67.02,contrib,67.02,contrib,67.02,contrib,67.02,contrib,67.02,None,67.02,None,67.02,None,67.02
qlib,data,contrib/model/pytorch_tcn.py,contrib,model,101.66,model,101.66,model,101.66,model,101.66,model,101.66,model,101.66,model,101.66,model,101.66,model,101.66
qlib,data,contrib/rolling/ddgda.py,contrib,model,98.94,model,98.94,model,98.94,model,98.94,model,98.94,model,98.94,model,98.94,model,98.94,model,98.94
qlib,data,rl/interpreter.py,rl,rl,76.89,rl,76.89,rl,76.89,rl,76.89,rl,76.89,rl,76.89,rl,76.89,None,76.89,None,76.89
qlib,data,contrib/data/__init__.py,contrib,contrib,64.41,contrib,64.41,contrib,64.41,contrib,64.41,contrib,64.41,contrib,64.41,None,64.41,None,64.41,None,64.41
qlib,data,model/ens/ensemble.py,model,model,81.51,model,81.51,model,81.51,model,81.51,model,81.51,model,81.51,model,81.51,model,81.51,None,81.51
qlib,data,model/ens/group.py,model,model,61.70,model,61.70,model,61.70,model,61.70,model,61.70,model,61.70,None,61.70,None,61.70,None,61.70
qlib,data,workflow/utils.py,workflow,workflow,140.15,workflow,140.15,workflow,140.15,workflow,140.15,workflow,140.15,workflow,140.15,workflow,140.15,workflow,140.15,workflow,140.15
qlib,data,workflow/record_temp.py,workflow,workflow,192.47,workflow,192.47,workflow,192.47,workflow,192.47,workflow,192.47,workflow,192.47,workflow,192.47,workflow,192.47,workflow,192.47
qlib,data,contrib/model/pytorch_localformer_ts.py,contrib,model,113.96,model,113.96,model,113.96,model,113.96,model,113.96,model,113.96,model,113.96,model,113.96,model,113.96
qlib,data,contrib/report/analysis_position/report.py,contrib,contrib,70.11,contrib,70.11,contrib,70.11,contrib,70.11,contrib,70.11,contrib,70.11,contrib,70.11,None,70.11,None,70.11
qlib,data,contrib/report/analysis_position/risk_analysis.py,contrib,contrib,65.47,contrib,65.47,contrib,65.47,contrib,65.47,contrib,65.47,contrib,65.47,None,65.47,None,65.47,None,65.47
qlib,data,rl/contrib/backtest.py,rl,strategy,141.53,strategy,141.53,strategy,141.53,strategy,141.53,strategy,141.53,strategy,141.53,strategy,141.53,strategy,141.53,strategy,141.53
qlib,data,backtest/exchange.py,backtest,backtest,61.99,backtest,61.99,backtest,61.99,backtest,61.99,backtest,61.99,backtest,61.99,None,61.99,None,61.99,None,61.99
qlib,data,rl/order_execution/strategy.py,rl,backtest,114.78,backtest,114.78,backtest,114.78,backtest,114.78,backtest,114.78,backtest,114.78,backtest,114.78,backtest,114.78,backtest,114.78
qlib,data,backtest/position.py,backtest,backtest,67.95,backtest,67.95,backtest,67.95,backtest,67.95,backtest,67.95,backtest,67.95,None,67.95,None,67.95,None,67.95
qlib,data,contrib/data/utils/sepdf.py,contrib,utils,79.57,utils,79.57,utils,79.57,utils,79.57,utils,79.57,utils,79.57,utils,79.57,None,79.57,None,79.57
qlib,data,contrib/meta/data_selection/dataset.py,contrib,workflow,177.17,workflow,177.17,workflow,177.17,workflow,177.17,workflow,177.17,workflow,177.17,workflow,177.17,workflow,177.17,workflow,177.17
qlib,data,contrib/online/manager.py,contrib,strategy,123.01,strategy,123.01,strategy,123.01,strategy,123.01,strategy,123.01,strategy,123.01,strategy,123.01,strategy,123.01,strategy,123.01
qlib,data,contrib/evaluate.py,contrib,strategy,125.62,strategy,125.62,strategy,125.62,strategy,125.62,strategy,125.62,strategy,125.62,strategy,125.62,strategy,125.62,strategy,125.62
qlib,data,model/meta/model.py,model,model,73.10,model,73.10,model,73.10,model,73.10,model,73.10,model,73.10,model,73.10,None,73.10,None,73.10
qlib,data,contrib/data/utils/__init__.py,contrib,utils,86.06,utils,86.06,utils,86.06,utils,86.06,utils,86.06,utils,86.06,utils,86.06,utils,86.06,None,86.06
qlib,data,strategy/__init__.py,strategy,strategy,98.36,strategy,98.36,strategy,98.36,strategy,98.36,strategy,98.36,strategy,98.36,strategy,98.36,strategy,98.36,strategy,98.36
qlib,data,model/base.py,model,model,94.98,model,94.98,model,94.98,model,94.98,model,94.98,model,94.98,model,94.98,model,94.98,model,94.98
qlib,data,backtest/executor.py,backtest,strategy,134.95,strategy,134.95,strategy,134.95,strategy,134.95,strategy,134.95,strategy,134.95,strategy,134.95,strategy,134.95,strategy,134.95
qlib,data,contrib/model/pytorch_sandwich.py,contrib,model,98.58,model,98.58,model,98.58,model,98.58,model,98.58,model,98.58,model,98.58,model,98.58,model,98.58
qlib,data,contrib/online/online_model.py,contrib,model,74.68,model,74.68,model,74.68,model,74.68,model,74.68,model,74.68,model,74.68,None,74.68,None,74.68
qlib,data,rl/order_execution/interpreter.py,rl,rl,72.96,rl,72.96,rl,72.96,rl,72.96,rl,72.96,rl,72.96,rl,72.96,None,72.96,None,72.96
qlib,data,rl/trainer/vessel.py,rl,run,83.87,run,83.87,run,83.87,run,83.87,run,83.87,run,83.87,run,83.87,run,83.87,None,83.87
qlib,data,contrib/report/graph.py,contrib,contrib,68.13,contrib,68.13,contrib,68.13,contrib,68.13,contrib,68.13,contrib,68.13,None,68.13,None,68.13,None,68.13
qlib,data,rl/order_execution/network.py,rl,rl,76.89,rl,76.89,rl,76.89,rl,76.89,rl,76.89,rl,76.89,rl,76.89,None,76.89,None,76.89
qlib,data,contrib/tuner/space.py,contrib,contrib,61.16,contrib,61.16,contrib,61.16,contrib,61.16,contrib,61.16,contrib,61.16,None,61.16,None,61.16,None,61.16
qlib,data,contrib/rolling/__init__.py,contrib,contrib,67.73,contrib,67.73,contrib,67.73,contrib,67.73,contrib,67.73,contrib,67.73,None,67.73,None,67.73,None,67.73
qlib,data,contrib/tuner/pipeline.py,contrib,backtest,106.89,backtest,106.89,backtest,106.89,backtest,106.89,backtest,106.89,backtest,106.89,backtest,106.89,backtest,106.89,backtest,106.89
qlib,data,rl/order_execution/simulator_simple.py,rl,backtest,108.21,backtest,108.21,backtest,108.21,backtest,108.21,backtest,108.21,backtest,108.21,backtest,108.21,backtest,108.21,backtest,108.21
qlib,data,model/riskmodel/base.py,model,model,71.21,model,71.21,model,71.21,model,71.21,model,71.21,model,71.21,model,71.21,None,71.21,None,71.21
qlib,data,rl/contrib/train_onpolicy.py,rl,workflow,155.52,workflow,155.52,workflow,155.52,workflow,155.52,workflow,155.52,workflow,155.52,workflow,155.52,workflow,155.52,workflow,155.52
qlib,data,data/_libs/__init__.py,None,None,8.73,None,8.73,None,8.73,None,8.73,None,8.73,None,8.73,None,8.73,None,8.73,None,8.73
qlib,data,contrib/model/pytorch_transformer.py,contrib,model,104.15,model,104.15,model,104.15,model,104.15,model,104.15,model,104.15,model,104.15,model,104.15,model,104.15
qlib,data,contrib/model/pytorch_tra.py,contrib,model,123.13,model,123.13,model,123.13,model,123.13,model,123.13,model,123.13,model,123.13,model,123.13,model,123.13
qlib,data,contrib/model/pytorch_add.py,contrib,model,117.24,model,117.24,model,117.24,model,117.24,model,117.24,model,117.24,model,117.24,model,117.24,model,117.24
qlib,data,model/riskmodel/poet.py,model,model,64.50,model,64.50,model,64.50,model,64.50,model,64.50,model,64.50,None,64.50,None,64.50,None,64.50
qlib,data,contrib/meta/data_selection/utils.py,contrib,utils,82.49,utils,82.49,utils,82.49,utils,82.49,utils,82.49,utils,82.49,utils,82.49,utils,82.49,None,82.49
qlib,data,contrib/model/pytorch_alstm_ts.py,contrib,model,108.47,model,108.47,model,108.47,model,108.47,model,108.47,model,108.47,model,108.47,model,108.47,model,108.47
qlib,data,contrib/rolling/base.py,contrib,workflow,232.78,workflow,232.78,workflow,232.78,workflow,232.78,workflow,232.78,workflow,232.78,workflow,232.78,workflow,232.78,workflow,232.78
qlib,data,contrib/__init__.py,contrib,contrib,61.78,contrib,61.78,contrib,61.78,contrib,61.78,contrib,61.78,contrib,61.78,None,61.78,None,61.78,None,61.78
qlib,data,contrib/model/pytorch_adarnn.py,contrib,model,106.41,model,106.41,model,106.41,model,106.41,model,106.41,model,106.41,model,106.41,model,106.41,model,106.41
qlib,data,model/riskmodel/structured.py,model,model,77.65,model,77.65,model,77.65,model,77.65,model,77.65,model,77.65,model,77.65,None,77.65,None,77.65
qlib,data,contrib/model/__init__.py,contrib,model,95.55,model,95.55,model,95.55,model,95.55,model,95.55,model,95.55,model,95.55,model,95.55,model,95.55
qlib,data,model/meta/dataset.py,model,model,66.75,model,66.75,model,66.75,model,66.75,model,66.75,model,66.75,None,66.75,None,66.75,None,66.75
qlib,data,contrib/meta/data_selection/model.py,contrib,model,85.05,model,85.05,model,85.05,model,85.05,model,85.05,model,85.05,model,85.05,model,85.05,None,85.05
qlib,data,contrib/report/data/__init__.py,contrib,contrib,67.26,contrib,67.26,contrib,67.26,contrib,67.26,contrib,67.26,contrib,67.26,None,67.26,None,67.26,None,67.26
qlib,data,workflow/task/collect.py,workflow,workflow,146.79,workflow,146.79,workflow,146.79,workflow,146.79,workflow,146.79,workflow,146.79,workflow,146.79,workflow,146.79,workflow,146.79
qlib,data,rl/utils/finite_env.py,rl,rl,67.88,rl,67.88,rl,67.88,rl,67.88,rl,67.88,rl,67.88,None,67.88,None,67.88,None,67.88
qlib,data,rl/reward.py,rl,rl,87.36,rl,87.36,rl,87.36,rl,87.36,rl,87.36,rl,87.36,rl,87.36,rl,87.36,None,87.36
qlib,data,contrib/model/pytorch_lstm.py,contrib,model,100.48,model,100.48,model,100.48,model,100.48,model,100.48,model,100.48,model,100.48,model,100.48,model,100.48
qlib,data,rl/data/pickle_styled.py,rl,backtest,102.31,backtest,102.31,backtest,102.31,backtest,102.31,backtest,102.31,backtest,102.31,backtest,102.31,backtest,102.31,backtest,102.31
qlib,data,contrib/strategy/__init__.py,contrib,strategy,97.28,strategy,97.28,strategy,97.28,strategy,97.28,strategy,97.28,strategy,97.28,strategy,97.28,strategy,97.28,strategy,97.28
qlib,data,utils/paral.py,utils,utils,78.56,utils,78.56,utils,78.56,utils,78.56,utils,78.56,utils,78.56,utils,78.56,None,78.56,None,78.56
qlib,data,rl/data/__init__.py,rl,rl,86.67,rl,86.67,rl,86.67,rl,86.67,rl,86.67,rl,86.67,rl,86.67,rl,86.67,None,86.67
qlib,data,backtest/account.py,backtest,backtest,82.31,backtest,82.31,backtest,82.31,backtest,82.31,backtest,82.31,backtest,82.31,backtest,82.31,backtest,82.31,None,82.31
qlib,data,contrib/online/operator.py,contrib,strategy,130.16,strategy,130.16,strategy,130.16,strategy,130.16,strategy,130.16,strategy,130.16,strategy,130.16,strategy,130.16,strategy,130.16
qlib,data,contrib/model/pytorch_gats_ts.py,contrib,model,111.12,model,111.12,model,111.12,model,111.12,model,111.12,model,111.12,model,111.12,model,111.12,model,111.12
qlib,data,contrib/workflow/__init__.py,contrib,workflow,112.11,workflow,112.11,workflow,112.11,workflow,112.11,workflow,112.11,workflow,112.11,workflow,112.11,workflow,112.11,workflow,112.11
qlib,data,contrib/model/tcn.py,contrib,model,79.71,model,79.71,model,79.71,model,79.71,model,79.71,model,79.71,model,79.71,None,79.71,None,79.71
qlib,data,rl/contrib/naive_config_parser.py,rl,backtest,117.58,backtest,117.58,backtest,117.58,backtest,117.58,backtest,117.58,backtest,117.58,backtest,117.58,backtest,117.58,backtest,117.58
qlib,data,model/meta/__init__.py,model,model,65.87,model,65.87,model,65.87,model,65.87,model,65.87,model,65.87,None,65.87,None,65.87,None,65.87
qlib,data,rl/trainer/trainer.py,rl,rl,78.27,rl,78.27,rl,78.27,rl,78.27,rl,78.27,rl,78.27,rl,78.27,None,78.27,None,78.27
qlib,data,contrib/model/pytorch_hist.py,contrib,model,108.10,model,108.10,model,108.10,model,108.10,model,108.10,model,108.10,model,108.10,model,108.10,model,108.10
qlib,data,contrib/report/analysis_position/__init__.py,contrib,contrib,65.24,contrib,65.24,contrib,65.24,contrib,65.24,contrib,65.24,contrib,65.24,None,65.24,None,65.24,None,65.24
qlib,data,data/storage/storage.py,None,tests,32.56,tests,32.56,tests,32.56,None,32.56,None,32.56,None,32.56,None,32.56,None,32.56,None,32.56
qlib,data,rl/simulator.py,rl,rl,84.88,rl,84.88,rl,84.88,rl,84.88,rl,84.88,rl,84.88,rl,84.88,rl,84.88,None,84.88
qlib,data,data/__init__.py,None,None,8.63,None,8.63,None,8.63,None,8.63,None,8.63,None,8.63,None,8.63,None,8.63,None,8.63
qlib,data,utils/mod.py,utils,utils,109.81,utils,109.81,utils,109.81,utils,109.81,utils,109.81,utils,109.81,utils,109.81,utils,109.81,utils,109.81
qlib,data,contrib/strategy/optimizer/optimizer.py,contrib,strategy,90.95,strategy,90.95,strategy,90.95,strategy,90.95,strategy,90.95,strategy,90.95,strategy,90.95,strategy,90.95,strategy,90.95
qlib,data,contrib/meta/data_selection/__init__.py,contrib,contrib,64.57,contrib,64.57,contrib,64.57,contrib,64.57,contrib,64.57,contrib,64.57,None,64.57,None,64.57,None,64.57
qlib,data,utils/__init__.py,utils,run,113.16,run,113.16,run,113.16,run,113.16,run,113.16,run,113.16,run,113.16,run,113.16,run,113.16
qlib,data,rl/utils/log.py,rl,utils,71.04,utils,71.04,utils,71.04,utils,71.04,utils,71.04,utils,71.04,utils,71.04,None,71.04,None,71.04
qlib,data,contrib/model/pytorch_krnn.py,contrib,model,102.72,model,102.72,model,102.72,model,102.72,model,102.72,model,102.72,model,102.72,model,102.72,model,102.72
qlib,data,contrib/model/pytorch_gats.py,contrib,model,112.85,model,112.85,model,112.85,model,112.85,model,112.85,model,112.85,model,112.85,model,112.85,model,112.85
qlib,data,contrib/report/analysis_model/analysis_model_performance.py,contrib,model,84.45,model,84.45,model,84.45,model,84.45,model,84.45,model,84.45,model,84.45,model,84.45,None,84.45
qlib,data,data/client.py,None,workflow,38.16,workflow,38.16,workflow,38.16,None,38.16,None,38.16,None,38.16,None,38.16,None,38.16,None,38.16
