Project,Module,File,GT,TFIDF@10,Score@10,TFIDF@20,Score@20,TFIDF@30,Score@30,TFIDF@40,Score@40,TFIDF@50,Score@50,TFIDF@60,Score@60,TFIDF@70,Score@70,TFIDF@80,Score@80,TFIDF@90,Score@90
proxygen,pools,proxygen/lib/http/session/HQStreamDispatcher.h,http_general,http_general,46.97,http_general,46.97,http_general,46.97,http_general,46.97,None,46.97,None,46.97,None,46.97,None,46.97,None,46.97
proxygen,pools,proxygen/lib/http/session/SimpleController.h,http_general,http_general,49.42,http_general,49.42,http_general,49.42,http_general,49.42,None,49.42,None,49.42,None,49.42,None,49.42,None,49.42
proxygen,pools,proxygen/lib/http/HQConnector.cpp,http_general,http_general,49.59,http_general,49.59,http_general,49.59,http_general,49.59,None,49.59,None,49.59,None,49.59,None,49.59,None,49.59
proxygen,pools,proxygen/lib/http/codec/DefaultHTTPCodecFactory.h,http_general,http_general,47.97,http_general,47.97,http_general,47.97,http_general,47.97,None,47.97,None,47.97,None,47.97,None,47.97,None,47.97
proxygen,pools,proxygen/lib/http/codec/compress/QPACKEncoder.cpp,http_general,http_general,45.85,http_general,45.85,http_general,45.85,http_general,45.85,None,45.85,None,45.85,None,45.85,None,45.85,None,45.85
proxygen,pools,proxygen/lib/http/session/ByteEventTracker.h,http_general,http_general,48.54,http_general,48.54,http_general,48.54,http_general,48.54,None,48.54,None,48.54,None,48.54,None,48.54,None,48.54
proxygen,pools,proxygen/lib/services/Service.h,services,services,269.89,services,269.89,services,269.89,services,269.89,services,269.89,services,269.89,services,269.89,services,269.89,services,269.89
proxygen,pools,proxygen/lib/http/session/HQSession.cpp,http_general,http_general,163.57,http_general,163.57,http_general,163.57,http_general,163.57,http_general,163.57,http_general,163.57,http_general,163.57,http_general,163.57,http_general,163.57
proxygen,pools,proxygen/lib/http/session/HQStreamBase.h,http_general,http_general,47.66,http_general,47.66,http_general,47.66,http_general,47.66,None,47.66,None,47.66,None,47.66,None,47.66,None,47.66
proxygen,pools,proxygen/lib/http/codec/compress/HeaderTable.h,http_general,http_general,47.00,http_general,47.00,http_general,47.00,http_general,47.00,None,47.00,None,47.00,None,47.00,None,47.00,None,47.00
proxygen,pools,proxygen/lib/utils/HTTPTime.h,general,http_general,38.00,http_general,38.00,http_general,38.00,None,38.00,None,38.00,None,38.00,None,38.00,None,38.00,None,38.00
proxygen,pools,proxygen/lib/healthcheck/PoolHealthChecker.h,general,None,4.46,None,4.46,None,4.46,None,4.46,None,4.46,None,4.46,None,4.46,None,4.46,None,4.46
proxygen,pools,proxygen/lib/stats/BaseStats.cpp,general,None,1.00,None,1.00,None,1.00,None,1.00,None,1.00,None,1.00,None,1.00,None,1.00,None,1.00
proxygen,pools,proxygen/lib/http/codec/HQUtils.cpp,http_general,http_general,69.20,http_general,69.20,http_general,69.20,http_general,69.20,http_general,69.20,http_general,69.20,None,69.20,None,69.20,None,69.20
proxygen,pools,proxygen/lib/http/codec/TransportDirection.cpp,http_general,http_general,47.82,http_general,47.82,http_general,47.82,http_general,47.82,None,47.82,None,47.82,None,47.82,None,47.82,None,47.82
proxygen,pools,proxygen/lib/services/Service.cpp,services,services,279.06,services,279.06,services,279.06,services,279.06,services,279.06,services,279.06,services,279.06,services,279.06,services,279.06
proxygen,pools,proxygen/lib/http/structuredheaders/StructuredHeadersDecoder.cpp,http_general,http_general,45.46,http_general,45.46,http_general,45.46,http_general,45.46,None,45.46,None,45.46,None,45.46,None,45.46,None,45.46
proxygen,pools,proxygen/lib/utils/ZlibStreamDecompressor.h,general,dns,19.67,None,19.67,None,19.67,None,19.67,None,19.67,None,19.67,None,19.67,None,19.67,None,19.67
proxygen,pools,proxygen/lib/http/session/HQStreamBase.cpp,http_general,http_general,114.67,http_general,114.67,http_general,114.67,http_general,114.67,http_general,114.67,http_general,114.67,http_general,114.67,http_general,114.67,http_general,114.67
proxygen,pools,proxygen/httpserver/samples/hq/H2Server.h,httpserver,httpserver,106.52,httpserver,106.52,httpserver,106.52,httpserver,106.52,httpserver,106.52,httpserver,106.52,httpserver,106.52,httpserver,106.52,httpserver,106.52
proxygen,pools,proxygen/httpserver/samples/hq/H2Server.cpp,httpserver,httpserver,114.28,httpserver,114.28,httpserver,114.28,httpserver,114.28,httpserver,114.28,httpserver,114.28,httpserver,114.28,httpserver,114.28,httpserver,114.28
proxygen,pools,proxygen/lib/utils/FilterChain.h,general,ssl,16.36,None,16.36,None,16.36,None,16.36,None,16.36,None,16.36,None,16.36,None,16.36,None,16.36
proxygen,pools,proxygen/httpserver/Filters.h,httpserver,httpserver,87.92,httpserver,87.92,httpserver,87.92,httpserver,87.92,httpserver,87.92,httpserver,87.92,httpserver,87.92,httpserver,87.92,None,87.92
proxygen,pools,proxygen/lib/http/codec/HeaderDecodeInfo.cpp,http_general,http_general,58.63,http_general,58.63,http_general,58.63,http_general,58.63,http_general,58.63,None,58.63,None,58.63,None,58.63,None,58.63
proxygen,pools,proxygen/lib/http/codec/compress/HPACKDecodeBuffer.h,http_general,http_general,48.14,http_general,48.14,http_general,48.14,http_general,48.14,None,48.14,None,48.14,None,48.14,None,48.14,None,48.14
proxygen,pools,proxygen/httpserver/samples/echo/EchoStats.h,httpserver,httpserver,97.02,httpserver,97.02,httpserver,97.02,httpserver,97.02,httpserver,97.02,httpserver,97.02,httpserver,97.02,httpserver,97.02,httpserver,97.02
proxygen,pools,proxygen/lib/utils/AsyncTimeoutSet.h,general,None,2.29,None,2.29,None,2.29,None,2.29,None,2.29,None,2.29,None,2.29,None,2.29,None,2.29
proxygen,pools,proxygen/lib/http/codec/compress/QPACKEncoder.h,http_general,http_general,46.29,http_general,46.29,http_general,46.29,http_general,46.29,None,46.29,None,46.29,None,46.29,None,46.29,None,46.29
proxygen,pools,proxygen/httpserver/samples/static/StaticServer.cpp,httpserver,httpserver,115.69,httpserver,115.69,httpserver,115.69,httpserver,115.69,httpserver,115.69,httpserver,115.69,httpserver,115.69,httpserver,115.69,httpserver,115.69
proxygen,pools,proxygen/lib/http/codec/compress/experimental/simulator/QMINScheme.h,http_general,http_general,97.52,http_general,97.52,http_general,97.52,http_general,97.52,http_general,97.52,http_general,97.52,http_general,97.52,http_general,97.52,http_general,97.52
proxygen,pools,proxygen/lib/utils/Export.h,general,None,1.00,None,1.00,None,1.00,None,1.00,None,1.00,None,1.00,None,1.00,None,1.00,None,1.00
proxygen,pools,proxygen/lib/dns/DNSModule.h,dns,dns,101.49,dns,101.49,dns,101.49,dns,101.49,dns,101.49,dns,101.49,dns,101.49,dns,101.49,dns,101.49
proxygen,pools,proxygen/lib/http/codec/HQFramedCodec.cpp,http_general,http_general,56.20,http_general,56.20,http_general,56.20,http_general,56.20,http_general,56.20,None,56.20,None,56.20,None,56.20,None,56.20
proxygen,pools,proxygen/lib/http/session/HTTPDefaultSessionCodecFactory.cpp,http_general,http_general,58.73,http_general,58.73,http_general,58.73,http_general,58.73,http_general,58.73,None,58.73,None,58.73,None,58.73,None,58.73
proxygen,pools,proxygen/lib/utils/WheelTimerInstance.h,general,None,1.00,None,1.00,None,1.00,None,1.00,None,1.00,None,1.00,None,1.00,None,1.00,None,1.00
proxygen,pools,proxygen/httpserver/samples/hq/HQCommandLine.cpp,httpserver,transport,117.81,transport,117.81,transport,117.81,transport,117.81,transport,117.81,transport,117.81,transport,117.81,transport,117.81,transport,117.81
proxygen,pools,proxygen/lib/http/codec/compress/experimental/interop/QPACKInterop.cpp,http_general,http_general,46.11,http_general,46.11,http_general,46.11,http_general,46.11,None,46.11,None,46.11,None,46.11,None,46.11,None,46.11
proxygen,pools,proxygen/lib/http/codec/compress/QPACKStaticHeaderTable.cpp,http_general,http_general,56.23,http_general,56.23,http_general,56.23,http_general,56.23,http_general,56.23,None,56.23,None,56.23,None,56.23,None,56.23
proxygen,pools,proxygen/lib/http/codec/compress/HPACKEncoder.h,http_general,http_general,48.11,http_general,48.11,http_general,48.11,http_general,48.11,None,48.11,None,48.11,None,48.11,None,48.11,None,48.11
proxygen,pools,proxygen/lib/http/codec/compress/HeaderIndexingStrategy.h,http_general,http_general,47.87,http_general,47.87,http_general,47.87,http_general,47.87,None,47.87,None,47.87,None,47.87,None,47.87,None,47.87
proxygen,pools,proxygen/lib/http/stats/TLResponseCodeStats.cpp,http_general,http_general,44.54,http_general,44.54,http_general,44.54,http_general,44.54,None,44.54,None,44.54,None,44.54,None,44.54,None,44.54
proxygen,pools,proxygen/lib/http/session/HTTP2PriorityQueue.h,http_general,http_general,54.57,http_general,54.57,http_general,54.57,http_general,54.57,http_general,54.57,None,54.57,None,54.57,None,54.57,None,54.57
proxygen,pools,proxygen/lib/http/Window.h,http_general,http_general,47.45,http_general,47.45,http_general,47.45,http_general,47.45,None,47.45,None,47.45,None,47.45,None,47.45,None,47.45
proxygen,pools,proxygen/lib/utils/NullTraceEventObserver.h,general,None,1.00,None,1.00,None,1.00,None,1.00,None,1.00,None,1.00,None,1.00,None,1.00,None,1.00
proxygen,pools,proxygen/lib/http/HTTPConnector.h,http_general,ssl,71.90,ssl,71.90,ssl,71.90,ssl,71.90,ssl,71.90,ssl,71.90,ssl,71.90,None,71.90,None,71.90
proxygen,pools,proxygen/httpserver/RequestHandlerAdaptor.h,httpserver,httpserver,90.64,httpserver,90.64,httpserver,90.64,httpserver,90.64,httpserver,90.64,httpserver,90.64,httpserver,90.64,httpserver,90.64,httpserver,90.64
proxygen,pools,proxygen/httpserver/RequestHandler.h,httpserver,httpserver,95.04,httpserver,95.04,httpserver,95.04,httpserver,95.04,httpserver,95.04,httpserver,95.04,httpserver,95.04,httpserver,95.04,httpserver,95.04
proxygen,pools,proxygen/httpserver/samples/hq/HQServerModule.h,httpserver,httpserver,98.04,httpserver,98.04,httpserver,98.04,httpserver,98.04,httpserver,98.04,httpserver,98.04,httpserver,98.04,httpserver,98.04,httpserver,98.04
proxygen,pools,proxygen/lib/sampling/SamplingFunctions.h,sampling,sampling,152.95,sampling,152.95,sampling,152.95,sampling,152.95,sampling,152.95,sampling,152.95,sampling,152.95,sampling,152.95,sampling,152.95
proxygen,pools,proxygen/httpserver/samples/proxy/ProxyStats.h,httpserver,httpserver,97.71,httpserver,97.71,httpserver,97.71,httpserver,97.71,httpserver,97.71,httpserver,97.71,httpserver,97.71,httpserver,97.71,httpserver,97.71
proxygen,pools,proxygen/lib/http/codec/HTTPCodecFactory.cpp,http_general,http_general,56.69,http_general,56.69,http_general,56.69,http_general,56.69,http_general,56.69,None,56.69,None,56.69,None,56.69,None,56.69
proxygen,pools,proxygen/lib/http/session/HTTPDirectResponseHandler.cpp,http_general,http_general,112.75,http_general,112.75,http_general,112.75,http_general,112.75,http_general,112.75,http_general,112.75,http_general,112.75,http_general,112.75,http_general,112.75
proxygen,pools,proxygen/lib/http/StatusTypeEnum.cpp,http_general,http_general,47.65,http_general,47.65,http_general,47.65,http_general,47.65,None,47.65,None,47.65,None,47.65,None,47.65,None,47.65
proxygen,pools,proxygen/lib/http/ProxyStatus.cpp,http_general,http_general,46.47,http_general,46.47,http_general,46.47,http_general,46.47,None,46.47,None,46.47,None,46.47,None,46.47,None,46.47
proxygen,pools,proxygen/lib/http/RFC2616.cpp,http_general,http_general,51.97,http_general,51.97,http_general,51.97,http_general,51.97,http_general,51.97,None,51.97,None,51.97,None,51.97,None,51.97
proxygen,pools,proxygen/lib/http/codec/HQStreamCodec.cpp,http_general,http_general,62.71,http_general,62.71,http_general,62.71,http_general,62.71,http_general,62.71,http_general,62.71,None,62.71,None,62.71,None,62.71
proxygen,pools,proxygen/lib/http/codec/compress/HeaderPiece.h,http_general,http_general,47.63,http_general,47.63,http_general,47.63,http_general,47.63,None,47.63,None,47.63,None,47.63,None,47.63,None,47.63
proxygen,pools,proxygen/lib/http/codec/HQFramer.cpp,http_general,http_general,64.03,http_general,64.03,http_general,64.03,http_general,64.03,http_general,64.03,http_general,64.03,None,64.03,None,64.03,None,64.03
proxygen,pools,proxygen/lib/utils/ZlibStreamCompressor.h,general,dns,20.31,dns,20.31,None,20.31,None,20.31,None,20.31,None,20.31,None,20.31,None,20.31,None,20.31
proxygen,pools,proxygen/lib/http/HTTPMethod.cpp,http_general,http_general,48.95,http_general,48.95,http_general,48.95,http_general,48.95,None,48.95,None,48.95,None,48.95,None,48.95,None,48.95
proxygen,pools,proxygen/lib/http/observer/HTTPSessionObserverInterface.cpp,http_general,http_general,46.58,http_general,46.58,http_general,46.58,http_general,46.58,None,46.58,None,46.58,None,46.58,None,46.58,None,46.58
proxygen,pools,proxygen/httpserver/samples/hq/ConnIdLogger.h,httpserver,httpserver,86.53,httpserver,86.53,httpserver,86.53,httpserver,86.53,httpserver,86.53,httpserver,86.53,httpserver,86.53,httpserver,86.53,None,86.53
proxygen,pools,proxygen/httpserver/samples/hq/HQLoggerHelper.h,httpserver,httpserver,98.02,httpserver,98.02,httpserver,98.02,httpserver,98.02,httpserver,98.02,httpserver,98.02,httpserver,98.02,httpserver,98.02,httpserver,98.02
proxygen,pools,proxygen/httpserver/HTTPServerAcceptor.h,httpserver,httpserver,104.82,httpserver,104.82,httpserver,104.82,httpserver,104.82,httpserver,104.82,httpserver,104.82,httpserver,104.82,httpserver,104.82,httpserver,104.82
proxygen,pools,proxygen/lib/http/codec/HTTP1xCodec.h,http_general,http_general,52.11,http_general,52.11,http_general,52.11,http_general,52.11,http_general,52.11,None,52.11,None,52.11,None,52.11,None,52.11
proxygen,pools,proxygen/lib/http/codec/HTTPCodecPrinter.h,http_general,http_general,49.64,http_general,49.64,http_general,49.64,http_general,49.64,None,49.64,None,49.64,None,49.64,None,49.64,None,49.64
proxygen,pools,proxygen/httpserver/samples/hq/HQParams.h,httpserver,httpserver,91.09,httpserver,91.09,httpserver,91.09,httpserver,91.09,httpserver,91.09,httpserver,91.09,httpserver,91.09,httpserver,91.09,httpserver,91.09
proxygen,pools,proxygen/lib/utils/ConditionalGate.h,general,ssl,15.88,None,15.88,None,15.88,None,15.88,None,15.88,None,15.88,None,15.88,None,15.88,None,15.88
proxygen,pools,proxygen/lib/http/observer/HTTPSessionObserverContainer.h,http_general,http_general,47.75,http_general,47.75,http_general,47.75,http_general,47.75,None,47.75,None,47.75,None,47.75,None,47.75,None,47.75
proxygen,pools,proxygen/lib/http/session/HQSession.h,http_general,transport,95.68,transport,95.68,transport,95.68,transport,95.68,transport,95.68,transport,95.68,transport,95.68,transport,95.68,transport,95.68
proxygen,pools,proxygen/lib/sampling/MultiSampled.h,sampling,sampling,187.98,sampling,187.98,sampling,187.98,sampling,187.98,sampling,187.98,sampling,187.98,sampling,187.98,sampling,187.98,sampling,187.98
proxygen,pools,proxygen/lib/http/codec/compress/NoPathIndexingStrategy.h,http_general,http_general,51.26,http_general,51.26,http_general,51.26,http_general,51.26,http_general,51.26,None,51.26,None,51.26,None,51.26,None,51.26
proxygen,pools,proxygen/lib/http/session/HQDownstreamSession.h,http_general,ssl,57.60,ssl,57.60,ssl,57.60,ssl,57.60,ssl,57.60,None,57.60,None,57.60,None,57.60,None,57.60
proxygen,pools,proxygen/lib/pools/generators/FileServerListGenerator.cpp,None,None,9.46,None,9.46,None,9.46,None,9.46,None,9.46,None,9.46,None,9.46,None,9.46,None,9.46
proxygen,pools,proxygen/lib/http/session/HTTPEvent.h,http_general,http_general,53.08,http_general,53.08,http_general,53.08,http_general,53.08,http_general,53.08,None,53.08,None,53.08,None,53.08,None,53.08
proxygen,pools,proxygen/lib/transport/H3DatagramAsyncSocket.cpp,transport,transport,98.27,transport,98.27,transport,98.27,transport,98.27,transport,98.27,transport,98.27,transport,98.27,transport,98.27,transport,98.27
proxygen,pools,proxygen/lib/http/codec/compress/HPACKEncoderBase.cpp,http_general,http_general,48.13,http_general,48.13,http_general,48.13,http_general,48.13,None,48.13,None,48.13,None,48.13,None,48.13,None,48.13
proxygen,pools,proxygen/httpserver/samples/hq/HQServerModule.cpp,httpserver,httpserver,96.34,httpserver,96.34,httpserver,96.34,httpserver,96.34,httpserver,96.34,httpserver,96.34,httpserver,96.34,httpserver,96.34,httpserver,96.34
proxygen,pools,proxygen/lib/http/codec/compress/HPACKCodec.cpp,http_general,http_general,57.90,http_general,57.90,http_general,57.90,http_general,57.90,http_general,57.90,None,57.90,None,57.90,None,57.90,None,57.90
proxygen,pools,proxygen/lib/http/codec/compress/QPACKStaticHeaderTable.h,http_general,http_general,48.16,http_general,48.16,http_general,48.16,http_general,48.16,None,48.16,None,48.16,None,48.16,None,48.16,None,48.16
proxygen,pools,proxygen/lib/http/codec/SettingsId.h,http_general,http_general,53.80,http_general,53.80,http_general,53.80,http_general,53.80,http_general,53.80,None,53.80,None,53.80,None,53.80,None,53.80
proxygen,pools,proxygen/httpserver/filters/RejectConnectFilter.h,httpserver,httpserver,92.12,httpserver,92.12,httpserver,92.12,httpserver,92.12,httpserver,92.12,httpserver,92.12,httpserver,92.12,httpserver,92.12,httpserver,92.12
proxygen,pools,proxygen/lib/http/connpool/SessionHolder.h,http_general,http_general,48.12,http_general,48.12,http_general,48.12,http_general,48.12,None,48.12,None,48.12,None,48.12,None,48.12,None,48.12
proxygen,pools,proxygen/httpserver/samples/hq/HQLoggerHelper.cpp,httpserver,httpserver,97.14,httpserver,97.14,httpserver,97.14,httpserver,97.14,httpserver,97.14,httpserver,97.14,httpserver,97.14,httpserver,97.14,httpserver,97.14
proxygen,pools,proxygen/lib/http/codec/HQFramer.h,http_general,http_general,57.35,http_general,57.35,http_general,57.35,http_general,57.35,http_general,57.35,None,57.35,None,57.35,None,57.35,None,57.35
proxygen,pools,proxygen/lib/http/HTTPConstants.h,http_general,http_general,57.87,http_general,57.87,http_general,57.87,http_general,57.87,http_general,57.87,None,57.87,None,57.87,None,57.87,None,57.87
proxygen,pools,proxygen/lib/http/codec/compress/HPACKHeader.cpp,http_general,http_general,48.06,http_general,48.06,http_general,48.06,http_general,48.06,None,48.06,None,48.06,None,48.06,None,48.06,None,48.06
proxygen,pools,proxygen/httpserver/PushHandler.h,httpserver,httpserver,92.15,httpserver,92.15,httpserver,92.15,httpserver,92.15,httpserver,92.15,httpserver,92.15,httpserver,92.15,httpserver,92.15,httpserver,92.15
proxygen,pools,proxygen/lib/utils/ZlibStreamDecompressor.cpp,general,dns,23.57,dns,23.57,None,23.57,None,23.57,None,23.57,None,23.57,None,23.57,None,23.57,None,23.57
proxygen,pools,proxygen/lib/transport/H3DatagramAsyncSocket.h,transport,transport,89.23,transport,89.23,transport,89.23,transport,89.23,transport,89.23,transport,89.23,transport,89.23,transport,89.23,None,89.23
proxygen,pools,proxygen/lib/sampling/Sampling.h,sampling,sampling,190.63,sampling,190.63,sampling,190.63,sampling,190.63,sampling,190.63,sampling,190.63,sampling,190.63,sampling,190.63,sampling,190.63
proxygen,pools,proxygen/httpserver/samples/hq/FizzContext.cpp,httpserver,httpserver,76.92,httpserver,76.92,httpserver,76.92,httpserver,76.92,httpserver,76.92,httpserver,76.92,httpserver,76.92,None,76.92,None,76.92
proxygen,pools,proxygen/lib/transport/AsyncUDPSocketFactory.h,transport,transport,95.75,transport,95.75,transport,95.75,transport,95.75,transport,95.75,transport,95.75,transport,95.75,transport,95.75,transport,95.75
proxygen,pools,proxygen/lib/dns/DNSResolver.cpp,dns,dns,79.99,dns,79.99,dns,79.99,dns,79.99,dns,79.99,dns,79.99,dns,79.99,None,79.99,None,79.99
proxygen,pools,proxygen/lib/dns/CachingDNSResolver.cpp,dns,dns,135.97,dns,135.97,dns,135.97,dns,135.97,dns,135.97,dns,135.97,dns,135.97,dns,135.97,dns,135.97
proxygen,pools,proxygen/lib/http/codec/compress/experimental/simulator/HPACKQueueTests.cpp,http_general,http_general,45.24,http_general,45.24,http_general,45.24,http_general,45.24,None,45.24,None,45.24,None,45.24,None,45.24,None,45.24
proxygen,pools,proxygen/lib/http/codec/HTTP2Framer.h,http_general,http_general,56.12,http_general,56.12,http_general,56.12,http_general,56.12,http_general,56.12,None,56.12,None,56.12,None,56.12,None,56.12
proxygen,pools,proxygen/lib/dns/NaiveResolutionCallback.h,dns,dns,89.00,dns,89.00,dns,89.00,dns,89.00,dns,89.00,dns,89.00,dns,89.00,dns,89.00,None,89.00
proxygen,pools,proxygen/lib/http/codec/ErrorCode.cpp,http_general,http_general,54.89,http_general,54.89,http_general,54.89,http_general,54.89,http_general,54.89,None,54.89,None,54.89,None,54.89,None,54.89
proxygen,pools,proxygen/lib/http/session/HQDownstreamSession.cpp,http_general,ssl,75.29,ssl,75.29,ssl,75.29,ssl,75.29,ssl,75.29,ssl,75.29,ssl,75.29,None,75.29,None,75.29
proxygen,pools,proxygen/httpserver/samples/hq/H1QUpstreamSession.h,httpserver,transport,97.45,transport,97.45,transport,97.45,transport,97.45,transport,97.45,transport,97.45,transport,97.45,transport,97.45,transport,97.45
proxygen,pools,proxygen/lib/http/session/ByteEventTracker.cpp,http_general,http_general,48.43,http_general,48.43,http_general,48.43,http_general,48.43,None,48.43,None,48.43,None,48.43,None,48.43,None,48.43
proxygen,pools,proxygen/lib/utils/ZstdStreamDecompressor.h,general,None,1.00,None,1.00,None,1.00,None,1.00,None,1.00,None,1.00,None,1.00,None,1.00,None,1.00
proxygen,pools,proxygen/lib/http/structuredheaders/StructuredHeadersUtilities.cpp,http_general,http_general,46.77,http_general,46.77,http_general,46.77,http_general,46.77,None,46.77,None,46.77,None,46.77,None,46.77,None,46.77
proxygen,pools,proxygen/lib/http/codec/HTTPBinaryCodec.cpp,http_general,http_general,59.82,http_general,59.82,http_general,59.82,http_general,59.82,http_general,59.82,None,59.82,None,59.82,None,59.82,None,59.82
proxygen,pools,proxygen/lib/http/codec/HTTPRequestVerifier.h,http_general,http_general,56.81,http_general,56.81,http_general,56.81,http_general,56.81,http_general,56.81,None,56.81,None,56.81,None,56.81,None,56.81
proxygen,pools,proxygen/lib/http/codec/compress/HPACKConstants.h,http_general,http_general,49.65,http_general,49.65,http_general,49.65,http_general,49.65,None,49.65,None,49.65,None,49.65,None,49.65,None,49.65
proxygen,pools,proxygen/lib/http/session/ServerPushLifecycle.h,http_general,http_general,49.12,http_general,49.12,http_general,49.12,http_general,49.12,None,49.12,None,49.12,None,49.12,None,49.12,None,49.12
proxygen,pools,proxygen/lib/http/codec/compress/QPACKDecoder.h,http_general,http_general,46.70,http_general,46.70,http_general,46.70,http_general,46.70,None,46.70,None,46.70,None,46.70,None,46.70,None,46.70
proxygen,pools,proxygen/lib/http/sink/HTTPTransactionSink.cpp,http_general,transport,119.41,transport,119.41,transport,119.41,transport,119.41,transport,119.41,transport,119.41,transport,119.41,transport,119.41,transport,119.41
proxygen,pools,proxygen/lib/utils/UtilInl.h,general,None,4.71,None,4.71,None,4.71,None,4.71,None,4.71,None,4.71,None,4.71,None,4.71,None,4.71
proxygen,pools,proxygen/lib/http/codec/compress/HeaderIndexingStrategy.cpp,http_general,http_general,52.65,http_general,52.65,http_general,52.65,http_general,52.65,http_general,52.65,None,52.65,None,52.65,None,52.65,None,52.65
proxygen,pools,proxygen/lib/transport/PersistentQuicTokenCache.cpp,transport,transport,105.27,transport,105.27,transport,105.27,transport,105.27,transport,105.27,transport,105.27,transport,105.27,transport,105.27,transport,105.27
proxygen,pools,proxygen/lib/http/session/ByteEvents.cpp,http_general,http_general,49.60,http_general,49.60,http_general,49.60,http_general,49.60,None,49.60,None,49.60,None,49.60,None,49.60,None,49.60
proxygen,pools,proxygen/lib/utils/ZstdStreamCompressor.cpp,general,dns,19.57,None,19.57,None,19.57,None,19.57,None,19.57,None,19.57,None,19.57,None,19.57,None,19.57
proxygen,pools,proxygen/lib/http/codec/HTTPSettings.h,http_general,http_general,47.01,http_general,47.01,http_general,47.01,http_general,47.01,None,47.01,None,47.01,None,47.01,None,47.01,None,47.01
proxygen,pools,proxygen/lib/dns/DNSModule.cpp,dns,dns,104.04,dns,104.04,dns,104.04,dns,104.04,dns,104.04,dns,104.04,dns,104.04,dns,104.04,dns,104.04
proxygen,pools,proxygen/httpserver/ResponseHandler.h,httpserver,httpserver,93.41,httpserver,93.41,httpserver,93.41,httpserver,93.41,httpserver,93.41,httpserver,93.41,httpserver,93.41,httpserver,93.41,httpserver,93.41
proxygen,pools,proxygen/lib/http/codec/compress/experimental/simulator/HPACKQueue.h,http_general,http_general,46.49,http_general,46.49,http_general,46.49,http_general,46.49,None,46.49,None,46.49,None,46.49,None,46.49,None,46.49
proxygen,pools,proxygen/lib/ssl/ThreadLocalSSLStats.h,ssl,ssl,66.42,ssl,66.42,ssl,66.42,ssl,66.42,ssl,66.42,ssl,66.42,None,66.42,None,66.42,None,66.42
proxygen,pools,proxygen/lib/http/codec/compress/Header.h,http_general,http_general,47.85,http_general,47.85,http_general,47.85,http_general,47.85,None,47.85,None,47.85,None,47.85,None,47.85,None,47.85
proxygen,pools,proxygen/lib/utils/TraceEventObserver.h,general,None,1.00,None,1.00,None,1.00,None,1.00,None,1.00,None,1.00,None,1.00,None,1.00,None,1.00
proxygen,pools,proxygen/lib/http/codec/compress/HPACKHeader.h,http_general,http_general,46.48,http_general,46.48,http_general,46.48,http_general,46.48,None,46.48,None,46.48,None,46.48,None,46.48,None,46.48
proxygen,pools,proxygen/lib/http/structuredheaders/StructuredHeadersDecoder.h,http_general,http_general,47.31,http_general,47.31,http_general,47.31,http_general,47.31,None,47.31,None,47.31,None,47.31,None,47.31,None,47.31
proxygen,pools,proxygen/lib/services/RequestWorkerThreadNoExecutor.h,services,services,263.49,services,263.49,services,263.49,services,263.49,services,263.49,services,263.49,services,263.49,services,263.49,services,263.49
proxygen,pools,proxygen/lib/http/HTTP3ErrorCode.cpp,http_general,http_general,219.85,http_general,219.85,http_general,219.85,http_general,219.85,http_general,219.85,http_general,219.85,http_general,219.85,http_general,219.85,http_general,219.85
proxygen,pools,proxygen/httpserver/samples/hq/InsecureVerifierDangerousDoNotUseInProduction.h,httpserver,httpserver,96.53,httpserver,96.53,httpserver,96.53,httpserver,96.53,httpserver,96.53,httpserver,96.53,httpserver,96.53,httpserver,96.53,httpserver,96.53
proxygen,pools,proxygen/lib/services/RequestWorkerThreadNoExecutor.cpp,services,services,143.10,services,143.10,services,143.10,services,143.10,services,143.10,services,143.10,services,143.10,services,143.10,services,143.10
proxygen,pools,proxygen/lib/dns/CAresResolver.h,dns,dns,76.48,dns,76.48,dns,76.48,dns,76.48,dns,76.48,dns,76.48,dns,76.48,None,76.48,None,76.48
proxygen,pools,proxygen/lib/http/structuredheaders/StructuredHeadersConstants.h,http_general,http_general,47.02,http_general,47.02,http_general,47.02,http_general,47.02,None,47.02,None,47.02,None,47.02,None,47.02,None,47.02
proxygen,pools,proxygen/lib/utils/AcceptorAddress.h,general,None,9.56,None,9.56,None,9.56,None,9.56,None,9.56,None,9.56,None,9.56,None,9.56,None,9.56
proxygen,pools,proxygen/lib/http/session/HTTPTransactionEgressSM.h,http_general,http_general,49.32,http_general,49.32,http_general,49.32,http_general,49.32,None,49.32,None,49.32,None,49.32,None,49.32,None,49.32
proxygen,pools,proxygen/lib/pools/generators/ServerListGenerator.cpp,None,None,5.73,None,5.73,None,5.73,None,5.73,None,5.73,None,5.73,None,5.73,None,5.73,None,5.73
proxygen,pools,proxygen/lib/http/codec/HTTPSettings.cpp,http_general,http_general,46.93,http_general,46.93,http_general,46.93,http_general,46.93,None,46.93,None,46.93,None,46.93,None,46.93,None,46.93
proxygen,pools,proxygen/lib/http/structuredheaders/StructuredHeadersBuffer.h,http_general,http_general,47.00,http_general,47.00,http_general,47.00,http_general,47.00,None,47.00,None,47.00,None,47.00,None,47.00,None,47.00
proxygen,pools,proxygen/lib/http/codec/compress/HPACKContext.h,http_general,http_general,48.40,http_general,48.40,http_general,48.40,http_general,48.40,None,48.40,None,48.40,None,48.40,None,48.40,None,48.40
