Project,Module,File,GT,TFIDF@10,Score@10,TFIDF@20,Score@20,TFIDF@30,Score@30,TFIDF@40,Score@40,TFIDF@50,Score@50,TFIDF@60,Score@60,TFIDF@70,Score@70,TFIDF@80,Score@80,TFIDF@90,Score@90
jabref,logic__gui__cli,src/main/java/org/jabref/logic/layout/format/CreateDocBook4Authors.java,None,None,2.57,None,2.57,None,2.57,None,2.57,None,2.57,None,2.57,None,2.57,None,2.57,None,2.57
jabref,logic__gui__cli,src/main/java/org/jabref/gui/ClipBoardManager.java,None,preferences,35.74,preferences,35.74,preferences,35.74,None,35.74,None,35.74,None,35.74,None,35.74,None,35.74,None,35.74
jabref,logic__gui__cli,src/main/java/org/jabref/gui/duplicationFinder/DuplicateSearch.java,None,preferences,36.57,preferences,36.57,preferences,36.57,None,36.57,None,36.57,None,36.57,None,36.57,None,36.57,None,36.57
jabref,logic__gui__cli,src/main/java/org/jabref/gui/edit/automaticfiededitor/renamefield/RenameFieldViewModel.java,None,None,2.00,None,2.00,None,2.00,None,2.00,None,2.00,None,2.00,None,2.00,None,2.00,None,2.00
jabref,logic__gui__cli,src/main/java/org/jabref/logic/openoffice/action/ManageCitations.java,None,None,2.56,None,2.56,None,2.56,None,2.56,None,2.56,None,2.56,None,2.56,None,2.56,None,2.56
jabref,logic__gui__cli,src/main/java/org/jabref/gui/collab/entrychange/EntryWithPreviewAndSourceDetailsView.java,None,preferences,35.00,preferences,35.00,preferences,35.00,None,35.00,None,35.00,None,35.00,None,35.00,None,35.00,None,35.00
jabref,logic__gui__cli,src/main/java/org/jabref/model/database/KeyCollisionException.java,model,model,93.80,model,93.80,model,93.80,model,93.80,model,93.80,model,93.80,model,93.80,model,93.80,model,93.80
jabref,logic__gui__cli,src/main/java/org/jabref/gui/util/CustomRatingSkin.java,None,model,25.19,model,25.19,None,25.19,None,25.19,None,25.19,None,25.19,None,25.19,None,25.19,None,25.19
jabref,logic__gui__cli,src/main/java/org/jabref/gui/fieldeditors/LinkedFilesEditor.java,None,preferences,71.03,preferences,71.03,preferences,71.03,preferences,71.03,preferences,71.03,preferences,71.03,preferences,71.03,None,71.03,None,71.03
jabref,logic__gui__cli,src/main/java/org/jabref/logic/importer/IdParserFetcher.java,None,None,2.51,None,2.51,None,2.51,None,2.51,None,2.51,None,2.51,None,2.51,None,2.51,None,2.51
jabref,logic__gui__cli,src/main/java/org/jabref/model/entry/identifier/Identifier.java,model,model,94.02,model,94.02,model,94.02,model,94.02,model,94.02,model,94.02,model,94.02,model,94.02,model,94.02
jabref,logic__gui__cli,src/main/java/org/jabref/gui/preferences/table/TableTabViewModel.java,None,preferences,96.82,preferences,96.82,preferences,96.82,preferences,96.82,preferences,96.82,preferences,96.82,preferences,96.82,preferences,96.82,preferences,96.82
jabref,logic__gui__cli,src/main/java/org/jabref/gui/groups/UndoableMoveGroup.java,None,model,50.44,model,50.44,model,50.44,model,50.44,model,50.44,None,50.44,None,50.44,None,50.44,None,50.44
jabref,logic__gui__cli,src/main/java/org/jabref/gui/help/AboutDialogView.java,None,None,3.94,None,3.94,None,3.94,None,3.94,None,3.94,None,3.94,None,3.94,None,3.94,None,3.94
jabref,logic__gui__cli,src/main/java/org/jabref/model/texparser/LatexBibEntriesResolverResult.java,model,model,89.10,model,89.10,model,89.10,model,89.10,model,89.10,model,89.10,model,89.10,model,89.10,None,89.10
jabref,logic__gui__cli,src/main/java/org/jabref/gui/icon/InternalMaterialDesignIcon.java,None,model,19.46,None,19.46,None,19.46,None,19.46,None,19.46,None,19.46,None,19.46,None,19.46,None,19.46
jabref,logic__gui__cli,src/main/java/org/jabref/gui/exporter/WriteMetadataToPdfAction.java,None,model,16.36,None,16.36,None,16.36,None,16.36,None,16.36,None,16.36,None,16.36,None,16.36,None,16.36
jabref,logic__gui__cli,src/main/java/org/jabref/gui/specialfields/SpecialFieldViewModel.java,None,preferences,35.00,preferences,35.00,preferences,35.00,None,35.00,None,35.00,None,35.00,None,35.00,None,35.00,None,35.00
jabref,logic__gui__cli,src/main/java/org/jabref/model/util/ListUtil.java,model,model,92.03,model,92.03,model,92.03,model,92.03,model,92.03,model,92.03,model,92.03,model,92.03,model,92.03
jabref,logic__gui__cli,src/main/java/org/jabref/logic/formatter/casechanger/TitleParser.java,None,None,2.51,None,2.51,None,2.51,None,2.51,None,2.51,None,2.51,None,2.51,None,2.51,None,2.51
jabref,logic__gui__cli,src/main/java/org/jabref/gui/exporter/CreateModifyExporterDialogView.java,None,preferences,94.15,preferences,94.15,preferences,94.15,preferences,94.15,preferences,94.15,preferences,94.15,preferences,94.15,preferences,94.15,preferences,94.15
jabref,logic__gui__cli,src/main/java/org/jabref/logic/layout/format/WrapFileLinks.java,None,None,3.09,None,3.09,None,3.09,None,3.09,None,3.09,None,3.09,None,3.09,None,3.09,None,3.09
jabref,logic__gui__cli,src/main/java/org/jabref/gui/mergeentries/MergeEntriesDialog.java,None,None,3.11,None,3.11,None,3.11,None,3.11,None,3.11,None,3.11,None,3.11,None,3.11,None,3.11
jabref,logic__gui__cli,src/main/java/org/jabref/model/openoffice/uno/UnoTextSection.java,model,model,87.70,model,87.70,model,87.70,model,87.70,model,87.70,model,87.70,model,87.70,model,87.70,None,87.70
jabref,logic__gui__cli,src/main/java/org/jabref/gui/copyfiles/CopyFilesResultItemViewModel.java,None,None,1.59,None,1.59,None,1.59,None,1.59,None,1.59,None,1.59,None,1.59,None,1.59,None,1.59
jabref,logic__gui__cli,src/main/java/org/jabref/gui/groups/GroupTreeView.java,None,model,99.01,model,99.01,model,99.01,model,99.01,model,99.01,model,99.01,model,99.01,model,99.01,model,99.01
jabref,logic__gui__cli,src/main/java/org/jabref/logic/formatter/casechanger/CapitalizeFormatter.java,None,None,3.28,None,3.28,None,3.28,None,3.28,None,3.28,None,3.28,None,3.28,None,3.28,None,3.28
jabref,logic__gui__cli,src/main/java/org/jabref/logic/layout/format/AuthorLastFirstCommas.java,None,None,2.59,None,2.59,None,2.59,None,2.59,None,2.59,None,2.59,None,2.59,None,2.59,None,2.59
jabref,logic__gui__cli,src/main/java/org/jabref/logic/bibtex/comparator/CrossRefEntryComparator.java,None,None,2.57,None,2.57,None,2.57,None,2.57,None,2.57,None,2.57,None,2.57,None,2.57,None,2.57
jabref,logic__gui__cli,src/main/java/org/jabref/gui/collab/stringrename/BibTexStringRenameDetailsView.java,None,None,3.38,None,3.38,None,3.38,None,3.38,None,3.38,None,3.38,None,3.38,None,3.38,None,3.38
jabref,logic__gui__cli,src/main/java/org/jabref/gui/autocompleter/FieldValueSuggestionProvider.java,None,None,2.00,None,2.00,None,2.00,None,2.00,None,2.00,None,2.00,None,2.00,None,2.00,None,2.00
jabref,logic__gui__cli,src/main/java/org/jabref/gui/auximport/FromAuxDialog.java,None,preferences,88.37,preferences,88.37,preferences,88.37,preferences,88.37,preferences,88.37,preferences,88.37,preferences,88.37,preferences,88.37,None,88.37
jabref,logic__gui__cli,src/main/java/org/jabref/gui/collab/groupchange/GroupChange.java,None,None,2.65,None,2.65,None,2.65,None,2.65,None,2.65,None,2.65,None,2.65,None,2.65,None,2.65
jabref,logic__gui__cli,src/main/java/org/jabref/gui/preferences/linkedfiles/LinkedFilesTabViewModel.java,None,preferences,97.51,preferences,97.51,preferences,97.51,preferences,97.51,preferences,97.51,preferences,97.51,preferences,97.51,preferences,97.51,preferences,97.51
jabref,logic__gui__cli,src/main/java/org/jabref/gui/externalfiles/FileFilterUtils.java,None,None,2.09,None,2.09,None,2.09,None,2.09,None,2.09,None,2.09,None,2.09,None,2.09,None,2.09
jabref,logic__gui__cli,src/main/java/org/jabref/gui/fieldeditors/UrlEditor.java,None,preferences,93.78,preferences,93.78,preferences,93.78,preferences,93.78,preferences,93.78,preferences,93.78,preferences,93.78,preferences,93.78,preferences,93.78
jabref,logic__gui__cli,src/main/java/org/jabref/gui/util/FileFilterConverter.java,None,None,2.13,None,2.13,None,2.13,None,2.13,None,2.13,None,2.13,None,2.13,None,2.13,None,2.13
jabref,logic__gui__cli,src/main/java/org/jabref/logic/layout/format/RemoveLatexCommandsFormatter.java,None,None,2.51,None,2.51,None,2.51,None,2.51,None,2.51,None,2.51,None,2.51,None,2.51,None,2.51
jabref,logic__gui__cli,src/main/java/org/jabref/gui/mergeentries/DiffHighlighting.java,None,model,32.35,model,32.35,model,32.35,None,32.35,None,32.35,None,32.35,None,32.35,None,32.35,None,32.35
jabref,logic__gui__cli,src/main/java/org/jabref/gui/collab/DatabaseChangeList.java,None,None,2.00,None,2.00,None,2.00,None,2.00,None,2.00,None,2.00,None,2.00,None,2.00,None,2.00
jabref,logic__gui__cli,src/main/java/org/jabref/logic/layout/format/RisMonth.java,None,None,2.58,None,2.58,None,2.58,None,2.58,None,2.58,None,2.58,None,2.58,None,2.58,None,2.58
jabref,logic__gui__cli,src/main/java/org/jabref/gui/util/CurrentThreadTaskExecutor.java,None,None,1.92,None,1.92,None,1.92,None,1.92,None,1.92,None,1.92,None,1.92,None,1.92,None,1.92
jabref,logic__gui__cli,src/main/java/org/jabref/logic/integrity/TypeChecker.java,None,None,2.56,None,2.56,None,2.56,None,2.56,None,2.56,None,2.56,None,2.56,None,2.56,None,2.56
jabref,logic__gui__cli,src/main/java/org/jabref/gui/edit/CopyDoiUrlAction.java,None,None,2.58,None,2.58,None,2.58,None,2.58,None,2.58,None,2.58,None,2.58,None,2.58,None,2.58
jabref,logic__gui__cli,src/main/java/org/jabref/gui/citationkeypattern/GenerateCitationKeySingleAction.java,None,preferences,35.00,preferences,35.00,preferences,35.00,None,35.00,None,35.00,None,35.00,None,35.00,None,35.00,None,35.00
jabref,logic__gui__cli,src/main/java/org/jabref/logic/preferences/OwnerPreferences.java,None,preferences,97.51,preferences,97.51,preferences,97.51,preferences,97.51,preferences,97.51,preferences,97.51,preferences,97.51,preferences,97.51,preferences,97.51
jabref,logic__gui__cli,src/main/java/org/jabref/model/openoffice/uno/UnoBookmark.java,model,model,86.48,model,86.48,model,86.48,model,86.48,model,86.48,model,86.48,model,86.48,model,86.48,None,86.48
jabref,logic__gui__cli,src/main/java/org/jabref/gui/documentviewer/PageDimension.java,None,None,1.00,None,1.00,None,1.00,None,1.00,None,1.00,None,1.00,None,1.00,None,1.00,None,1.00
jabref,logic__gui__cli,src/main/java/org/jabref/logic/bibtex/comparator/FieldComparator.java,None,None,2.42,None,2.42,None,2.42,None,2.42,None,2.42,None,2.42,None,2.42,None,2.42,None,2.42
jabref,logic__gui__cli,src/main/java/org/jabref/gui/theme/StyleSheetResource.java,None,None,1.00,None,1.00,None,1.00,None,1.00,None,1.00,None,1.00,None,1.00,None,1.00,None,1.00
jabref,logic__gui__cli,src/main/java/org/jabref/logic/texparser/DefaultLatexParser.java,None,None,4.40,None,4.40,None,4.40,None,4.40,None,4.40,None,4.40,None,4.40,None,4.40,None,4.40
jabref,logic__gui__cli,src/main/java/org/jabref/gui/entryeditor/FieldsEditorTab.java,None,preferences,100.07,preferences,100.07,preferences,100.07,preferences,100.07,preferences,100.07,preferences,100.07,preferences,100.07,preferences,100.07,preferences,100.07
jabref,logic__gui__cli,src/main/java/org/jabref/logic/openoffice/action/Update.java,None,None,3.48,None,3.48,None,3.48,None,3.48,None,3.48,None,3.48,None,3.48,None,3.48,None,3.48
jabref,logic__gui__cli,src/main/java/org/jabref/gui/search/GlobalSearchResultDialogViewModel.java,None,preferences,35.48,preferences,35.48,preferences,35.48,None,35.48,None,35.48,None,35.48,None,35.48,None,35.48,None,35.48
jabref,logic__gui__cli,src/main/java/org/jabref/gui/DragAndDropDataFormats.java,None,model,102.68,model,102.68,model,102.68,model,102.68,model,102.68,model,102.68,model,102.68,model,102.68,model,102.68
jabref,logic__gui__cli,src/main/java/org/jabref/gui/bibtexextractor/BibtexExtractorViewModel.java,None,preferences,38.18,preferences,38.18,preferences,38.18,None,38.18,None,38.18,None,38.18,None,38.18,None,38.18,None,38.18
jabref,logic__gui__cli,src/main/java/org/jabref/logic/net/ProxyRegisterer.java,None,None,3.06,None,3.06,None,3.06,None,3.06,None,3.06,None,3.06,None,3.06,None,3.06,None,3.06
jabref,logic__gui__cli,src/main/java/org/jabref/logic/importer/AuthorListParser.java,None,None,2.94,None,2.94,None,2.94,None,2.94,None,2.94,None,2.94,None,2.94,None,2.94,None,2.94
jabref,logic__gui__cli,src/main/java/org/jabref/gui/logging/ApplicationInsightsWriter.java,None,None,4.15,None,4.15,None,4.15,None,4.15,None,4.15,None,4.15,None,4.15,None,4.15,None,4.15
jabref,logic__gui__cli,src/main/java/org/jabref/gui/collab/entrychange/EntryChange.java,None,None,2.00,None,2.00,None,2.00,None,2.00,None,2.00,None,2.00,None,2.00,None,2.00,None,2.00
jabref,logic__gui__cli,src/main/java/org/jabref/gui/shared/SharedDatabaseLoginDialogView.java,None,preferences,37.40,preferences,37.40,preferences,37.40,None,37.40,None,37.40,None,37.40,None,37.40,None,37.40,None,37.40
jabref,logic__gui__cli,src/main/java/org/jabref/logic/cleanup/RenamePdfCleanup.java,None,None,5.08,None,5.08,None,5.08,None,5.08,None,5.08,None,5.08,None,5.08,None,5.08,None,5.08
jabref,logic__gui__cli,src/main/java/org/jabref/gui/edit/OpenBrowserAction.java,None,None,1.00,None,1.00,None,1.00,None,1.00,None,1.00,None,1.00,None,1.00,None,1.00,None,1.00
jabref,logic__gui__cli,src/main/java/org/jabref/gui/libraryproperties/constants/ConstantsPropertiesView.java,None,preferences,35.00,preferences,35.00,preferences,35.00,None,35.00,None,35.00,None,35.00,None,35.00,None,35.00,None,35.00
jabref,logic__gui__cli,src/main/java/org/jabref/logic/exporter/BibDatabaseWriter.java,None,preferences,94.75,preferences,94.75,preferences,94.75,preferences,94.75,preferences,94.75,preferences,94.75,preferences,94.75,preferences,94.75,preferences,94.75
jabref,logic__gui__cli,src/main/java/org/jabref/gui/undo/UndoableInsertString.java,None,None,1.00,None,1.00,None,1.00,None,1.00,None,1.00,None,1.00,None,1.00,None,1.00,None,1.00
jabref,logic__gui__cli,src/main/java/org/jabref/logic/integrity/PersonNamesChecker.java,None,None,3.53,None,3.53,None,3.53,None,3.53,None,3.53,None,3.53,None,3.53,None,3.53,None,3.53
jabref,logic__gui__cli,src/main/java/org/jabref/logic/preview/PreviewLayout.java,None,None,3.58,None,3.58,None,3.58,None,3.58,None,3.58,None,3.58,None,3.58,None,3.58,None,3.58
jabref,logic__gui__cli,src/main/java/org/jabref/model/openoffice/rangesort/RangeOverlap.java,model,model,93.00,model,93.00,model,93.00,model,93.00,model,93.00,model,93.00,model,93.00,model,93.00,model,93.00
jabref,logic__gui__cli,src/main/java/org/jabref/logic/importer/fetcher/transformers/MedlineQueryTransformer.java,None,None,2.55,None,2.55,None,2.55,None,2.55,None,2.55,None,2.55,None,2.55,None,2.55,None,2.55
jabref,logic__gui__cli,src/main/java/org/jabref/gui/icon/JabRefIkonHandler.java,None,None,1.00,None,1.00,None,1.00,None,1.00,None,1.00,None,1.00,None,1.00,None,1.00,None,1.00
jabref,logic__gui__cli,src/main/java/org/jabref/logic/openoffice/backend/Backend52.java,None,None,5.89,None,5.89,None,5.89,None,5.89,None,5.89,None,5.89,None,5.89,None,5.89,None,5.89
jabref,logic__gui__cli,src/main/java/org/jabref/logic/importer/PagedSearchBasedFetcher.java,None,None,2.55,None,2.55,None,2.55,None,2.55,None,2.55,None,2.55,None,2.55,None,2.55,None,2.55
jabref,logic__gui__cli,src/main/java/org/jabref/gui/icon/JabRefMaterialDesignIcon.java,None,model,34.94,model,34.94,model,34.94,None,34.94,None,34.94,None,34.94,None,34.94,None,34.94,None,34.94
jabref,logic__gui__cli,src/main/java/org/jabref/logic/importer/fetcher/isbntobibtex/IsbnFetcher.java,None,None,2.47,None,2.47,None,2.47,None,2.47,None,2.47,None,2.47,None,2.47,None,2.47,None,2.47
jabref,logic__gui__cli,src/main/java/org/jabref/model/entry/identifier/IacrEprint.java,model,model,85.26,model,85.26,model,85.26,model,85.26,model,85.26,model,85.26,model,85.26,model,85.26,None,85.26
jabref,logic__gui__cli,src/main/java/org/jabref/logic/openoffice/style/OOProcess.java,None,None,3.93,None,3.93,None,3.93,None,3.93,None,3.93,None,3.93,None,3.93,None,3.93,None,3.93
jabref,logic__gui__cli,src/main/java/org/jabref/gui/preferences/file/FileTab.java,None,preferences,92.33,preferences,92.33,preferences,92.33,preferences,92.33,preferences,92.33,preferences,92.33,preferences,92.33,preferences,92.33,preferences,92.33
jabref,logic__gui__cli,src/main/java/org/jabref/gui/UpdateTimestampListener.java,None,preferences,35.00,preferences,35.00,preferences,35.00,None,35.00,None,35.00,None,35.00,None,35.00,None,35.00,None,35.00
jabref,logic__gui__cli,src/main/java/org/jabref/logic/layout/format/AuthorFirstAbbrLastCommas.java,None,None,2.59,None,2.59,None,2.59,None,2.59,None,2.59,None,2.59,None,2.59,None,2.59,None,2.59
jabref,logic__gui__cli,buildSrc/src/copied/java/org/jabref/logic/journals/JournalAbbreviationPreferences.java,None,None,2.57,None,2.57,None,2.57,None,2.57,None,2.57,None,2.57,None,2.57,None,2.57,None,2.57
jabref,logic__gui__cli,src/main/java/org/jabref/gui/bibtexextractor/ExtractBibtexDialog.java,None,preferences,84.75,preferences,84.75,preferences,84.75,preferences,84.75,preferences,84.75,preferences,84.75,preferences,84.75,preferences,84.75,None,84.75
jabref,logic__gui__cli,src/main/java/org/jabref/gui/push/PushToLyx.java,None,preferences,88.37,preferences,88.37,preferences,88.37,preferences,88.37,preferences,88.37,preferences,88.37,preferences,88.37,preferences,88.37,None,88.37
jabref,logic__gui__cli,src/main/java/org/jabref/gui/keyboard/KeyBindingCategory.java,None,None,1.00,None,1.00,None,1.00,None,1.00,None,1.00,None,1.00,None,1.00,None,1.00,None,1.00
jabref,logic__gui__cli,src/main/java/org/jabref/logic/layout/format/AuthorLastFirst.java,None,None,2.59,None,2.59,None,2.59,None,2.59,None,2.59,None,2.59,None,2.59,None,2.59,None,2.59
jabref,logic__gui__cli,src/main/java/org/jabref/gui/search/rules/describer/SearchDescribers.java,None,None,1.00,None,1.00,None,1.00,None,1.00,None,1.00,None,1.00,None,1.00,None,1.00,None,1.00
jabref,logic__gui__cli,src/main/java/org/jabref/logic/formatter/bibtexfields/AddBracesFormatter.java,None,None,2.56,None,2.56,None,2.56,None,2.56,None,2.56,None,2.56,None,2.56,None,2.56,None,2.56
jabref,logic__gui__cli,src/main/java/org/jabref/model/search/matchers/NotMatcher.java,model,model,93.10,model,93.10,model,93.10,model,93.10,model,93.10,model,93.10,model,93.10,model,93.10,model,93.10
jabref,logic__gui__cli,src/main/java/org/jabref/gui/openoffice/Bootstrap.java,None,None,3.53,None,3.53,None,3.53,None,3.53,None,3.53,None,3.53,None,3.53,None,3.53,None,3.53
jabref,logic__gui__cli,src/main/java/org/jabref/preferences/FilePreferences.java,preferences,preferences,91.68,preferences,91.68,preferences,91.68,preferences,91.68,preferences,91.68,preferences,91.68,preferences,91.68,preferences,91.68,preferences,91.68
jabref,logic__gui__cli,src/main/java/org/jabref/gui/bibtexextractor/BibtexExtractor.java,None,None,1.00,None,1.00,None,1.00,None,1.00,None,1.00,None,1.00,None,1.00,None,1.00,None,1.00
jabref,logic__gui__cli,src/main/java/org/jabref/logic/msbib/MSBibDatabase.java,None,model,28.05,model,28.05,None,28.05,None,28.05,None,28.05,None,28.05,None,28.05,None,28.05,None,28.05
jabref,logic__gui__cli,src/main/java/org/jabref/logic/util/io/FileNameCleaner.java,None,None,2.54,None,2.54,None,2.54,None,2.54,None,2.54,None,2.54,None,2.54,None,2.54,None,2.54
jabref,logic__gui__cli,src/main/java/org/jabref/gui/entryeditor/RequiredFieldsTab.java,None,preferences,93.56,preferences,93.56,preferences,93.56,preferences,93.56,preferences,93.56,preferences,93.56,preferences,93.56,preferences,93.56,preferences,93.56
jabref,logic__gui__cli,src/main/java/org/jabref/gui/importer/GenerateEntryFromIdDialog.java,None,preferences,35.00,preferences,35.00,preferences,35.00,None,35.00,None,35.00,None,35.00,None,35.00,None,35.00,None,35.00
jabref,logic__gui__cli,src/main/java/org/jabref/gui/journals/AbbreviateAction.java,None,None,4.29,None,4.29,None,4.29,None,4.29,None,4.29,None,4.29,None,4.29,None,4.29,None,4.29
jabref,logic__gui__cli,src/main/java/org/jabref/logic/importer/FetcherResult.java,None,None,2.59,None,2.59,None,2.59,None,2.59,None,2.59,None,2.59,None,2.59,None,2.59,None,2.59
jabref,logic__gui__cli,src/main/java/org/jabref/gui/commonfxcontrols/SortCriterionViewModel.java,None,None,1.00,None,1.00,None,1.00,None,1.00,None,1.00,None,1.00,None,1.00,None,1.00,None,1.00
jabref,logic__gui__cli,src/main/java/org/jabref/cli/Launcher.java,None,preferences,108.33,preferences,108.33,preferences,108.33,preferences,108.33,preferences,108.33,preferences,108.33,preferences,108.33,preferences,108.33,preferences,108.33
jabref,logic__gui__cli,src/main/java/org/jabref/gui/util/ZipFileChooser.java,None,None,5.36,None,5.36,None,5.36,None,5.36,None,5.36,None,5.36,None,5.36,None,5.36,None,5.36
jabref,logic__gui__cli,src/main/java/org/jabref/logic/layout/format/LastPage.java,None,None,2.58,None,2.58,None,2.58,None,2.58,None,2.58,None,2.58,None,2.58,None,2.58,None,2.58
jabref,logic__gui__cli,src/main/java/org/jabref/preferences/CleanupPreferences.java,preferences,preferences,91.33,preferences,91.33,preferences,91.33,preferences,91.33,preferences,91.33,preferences,91.33,preferences,91.33,preferences,91.33,preferences,91.33
jabref,logic__gui__cli,src/main/java/org/jabref/gui/maintable/columns/LibraryColumn.java,None,model,92.22,model,92.22,model,92.22,model,92.22,model,92.22,model,92.22,model,92.22,model,92.22,model,92.22
jabref,logic__gui__cli,src/main/java/org/jabref/logic/importer/fetcher/isbntobibtex/EbookDeIsbnFetcher.java,None,None,2.55,None,2.55,None,2.55,None,2.55,None,2.55,None,2.55,None,2.55,None,2.55,None,2.55
jabref,logic__gui__cli,src/main/java/org/jabref/gui/EntryTypeViewModel.java,None,preferences,90.51,preferences,90.51,preferences,90.51,preferences,90.51,preferences,90.51,preferences,90.51,preferences,90.51,preferences,90.51,preferences,90.51
jabref,logic__gui__cli,src/main/java/org/jabref/logic/layout/LayoutHelper.java,None,preferences,92.73,preferences,92.73,preferences,92.73,preferences,92.73,preferences,92.73,preferences,92.73,preferences,92.73,preferences,92.73,preferences,92.73
jabref,logic__gui__cli,src/main/java/org/jabref/gui/copyfiles/CopyFilesAction.java,None,preferences,36.00,preferences,36.00,preferences,36.00,None,36.00,None,36.00,None,36.00,None,36.00,None,36.00,None,36.00
jabref,logic__gui__cli,src/main/java/org/jabref/logic/cleanup/CleanupJob.java,None,None,2.60,None,2.60,None,2.60,None,2.60,None,2.60,None,2.60,None,2.60,None,2.60,None,2.60
jabref,logic__gui__cli,src/main/java/org/jabref/gui/actions/JabRefAction.java,None,None,2.13,None,2.13,None,2.13,None,2.13,None,2.13,None,2.13,None,2.13,None,2.13,None,2.13
jabref,logic__gui__cli,src/main/java/org/jabref/logic/layout/format/AuthorLastFirstAbbrOxfordCommas.java,None,None,2.59,None,2.59,None,2.59,None,2.59,None,2.59,None,2.59,None,2.59,None,2.59,None,2.59
jabref,logic__gui__cli,src/main/java/org/jabref/logic/importer/ImportFormatReader.java,None,None,7.06,None,7.06,None,7.06,None,7.06,None,7.06,None,7.06,None,7.06,None,7.06,None,7.06
jabref,logic__gui__cli,src/main/java/org/jabref/gui/externalfiletype/UnknownExternalFileType.java,None,None,1.00,None,1.00,None,1.00,None,1.00,None,1.00,None,1.00,None,1.00,None,1.00,None,1.00
jabref,logic__gui__cli,src/main/java/org/jabref/logic/layout/format/XMLChars.java,None,model,34.97,model,34.97,model,34.97,None,34.97,None,34.97,None,34.97,None,34.97,None,34.97,None,34.97
jabref,logic__gui__cli,src/main/java/org/jabref/model/entry/Date.java,model,model,71.52,model,71.52,model,71.52,model,71.52,model,71.52,model,71.52,model,71.52,None,71.52,None,71.52
jabref,logic__gui__cli,src/main/java/org/jabref/gui/fieldeditors/URLUtil.java,None,None,1.00,None,1.00,None,1.00,None,1.00,None,1.00,None,1.00,None,1.00,None,1.00,None,1.00
jabref,logic__gui__cli,src/main/java/org/jabref/preferences/ExternalApplicationsPreferences.java,preferences,preferences,92.25,preferences,92.25,preferences,92.25,preferences,92.25,preferences,92.25,preferences,92.25,preferences,92.25,preferences,92.25,preferences,92.25
jabref,logic__gui__cli,src/main/java/org/jabref/logic/openoffice/NoDocumentFoundException.java,None,None,2.59,None,2.59,None,2.59,None,2.59,None,2.59,None,2.59,None,2.59,None,2.59,None,2.59
jabref,logic__gui__cli,src/main/java/org/jabref/gui/util/component/DiffHighlightingTextPane.java,None,None,1.00,None,1.00,None,1.00,None,1.00,None,1.00,None,1.00,None,1.00,None,1.00,None,1.00
jabref,logic__gui__cli,src/main/java/org/jabref/gui/undo/UndoableKeyChange.java,None,None,1.00,None,1.00,None,1.00,None,1.00,None,1.00,None,1.00,None,1.00,None,1.00,None,1.00
jabref,logic__gui__cli,src/main/java/org/jabref/model/entry/field/UnknownField.java,model,model,89.11,model,89.11,model,89.11,model,89.11,model,89.11,model,89.11,model,89.11,model,89.11,None,89.11
jabref,logic__gui__cli,src/main/java/org/jabref/gui/exporter/ExporterViewModel.java,None,None,1.00,None,1.00,None,1.00,None,1.00,None,1.00,None,1.00,None,1.00,None,1.00,None,1.00
jabref,logic__gui__cli,src/main/java/org/jabref/logic/layout/format/WrapContent.java,None,None,2.57,None,2.57,None,2.57,None,2.57,None,2.57,None,2.57,None,2.57,None,2.57,None,2.57
jabref,logic__gui__cli,src/main/java/org/jabref/model/search/rules/SearchRule.java,model,model,93.51,model,93.51,model,93.51,model,93.51,model,93.51,model,93.51,model,93.51,model,93.51,model,93.51
jabref,logic__gui__cli,src/main/java/org/jabref/logic/layout/format/FormatPagesForXML.java,None,None,2.59,None,2.59,None,2.59,None,2.59,None,2.59,None,2.59,None,2.59,None,2.59,None,2.59
jabref,logic__gui__cli,src/main/java/org/jabref/logic/layout/format/DateFormatter.java,None,None,3.65,None,3.65,None,3.65,None,3.65,None,3.65,None,3.65,None,3.65,None,3.65,None,3.65
jabref,logic__gui__cli,src/main/java/org/jabref/logic/integrity/AmpersandChecker.java,None,None,4.30,None,4.30,None,4.30,None,4.30,None,4.30,None,4.30,None,4.30,None,4.30,None,4.30
jabref,logic__gui__cli,src/main/java/org/jabref/gui/externalfiles/DateRange.java,None,None,2.24,None,2.24,None,2.24,None,2.24,None,2.24,None,2.24,None,2.24,None,2.24,None,2.24
jabref,logic__gui__cli,src/main/java/org/jabref/logic/exporter/ExporterFactory.java,None,preferences,35.44,preferences,35.44,preferences,35.44,None,35.44,None,35.44,None,35.44,None,35.44,None,35.44,None,35.44
jabref,logic__gui__cli,src/main/java/org/jabref/logic/importer/fetcher/CrossRef.java,None,None,4.01,None,4.01,None,4.01,None,4.01,None,4.01,None,4.01,None,4.01,None,4.01,None,4.01
jabref,logic__gui__cli,buildSrc/src/copied/java/org/jabref/logic/journals/Abbreviation.java,None,None,2.48,None,2.48,None,2.48,None,2.48,None,2.48,None,2.48,None,2.48,None,2.48,None,2.48
jabref,logic__gui__cli,src/main/java/org/jabref/gui/errorconsole/ErrorConsoleView.java,None,None,5.55,None,5.55,None,5.55,None,5.55,None,5.55,None,5.55,None,5.55,None,5.55,None,5.55
jabref,logic__gui__cli,src/main/java/org/jabref/logic/shared/event/UpdateRefusedEvent.java,None,None,4.37,None,4.37,None,4.37,None,4.37,None,4.37,None,4.37,None,4.37,None,4.37,None,4.37
jabref,logic__gui__cli,src/main/java/org/jabref/model/openoffice/rangesort/RangeHolder.java,model,model,94.43,model,94.43,model,94.43,model,94.43,model,94.43,model,94.43,model,94.43,model,94.43,model,94.43
