Project,Module,File,GT,LLMProb@10,Score@10,LLMProb@20,Score@20,LLMProb@30,Score@30,LLMProb@40,Score@40,LLMProb@50,Score@50,LLMProb@60,Score@60,LLMProb@70,Score@70,LLMProb@80,Score@80,LLMProb@90,Score@90
jabref,logic__gui__cli,src/main/java/org/jabref/logic/auxparser/DefaultAuxParser.java,None,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00
jabref,logic__gui__cli,src/main/java/org/jabref/model/openoffice/style/Citation.java,model,model,95.00,model,95.00,model,95.00,model,95.00,model,95.00,model,95.00,model,95.00,model,95.00,model,95.00
jabref,logic__gui__cli,src/main/java/org/jabref/model/openoffice/util/OOVoidResult.java,model,model,99.00,model,99.00,model,99.00,model,99.00,model,99.00,model,99.00,model,99.00,model,99.00,model,99.00
jabref,logic__gui__cli,src/main/java/org/jabref/gui/util/comparator/NumericFieldComparator.java,None,None,5.00,None,5.00,None,5.00,None,5.00,None,5.00,None,5.00,None,5.00,None,5.00,None,5.00
jabref,logic__gui__cli,src/main/java/org/jabref/gui/mergeentries/newmergedialog/fieldsmerger/FieldMergerFactory.java,None,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00
jabref,logic__gui__cli,src/main/java/org/jabref/logic/importer/fetcher/CollectionOfComputerScienceBibliographiesFetcher.java,None,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00
jabref,logic__gui__cli,src/main/java/org/jabref/gui/util/TooltipTextUtil.java,None,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00
jabref,logic__gui__cli,src/main/java/org/jabref/gui/citationkeypattern/GenerateCitationKeyAction.java,None,None,15.00,None,15.00,None,15.00,None,15.00,None,15.00,None,15.00,None,15.00,None,15.00,None,15.00
jabref,logic__gui__cli,src/main/java/org/jabref/gui/edit/EditAction.java,None,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00
jabref,logic__gui__cli,src/main/java/org/jabref/logic/layout/format/FileLink.java,None,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00
jabref,logic__gui__cli,src/main/java/org/jabref/gui/shared/ConnectToSharedDatabaseCommand.java,None,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00
jabref,logic__gui__cli,src/main/java/org/jabref/gui/util/CustomTitledPaneSkin.java,None,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00
jabref,logic__gui__cli,src/main/java/org/jabref/logic/bst/BstVMVisitor.java,None,None,5.00,None,5.00,None,5.00,None,5.00,None,5.00,None,5.00,None,5.00,None,5.00,None,5.00
jabref,logic__gui__cli,src/main/java/org/jabref/gui/maintable/MainTableColumnModel.java,None,model,85.00,model,85.00,model,85.00,model,85.00,model,85.00,model,85.00,model,85.00,model,85.00,None,85.00
jabref,logic__gui__cli,src/main/java/org/jabref/gui/preferences/customentrytypes/CustomEntryTypesTab.java,None,preferences,100.00,preferences,100.00,preferences,100.00,preferences,100.00,preferences,100.00,preferences,100.00,preferences,100.00,preferences,100.00,preferences,100.00
jabref,logic__gui__cli,src/main/java/org/jabref/model/pdf/search/EnglishStemAnalyzer.java,model,model,95.00,model,95.00,model,95.00,model,95.00,model,95.00,model,95.00,model,95.00,model,95.00,model,95.00
jabref,logic__gui__cli,src/main/java/org/jabref/gui/keyboard/KeyBindingRepository.java,None,preferences,95.00,preferences,95.00,preferences,95.00,preferences,95.00,preferences,95.00,preferences,95.00,preferences,95.00,preferences,95.00,preferences,95.00
jabref,logic__gui__cli,src/main/java/org/jabref/gui/mergeentries/newmergedialog/DiffMethod.java,None,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00
jabref,logic__gui__cli,src/main/java/org/jabref/logic/shared/DatabaseLocation.java,None,model,90.00,model,90.00,model,90.00,model,90.00,model,90.00,model,90.00,model,90.00,model,90.00,None,90.00
jabref,logic__gui__cli,src/main/java/org/jabref/logic/exporter/OOCalcDatabase.java,None,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00
jabref,logic__gui__cli,src/main/java/org/jabref/model/openoffice/uno/UnoUserDefinedProperty.java,model,model,95.00,model,95.00,model,95.00,model,95.00,model,95.00,model,95.00,model,95.00,model,95.00,model,95.00
jabref,logic__gui__cli,src/main/java/org/jabref/gui/preferences/file/FileTabViewModel.java,None,preferences,100.00,preferences,100.00,preferences,100.00,preferences,100.00,preferences,100.00,preferences,100.00,preferences,100.00,preferences,100.00,preferences,100.00
jabref,logic__gui__cli,src/main/java/org/jabref/gui/preferences/preview/PreviewTab.java,None,preferences,100.00,preferences,100.00,preferences,100.00,preferences,100.00,preferences,100.00,preferences,100.00,preferences,100.00,preferences,100.00,preferences,100.00
jabref,logic__gui__cli,src/main/java/org/jabref/gui/util/BackgroundTask.java,None,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00
jabref,logic__gui__cli,src/main/java/org/jabref/logic/shared/listener/PostgresSQLNotificationListener.java,None,None,5.00,None,5.00,None,5.00,None,5.00,None,5.00,None,5.00,None,5.00,None,5.00,None,5.00
jabref,logic__gui__cli,src/main/java/org/jabref/gui/fieldeditors/PersonsEditorViewModel.java,None,None,5.00,None,5.00,None,5.00,None,5.00,None,5.00,None,5.00,None,5.00,None,5.00,None,5.00
jabref,logic__gui__cli,src/main/java/org/jabref/logic/bst/BstVM.java,None,None,5.00,None,5.00,None,5.00,None,5.00,None,5.00,None,5.00,None,5.00,None,5.00,None,5.00
jabref,logic__gui__cli,src/main/java/org/jabref/logic/exporter/BlankLineBehaviour.java,None,model,90.00,model,90.00,model,90.00,model,90.00,model,90.00,model,90.00,model,90.00,model,90.00,None,90.00
jabref,logic__gui__cli,src/main/java/org/jabref/gui/util/DroppingMouseLocation.java,None,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00
jabref,logic__gui__cli,src/main/java/org/jabref/logic/citationstyle/CitationStyleOutputFormat.java,None,model,80.00,model,80.00,model,80.00,model,80.00,model,80.00,model,80.00,model,80.00,None,80.00,None,80.00
jabref,logic__gui__cli,src/main/java/org/jabref/logic/importer/fetcher/CompositeSearchBasedFetcher.java,None,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00
jabref,logic__gui__cli,src/main/java/org/jabref/gui/fieldeditors/PatentTypeEditorViewModel.java,None,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00
jabref,logic__gui__cli,src/main/java/org/jabref/gui/edit/ManageKeywordsDisplayType.java,None,preferences,90.00,preferences,90.00,preferences,90.00,preferences,90.00,preferences,90.00,preferences,90.00,preferences,90.00,preferences,90.00,None,90.00
jabref,logic__gui__cli,src/main/java/org/jabref/gui/preferences/customentrytypes/FieldViewModel.java,None,preferences,95.00,preferences,95.00,preferences,95.00,preferences,95.00,preferences,95.00,preferences,95.00,preferences,95.00,preferences,95.00,preferences,95.00
jabref,logic__gui__cli,src/main/java/org/jabref/gui/commonfxcontrols/FieldFormatterCleanupsPanelViewModel.java,None,preferences,85.00,preferences,85.00,preferences,85.00,preferences,85.00,preferences,85.00,preferences,85.00,preferences,85.00,preferences,85.00,None,85.00
jabref,logic__gui__cli,src/main/java/org/jabref/gui/autocompleter/AppendWordsStrategy.java,None,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00
jabref,logic__gui__cli,src/main/java/org/jabref/logic/bibtex/comparator/FieldComparatorStack.java,None,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00
jabref,logic__gui__cli,src/main/java/org/jabref/gui/mergeentries/newmergedialog/diffhighlighter/UnifiedDiffHighlighter.java,None,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00
jabref,logic__gui__cli,src/main/java/org/jabref/gui/shared/SharedDatabaseUIManager.java,None,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00
jabref,logic__gui__cli,src/main/java/org/jabref/gui/externalfiles/UnlinkedFilesDialogViewModel.java,None,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00
jabref,logic__gui__cli,src/main/java/org/jabref/logic/openoffice/frontend/UpdateBibliography.java,None,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00
jabref,logic__gui__cli,src/main/java/org/jabref/gui/slr/ManageStudyDefinitionView.java,None,None,5.00,None,5.00,None,5.00,None,5.00,None,5.00,None,5.00,None,5.00,None,5.00,None,5.00
jabref,logic__gui__cli,src/main/java/org/jabref/gui/collab/DatabaseChangeResolver.java,None,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00
jabref,logic__gui__cli,src/main/java/org/jabref/gui/collab/preamblechange/PreambleChangeDetailsView.java,None,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00
jabref,logic__gui__cli,src/main/java/org/jabref/gui/texparser/ParseLatexDialogView.java,None,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00
jabref,logic__gui__cli,src/main/java/org/jabref/logic/formatter/casechanger/TitleCaseFormatter.java,None,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00
jabref,logic__gui__cli,src/main/java/org/jabref/gui/openoffice/ManageCitationsDialogViewModel.java,None,None,10.00,None,10.00,None,10.00,None,10.00,None,10.00,None,10.00,None,10.00,None,10.00,None,10.00
jabref,logic__gui__cli,src/main/java/org/jabref/model/texparser/Citation.java,model,model,99.00,model,99.00,model,99.00,model,99.00,model,99.00,model,99.00,model,99.00,model,99.00,model,99.00
jabref,logic__gui__cli,src/main/java/org/jabref/model/entry/BibEntryType.java,model,model,100.00,model,100.00,model,100.00,model,100.00,model,100.00,model,100.00,model,100.00,model,100.00,model,100.00
jabref,logic__gui__cli,src/main/java/org/jabref/logic/formatter/bibtexfields/NormalizePagesFormatter.java,None,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00
jabref,logic__gui__cli,src/main/java/org/jabref/model/entry/types/BiblatexSoftwareEntryType.java,model,model,100.00,model,100.00,model,100.00,model,100.00,model,100.00,model,100.00,model,100.00,model,100.00,model,100.00
jabref,logic__gui__cli,src/main/java/org/jabref/gui/undo/UndoablePreambleChange.java,None,None,5.00,None,5.00,None,5.00,None,5.00,None,5.00,None,5.00,None,5.00,None,5.00,None,5.00
jabref,logic__gui__cli,src/main/java/org/jabref/gui/preferences/keybindings/presets/BashKeyBindingPreset.java,None,preferences,100.00,preferences,100.00,preferences,100.00,preferences,100.00,preferences,100.00,preferences,100.00,preferences,100.00,preferences,100.00,preferences,100.00
jabref,logic__gui__cli,src/main/java/org/jabref/gui/util/component/TagBar.java,None,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00
jabref,logic__gui__cli,src/main/java/org/jabref/gui/theme/ThemeManager.java,None,preferences,85.00,preferences,85.00,preferences,85.00,preferences,85.00,preferences,85.00,preferences,85.00,preferences,85.00,preferences,85.00,None,85.00
jabref,logic__gui__cli,src/main/java/org/jabref/gui/theme/StyleSheetDataUrl.java,None,preferences,85.00,preferences,85.00,preferences,85.00,preferences,85.00,preferences,85.00,preferences,85.00,preferences,85.00,preferences,85.00,None,85.00
jabref,logic__gui__cli,src/main/java/org/jabref/gui/externalfiles/FileDownloadTask.java,None,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00
jabref,logic__gui__cli,src/main/java/org/jabref/model/openoffice/uno/UnoScreenRefresh.java,model,model,98.00,model,98.00,model,98.00,model,98.00,model,98.00,model,98.00,model,98.00,model,98.00,model,98.00
jabref,logic__gui__cli,src/main/java/org/jabref/logic/xmp/XmpUtilWriter.java,None,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00
jabref,logic__gui__cli,src/main/java/org/jabref/gui/push/PushToVim.java,None,None,5.00,None,5.00,None,5.00,None,5.00,None,5.00,None,5.00,None,5.00,None,5.00,None,5.00
jabref,logic__gui__cli,src/main/java/org/jabref/logic/util/ExternalLinkCreator.java,None,None,10.00,None,10.00,None,10.00,None,10.00,None,10.00,None,10.00,None,10.00,None,10.00,None,10.00
jabref,logic__gui__cli,src/main/java/org/jabref/logic/importer/IdBasedFetcher.java,None,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00
jabref,logic__gui__cli,src/main/java/org/jabref/gui/preferences/keybindings/presets/NewEntryBindingPreset.java,None,preferences,100.00,preferences,100.00,preferences,100.00,preferences,100.00,preferences,100.00,preferences,100.00,preferences,100.00,preferences,100.00,preferences,100.00
jabref,logic__gui__cli,src/main/java/org/jabref/gui/groups/GroupDialogView.java,None,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00
jabref,logic__gui__cli,src/main/java/org/jabref/logic/citationkeypattern/CitationKeyGenerator.java,None,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00
jabref,logic__gui__cli,src/main/java/org/jabref/logic/importer/IdFetcher.java,None,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00
jabref,logic__gui__cli,src/main/java/org/jabref/gui/util/OptionalValueTableCellFactory.java,None,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00
jabref,logic__gui__cli,src/main/java/org/jabref/logic/openoffice/style/OOProcessNumericMarkers.java,None,None,5.00,None,5.00,None,5.00,None,5.00,None,5.00,None,5.00,None,5.00,None,5.00,None,5.00
jabref,logic__gui__cli,src/main/java/org/jabref/gui/edit/automaticfiededitor/LastAutomaticFieldEditorEdit.java,None,model,90.00,model,90.00,model,90.00,model,90.00,model,90.00,model,90.00,model,90.00,model,90.00,None,90.00
jabref,logic__gui__cli,src/main/java/org/jabref/gui/preferences/externalfiletypes/EditExternalFileTypeViewModel.java,None,preferences,100.00,preferences,100.00,preferences,100.00,preferences,100.00,preferences,100.00,preferences,100.00,preferences,100.00,preferences,100.00,preferences,100.00
jabref,logic__gui__cli,src/main/java/org/jabref/logic/importer/fileformat/InspecImporter.java,None,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00
jabref,logic__gui__cli,src/main/java/org/jabref/gui/journals/UndoableUnabbreviator.java,None,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00
jabref,logic__gui__cli,src/main/java/org/jabref/logic/formatter/bibtexfields/EscapeDollarSignFormatter.java,None,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00
jabref,logic__gui__cli,src/main/java/org/jabref/logic/layout/format/FormatPagesForHTML.java,None,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00
jabref,logic__gui__cli,src/main/java/org/jabref/gui/edit/ManageKeywordsDialog.java,None,None,5.00,None,5.00,None,5.00,None,5.00,None,5.00,None,5.00,None,5.00,None,5.00,None,5.00
jabref,logic__gui__cli,src/main/java/org/jabref/model/database/KeyChangeListener.java,model,model,99.00,model,99.00,model,99.00,model,99.00,model,99.00,model,99.00,model,99.00,model,99.00,model,99.00
jabref,logic__gui__cli,src/main/java/org/jabref/gui/importer/ParserResultWarningDialog.java,None,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00
jabref,logic__gui__cli,src/main/java/org/jabref/logic/cleanup/FieldFormatterCleanup.java,None,None,5.00,None,5.00,None,5.00,None,5.00,None,5.00,None,5.00,None,5.00,None,5.00,None,5.00
jabref,logic__gui__cli,src/main/java/org/jabref/gui/fieldeditors/identifier/IdentifierEditor.java,None,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00
jabref,logic__gui__cli,src/main/java/org/jabref/logic/importer/fileformat/medline/Investigator.java,None,model,85.00,model,85.00,model,85.00,model,85.00,model,85.00,model,85.00,model,85.00,model,85.00,None,85.00
jabref,logic__gui__cli,src/main/java/org/jabref/gui/preferences/external/ExternalTabViewModel.java,None,preferences,100.00,preferences,100.00,preferences,100.00,preferences,100.00,preferences,100.00,preferences,100.00,preferences,100.00,preferences,100.00,preferences,100.00
jabref,logic__gui__cli,src/main/java/org/jabref/logic/util/io/AutoLinkPreferences.java,None,preferences,100.00,preferences,100.00,preferences,100.00,preferences,100.00,preferences,100.00,preferences,100.00,preferences,100.00,preferences,100.00,preferences,100.00
jabref,logic__gui__cli,src/main/java/org/jabref/gui/mergeentries/EntriesMergeResult.java,None,model,90.00,model,90.00,model,90.00,model,90.00,model,90.00,model,90.00,model,90.00,model,90.00,None,90.00
jabref,logic__gui__cli,src/main/java/org/jabref/logic/importer/fileformat/BibtexImporter.java,None,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00
jabref,logic__gui__cli,src/main/java/org/jabref/model/search/rules/SentenceAnalyzer.java,model,model,95.00,model,95.00,model,95.00,model,95.00,model,95.00,model,95.00,model,95.00,model,95.00,model,95.00
jabref,logic__gui__cli,src/main/java/org/jabref/model/entry/EntryLinkList.java,model,model,98.00,model,98.00,model,98.00,model,98.00,model,98.00,model,98.00,model,98.00,model,98.00,model,98.00
jabref,logic__gui__cli,src/main/java/org/jabref/gui/preferences/keybindings/KeyBindingViewModel.java,None,preferences,95.00,preferences,95.00,preferences,95.00,preferences,95.00,preferences,95.00,preferences,95.00,preferences,95.00,preferences,95.00,preferences,95.00
jabref,logic__gui__cli,src/main/java/org/jabref/model/openoffice/util/OOTuple3.java,model,model,95.00,model,95.00,model,95.00,model,95.00,model,95.00,model,95.00,model,95.00,model,95.00,model,95.00
jabref,logic__gui__cli,src/main/java/org/jabref/logic/integrity/NoBibtexFieldChecker.java,None,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00
jabref,logic__gui__cli,src/main/java/org/jabref/gui/maintable/MainTableFieldValueFormatter.java,None,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00
jabref,logic__gui__cli,src/main/java/org/jabref/gui/util/TaskExecutor.java,None,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00
jabref,logic__gui__cli,src/main/java/org/jabref/gui/push/PushToEmacsSettings.java,None,preferences,95.00,preferences,95.00,preferences,95.00,preferences,95.00,preferences,95.00,preferences,95.00,preferences,95.00,preferences,95.00,preferences,95.00
jabref,logic__gui__cli,src/main/java/org/jabref/logic/integrity/NoteChecker.java,None,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00
jabref,logic__gui__cli,src/main/java/org/jabref/gui/commonfxcontrols/CitationKeyPatternPanelViewModel.java,None,preferences,90.00,preferences,90.00,preferences,90.00,preferences,90.00,preferences,90.00,preferences,90.00,preferences,90.00,preferences,90.00,None,90.00
jabref,logic__gui__cli,src/main/java/org/jabref/gui/entryeditor/LatexCitationsTabViewModel.java,None,None,10.00,None,10.00,None,10.00,None,10.00,None,10.00,None,10.00,None,10.00,None,10.00,None,10.00
jabref,logic__gui__cli,src/main/java/org/jabref/logic/formatter/bibtexfields/RemoveNewlinesFormatter.java,None,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00
jabref,logic__gui__cli,src/main/java/org/jabref/logic/importer/fetcher/AbstractIsbnFetcher.java,None,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00
jabref,logic__gui__cli,src/main/java/org/jabref/gui/util/DefaultTaskExecutor.java,None,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00
jabref,logic__gui__cli,src/main/java/org/jabref/logic/pdf/search/indexing/DocumentReader.java,None,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00
jabref,logic__gui__cli,src/main/java/org/jabref/logic/importer/fetcher/DiVA.java,None,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00
jabref,logic__gui__cli,src/main/java/org/jabref/logic/net/ProgressInputStream.java,None,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00
jabref,logic__gui__cli,src/main/java/org/jabref/gui/icon/JabRefIcon.java,None,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00
jabref,logic__gui__cli,src/main/java/org/jabref/gui/preferences/protectedterms/NewProtectedTermsFileDialog.java,None,preferences,100.00,preferences,100.00,preferences,100.00,preferences,100.00,preferences,100.00,preferences,100.00,preferences,100.00,preferences,100.00,preferences,100.00
jabref,logic__gui__cli,src/main/java/org/jabref/gui/util/StreamGobbler.java,None,None,5.00,None,5.00,None,5.00,None,5.00,None,5.00,None,5.00,None,5.00,None,5.00,None,5.00
jabref,logic__gui__cli,src/main/java/org/jabref/gui/mergeentries/MultiMergeEntriesView.java,None,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00
jabref,logic__gui__cli,src/main/java/org/jabref/gui/groups/GroupsPreferences.java,None,preferences,100.00,preferences,100.00,preferences,100.00,preferences,100.00,preferences,100.00,preferences,100.00,preferences,100.00,preferences,100.00,preferences,100.00
jabref,logic__gui__cli,src/main/java/org/jabref/logic/journals/AbbreviationParser.java,None,preferences,70.00,preferences,70.00,preferences,70.00,preferences,70.00,preferences,70.00,preferences,70.00,None,70.00,None,70.00,None,70.00
jabref,logic__gui__cli,src/main/java/org/jabref/model/openoffice/util/OOPair.java,model,model,95.00,model,95.00,model,95.00,model,95.00,model,95.00,model,95.00,model,95.00,model,95.00,model,95.00
jabref,logic__gui__cli,src/main/java/org/jabref/logic/cleanup/ISSNCleanup.java,None,None,10.00,None,10.00,None,10.00,None,10.00,None,10.00,None,10.00,None,10.00,None,10.00,None,10.00
jabref,logic__gui__cli,src/main/java/org/jabref/model/openoffice/style/CitationLookupResult.java,model,model,98.00,model,98.00,model,98.00,model,98.00,model,98.00,model,98.00,model,98.00,model,98.00,model,98.00
jabref,logic__gui__cli,src/main/java/org/jabref/gui/collab/DatabaseChangeDetailsViewFactory.java,None,None,5.00,None,5.00,None,5.00,None,5.00,None,5.00,None,5.00,None,5.00,None,5.00,None,5.00
jabref,logic__gui__cli,src/main/java/org/jabref/gui/commonfxcontrols/SaveOrderConfigPanelViewModel.java,None,preferences,90.00,preferences,90.00,preferences,90.00,preferences,90.00,preferences,90.00,preferences,90.00,preferences,90.00,preferences,90.00,None,90.00
jabref,logic__gui__cli,src/main/java/org/jabref/gui/preview/PreviewViewer.java,None,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00
jabref,logic__gui__cli,src/main/java/org/jabref/gui/edit/automaticfiededitor/AutomaticFieldEditorAction.java,None,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00
jabref,logic__gui__cli,src/main/java/org/jabref/gui/mergeentries/newmergedialog/cell/ThreeWayMergeCell.java,None,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00
jabref,logic__gui__cli,src/main/java/org/jabref/logic/xmp/XmpPreferences.java,None,preferences,95.00,preferences,95.00,preferences,95.00,preferences,95.00,preferences,95.00,preferences,95.00,preferences,95.00,preferences,95.00,preferences,95.00
jabref,logic__gui__cli,src/main/java/org/jabref/logic/importer/WebFetchers.java,None,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00
jabref,logic__gui__cli,src/main/java/org/jabref/logic/formatter/casechanger/UnprotectTermsFormatter.java,None,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00
jabref,logic__gui__cli,src/main/java/org/jabref/logic/integrity/AbbreviationChecker.java,None,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00
jabref,logic__gui__cli,src/main/java/org/jabref/model/FieldChange.java,model,model,100.00,model,100.00,model,100.00,model,100.00,model,100.00,model,100.00,model,100.00,model,100.00,model,100.00
jabref,logic__gui__cli,src/main/java/org/jabref/preferences/PushToApplicationPreferences.java,preferences,preferences,100.00,preferences,100.00,preferences,100.00,preferences,100.00,preferences,100.00,preferences,100.00,preferences,100.00,preferences,100.00,preferences,100.00
jabref,logic__gui__cli,src/main/java/org/jabref/logic/importer/FetcherServerException.java,None,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00
jabref,logic__gui__cli,src/main/java/org/jabref/logic/bst/util/BstCaseChanger.java,None,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00
jabref,logic__gui__cli,src/main/java/org/jabref/logic/layout/format/FirstPage.java,None,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00
jabref,logic__gui__cli,src/main/java/org/jabref/logic/bibtex/comparator/MetaDataDiff.java,None,None,10.00,None,10.00,None,10.00,None,10.00,None,10.00,None,10.00,None,10.00,None,10.00,None,10.00
jabref,logic__gui__cli,src/main/java/org/jabref/logic/layout/format/CompositeFormat.java,None,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00
jabref,logic__gui__cli,src/main/java/org/jabref/gui/specialfields/SpecialFieldValueViewModel.java,None,None,10.00,None,10.00,None,10.00,None,10.00,None,10.00,None,10.00,None,10.00,None,10.00,None,10.00
jabref,logic__gui__cli,src/main/java/org/jabref/gui/documentviewer/DocumentPageViewModel.java,None,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00
jabref,logic__gui__cli,src/main/java/org/jabref/gui/importer/ImportCommand.java,None,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00
jabref,logic__gui__cli,src/main/java/org/jabref/gui/util/DefaultFileUpdateMonitor.java,None,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00
jabref,logic__gui__cli,src/main/java/org/jabref/gui/copyfiles/CopySingleFileAction.java,None,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00
