Project,Module,File,GT,TFIDF,TFIDF Score,LLMProb,LLMProb Score,LLMAssign,LLMAssign-IPRAG,SAMCodeTLR
jabref,logic__gui__cli,src/main/java/org/jabref/gui/preferences/keybindings/presets/NewEntryBindingPreset.java,non,preferences,91.63,preferences,100.00,preferences,preferences,non
jabref,logic__gui__cli,src/main/java/org/jabref/gui/groups/GroupDialogView.java,non,non,35.29,non,0.00,non,non,non
jabref,logic__gui__cli,src/main/java/org/jabref/logic/citationkeypattern/CitationKeyGenerator.java,non,non,3.41,non,0.00,non,model,non
jabref,logic__gui__cli,src/main/java/org/jabref/logic/importer/IdFetcher.java,non,non,2.59,non,0.00,non,non,non
jabref,logic__gui__cli,src/main/java/org/jabref/gui/util/OptionalValueTableCellFactory.java,non,non,27.98,non,0.00,non,non,non
jabref,logic__gui__cli,src/main/java/org/jabref/logic/openoffice/style/OOProcessNumericMarkers.java,non,non,2.56,non,5.00,non,non,non
jabref,logic__gui__cli,src/main/java/org/jabref/gui/edit/automaticfiededitor/LastAutomaticFieldEditorEdit.java,non,non,1.00,model,90.00,non,non,non
jabref,logic__gui__cli,src/main/java/org/jabref/gui/preferences/externalfiletypes/EditExternalFileTypeViewModel.java,non,preferences,91.63,preferences,100.00,preferences,preferences,non
jabref,logic__gui__cli,src/main/java/org/jabref/logic/importer/fileformat/InspecImporter.java,non,non,2.41,non,0.00,non,non,non
jabref,logic__gui__cli,src/main/java/org/jabref/gui/journals/UndoableUnabbreviator.java,non,non,2.00,non,0.00,non,non,non
jabref,logic__gui__cli,src/main/java/org/jabref/logic/formatter/bibtexfields/EscapeDollarSignFormatter.java,non,non,2.56,non,0.00,non,non,non
jabref,logic__gui__cli,src/main/java/org/jabref/logic/layout/format/FormatPagesForHTML.java,non,non,2.59,non,0.00,non,non,non
jabref,logic__gui__cli,src/main/java/org/jabref/gui/edit/ManageKeywordsDialog.java,non,preferences,89.35,non,5.00,non,non,non
jabref,logic__gui__cli,src/main/java/org/jabref/model/database/KeyChangeListener.java,model,model,87.02,model,99.00,model,model,non
jabref,logic__gui__cli,src/main/java/org/jabref/gui/importer/ParserResultWarningDialog.java,non,non,2.00,non,0.00,non,non,non
jabref,logic__gui__cli,src/main/java/org/jabref/logic/cleanup/FieldFormatterCleanup.java,non,non,2.47,non,5.00,non,non,non
jabref,logic__gui__cli,src/main/java/org/jabref/gui/fieldeditors/identifier/IdentifierEditor.java,non,preferences,100.33,non,0.00,non,non,non
jabref,logic__gui__cli,src/main/java/org/jabref/logic/importer/fileformat/medline/Investigator.java,non,non,2.59,model,85.00,model,non,non
jabref,logic__gui__cli,src/main/java/org/jabref/gui/preferences/external/ExternalTabViewModel.java,non,preferences,102.59,preferences,100.00,preferences,preferences,non
jabref,logic__gui__cli,src/main/java/org/jabref/logic/util/io/AutoLinkPreferences.java,non,non,2.52,preferences,100.00,preferences,preferences,non
jabref,logic__gui__cli,src/main/java/org/jabref/gui/mergeentries/EntriesMergeResult.java,non,non,1.00,model,90.00,model,non,non
jabref,logic__gui__cli,src/main/java/org/jabref/logic/importer/fileformat/BibtexImporter.java,non,non,3.01,non,0.00,non,non,non
jabref,logic__gui__cli,src/main/java/org/jabref/model/search/rules/SentenceAnalyzer.java,model,model,88.77,model,95.00,model,model,non
jabref,logic__gui__cli,src/main/java/org/jabref/model/entry/EntryLinkList.java,model,model,91.89,model,98.00,model,model,non
jabref,logic__gui__cli,src/main/java/org/jabref/gui/preferences/keybindings/KeyBindingViewModel.java,non,preferences,87.03,preferences,95.00,preferences,preferences,non
jabref,logic__gui__cli,src/main/java/org/jabref/model/openoffice/util/OOTuple3.java,model,model,92.41,model,95.00,model,model,non
jabref,logic__gui__cli,src/main/java/org/jabref/logic/integrity/NoBibtexFieldChecker.java,non,non,6.10,non,0.00,non,non,non
jabref,logic__gui__cli,src/main/java/org/jabref/gui/maintable/MainTableFieldValueFormatter.java,non,non,1.00,non,0.00,non,non,non
jabref,logic__gui__cli,src/main/java/org/jabref/gui/util/TaskExecutor.java,non,non,1.00,non,0.00,non,non,non
jabref,logic__gui__cli,src/main/java/org/jabref/logic/integrity/NoteChecker.java,non,non,2.57,non,0.00,non,non,non
jabref,logic__gui__cli,src/main/java/org/jabref/gui/push/PushToEmacsSettings.java,non,preferences,104.64,preferences,95.00,preferences,preferences,non
jabref,logic__gui__cli,src/main/java/org/jabref/gui/commonfxcontrols/CitationKeyPatternPanelViewModel.java,non,non,1.00,preferences,90.00,preferences,non,non
jabref,logic__gui__cli,src/main/java/org/jabref/gui/entryeditor/LatexCitationsTabViewModel.java,non,non,35.59,non,10.00,non,non,non
jabref,logic__gui__cli,src/main/java/org/jabref/logic/formatter/bibtexfields/RemoveNewlinesFormatter.java,non,non,3.30,non,0.00,non,non,non
jabref,logic__gui__cli,src/main/java/org/jabref/logic/importer/fetcher/AbstractIsbnFetcher.java,non,non,2.56,non,0.00,non,non,non
jabref,logic__gui__cli,src/main/java/org/jabref/gui/util/DefaultTaskExecutor.java,non,non,3.84,non,0.00,non,non,non
jabref,logic__gui__cli,src/main/java/org/jabref/logic/pdf/search/indexing/DocumentReader.java,non,non,4.09,non,0.00,non,non,non
jabref,logic__gui__cli,src/main/java/org/jabref/logic/importer/fetcher/DiVA.java,non,non,3.32,non,0.00,non,non,non
jabref,logic__gui__cli,src/main/java/org/jabref/logic/net/ProgressInputStream.java,non,non,2.53,non,0.00,non,non,non
jabref,logic__gui__cli,src/main/java/org/jabref/gui/icon/JabRefIcon.java,non,non,25.33,non,0.00,non,non,non
jabref,logic__gui__cli,src/main/java/org/jabref/gui/preferences/protectedterms/NewProtectedTermsFileDialog.java,non,preferences,90.27,preferences,100.00,preferences,preferences,non
jabref,logic__gui__cli,src/main/java/org/jabref/gui/util/StreamGobbler.java,non,non,1.00,non,5.00,non,non,non
jabref,logic__gui__cli,src/main/java/org/jabref/gui/mergeentries/MultiMergeEntriesView.java,non,preferences,86.60,non,0.00,non,non,non
jabref,logic__gui__cli,src/main/java/org/jabref/logic/journals/AbbreviationParser.java,non,non,3.15,non,70.00,non,non,non
jabref,logic__gui__cli,src/main/java/org/jabref/gui/groups/GroupsPreferences.java,non,non,1.00,preferences,100.00,preferences,preferences,non
jabref,logic__gui__cli,src/main/java/org/jabref/model/openoffice/util/OOPair.java,model,model,93.10,model,95.00,model,model,non
jabref,logic__gui__cli,src/main/java/org/jabref/logic/cleanup/ISSNCleanup.java,non,non,2.56,non,10.00,non,non,non
jabref,logic__gui__cli,src/main/java/org/jabref/model/openoffice/style/CitationLookupResult.java,model,model,91.17,model,98.00,model,model,non
jabref,logic__gui__cli,src/main/java/org/jabref/gui/collab/DatabaseChangeDetailsViewFactory.java,non,non,35.00,non,5.00,non,non,non
jabref,logic__gui__cli,src/main/java/org/jabref/gui/commonfxcontrols/SaveOrderConfigPanelViewModel.java,non,non,1.00,preferences,90.00,preferences,preferences,non
jabref,logic__gui__cli,src/main/java/org/jabref/gui/preview/PreviewViewer.java,non,non,43.80,non,0.00,non,non,non
jabref,logic__gui__cli,src/main/java/org/jabref/gui/edit/automaticfiededitor/AutomaticFieldEditorAction.java,non,non,1.00,non,0.00,non,non,non
jabref,logic__gui__cli,src/main/java/org/jabref/gui/mergeentries/newmergedialog/cell/ThreeWayMergeCell.java,non,non,1.86,non,0.00,non,non,non
jabref,logic__gui__cli,src/main/java/org/jabref/logic/xmp/XmpPreferences.java,non,non,2.56,preferences,95.00,preferences,preferences,non
jabref,logic__gui__cli,src/main/java/org/jabref/logic/importer/WebFetchers.java,non,non,3.64,non,0.00,non,non,non
jabref,logic__gui__cli,src/main/java/org/jabref/logic/formatter/casechanger/UnprotectTermsFormatter.java,non,non,5.10,non,0.00,non,non,non
jabref,logic__gui__cli,src/main/java/org/jabref/logic/integrity/AbbreviationChecker.java,non,non,2.56,non,0.00,non,non,non
jabref,logic__gui__cli,src/main/java/org/jabref/model/FieldChange.java,model,model,87.11,model,100.00,model,model,non
jabref,logic__gui__cli,src/main/java/org/jabref/preferences/PushToApplicationPreferences.java,preferences,preferences,95.50,preferences,100.00,preferences,preferences,non
jabref,logic__gui__cli,src/main/java/org/jabref/logic/importer/FetcherServerException.java,non,non,2.58,non,0.00,non,non,non
jabref,logic__gui__cli,src/main/java/org/jabref/logic/bst/util/BstCaseChanger.java,non,non,32.30,non,0.00,non,non,non
jabref,logic__gui__cli,src/main/java/org/jabref/logic/layout/format/FirstPage.java,non,non,2.58,non,0.00,non,non,non
jabref,logic__gui__cli,src/main/java/org/jabref/logic/bibtex/comparator/MetaDataDiff.java,non,preferences,93.77,non,10.00,model,non,non
jabref,logic__gui__cli,src/main/java/org/jabref/logic/layout/format/CompositeFormat.java,non,non,2.56,non,0.00,non,non,non
jabref,logic__gui__cli,src/main/java/org/jabref/gui/specialfields/SpecialFieldValueViewModel.java,non,non,4.17,non,10.00,non,non,non
jabref,logic__gui__cli,src/main/java/org/jabref/gui/documentviewer/DocumentPageViewModel.java,non,non,1.00,non,0.00,non,non,non
jabref,logic__gui__cli,src/main/java/org/jabref/gui/importer/ImportCommand.java,non,preferences,105.57,non,0.00,non,non,non
jabref,logic__gui__cli,src/main/java/org/jabref/gui/util/DefaultFileUpdateMonitor.java,non,non,4.42,non,0.00,non,non,non
jabref,logic__gui__cli,src/main/java/org/jabref/gui/copyfiles/CopySingleFileAction.java,non,non,4.27,non,0.00,non,non,non
jabref,logic__gui__cli,src/main/java/org/jabref/logic/importer/fetcher/isbntobibtex/DoiToBibtexConverterComIsbnFetcher.java,non,non,5.41,non,5.00,non,non,non
jabref,logic__gui__cli,src/main/java/org/jabref/gui/entryeditor/EntryEditor.java,non,non,49.70,non,5.00,non,non,non
jabref,logic__gui__cli,src/main/java/org/jabref/model/openoffice/uno/UnoNamed.java,model,model,88.43,model,95.00,model,model,non
jabref,logic__gui__cli,src/main/java/org/jabref/gui/sidepane/SidePane.java,non,non,35.00,non,0.00,non,non,non
jabref,logic__gui__cli,src/main/java/org/jabref/model/entry/LinkedFile.java,model,non,79.50,model,98.00,model,model,non
jabref,logic__gui__cli,src/main/java/org/jabref/gui/entryeditor/fileannotationtab/FulltextSearchResultsTab.java,non,non,35.00,non,0.00,non,non,non
jabref,logic__gui__cli,src/main/java/org/jabref/logic/importer/fetcher/CollectionOfComputerScienceBibliographiesParser.java,non,non,2.50,non,0.00,non,non,non
jabref,logic__gui__cli,src/main/java/org/jabref/model/openoffice/style/ComparableCitedKey.java,model,model,94.22,model,98.00,model,model,non
jabref,logic__gui__cli,src/main/java/org/jabref/logic/net/ProxyAuthenticator.java,non,non,2.65,non,15.00,non,non,non
jabref,logic__gui__cli,src/main/java/org/jabref/gui/preferences/keybindings/KeyBindingsTab.java,non,preferences,87.16,preferences,100.00,preferences,preferences,non
jabref,logic__gui__cli,src/main/java/org/jabref/gui/externalfiles/DownloadFullTextAction.java,non,preferences,101.85,non,0.00,non,non,non
jabref,logic__gui__cli,src/main/java/org/jabref/gui/preferences/PreferencesDialogView.java,non,preferences,92.77,preferences,100.00,preferences,preferences,non
jabref,logic__gui__cli,src/main/java/org/jabref/model/openoffice/style/CompareCitation.java,model,model,91.64,model,95.00,model,model,non
jabref,logic__gui__cli,src/main/java/org/jabref/logic/layout/format/AuthorFirstLastOxfordCommas.java,non,non,2.59,non,5.00,non,non,non
jabref,logic__gui__cli,src/main/java/org/jabref/logic/remote/RemoteMessage.java,non,non,2.60,model,85.00,non,non,non
jabref,logic__gui__cli,src/main/java/org/jabref/logic/importer/util/GrobidService.java,non,non,34.22,non,0.00,non,non,non
jabref,logic__gui__cli,src/main/java/org/jabref/logic/importer/fetcher/Medra.java,non,non,3.04,non,0.00,non,non,non
jabref,logic__gui__cli,src/main/java/org/jabref/logic/exporter/BibWriter.java,non,non,2.56,non,0.00,non,non,non
jabref,logic__gui__cli,src/main/java/org/jabref/logic/importer/fetcher/transformers/DefaultLuceneQueryTransformer.java,non,non,2.56,non,0.00,non,non,non
jabref,logic__gui__cli,src/main/java/org/jabref/gui/util/ColorUtil.java,non,non,1.00,non,20.00,non,non,non
jabref,logic__gui__cli,src/main/java/org/jabref/logic/importer/fileformat/PdfContentImporter.java,non,non,4.51,non,0.00,non,non,non
jabref,logic__gui__cli,src/main/java/org/jabref/gui/entryeditor/OptionalFieldsTabBase.java,non,preferences,93.45,non,5.00,non,non,non
jabref,logic__gui__cli,src/main/java/org/jabref/gui/preferences/journals/AbbreviationsFileViewModel.java,non,preferences,90.27,preferences,95.00,preferences,preferences,non
jabref,logic__gui__cli,src/main/java/org/jabref/gui/util/component/TemporalAccessorPicker.java,non,non,4.58,non,0.00,non,non,non
jabref,logic__gui__cli,src/main/java/org/jabref/model/entry/types/EntryType.java,model,model,94.43,model,99.00,model,model,non
jabref,logic__gui__cli,src/main/java/org/jabref/gui/fieldeditors/OwnerEditor.java,non,preferences,100.37,non,0.00,non,non,non
jabref,logic__gui__cli,src/main/java/org/jabref/gui/util/uithreadaware/UiThreadBinding.java,non,non,1.00,non,0.00,non,non,non
jabref,logic__gui__cli,src/main/java/org/jabref/gui/libraryproperties/constants/ConstantsPropertiesViewModel.java,non,non,2.00,non,0.00,non,preferences,non
jabref,logic__gui__cli,src/main/java/org/jabref/logic/bibtex/InvalidFieldValueException.java,non,non,2.60,non,5.00,non,non,non
jabref,logic__gui__cli,src/main/java/org/jabref/logic/remote/server/RemoteListenerServerThread.java,non,non,2.57,non,0.00,non,non,non
jabref,logic__gui__cli,src/main/java/org/jabref/logic/formatter/bibtexfields/RemoveHyphenatedNewlinesFormatter.java,non,non,3.29,non,0.00,non,non,non
jabref,logic__gui__cli,src/main/java/org/jabref/logic/exporter/XmpPdfExporter.java,non,non,4.13,non,0.00,non,non,non
jabref,logic__gui__cli,src/main/java/org/jabref/logic/importer/fetcher/ApsFetcher.java,non,non,28.76,non,0.00,non,non,non
jabref,logic__gui__cli,src/main/java/org/jabref/gui/undo/UndoableStringChange.java,non,non,1.00,non,0.00,non,non,non
jabref,logic__gui__cli,src/main/java/org/jabref/logic/importer/fetcher/ArXivFetcher.java,non,non,27.87,non,0.00,non,non,non
jabref,logic__gui__cli,src/main/java/org/jabref/model/openoffice/uno/UnoCrossRef.java,model,model,86.40,model,95.00,model,model,non
jabref,logic__gui__cli,src/main/java/org/jabref/model/entry/identifier/DOI.java,model,non,72.24,model,100.00,model,model,non
jabref,logic__gui__cli,src/main/java/org/jabref/model/openoffice/uno/CreationException.java,model,model,94.22,model,99.00,model,model,non
jabref,logic__gui__cli,src/main/java/org/jabref/model/openoffice/rangesort/RangeOverlapBetween.java,model,model,81.94,model,95.00,model,model,non
jabref,logic__gui__cli,src/main/java/org/jabref/model/openoffice/rangesort/RangeSortVisual.java,model,model,80.93,model,95.00,model,model,non
jabref,logic__gui__cli,src/main/java/org/jabref/gui/texparser/ParseLatexResultViewModel.java,non,non,48.95,non,0.00,non,non,non
jabref,logic__gui__cli,src/main/java/org/jabref/model/groups/AbstractGroup.java,model,model,80.93,model,98.00,model,model,non
jabref,logic__gui__cli,src/main/java/org/jabref/logic/shared/prefs/SharedDatabasePreferences.java,non,preferences,86.17,preferences,100.00,preferences,preferences,non
jabref,logic__gui__cli,src/main/java/org/jabref/gui/autocompleter/AutoCompleteFirstNameMode.java,non,non,2.00,preferences,95.00,non,non,non
jabref,logic__gui__cli,src/main/java/org/jabref/logic/integrity/IntegrityCheck.java,non,non,3.49,non,10.00,non,non,non
jabref,logic__gui__cli,src/main/java/org/jabref/gui/importer/actions/GUIPostOpenAction.java,non,non,1.00,non,0.00,non,non,non
jabref,logic__gui__cli,src/main/java/org/jabref/logic/integrity/MonthChecker.java,non,non,3.53,non,0.00,non,non,non
jabref,logic__gui__cli,src/main/java/org/jabref/model/entry/field/SpecialField.java,model,model,84.10,model,100.00,model,model,non
jabref,logic__gui__cli,src/main/java/org/jabref/gui/collab/DatabaseChangesResolverDialog.java,non,non,35.00,non,5.00,non,non,non
jabref,logic__gui__cli,src/main/java/org/jabref/gui/libraryproperties/PropertiesTabViewModel.java,non,non,1.00,preferences,95.00,preferences,non,non
jabref,logic__gui__cli,src/main/java/org/jabref/logic/layout/format/IfPlural.java,non,non,2.57,non,0.00,non,non,non
jabref,logic__gui__cli,src/main/java/org/jabref/logic/importer/fileformat/CitaviXmlImporter.java,non,preferences,87.36,non,0.00,non,non,non
jabref,logic__gui__cli,src/main/java/org/jabref/model/openoffice/ootext/OOFormat.java,model,model,87.11,model,99.00,model,model,non
jabref,logic__gui__cli,src/main/java/org/jabref/model/groups/TexGroup.java,model,non,78.93,model,100.00,model,model,non
jabref,logic__gui__cli,src/main/java/org/jabref/gui/push/PushToTexmaker.java,non,non,35.00,non,0.00,non,non,non
jabref,logic__gui__cli,src/main/java/org/jabref/logic/formatter/bibtexfields/LatexCleanupFormatter.java,non,non,23.70,non,0.00,non,non,non
jabref,logic__gui__cli,src/main/java/org/jabref/logic/layout/format/CreateDocBook4Editors.java,non,non,2.57,non,0.00,non,non,non
jabref,logic__gui__cli,src/main/java/org/jabref/model/entry/field/FieldPriority.java,model,model,94.43,model,100.00,model,model,non
jabref,logic__gui__cli,src/main/java/org/jabref/model/metadata/ContentSelector.java,model,model,89.11,model,98.00,model,model,non
jabref,logic__gui__cli,src/main/java/org/jabref/logic/importer/fetcher/DOABFetcher.java,non,non,3.98,non,0.00,non,non,non
jabref,logic__gui__cli,src/main/java/org/jabref/logic/util/strings/StringSimilarity.java,non,non,2.58,non,0.00,non,non,non
jabref,logic__gui__cli,src/main/java/org/jabref/gui/util/RecursiveTreeItem.java,non,non,29.67,non,0.00,non,non,non
jabref,logic__gui__cli,src/main/java/org/jabref/logic/bibtex/comparator/EntryComparator.java,non,non,3.59,non,0.00,model,non,non
jabref,logic__gui__cli,src/main/java/org/jabref/logic/msbib/MSBibEntryType.java,non,non,2.58,model,95.00,model,model,non
jabref,logic__gui__cli,src/main/java/org/jabref/gui/preferences/customentrytypes/CustomEntryTypesTabViewModel.java,non,non,78.64,preferences,100.00,preferences,preferences,non
jabref,logic__gui__cli,src/main/java/org/jabref/logic/texparser/LatexParser.java,non,non,3.33,non,0.00,non,non,non
jabref,logic__gui__cli,src/main/java/org/jabref/model/entry/types/BiblatexAPAEntryTypeDefinitions.java,model,model,85.22,model,99.00,model,model,non
jabref,logic__gui__cli,src/main/java/org/jabref/gui/fieldeditors/identifier/ISBNIdentifierEditorViewModel.java,non,preferences,102.27,non,0.00,non,non,non
jabref,logic__gui__cli,src/main/java/org/jabref/gui/push/PushToLyxSettings.java,non,preferences,99.28,preferences,90.00,preferences,preferences,non
jabref,logic__gui__cli,src/main/java/org/jabref/logic/importer/fetcher/transformers/ArXivQueryTransformer.java,non,non,3.94,non,0.00,non,non,non
jabref,logic__gui__cli,src/main/java/org/jabref/gui/maintable/columns/FieldColumn.java,non,model,95.11,non,0.00,non,non,non
jabref,logic__gui__cli,src/main/java/org/jabref/gui/help/HelpAction.java,non,non,1.00,non,0.00,non,non,non
jabref,logic__gui__cli,src/main/java/org/jabref/logic/exporter/XmpExporter.java,non,non,4.30,non,0.00,non,non,non
jabref,logic__gui__cli,src/main/java/org/jabref/logic/bst/util/BstTextPrefixer.java,non,non,2.53,non,10.00,non,non,non
jabref,logic__gui__cli,src/main/java/org/jabref/gui/preferences/PreferencesTab.java,non,preferences,100.88,preferences,100.00,preferences,preferences,non
jabref,logic__gui__cli,src/main/java/org/jabref/gui/backup/BackupResolverDialog.java,non,non,2.72,non,0.00,non,non,non
jabref,logic__gui__cli,src/main/java/org/jabref/model/openoffice/ootext/OOTextIntoOO.java,model,non,55.71,model,98.00,model,model,non
jabref,logic__gui__cli,src/main/java/org/jabref/logic/layout/format/AuthorLF_FF.java,non,non,2.59,non,0.00,non,non,non
jabref,logic__gui__cli,src/main/java/org/jabref/model/openoffice/backend/NamedRangeManager.java,model,model,92.31,non,0.00,model,model,non
jabref,logic__gui__cli,src/main/java/org/jabref/gui/util/uithreadaware/UiThreadObservableList.java,non,non,2.52,non,0.00,non,non,non
jabref,logic__gui__cli,src/main/java/org/jabref/gui/JabRefFrame.java,non,non,45.16,non,5.00,non,non,non
jabref,logic__gui__cli,src/main/java/org/jabref/gui/autocompleter/PersonNameSuggestionProvider.java,non,non,2.00,non,5.00,non,non,non
jabref,logic__gui__cli,src/main/java/org/jabref/gui/mergeentries/newmergedialog/ThreeWayMergeHeaderView.java,non,non,1.00,non,0.00,non,non,non
jabref,logic__gui__cli,src/main/java/org/jabref/gui/externalfiles/FindUnlinkedFilesAction.java,non,non,1.00,non,0.00,non,non,non
jabref,logic__gui__cli,src/main/java/org/jabref/gui/util/comparator/SpecialFieldComparator.java,non,non,1.00,non,10.00,non,non,non
jabref,logic__gui__cli,src/main/java/org/jabref/gui/util/NoSelectionModel.java,non,non,1.00,non,0.00,non,non,non
jabref,logic__gui__cli,src/main/java/org/jabref/gui/fieldeditors/PersonsEditor.java,non,preferences,99.76,non,0.00,non,non,non
jabref,logic__gui__cli,src/main/java/org/jabref/gui/maintable/SmartConstrainedResizePolicy.java,non,non,2.77,non,0.00,non,non,non
jabref,logic__gui__cli,src/main/java/org/jabref/gui/edit/automaticfiededitor/AutomaticFieldEditorViewModel.java,non,non,2.00,non,0.00,non,non,non
jabref,logic__gui__cli,src/main/java/org/jabref/logic/exporter/ModsExporter.java,non,non,36.49,non,0.00,non,non,non
jabref,logic__gui__cli,src/main/java/org/jabref/gui/util/JabRefResourceLocator.java,non,non,1.00,non,0.00,non,non,non
jabref,logic__gui__cli,src/main/java/org/jabref/logic/importer/fetcher/GrobidPreferences.java,non,non,2.55,preferences,100.00,preferences,preferences,non
jabref,logic__gui__cli,src/main/java/org/jabref/model/openoffice/style/CitationMarkerNormEntry.java,model,model,94.22,model,99.00,model,model,non
jabref,logic__gui__cli,src/main/java/org/jabref/gui/openoffice/StyleSelectDialogViewModel.java,non,non,35.00,non,25.00,preferences,non,non
jabref,logic__gui__cli,src/main/java/org/jabref/gui/edit/automaticfiededitor/AutomaticFieldEditorTab.java,non,non,1.00,non,0.00,non,non,non
jabref,logic__gui__cli,src/main/java/org/jabref/model/entry/types/BiblatexApaEntryType.java,model,model,90.89,model,99.00,model,model,non
jabref,logic__gui__cli,src/main/java/org/jabref/logic/citationkeypattern/CitationKeyPatternPreferences.java,non,non,2.46,preferences,100.00,preferences,preferences,non
jabref,logic__gui__cli,src/main/java/org/jabref/gui/maintable/columns/LinkedIdentifierColumn.java,non,model,104.27,non,0.00,non,non,non
jabref,logic__gui__cli,src/main/java/org/jabref/logic/importer/EntryBasedParserFetcher.java,non,non,2.54,non,0.00,non,non,non
jabref,logic__gui__cli,src/main/java/org/jabref/gui/mergeentries/newmergedialog/cell/HeaderCell.java,non,non,1.00,non,0.00,non,non,non
jabref,logic__gui__cli,src/main/java/org/jabref/logic/pdf/search/indexing/PdfIndexer.java,non,non,3.99,non,0.00,non,non,non
jabref,logic__gui__cli,src/main/java/org/jabref/gui/copyfiles/CopyFilesResultListDependency.java,non,non,1.00,model,90.00,model,model,non
jabref,logic__gui__cli,src/main/java/org/jabref/model/entry/identifier/ARK.java,model,model,91.64,model,100.00,model,model,non
jabref,logic__gui__cli,src/main/java/org/jabref/logic/layout/format/RisAuthors.java,non,non,2.56,non,0.00,non,non,non
jabref,logic__gui__cli,src/main/java/org/jabref/gui/util/FileNodeViewModel.java,non,non,1.84,non,10.00,non,non,non
jabref,logic__gui__cli,src/main/java/org/jabref/gui/actions/SimpleCommand.java,non,non,1.00,non,0.00,non,non,non
jabref,logic__gui__cli,src/main/java/org/jabref/logic/net/ProxyPreferences.java,non,non,2.47,preferences,100.00,preferences,preferences,non
jabref,logic__gui__cli,src/main/java/org/jabref/gui/fieldeditors/contextmenu/DefaultMenu.java,non,non,2.64,non,0.00,non,non,non
jabref,logic__gui__cli,src/main/java/org/jabref/logic/layout/format/Ordinal.java,non,non,2.56,non,0.00,non,non,non
jabref,logic__gui__cli,src/main/java/org/jabref/gui/mergeentries/newmergedialog/diffhighlighter/DiffHighlighter.java,non,non,1.00,non,0.00,non,non,non
jabref,logic__gui__cli,src/main/java/org/jabref/gui/push/PushToApplicationCommand.java,non,non,46.96,non,0.00,non,non,non
jabref,logic__gui__cli,src/main/java/org/jabref/model/search/rules/FullTextSearchRule.java,model,model,87.48,model,95.00,model,model,non
jabref,logic__gui__cli,src/main/java/org/jabref/logic/cleanup/TimeStampToModificationDate.java,non,non,4.12,non,5.00,non,non,non
jabref,logic__gui__cli,src/main/java/org/jabref/gui/desktop/os/Linux.java,non,non,63.47,non,0.00,non,non,non
jabref,logic__gui__cli,src/main/java/org/jabref/logic/pdf/search/indexing/IndexingTaskManager.java,non,non,4.24,non,0.00,non,non,non
jabref,logic__gui__cli,src/main/java/org/jabref/logic/layout/format/ReplaceUnicodeLigaturesFormatter.java,non,non,3.73,non,0.00,non,non,non
jabref,logic__gui__cli,src/main/java/org/jabref/model/entry/field/Field.java,model,model,92.12,model,99.00,model,model,non
jabref,logic__gui__cli,src/main/java/org/jabref/gui/collab/ExternalChangesResolverViewModel.java,non,non,2.00,non,0.00,non,non,non
jabref,logic__gui__cli,src/main/java/org/jabref/gui/sidepane/SidePaneType.java,non,non,1.00,non,45.00,model,non,non
jabref,logic__gui__cli,src/main/java/org/jabref/gui/collab/DatabaseChangeResolverFactory.java,non,non,2.00,non,0.00,non,non,non
jabref,logic__gui__cli,src/main/java/org/jabref/gui/preferences/AbstractPreferenceTabView.java,non,preferences,97.97,preferences,100.00,preferences,preferences,non
jabref,logic__gui__cli,src/main/java/org/jabref/gui/util/ViewModelTreeTableCellFactory.java,non,non,20.95,non,0.00,non,non,non
jabref,logic__gui__cli,src/main/java/org/jabref/gui/fieldeditors/contextmenu/EditorContextAction.java,non,non,2.57,non,0.00,non,non,non
jabref,logic__gui__cli,src/main/java/org/jabref/gui/logging/GuiWriter.java,non,non,2.29,non,0.00,non,non,non
jabref,logic__gui__cli,src/main/java/org/jabref/logic/formatter/casechanger/Title.java,non,non,2.55,model,95.00,model,model,non
jabref,logic__gui__cli,src/main/java/org/jabref/logic/importer/fetcher/BvbFetcher.java,non,non,2.55,non,0.00,non,non,non
jabref,logic__gui__cli,src/main/java/org/jabref/gui/entryeditor/RelatedArticlesTab.java,non,preferences,95.80,non,0.00,non,non,non
jabref,logic__gui__cli,src/main/java/org/jabref/model/search/rules/ContainsBasedSearchRule.java,model,model,87.11,model,95.00,model,model,non
jabref,logic__gui__cli,src/main/java/org/jabref/logic/shared/exception/NotASharedDatabaseException.java,non,non,3.59,non,0.00,non,non,non
jabref,logic__gui__cli,src/main/java/org/jabref/gui/mergeentries/newmergedialog/GroupDiffMode.java,non,non,1.00,model,95.00,model,non,non
jabref,logic__gui__cli,src/main/java/org/jabref/logic/l10n/Language.java,non,non,2.47,preferences,90.00,non,non,non
jabref,logic__gui__cli,src/main/java/org/jabref/logic/openoffice/action/ExportCited.java,non,non,4.56,non,0.00,non,non,non
jabref,logic__gui__cli,src/main/java/org/jabref/model/openoffice/rangesort/RangeSortEntry.java,model,model,91.27,model,95.00,model,model,non
jabref,logic__gui__cli,src/main/java/org/jabref/gui/importer/ImportEntriesDialog.java,non,non,79.47,non,0.00,non,non,non
jabref,logic__gui__cli,src/main/java/org/jabref/logic/formatter/bibtexfields/EscapeAmpersandsFormatter.java,non,non,2.50,non,0.00,non,non,non
jabref,logic__gui__cli,src/main/java/org/jabref/gui/copyfiles/CopyFilesDialogView.java,non,non,1.00,non,0.00,non,non,non
jabref,logic__gui__cli,src/main/java/org/jabref/gui/OpenConsoleAction.java,non,non,36.00,non,0.00,non,non,non
jabref,logic__gui__cli,src/main/java/org/jabref/gui/maintable/BibEntryTableViewModel.java,non,non,2.36,non,70.00,model,non,non
