Project,Module,File,GT,LLMProb@10,Score@10,LLMProb@20,Score@20,LLMProb@30,Score@30,LLMProb@40,Score@40,LLMProb@50,Score@50,LLMProb@60,Score@60,LLMProb@70,Score@70,LLMProb@80,Score@80,LLMProb@90,Score@90
jabref,gui__cli,src/main/java/org/jabref/model/openoffice/uno/UnoCursor.java,model,model,95.00,model,95.00,model,95.00,model,95.00,model,95.00,model,95.00,model,95.00,model,95.00,model,95.00
jabref,gui__cli,src/main/java/org/jabref/logic/openoffice/action/Update.java,logic,logic,100.00,logic,100.00,logic,100.00,logic,100.00,logic,100.00,logic,100.00,logic,100.00,logic,100.00,logic,100.00
jabref,gui__cli,src/main/java/org/jabref/gui/preferences/external/ExternalTabViewModel.java,None,preferences,100.00,preferences,100.00,preferences,100.00,preferences,100.00,preferences,100.00,preferences,100.00,preferences,100.00,preferences,100.00,preferences,100.00
jabref,gui__cli,src/main/java/org/jabref/gui/edit/ReplaceStringAction.java,None,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00
jabref,gui__cli,src/main/java/org/jabref/model/entry/identifier/ArXivIdentifier.java,model,model,98.00,model,98.00,model,98.00,model,98.00,model,98.00,model,98.00,model,98.00,model,98.00,model,98.00
jabref,gui__cli,src/main/java/org/jabref/logic/layout/format/ToLowerCase.java,logic,logic,100.00,logic,100.00,logic,100.00,logic,100.00,logic,100.00,logic,100.00,logic,100.00,logic,100.00,logic,100.00
jabref,gui__cli,src/main/java/org/jabref/gui/slr/StudyDatabaseItem.java,None,model,90.00,model,90.00,model,90.00,model,90.00,model,90.00,model,90.00,model,90.00,model,90.00,None,90.00
jabref,gui__cli,src/main/java/org/jabref/logic/exporter/OpenDocumentSpreadsheetCreator.java,logic,logic,100.00,logic,100.00,logic,100.00,logic,100.00,logic,100.00,logic,100.00,logic,100.00,logic,100.00,logic,100.00
jabref,gui__cli,src/main/java/org/jabref/logic/net/URLDownload.java,logic,logic,100.00,logic,100.00,logic,100.00,logic,100.00,logic,100.00,logic,100.00,logic,100.00,logic,100.00,logic,100.00
jabref,gui__cli,src/main/java/org/jabref/logic/crawler/Crawler.java,logic,logic,100.00,logic,100.00,logic,100.00,logic,100.00,logic,100.00,logic,100.00,logic,100.00,logic,100.00,logic,100.00
jabref,gui__cli,src/main/java/org/jabref/logic/importer/fileformat/PdfXmpImporter.java,logic,logic,100.00,logic,100.00,logic,100.00,logic,100.00,logic,100.00,logic,100.00,logic,100.00,logic,100.00,logic,100.00
jabref,gui__cli,src/main/java/org/jabref/logic/integrity/FileChecker.java,logic,logic,100.00,logic,100.00,logic,100.00,logic,100.00,logic,100.00,logic,100.00,logic,100.00,logic,100.00,logic,100.00
jabref,gui__cli,src/main/java/org/jabref/model/util/ResultingStringState.java,model,model,95.00,model,95.00,model,95.00,model,95.00,model,95.00,model,95.00,model,95.00,model,95.00,model,95.00
jabref,gui__cli,src/main/java/org/jabref/model/entry/identifier/IacrEprint.java,model,model,98.00,model,98.00,model,98.00,model,98.00,model,98.00,model,98.00,model,98.00,model,98.00,model,98.00
jabref,gui__cli,src/main/java/org/jabref/gui/commonfxcontrols/FieldFormatterCleanupsPanel.java,None,preferences,95.00,preferences,95.00,preferences,95.00,preferences,95.00,preferences,95.00,preferences,95.00,preferences,95.00,preferences,95.00,preferences,95.00
jabref,gui__cli,src/main/java/org/jabref/model/pdf/search/SearchResult.java,model,model,95.00,model,95.00,model,95.00,model,95.00,model,95.00,model,95.00,model,95.00,model,95.00,model,95.00
jabref,gui__cli,src/main/java/org/jabref/logic/exporter/OpenDocumentRepresentation.java,logic,logic,100.00,logic,100.00,logic,100.00,logic,100.00,logic,100.00,logic,100.00,logic,100.00,logic,100.00,logic,100.00
jabref,gui__cli,src/main/java/org/jabref/gui/mergeentries/newmergedialog/cell/FieldValueCellViewModel.java,None,None,5.00,None,5.00,None,5.00,None,5.00,None,5.00,None,5.00,None,5.00,None,5.00,None,5.00
jabref,gui__cli,src/main/java/org/jabref/logic/openoffice/action/ManageCitations.java,logic,logic,100.00,logic,100.00,logic,100.00,logic,100.00,logic,100.00,logic,100.00,logic,100.00,logic,100.00,logic,100.00
jabref,gui__cli,src/main/java/org/jabref/gui/entryeditor/EntryEditorTab.java,None,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00
jabref,gui__cli,src/main/java/org/jabref/logic/msbib/PageNumbers.java,logic,logic,90.00,logic,90.00,logic,90.00,logic,90.00,logic,90.00,logic,90.00,logic,90.00,logic,90.00,None,90.00
jabref,gui__cli,src/main/java/org/jabref/gui/fieldeditors/FieldEditors.java,None,None,15.00,None,15.00,None,15.00,None,15.00,None,15.00,None,15.00,None,15.00,None,15.00,None,15.00
jabref,gui__cli,src/main/java/org/jabref/gui/importer/actions/GUIPostOpenAction.java,None,logic,95.00,logic,95.00,logic,95.00,logic,95.00,logic,95.00,logic,95.00,logic,95.00,logic,95.00,logic,95.00
jabref,gui__cli,src/main/java/org/jabref/logic/util/BackupFileType.java,logic,logic,100.00,logic,100.00,logic,100.00,logic,100.00,logic,100.00,logic,100.00,logic,100.00,logic,100.00,logic,100.00
jabref,gui__cli,src/main/java/org/jabref/gui/fieldeditors/MapBasedEditorViewModel.java,None,logic,90.00,logic,90.00,logic,90.00,logic,90.00,logic,90.00,logic,90.00,logic,90.00,logic,90.00,None,90.00
jabref,gui__cli,src/main/java/org/jabref/gui/fieldeditors/identifier/EprintIdentifierEditorViewModel.java,None,logic,90.00,logic,90.00,logic,90.00,logic,90.00,logic,90.00,logic,90.00,logic,90.00,logic,90.00,None,90.00
jabref,gui__cli,src/main/java/org/jabref/logic/citationkeypattern/AbstractCitationKeyPattern.java,logic,logic,95.00,logic,95.00,logic,95.00,logic,95.00,logic,95.00,logic,95.00,logic,95.00,logic,95.00,logic,95.00
jabref,gui__cli,src/main/java/org/jabref/gui/preferences/externalfiletypes/ExternalFileTypesTab.java,None,preferences,100.00,preferences,100.00,preferences,100.00,preferences,100.00,preferences,100.00,preferences,100.00,preferences,100.00,preferences,100.00,preferences,100.00
jabref,gui__cli,src/main/java/org/jabref/gui/autocompleter/AutoCompletePreferences.java,None,preferences,95.00,preferences,95.00,preferences,95.00,preferences,95.00,preferences,95.00,preferences,95.00,preferences,95.00,preferences,95.00,preferences,95.00
jabref,gui__cli,buildSrc/src/copied/java/org/jabref/logic/journals/JournalAbbreviationRepository.java,logic,logic,90.00,logic,90.00,logic,90.00,logic,90.00,logic,90.00,logic,90.00,logic,90.00,logic,90.00,None,90.00
jabref,gui__cli,src/main/java/org/jabref/logic/importer/fetcher/transformers/DBLPQueryTransformer.java,logic,logic,100.00,logic,100.00,logic,100.00,logic,100.00,logic,100.00,logic,100.00,logic,100.00,logic,100.00,logic,100.00
jabref,gui__cli,src/main/java/org/jabref/logic/util/strings/HTMLUnicodeConversionMaps.java,logic,logic,100.00,logic,100.00,logic,100.00,logic,100.00,logic,100.00,logic,100.00,logic,100.00,logic,100.00,logic,100.00
jabref,gui__cli,src/main/java/org/jabref/gui/preferences/file/FileTab.java,None,preferences,100.00,preferences,100.00,preferences,100.00,preferences,100.00,preferences,100.00,preferences,100.00,preferences,100.00,preferences,100.00,preferences,100.00
jabref,gui__cli,src/main/java/org/jabref/logic/openoffice/style/OOBibStyle.java,logic,logic,90.00,logic,90.00,logic,90.00,logic,90.00,logic,90.00,logic,90.00,logic,90.00,logic,90.00,None,90.00
jabref,gui__cli,src/main/java/org/jabref/logic/importer/fetcher/GvkFetcher.java,logic,logic,100.00,logic,100.00,logic,100.00,logic,100.00,logic,100.00,logic,100.00,logic,100.00,logic,100.00,logic,100.00
jabref,gui__cli,src/main/java/org/jabref/logic/shared/DBMSConnection.java,logic,logic,99.00,logic,99.00,logic,99.00,logic,99.00,logic,99.00,logic,99.00,logic,99.00,logic,99.00,logic,99.00
jabref,gui__cli,src/main/java/org/jabref/gui/copyfiles/CopyFilesResultItemViewModel.java,None,None,10.00,None,10.00,None,10.00,None,10.00,None,10.00,None,10.00,None,10.00,None,10.00,None,10.00
jabref,gui__cli,src/main/java/org/jabref/logic/util/io/XMLUtil.java,logic,logic,95.00,logic,95.00,logic,95.00,logic,95.00,logic,95.00,logic,95.00,logic,95.00,logic,95.00,logic,95.00
jabref,gui__cli,src/main/java/org/jabref/logic/protectedterms/ProtectedTermsList.java,logic,logic,80.00,logic,80.00,logic,80.00,logic,80.00,logic,80.00,logic,80.00,logic,80.00,None,80.00,None,80.00
jabref,gui__cli,src/main/java/org/jabref/logic/layout/format/AuthorLF_FFAbbr.java,logic,logic,100.00,logic,100.00,logic,100.00,logic,100.00,logic,100.00,logic,100.00,logic,100.00,logic,100.00,logic,100.00
jabref,gui__cli,src/main/java/org/jabref/gui/push/PushToApplications.java,None,logic,85.00,logic,85.00,logic,85.00,logic,85.00,logic,85.00,logic,85.00,logic,85.00,logic,85.00,None,85.00
jabref,gui__cli,src/main/java/org/jabref/gui/theme/StyleSheetResource.java,None,None,5.00,None,5.00,None,5.00,None,5.00,None,5.00,None,5.00,None,5.00,None,5.00,None,5.00
jabref,gui__cli,src/main/java/org/jabref/gui/collab/preamblechange/PreambleChangeDetailsView.java,None,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00
jabref,gui__cli,src/main/java/org/jabref/gui/errorconsole/ErrorConsoleView.java,None,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00
jabref,gui__cli,src/main/java/org/jabref/logic/git/SlrGitHandler.java,logic,logic,100.00,logic,100.00,logic,100.00,logic,100.00,logic,100.00,logic,100.00,logic,100.00,logic,100.00,logic,100.00
jabref,gui__cli,src/main/java/org/jabref/logic/openoffice/backend/NamedRangeManagerReferenceMark.java,logic,logic,100.00,logic,100.00,logic,100.00,logic,100.00,logic,100.00,logic,100.00,logic,100.00,logic,100.00,logic,100.00
jabref,gui__cli,src/main/java/org/jabref/logic/shared/prefs/SharedDatabasePreferences.java,logic,preferences,75.00,preferences,75.00,preferences,75.00,preferences,75.00,preferences,75.00,preferences,75.00,preferences,75.00,None,75.00,None,75.00
jabref,gui__cli,src/main/java/org/jabref/logic/bst/BstEntry.java,logic,logic,95.00,logic,95.00,logic,95.00,logic,95.00,logic,95.00,logic,95.00,logic,95.00,logic,95.00,logic,95.00
jabref,gui__cli,src/main/java/org/jabref/gui/util/component/TagBar.java,None,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00
jabref,gui__cli,src/main/java/org/jabref/gui/copyfiles/CopyFilesDialogView.java,None,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00
jabref,gui__cli,src/main/java/org/jabref/logic/layout/format/RemoveBracketsAddComma.java,logic,logic,99.00,logic,99.00,logic,99.00,logic,99.00,logic,99.00,logic,99.00,logic,99.00,logic,99.00,logic,99.00
jabref,gui__cli,src/main/java/org/jabref/logic/layout/LayoutFormatterBasedFormatter.java,logic,logic,99.00,logic,99.00,logic,99.00,logic,99.00,logic,99.00,logic,99.00,logic,99.00,logic,99.00,logic,99.00
jabref,gui__cli,src/main/java/org/jabref/logic/net/ssl/SSLCertificate.java,logic,model,85.00,model,85.00,model,85.00,model,85.00,model,85.00,model,85.00,model,85.00,model,85.00,None,85.00
jabref,gui__cli,src/main/java/org/jabref/logic/citationstyle/CitationStylePreviewLayout.java,logic,logic,95.00,logic,95.00,logic,95.00,logic,95.00,logic,95.00,logic,95.00,logic,95.00,logic,95.00,logic,95.00
jabref,gui__cli,src/main/java/org/jabref/model/metadata/SaveOrder.java,model,model,95.00,model,95.00,model,95.00,model,95.00,model,95.00,model,95.00,model,95.00,model,95.00,model,95.00
jabref,gui__cli,src/main/java/org/jabref/logic/importer/fetcher/JstorFetcher.java,logic,logic,100.00,logic,100.00,logic,100.00,logic,100.00,logic,100.00,logic,100.00,logic,100.00,logic,100.00,logic,100.00
jabref,gui__cli,src/main/java/org/jabref/logic/formatter/bibtexfields/RemoveRedundantSpacesFormatter.java,logic,logic,100.00,logic,100.00,logic,100.00,logic,100.00,logic,100.00,logic,100.00,logic,100.00,logic,100.00,logic,100.00
jabref,gui__cli,src/main/java/org/jabref/logic/util/io/RegExpBasedFileFinder.java,logic,logic,100.00,logic,100.00,logic,100.00,logic,100.00,logic,100.00,logic,100.00,logic,100.00,logic,100.00,logic,100.00
jabref,gui__cli,src/main/java/org/jabref/model/entry/types/BiblatexApaEntryType.java,model,model,100.00,model,100.00,model,100.00,model,100.00,model,100.00,model,100.00,model,100.00,model,100.00,model,100.00
jabref,gui__cli,src/main/java/org/jabref/gui/fieldeditors/FieldNameLabel.java,None,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00
jabref,gui__cli,src/main/java/org/jabref/gui/importer/ImportCustomEntryTypesDialogViewModel.java,None,logic,90.00,logic,90.00,logic,90.00,logic,90.00,logic,90.00,logic,90.00,logic,90.00,logic,90.00,None,90.00
jabref,gui__cli,src/main/java/org/jabref/gui/search/SearchFieldRightClickMenu.java,None,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00
jabref,gui__cli,src/main/java/org/jabref/logic/layout/format/FormatPagesForHTML.java,logic,logic,99.00,logic,99.00,logic,99.00,logic,99.00,logic,99.00,logic,99.00,logic,99.00,logic,99.00,logic,99.00
jabref,gui__cli,src/main/java/org/jabref/gui/sidepane/GroupsSidePaneComponent.java,None,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00
jabref,gui__cli,src/main/java/org/jabref/gui/preferences/entry/EntryTab.java,None,preferences,100.00,preferences,100.00,preferences,100.00,preferences,100.00,preferences,100.00,preferences,100.00,preferences,100.00,preferences,100.00,preferences,100.00
jabref,gui__cli,src/main/java/org/jabref/model/study/StudyQuery.java,model,model,95.00,model,95.00,model,95.00,model,95.00,model,95.00,model,95.00,model,95.00,model,95.00,model,95.00
jabref,gui__cli,src/main/java/org/jabref/logic/openoffice/style/OOBibStyleGetCitationMarker.java,logic,logic,100.00,logic,100.00,logic,100.00,logic,100.00,logic,100.00,logic,100.00,logic,100.00,logic,100.00,logic,100.00
jabref,gui__cli,src/main/java/org/jabref/logic/importer/fetcher/Medra.java,logic,logic,100.00,logic,100.00,logic,100.00,logic,100.00,logic,100.00,logic,100.00,logic,100.00,logic,100.00,logic,100.00
jabref,gui__cli,src/main/java/org/jabref/gui/collab/entrychange/PreviewWithSourceTab.java,None,None,25.00,None,25.00,None,25.00,None,25.00,None,25.00,None,25.00,None,25.00,None,25.00,None,25.00
jabref,gui__cli,src/main/java/org/jabref/gui/mergeentries/newmergedialog/FieldRowView.java,None,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00
jabref,gui__cli,src/main/java/org/jabref/gui/icon/JabRefMaterialDesignIcon.java,None,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00
jabref,gui__cli,src/main/java/org/jabref/logic/importer/IdFetcher.java,logic,logic,100.00,logic,100.00,logic,100.00,logic,100.00,logic,100.00,logic,100.00,logic,100.00,logic,100.00,logic,100.00
jabref,gui__cli,src/main/java/org/jabref/gui/actions/ActionHelper.java,None,None,35.00,None,35.00,None,35.00,None,35.00,None,35.00,None,35.00,None,35.00,None,35.00,None,35.00
jabref,gui__cli,src/main/java/org/jabref/gui/slr/ExistingStudySearchAction.java,None,None,10.00,None,10.00,None,10.00,None,10.00,None,10.00,None,10.00,None,10.00,None,10.00,None,10.00
jabref,gui__cli,src/main/java/org/jabref/gui/mergeentries/newmergedialog/fieldsmerger/FieldMerger.java,None,logic,95.00,logic,95.00,logic,95.00,logic,95.00,logic,95.00,logic,95.00,logic,95.00,logic,95.00,logic,95.00
jabref,gui__cli,src/main/java/org/jabref/logic/importer/util/INSPIREBibtexFilterReader.java,logic,logic,100.00,logic,100.00,logic,100.00,logic,100.00,logic,100.00,logic,100.00,logic,100.00,logic,100.00,logic,100.00
jabref,gui__cli,src/main/java/org/jabref/logic/layout/format/FileLink.java,logic,logic,95.00,logic,95.00,logic,95.00,logic,95.00,logic,95.00,logic,95.00,logic,95.00,logic,95.00,logic,95.00
jabref,gui__cli,src/main/java/org/jabref/gui/externalfiles/ExternalFileSorter.java,None,preferences,95.00,preferences,95.00,preferences,95.00,preferences,95.00,preferences,95.00,preferences,95.00,preferences,95.00,preferences,95.00,preferences,95.00
jabref,gui__cli,src/main/java/org/jabref/gui/libraryproperties/saving/SavingPropertiesView.java,None,preferences,85.00,preferences,85.00,preferences,85.00,preferences,85.00,preferences,85.00,preferences,85.00,preferences,85.00,preferences,85.00,None,85.00
jabref,gui__cli,src/main/java/org/jabref/gui/externalfiletype/UnknownExternalFileType.java,None,preferences,85.00,preferences,85.00,preferences,85.00,preferences,85.00,preferences,85.00,preferences,85.00,preferences,85.00,preferences,85.00,None,85.00
jabref,gui__cli,src/main/java/org/jabref/gui/slr/StartNewStudyAction.java,None,None,15.00,None,15.00,None,15.00,None,15.00,None,15.00,None,15.00,None,15.00,None,15.00,None,15.00
jabref,gui__cli,src/main/java/org/jabref/gui/libraryproperties/LibraryPropertiesViewModel.java,None,preferences,90.00,preferences,90.00,preferences,90.00,preferences,90.00,preferences,90.00,preferences,90.00,preferences,90.00,preferences,90.00,None,90.00
jabref,gui__cli,src/main/java/org/jabref/model/entry/EntryLinkList.java,model,model,95.00,model,95.00,model,95.00,model,95.00,model,95.00,model,95.00,model,95.00,model,95.00,model,95.00
jabref,gui__cli,src/main/java/org/jabref/logic/layout/format/LatexToUnicodeFormatter.java,logic,logic,98.00,logic,98.00,logic,98.00,logic,98.00,logic,98.00,logic,98.00,logic,98.00,logic,98.00,logic,98.00
jabref,gui__cli,src/main/java/org/jabref/gui/help/VersionWorker.java,None,logic,95.00,logic,95.00,logic,95.00,logic,95.00,logic,95.00,logic,95.00,logic,95.00,logic,95.00,logic,95.00
jabref,gui__cli,src/main/java/org/jabref/model/entry/ParsedEntryLink.java,model,model,98.00,model,98.00,model,98.00,model,98.00,model,98.00,model,98.00,model,98.00,model,98.00,model,98.00
jabref,gui__cli,src/main/java/org/jabref/logic/pdf/PdfAnnotationImporter.java,logic,logic,100.00,logic,100.00,logic,100.00,logic,100.00,logic,100.00,logic,100.00,logic,100.00,logic,100.00,logic,100.00
jabref,gui__cli,src/main/java/org/jabref/gui/entryeditor/SourceTab.java,None,None,5.00,None,5.00,None,5.00,None,5.00,None,5.00,None,5.00,None,5.00,None,5.00,None,5.00
jabref,gui__cli,src/main/java/org/jabref/gui/util/ValueTableCellFactory.java,None,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00
jabref,gui__cli,src/main/java/org/jabref/model/openoffice/uno/UnoProperties.java,model,model,95.00,model,95.00,model,95.00,model,95.00,model,95.00,model,95.00,model,95.00,model,95.00,model,95.00
jabref,gui__cli,src/main/java/org/jabref/logic/importer/fileformat/CustomImporter.java,logic,logic,100.00,logic,100.00,logic,100.00,logic,100.00,logic,100.00,logic,100.00,logic,100.00,logic,100.00,logic,100.00
jabref,gui__cli,src/main/java/org/jabref/logic/logging/LogMessages.java,logic,logic,95.00,logic,95.00,logic,95.00,logic,95.00,logic,95.00,logic,95.00,logic,95.00,logic,95.00,logic,95.00
jabref,gui__cli,src/main/java/org/jabref/logic/citationstyle/CSLAdapter.java,logic,logic,100.00,logic,100.00,logic,100.00,logic,100.00,logic,100.00,logic,100.00,logic,100.00,logic,100.00,logic,100.00
jabref,gui__cli,src/main/java/org/jabref/model/pdf/search/PdfSearchResults.java,model,model,95.00,model,95.00,model,95.00,model,95.00,model,95.00,model,95.00,model,95.00,model,95.00,model,95.00
jabref,gui__cli,src/main/java/org/jabref/gui/undo/UndoableKeyChange.java,None,logic,85.00,logic,85.00,logic,85.00,logic,85.00,logic,85.00,logic,85.00,logic,85.00,logic,85.00,None,85.00
jabref,gui__cli,src/main/java/org/jabref/logic/crawler/StudyYamlParser.java,logic,logic,100.00,logic,100.00,logic,100.00,logic,100.00,logic,100.00,logic,100.00,logic,100.00,logic,100.00,logic,100.00
jabref,gui__cli,src/main/java/org/jabref/logic/openoffice/style/OOFormatBibliography.java,logic,logic,100.00,logic,100.00,logic,100.00,logic,100.00,logic,100.00,logic,100.00,logic,100.00,logic,100.00,logic,100.00
jabref,gui__cli,src/main/java/org/jabref/model/search/rules/FullTextSearchRule.java,model,model,90.00,model,90.00,model,90.00,model,90.00,model,90.00,model,90.00,model,90.00,model,90.00,None,90.00
jabref,gui__cli,src/main/java/org/jabref/logic/database/DatabaseMerger.java,logic,logic,100.00,logic,100.00,logic,100.00,logic,100.00,logic,100.00,logic,100.00,logic,100.00,logic,100.00,logic,100.00
jabref,gui__cli,src/main/java/org/jabref/logic/importer/AuthorListParser.java,logic,logic,100.00,logic,100.00,logic,100.00,logic,100.00,logic,100.00,logic,100.00,logic,100.00,logic,100.00,logic,100.00
jabref,gui__cli,src/main/java/org/jabref/gui/fieldeditors/URLUtil.java,None,None,35.00,None,35.00,None,35.00,None,35.00,None,35.00,None,35.00,None,35.00,None,35.00,None,35.00
jabref,gui__cli,src/main/java/org/jabref/logic/layout/format/DocBookVersion.java,logic,logic,100.00,logic,100.00,logic,100.00,logic,100.00,logic,100.00,logic,100.00,logic,100.00,logic,100.00,logic,100.00
jabref,gui__cli,src/main/java/org/jabref/model/entry/types/StandardEntryType.java,model,model,100.00,model,100.00,model,100.00,model,100.00,model,100.00,model,100.00,model,100.00,model,100.00,model,100.00
jabref,gui__cli,src/main/java/org/jabref/gui/groups/GroupDialogView.java,None,None,5.00,None,5.00,None,5.00,None,5.00,None,5.00,None,5.00,None,5.00,None,5.00,None,5.00
jabref,gui__cli,src/main/java/org/jabref/logic/importer/fileformat/BibtexParser.java,logic,logic,95.00,logic,95.00,logic,95.00,logic,95.00,logic,95.00,logic,95.00,logic,95.00,logic,95.00,logic,95.00
jabref,gui__cli,src/main/java/org/jabref/gui/openoffice/OOError.java,None,None,10.00,None,10.00,None,10.00,None,10.00,None,10.00,None,10.00,None,10.00,None,10.00,None,10.00
jabref,gui__cli,src/main/java/org/jabref/gui/preferences/network/CustomCertificateViewModel.java,None,preferences,95.00,preferences,95.00,preferences,95.00,preferences,95.00,preferences,95.00,preferences,95.00,preferences,95.00,preferences,95.00,preferences,95.00
jabref,gui__cli,src/main/java/org/jabref/gui/entryeditor/RelatedArticlesTab.java,None,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00
jabref,gui__cli,src/main/java/org/jabref/logic/auxparser/AuxParserResult.java,logic,logic,90.00,logic,90.00,logic,90.00,logic,90.00,logic,90.00,logic,90.00,logic,90.00,logic,90.00,None,90.00
jabref,gui__cli,src/main/java/org/jabref/model/util/DummyFileUpdateMonitor.java,model,model,90.00,model,90.00,model,90.00,model,90.00,model,90.00,model,90.00,model,90.00,model,90.00,None,90.00
jabref,gui__cli,src/main/java/org/jabref/gui/entryeditor/fileannotationtab/FileAnnotationTabViewModel.java,None,None,10.00,None,10.00,None,10.00,None,10.00,None,10.00,None,10.00,None,10.00,None,10.00,None,10.00
jabref,gui__cli,src/main/java/org/jabref/gui/fieldeditors/UrlEditor.java,None,None,10.00,None,10.00,None,10.00,None,10.00,None,10.00,None,10.00,None,10.00,None,10.00,None,10.00
jabref,gui__cli,src/main/java/org/jabref/logic/formatter/bibtexfields/ClearFormatter.java,logic,logic,100.00,logic,100.00,logic,100.00,logic,100.00,logic,100.00,logic,100.00,logic,100.00,logic,100.00,logic,100.00
jabref,gui__cli,src/main/java/org/jabref/model/openoffice/style/Citation.java,model,model,95.00,model,95.00,model,95.00,model,95.00,model,95.00,model,95.00,model,95.00,model,95.00,model,95.00
jabref,gui__cli,src/main/java/org/jabref/gui/entryeditor/PreviewSwitchAction.java,None,preferences,90.00,preferences,90.00,preferences,90.00,preferences,90.00,preferences,90.00,preferences,90.00,preferences,90.00,preferences,90.00,None,90.00
jabref,gui__cli,src/main/java/org/jabref/gui/util/RadioButtonCell.java,None,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00
jabref,gui__cli,src/main/java/org/jabref/gui/importer/ImportEntriesViewModel.java,None,logic,100.00,logic,100.00,logic,100.00,logic,100.00,logic,100.00,logic,100.00,logic,100.00,logic,100.00,logic,100.00
jabref,gui__cli,src/main/java/org/jabref/gui/LibraryTab.java,None,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00
jabref,gui__cli,src/main/java/org/jabref/gui/actions/JabRefAction.java,None,None,5.00,None,5.00,None,5.00,None,5.00,None,5.00,None,5.00,None,5.00,None,5.00,None,5.00
jabref,gui__cli,src/main/java/org/jabref/model/pdf/search/SearchFieldConstants.java,model,model,95.00,model,95.00,model,95.00,model,95.00,model,95.00,model,95.00,model,95.00,model,95.00,model,95.00
jabref,gui__cli,src/main/java/org/jabref/logic/openoffice/style/OOProcessAuthorYearMarkers.java,logic,logic,100.00,logic,100.00,logic,100.00,logic,100.00,logic,100.00,logic,100.00,logic,100.00,logic,100.00,logic,100.00
jabref,gui__cli,src/main/java/org/jabref/logic/cleanup/FieldFormatterCleanups.java,logic,logic,95.00,logic,95.00,logic,95.00,logic,95.00,logic,95.00,logic,95.00,logic,95.00,logic,95.00,logic,95.00
jabref,gui__cli,src/main/java/org/jabref/gui/mergeentries/newmergedialog/ThreeWayMergeView.java,None,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00
jabref,gui__cli,src/main/java/org/jabref/gui/sidepane/SidePaneContentFactory.java,None,None,5.00,None,5.00,None,5.00,None,5.00,None,5.00,None,5.00,None,5.00,None,5.00,None,5.00
jabref,gui__cli,src/main/java/org/jabref/gui/libraryproperties/general/GeneralPropertiesViewModel.java,None,preferences,95.00,preferences,95.00,preferences,95.00,preferences,95.00,preferences,95.00,preferences,95.00,preferences,95.00,preferences,95.00,preferences,95.00
jabref,gui__cli,src/main/java/org/jabref/logic/layout/format/CurrentDate.java,logic,logic,100.00,logic,100.00,logic,100.00,logic,100.00,logic,100.00,logic,100.00,logic,100.00,logic,100.00,logic,100.00
jabref,gui__cli,src/main/java/org/jabref/gui/preview/CopyCitationAction.java,None,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00
jabref,gui__cli,src/main/java/org/jabref/logic/importer/fileformat/PdfVerbatimBibTextImporter.java,logic,logic,100.00,logic,100.00,logic,100.00,logic,100.00,logic,100.00,logic,100.00,logic,100.00,logic,100.00,logic,100.00
jabref,gui__cli,src/main/java/org/jabref/logic/layout/LayoutEntry.java,logic,logic,98.00,logic,98.00,logic,98.00,logic,98.00,logic,98.00,logic,98.00,logic,98.00,logic,98.00,logic,98.00
jabref,gui__cli,src/main/java/org/jabref/gui/util/RecursiveTreeItem.java,None,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00
jabref,gui__cli,src/main/java/org/jabref/logic/importer/fileformat/MrDLibImporter.java,logic,logic,100.00,logic,100.00,logic,100.00,logic,100.00,logic,100.00,logic,100.00,logic,100.00,logic,100.00,logic,100.00
