file_path,UI,Logic,Storage,E2E,Client,best_module,best_likelihood
src/main/java/teammates/common/datatransfer/questions/FeedbackRankRecipientsResponseDetails.java,0.00,80.00,5.00,0.00,0.00,Logic,80.00
src/main/java/teammates/common/datatransfer/questions/FeedbackConstantSumDistributePointsType.java,5.00,80.00,5.00,0.00,10.00,Logic,80.00
src/main/java/teammates/common/datatransfer/questions/FeedbackRubricQuestionDetails.java,0.00,20.00,5.00,0.00,0.00,Logic,20.00
src/main/java/teammates/common/datatransfer/questions/FeedbackRankRecipientsQuestionDetails.java,0.00,90.00,5.00,0.00,5.00,Logic,90.00
src/main/java/teammates/common/datatransfer/questions/FeedbackRubricResponseDetails.java,0.00,20.00,30.00,0.00,0.00,Storage,30.00
src/main/java/teammates/common/datatransfer/questions/FeedbackMcqQuestionDetails.java,5.00,40.00,10.00,0.00,0.00,Logic,40.00
src/main/java/teammates/common/datatransfer/questions/FeedbackRankOptionsResponseDetails.java,0.00,10.00,15.00,0.00,0.00,Storage,15.00
src/main/java/teammates/common/datatransfer/questions/FeedbackConstantSumQuestionDetails.java,0.00,90.00,5.00,0.00,5.00,Logic,90.00
src/main/java/teammates/common/datatransfer/questions/FeedbackNumericalScaleResponseDetails.java,0.00,70.00,10.00,0.00,0.00,Logic,70.00
src/main/java/teammates/common/datatransfer/questions/FeedbackContributionQuestionDetails.java,5.00,85.00,5.00,0.00,5.00,Logic,85.00
src/main/java/teammates/common/datatransfer/questions/FeedbackResponseDetails.java,0.00,10.00,5.00,0.00,0.00,Logic,10.00
src/main/java/teammates/common/datatransfer/questions/FeedbackContributionResponseDetails.java,0.00,30.00,10.00,0.00,10.00,Logic,30.00
src/main/java/teammates/common/datatransfer/questions/FeedbackConstantSumResponseDetails.java,0.00,20.00,25.00,0.00,5.00,Storage,25.00
src/main/java/teammates/common/datatransfer/questions/FeedbackMsqResponseDetails.java,0.00,10.00,5.00,0.00,0.00,Logic,10.00
src/main/java/teammates/common/datatransfer/questions/FeedbackMcqResponseDetails.java,0.00,10.00,15.00,0.00,0.00,Storage,15.00
src/main/java/teammates/common/datatransfer/questions/FeedbackRankQuestionDetails.java,0.00,30.00,5.00,0.00,0.00,Logic,30.00
src/main/java/teammates/common/datatransfer/questions/package-info.java,0.00,30.00,0.00,0.00,0.00,Logic,30.00
src/main/java/teammates/common/datatransfer/logs/DefaultLogDetails.java,0.00,30.00,10.00,5.00,5.00,Logic,30.00
src/main/java/teammates/common/datatransfer/logs/RequestLogUser.java,5.00,60.00,10.00,0.00,5.00,Logic,60.00
src/main/java/teammates/common/datatransfer/logs/LogDetails.java,0.00,20.00,5.00,0.00,0.00,Logic,20.00
src/main/java/teammates/common/datatransfer/logs/LogSeverity.java,0.00,10.00,0.00,5.00,20.00,Client,20.00
src/main/java/teammates/common/datatransfer/logs/GeneralLogEntry.java,0.00,60.00,20.00,0.00,0.00,Logic,60.00
src/main/java/teammates/common/datatransfer/logs/FeedbackSessionAuditLogDetails.java,0.00,10.00,80.00,0.00,10.00,Storage,80.00
src/main/java/teammates/common/datatransfer/logs/QueryLogsParams.java,0.00,10.00,70.00,15.00,5.00,Storage,70.00
src/main/java/teammates/common/datatransfer/logs/ExceptionLogDetails.java,0.00,10.00,5.00,5.00,0.00,Logic,10.00
src/main/java/teammates/common/datatransfer/logs/InstanceLogDetails.java,0.00,10.00,15.00,0.00,5.00,Storage,15.00
src/main/java/teammates/common/datatransfer/logs/RequestLogDetails.java,0.00,30.00,10.00,5.00,5.00,Logic,30.00
src/main/java/teammates/common/datatransfer/logs/SourceLocation.java,0.00,10.00,5.00,0.00,30.00,Client,30.00
src/main/java/teammates/common/datatransfer/logs/EmailSentLogDetails.java,0.00,20.00,10.00,0.00,0.00,Logic,20.00
src/main/java/teammates/common/datatransfer/logs/LogEvent.java,0.00,40.00,0.00,0.00,0.00,Logic,40.00
src/main/java/teammates/common/datatransfer/logs/FeedbackSessionLogType.java,0.00,10.00,0.00,0.00,0.00,Logic,10.00
src/main/java/teammates/common/datatransfer/logs/package-info.java,0.00,40.00,10.00,0.00,50.00,Client,50.00
src/main/java/teammates/common/datatransfer/attributes/AccountRequestAttributes.java,0.00,30.00,60.00,0.00,10.00,Storage,60.00
src/main/java/teammates/common/datatransfer/attributes/FeedbackSessionAttributes.java,0.00,70.00,20.00,0.00,10.00,Logic,70.00
src/main/java/teammates/common/datatransfer/attributes/DeadlineExtensionAttributes.java,0.00,20.00,70.00,0.00,10.00,Storage,70.00
src/main/java/teammates/common/datatransfer/attributes/FeedbackResponseAttributes.java,0.00,20.00,70.00,0.00,10.00,Storage,70.00
src/main/java/teammates/common/datatransfer/attributes/StudentAttributes.java,0.00,20.00,30.00,0.00,0.00,Storage,30.00
src/main/java/teammates/common/datatransfer/attributes/FeedbackQuestionAttributes.java,0.00,10.00,85.00,0.00,5.00,Storage,85.00
src/main/java/teammates/common/datatransfer/attributes/CourseAttributes.java,0.00,20.00,70.00,0.00,10.00,Storage,70.00
src/main/java/teammates/common/datatransfer/attributes/InstructorAttributes.java,5.00,65.00,25.00,0.00,5.00,Logic,65.00
src/main/java/teammates/common/datatransfer/attributes/UsageStatisticsAttributes.java,0.00,20.00,75.00,0.00,5.00,Storage,75.00
src/main/java/teammates/common/datatransfer/attributes/FeedbackResponseCommentAttributes.java,0.00,20.00,30.00,0.00,0.00,Storage,30.00
src/main/java/teammates/common/datatransfer/attributes/AccountAttributes.java,0.00,80.00,20.00,0.00,0.00,Logic,80.00
src/main/java/teammates/common/datatransfer/attributes/NotificationAttributes.java,0.00,70.00,20.00,0.00,10.00,Logic,70.00
src/main/java/teammates/common/datatransfer/attributes/EntityAttributes.java,0.00,50.00,30.00,0.00,0.00,Logic,50.00
src/main/java/teammates/common/datatransfer/attributes/package-info.java,0.00,30.00,70.00,0.00,0.00,Storage,70.00
src/main/java/teammates/common/datatransfer/FeedbackQuestionRecipient.java,0.00,10.00,5.00,0.00,0.00,Logic,10.00
src/main/java/teammates/common/datatransfer/TeamEvalResult.java,0.00,80.00,10.00,0.00,10.00,Logic,80.00
src/main/java/teammates/common/datatransfer/QueryLogsResults.java,0.00,10.00,70.00,0.00,20.00,Storage,70.00
src/main/java/teammates/common/datatransfer/NotificationTargetUser.java,0.00,30.00,0.00,0.00,0.00,Logic,30.00
src/main/java/teammates/common/datatransfer/InstructorPermissionSet.java,0.00,50.00,5.00,0.00,0.00,Logic,50.00
src/main/java/teammates/common/datatransfer/CourseRoster.java,0.00,20.00,10.00,0.00,5.00,Logic,20.00
src/main/java/teammates/common/datatransfer/UserInfoCookie.java,0.00,10.00,5.00,0.00,30.00,Client,30.00
src/main/java/teammates/common/datatransfer/AttributesDeletionQuery.java,0.00,10.00,20.00,0.00,10.00,Storage,20.00
src/main/java/teammates/common/datatransfer/UserInfo.java,0.00,20.00,5.00,0.00,0.00,Logic,20.00
src/main/java/teammates/common/datatransfer/InstructorPrivileges.java,0.00,30.00,0.00,0.00,0.00,Logic,30.00
src/main/java/teammates/common/datatransfer/FeedbackResultFetchType.java,0.00,10.00,0.00,0.00,0.00,Logic,10.00
src/main/java/teammates/common/datatransfer/InstructorPrivilegesLegacy.java,0.00,10.00,0.00,0.00,90.00,Client,90.00
src/main/java/teammates/common/datatransfer/NotificationStyle.java,90.00,5.00,0.00,5.00,0.00,UI,90.00
src/main/java/teammates/common/datatransfer/ErrorLogEntry.java,0.00,40.00,60.00,0.00,10.00,Storage,60.00
src/main/java/teammates/common/datatransfer/DataBundle.java,0.00,20.00,50.00,0.00,30.00,Storage,50.00
src/main/java/teammates/common/datatransfer/FeedbackParticipantType.java,0.00,20.00,5.00,0.00,0.00,Logic,20.00
src/main/java/teammates/common/datatransfer/SessionResultsBundle.java,0.00,80.00,5.00,0.00,15.00,Logic,80.00
src/main/java/teammates/common/datatransfer/FeedbackSessionLogEntry.java,0.00,10.00,10.00,0.00,0.00,Logic,10.00
src/main/java/teammates/common/datatransfer/package-info.java,0.00,40.00,30.00,0.00,0.00,Logic,40.00
src/main/java/teammates/common/exception/HttpRequestFailedException.java,0.00,70.00,10.00,5.00,15.00,Logic,70.00
src/main/java/teammates/common/exception/EntityAlreadyExistsException.java,0.00,80.00,15.00,0.00,5.00,Logic,80.00
src/main/java/teammates/common/exception/AuthException.java,0.00,60.00,10.00,0.00,30.00,Logic,60.00
src/main/java/teammates/common/exception/InvalidParametersException.java,0.00,80.00,10.00,0.00,10.00,Logic,80.00
src/main/java/teammates/common/exception/EntityDoesNotExistException.java,0.00,80.00,20.00,0.00,5.00,Logic,80.00
src/main/java/teammates/common/exception/DeadlineExceededException.java,0.00,80.00,10.00,5.00,5.00,Logic,80.00
src/main/java/teammates/common/exception/EnrollException.java,0.00,40.00,20.00,0.00,0.00,Logic,40.00
src/main/java/teammates/common/exception/InstructorUpdateException.java,0.00,70.00,10.00,0.00,20.00,Logic,70.00
src/main/java/teammates/common/exception/EmailSendingException.java,0.00,70.00,0.00,0.00,30.00,Logic,70.00
src/main/java/teammates/common/exception/SearchServiceException.java,0.00,80.00,10.00,0.00,10.00,Logic,80.00
src/main/java/teammates/common/exception/package-info.java,5.00,70.00,10.00,5.00,10.00,Logic,70.00
src/main/java/teammates/common/util/TaskWrapper.java,0.00,40.00,10.00,5.00,45.00,Client,45.00
src/main/java/teammates/common/util/Url.java,0.00,20.00,0.00,5.00,5.00,Logic,20.00
src/main/java/teammates/common/util/FieldValidator.java,5.00,85.00,5.00,0.00,5.00,Logic,85.00
src/main/java/teammates/common/util/EmailSendingStatus.java,0.00,20.00,0.00,0.00,10.00,Logic,20.00
src/main/java/teammates/common/util/StdOutConsoleHandler.java,0.00,10.00,0.00,20.00,70.00,Client,70.00
src/main/java/teammates/common/util/Templates.java,0.00,20.00,0.00,10.00,0.00,Logic,20.00
src/main/java/teammates/common/util/TimeHelper.java,0.00,10.00,5.00,5.00,10.00,Logic,10.00
src/main/java/teammates/common/util/JsonUtils.java,5.00,20.00,15.00,5.00,5.00,Logic,20.00
src/main/java/teammates/common/util/Config.java,25.00,20.00,0.00,0.00,35.00,Client,35.00
src/main/java/teammates/common/util/Logger.java,0.00,30.00,10.00,5.00,15.00,Logic,30.00
src/main/java/teammates/common/util/EmailWrapper.java,0.00,20.00,0.00,0.00,0.00,Logic,20.00
src/main/java/teammates/common/util/AppUrl.java,5.00,40.00,10.00,0.00,5.00,Logic,40.00
src/main/java/teammates/common/util/HttpRequestHelper.java,0.00,70.00,0.00,10.00,20.00,Logic,70.00
src/main/java/teammates/common/util/SanitizationHelper.java,0.00,70.00,10.00,0.00,20.00,Logic,70.00
src/main/java/teammates/common/util/HttpRequest.java,10.00,40.00,5.00,15.00,30.00,Logic,40.00
src/main/java/teammates/common/util/Const.java,0.00,0.00,0.00,0.00,0.00,UI,0.00
src/main/java/teammates/common/util/FileHelper.java,0.00,10.00,5.00,15.00,20.00,Client,20.00
src/main/java/teammates/common/util/StringHelper.java,0.00,10.00,5.00,0.00,0.00,Logic,10.00
src/main/java/teammates/common/util/TzdbResourceZoneRulesProvider.java,0.00,20.00,0.00,0.00,0.00,Logic,20.00
src/main/java/teammates/common/util/RequestTracer.java,0.00,30.00,0.00,10.00,20.00,Logic,30.00
src/main/java/teammates/common/util/EmailType.java,5.00,70.00,10.00,0.00,15.00,Logic,70.00
src/main/java/teammates/common/util/package-info.java,0.00,20.00,20.00,0.00,10.00,Logic,20.00
src/main/java/teammates/main/Application.java,0.00,5.00,0.00,5.00,60.00,Client,60.00
src/main/java/teammates/main/package-info.java,0.00,0.00,0.00,0.00,5.00,Client,5.00
src/main/java/teammates/storage/api/DeadlineExtensionsDb.java,0.00,5.00,95.00,0.00,0.00,Storage,95.00
src/main/java/teammates/storage/api/OfyHelper.java,0.00,5.00,90.00,0.00,5.00,Storage,90.00
src/main/java/teammates/storage/api/FeedbackQuestionsDb.java,0.00,0.00,100.00,0.00,0.00,Storage,100.00
src/main/java/teammates/storage/api/DatastoreEmulatorRunner.java,0.00,5.00,90.00,10.00,15.00,Storage,90.00
src/main/java/teammates/storage/api/InstructorsDb.java,0.00,5.00,95.00,0.00,0.00,Storage,95.00
src/main/java/teammates/storage/api/FeedbackResponseCommentsDb.java,0.00,10.00,95.00,0.00,0.00,Storage,95.00
src/main/java/teammates/storage/api/CoursesDb.java,0.00,5.00,90.00,0.00,5.00,Storage,90.00
src/main/java/teammates/storage/api/AccountsDb.java,0.00,5.00,95.00,0.00,0.00,Storage,95.00
src/main/java/teammates/storage/api/StudentsDb.java,0.00,0.00,0.00,0.00,0.00,UI,0.00
src/main/java/teammates/storage/api/AccountRequestsDb.java,0.00,5.00,95.00,0.00,0.00,Storage,95.00
src/main/java/teammates/storage/api/FeedbackResponsesDb.java,0.00,10.00,95.00,0.00,0.00,Storage,95.00
src/main/java/teammates/storage/api/FeedbackSessionsDb.java,0.00,5.00,95.00,0.00,0.00,Storage,95.00
src/main/java/teammates/storage/api/NotificationsDb.java,0.00,5.00,95.00,0.00,0.00,Storage,95.00
src/main/java/teammates/storage/api/EntitiesDb.java,0.00,10.00,95.00,0.00,5.00,Storage,95.00
src/main/java/teammates/storage/api/UsageStatisticsDb.java,0.00,5.00,95.00,0.00,0.00,Storage,95.00
src/main/java/teammates/storage/api/package-info.java,0.00,5.00,90.00,0.00,5.00,Storage,90.00
src/main/java/teammates/storage/entity/Instructor.java,0.00,5.00,95.00,0.00,0.00,Storage,95.00
src/main/java/teammates/storage/entity/DeadlineExtension.java,0.00,5.00,95.00,0.00,0.00,Storage,95.00
src/main/java/teammates/storage/entity/FeedbackSession.java,0.00,10.00,90.00,0.00,0.00,Storage,90.00
src/main/java/teammates/storage/entity/FeedbackQuestion.java,0.00,5.00,95.00,0.00,0.00,Storage,95.00
src/main/java/teammates/storage/entity/FeedbackResponseComment.java,0.00,10.00,90.00,0.00,0.00,Storage,90.00
src/main/java/teammates/storage/entity/AccountRequest.java,0.00,10.00,90.00,0.00,0.00,Storage,90.00
src/main/java/teammates/storage/entity/BaseEntity.java,0.00,10.00,90.00,0.00,0.00,Storage,90.00
src/main/java/teammates/storage/entity/UsageStatistics.java,0.00,10.00,90.00,0.00,0.00,Storage,90.00
src/main/java/teammates/storage/entity/CourseStudent.java,0.00,5.00,95.00,0.00,0.00,Storage,95.00
src/main/java/teammates/storage/entity/Account.java,0.00,5.00,95.00,0.00,0.00,Storage,95.00
src/main/java/teammates/storage/entity/Course.java,0.00,5.00,95.00,0.00,0.00,Storage,95.00
src/main/java/teammates/storage/entity/FeedbackResponse.java,0.00,5.00,95.00,0.00,0.00,Storage,95.00
src/main/java/teammates/storage/entity/Notification.java,0.00,5.00,95.00,0.00,0.00,Storage,95.00
src/main/java/teammates/storage/entity/package-info.java,0.00,0.00,100.00,0.00,0.00,Storage,100.00
src/main/java/teammates/storage/search/AccountRequestSearchDocument.java,0.00,10.00,90.00,0.00,0.00,Storage,90.00
src/main/java/teammates/storage/search/StudentSearchManager.java,0.00,10.00,90.00,0.00,0.00,Storage,90.00
src/main/java/teammates/storage/search/SearchManagerStarter.java,0.00,10.00,85.00,0.00,5.00,Storage,85.00
src/main/java/teammates/storage/search/SearchDocument.java,0.00,5.00,90.00,0.00,5.00,Storage,90.00
src/main/java/teammates/storage/search/SearchManagerFactory.java,0.00,10.00,90.00,0.00,0.00,Storage,90.00
src/main/java/teammates/storage/search/AccountRequestSearchManager.java,0.00,10.00,85.00,0.00,5.00,Storage,85.00
src/main/java/teammates/storage/search/SearchManager.java,0.00,20.00,90.00,0.00,0.00,Storage,90.00
src/main/java/teammates/storage/search/InstructorSearchDocument.java,0.00,10.00,90.00,0.00,0.00,Storage,90.00
src/main/java/teammates/storage/search/InstructorSearchManager.java,0.00,20.00,90.00,0.00,0.00,Storage,90.00
src/main/java/teammates/storage/search/StudentSearchDocument.java,0.00,5.00,95.00,0.00,0.00,Storage,95.00
src/main/java/teammates/storage/search/package-info.java,0.00,10.00,90.00,0.00,0.00,Storage,90.00
