file_path,CameraDataPostProcess,CameraDataPreProcess,CameraDataProcessCommon,CameraServiceCommon,ChannelCommon,ChannelSink,ChannelSource,DistributedCameraSinkMgr,DistributedCameraSourceMgr,utils,best_module,best_likelihood
distributed_camera\camera_hdf\hdi_impl\include\dstream_operator\dstream_operator.h,6.005631923675537,2.1210663318634033,1.3115947246551514,5.17511510848999,0.9797860383987427,2.4120044708251953,1.7969400882720947,2.379142999649048,14.102697372436523,10.443497657775879,DistributedCameraSourceMgr,14.102697372436523
distributed_camera\services\cameraservice\sourceservice\src\distributedcameramgr\dcamerastate\dcamera_source_config_stream_state.cpp,6.052363395690918,1.6594592332839966,2.5741162300109863,11.795770645141602,4.964016437530518,3.9858858585357666,2.9783177375793457,5.721439361572266,13.081836700439453,9.931828498840332,DistributedCameraSourceMgr,13.081836700439453
distributed_camera\services\cameraservice\sourceservice\test\unittest\common\distributedcameramgr\dcamera_source_state_machine_test.cpp,12.990946769714355,3.917663335800171,9.591992378234863,19.62315559387207,4.809937000274658,3.851099729537964,1.5929653644561768,14.500630378723145,20.226520538330078,14.319881439208984,DistributedCameraSourceMgr,20.226520538330078
distributed_camera\services\channel\include\icamera_channel.h,7.1195268630981445,4.114890098571777,4.611226558685303,9.516554832458496,12.080547332763672,5.464303016662598,4.599527835845947,5.465929985046387,8.789999008178711,9.295303344726562,ChannelCommon,12.080547332763672
distributed_camera\services\channel\src\dcamera_channel_source_impl.cpp,10.90670108795166,4.321945667266846,6.312373161315918,11.014702796936035,15.280315399169922,8.932533264160156,6.162640571594238,7.153992176055908,9.425887107849121,7.873534202575684,ChannelCommon,15.280315399169922
distributed_camera\services\cameraservice\sourceservice\src\distributedcameramgr\dcameracontrol\dcamera_source_controller.cpp,11.927556037902832,6.018797397613525,10.605161666870117,21.619314193725586,14.769668579101562,14.613268852233887,10.666037559509277,20.005346298217773,18.093080520629883,15.124895095825195,CameraServiceCommon,21.619314193725586
distributed_camera\services\cameraservice\base\include\icamera_controller.h,6.567726135253906,1.4354300498962402,1.0,14.753874778747559,3.033109188079834,12.129171371459961,8.738612174987793,16.447908401489258,15.751110076904297,6.138862609863281,DistributedCameraSinkMgr,16.447908401489258
distributed_camera\services\cameraservice\sinkservice\include\distributedcameramgr\dcamera_sink_dev.h,6.360633850097656,3.4980921745300293,3.01145076751709,11.223604202270508,5.079610347747803,11.826610565185547,8.979537010192871,17.765897750854492,14.740259170532227,5.005500316619873,DistributedCameraSinkMgr,17.765897750854492
distributed_camera\camera_hdf\interfaces\hdi_ipc\server\operator\dstream_operator_stub.h,9.069252014160156,4.766645908355713,8.048503875732422,4.829176902770996,5.548874378204346,1.0173258781433105,1.0490705966949463,6.408993244171143,7.443094253540039,7.3426995277404785,CameraDataPostProcess,9.069252014160156
distributed_camera\services\cameraservice\sourceservice\include\distributedcameramgr\dcamerastate\dcamera_source_config_stream_state.h,5.087611198425293,1.0355756282806396,2.30159330368042,8.353697776794434,1.8213226795196533,1.0188279151916504,1.052323341369629,4.667690277099609,10.112972259521484,5.041853904724121,DistributedCameraSourceMgr,10.112972259521484
distributed_camera\services\data_process\include\pipeline_node\multimedia_codec\decode_data_process.h,24.3673152923584,10.203207969665527,11.546651840209961,10.746569633483887,4.507228851318359,2.0664334297180176,2.197783946990967,9.878923416137695,12.32955265045166,9.987005233764648,CameraDataPostProcess,24.3673152923584
distributed_camera\camera_hdf\hdi_impl\src\dstream_operator\dstream_operator.cpp,23.27944564819336,7.8738555908203125,11.706944465637207,13.91366958618164,7.62991189956665,6.367043972015381,3.0448999404907227,11.6226806640625,29.628053665161133,30.18042755126953,utils,30.18042755126953
distributed_camera\services\cameraservice\sourceservice\include\distributedcameramgr\dcamerastate\dcamera_source_capture_state.h,5.117263317108154,1.035494089126587,2.3383941650390625,8.374293327331543,1.843468189239502,1.0188109874725342,1.05217707157135,4.666642189025879,10.267914772033691,3.0052928924560547,DistributedCameraSourceMgr,10.267914772033691
distributed_camera\services\channel\src\dcamera_softbus_session.cpp,12.069594383239746,6.927992343902588,8.7221097946167,10.378965377807617,18.112119674682617,12.897379875183105,10.455012321472168,9.46999454498291,11.611137390136719,13.877739906311035,ChannelCommon,18.112119674682617
distributed_camera\services\cameraservice\sourceservice\include\distributedcameramgr\dcameracontrol\dcamera_source_controller.h,10.509502410888672,4.0164618492126465,8.036405563354492,16.291122436523438,13.7476167678833,11.65868091583252,10.867548942565918,18.66518783569336,19.023162841796875,9.084969520568848,DistributedCameraSourceMgr,19.023162841796875
distributed_camera\services\cameraservice\cameraoperator\client\src\listener\dcamera_video_surface_listener.cpp,9.2559175491333,5.794857501983643,7.369436740875244,7.313897132873535,5.468704700469971,2.0223283767700195,2.1511662006378174,7.295056343078613,10.068259239196777,7.484043598175049,DistributedCameraSourceMgr,10.068259239196777
distributed_camera\services\cameraservice\cameraoperator\handler\test\unittest\common\dcamerahandler\dcamera_handler_test.cpp,3.3444483280181885,1.6455023288726807,5.599898338317871,5.404905796051025,2.860520362854004,1.0327441692352295,1.0933152437210083,2.9487228393554688,4.495485305786133,8.1536226272583,utils,8.1536226272583
distributed_camera\camera_hdf\hdi_impl\src\dstream_operator\dcamera_steam.cpp,16.071168899536133,8.54769515991211,8.302173614501953,6.099903583526611,5.371945381164551,4.839227676391602,5.181277751922607,12.044670104980469,14.371526718139648,12.290533065795898,CameraDataPostProcess,16.071168899536133
distributed_camera\services\channel\src\dcamera_channel_sink_impl.cpp,10.701997756958008,6.432294845581055,7.638224124908447,12.477924346923828,17.09467887878418,7.303321838378906,6.269383907318115,9.192523002624512,8.660888671875,8.041032791137695,ChannelCommon,17.09467887878418
distributed_camera\services\cameraservice\sourceservice\include\distributedcameramgr\dcameradata\dcamera_stream_data_process_pipeline_listener.h,12.931690216064453,6.835158348083496,8.446044921875,6.492112159729004,4.839613437652588,1.0176832675933838,1.048490047454834,5.645230770111084,10.444168090820312,8.754573822021484,CameraDataPostProcess,12.931690216064453
distributed_camera\services\cameraservice\base\src\dcamera_open_info_cmd.cpp,5.28520393371582,1.4082705974578857,4.505871295928955,9.711628913879395,4.9936203956604,4.451564311981201,3.441493272781372,5.1736674308776855,5.9073967933654785,6.991374492645264,CameraServiceCommon,9.711628913879395
distributed_camera\services\cameraservice\sinkservice\src\distributedcameramgr\dcamera_sink_access_control.cpp,4.253734588623047,3.1065402030944824,5.6078996658325195,6.258279800415039,5.212238311767578,1.0527905225753784,4.26163911819458,9.867168426513672,5.288171291351318,3.0060300827026367,DistributedCameraSinkMgr,9.867168426513672
distributed_camera\services\data_process\src\pipeline_node\colorspace_conversion\convert_nv12_to_nv21.cpp,13.504036903381348,7.486746788024902,13.0604248046875,7.72185754776001,4.793394565582275,2.7575175762176514,2.4665088653564453,7.629220962524414,8.384840965270996,7.580750942230225,CameraDataPostProcess,13.504036903381348
distributed_camera\services\cameraservice\sinkservice\src\distributedcameramgr\dcamera_sink_data_process.cpp,20.302200317382812,9.764599800109863,12.830169677734375,11.736209869384766,10.623710632324219,6.2021164894104,4.659023761749268,13.943985939025879,13.60009765625,12.346755981445312,CameraDataPostProcess,20.302200317382812
distributed_camera\services\cameraservice\cameraoperator\client\include\dcamera_client.h,3.039482355117798,1.373790979385376,0.0,7.457254409790039,0.0337466225028038,1.0192631483078003,1.0530097484588623,2.290377378463745,11.445225715637207,4.700818061828613,DistributedCameraSourceMgr,11.445225715637207
distributed_camera\services\cameraservice\sinkservice\include\distributedcameramgr\eventbus\dcamera_video_output_event.h,8.616402626037598,4.070300102233887,4.643032073974609,9.783125877380371,2.0680105686187744,1.9404960870742798,2.0085065364837646,10.150476455688477,7.829630374908447,4.005828380584717,DistributedCameraSinkMgr,10.150476455688477
distributed_camera\camera_hdf\interfaces\hdi_ipc\client\provider\dcamera_provider_callback.cpp,3.0388736724853516,3.4979653358459473,3.5262038707733154,9.86165714263916,5.361565589904785,1.0189183950424194,1.0524085760116577,6.345043659210205,8.227746963500977,9.309826850891113,CameraServiceCommon,9.86165714263916
distributed_camera\camera_hdf\interfaces\hdi_ipc\server\operator\dstream_operator_callback_proxy.h,3.036512851715088,1.0338444709777832,1.8969738483428955,6.113770961761475,3.826284170150757,1.0176763534545898,1.0500127077102661,3.0054993629455566,11.820052146911621,7.608210563659668,DistributedCameraSourceMgr,11.820052146911621
distributed_camera\camera_hdf\interfaces\hdi_ipc\client\device\dcamera_device_callback.cpp,3.0310285091400146,3.2681145668029785,2.6208691596984863,6.403913497924805,3.9561522006988525,1.0148898363113403,1.0396560430526733,2.772787570953369,7.008832931518555,6.679184436798096,DistributedCameraSourceMgr,7.008832931518555
distributed_camera\camera_hdf\hdi_impl\include\utils\constants.h,14.9426851272583,6.775519847869873,8.21717643737793,5.134514808654785,3.1839399337768555,1.6710588932037354,1.802830457687378,7.443121910095215,15.088825225830078,106.1366195678711,utils,106.1366195678711
distributed_camera\services\cameraservice\sourceservice\src\distributedcameramgr\dcamera_source_service_ipc.cpp,10.371936798095703,4.270142555236816,4.680181503295898,9.247787475585938,4.362590312957764,4.032485008239746,3.358670949935913,11.056926727294922,9.312383651733398,3.7900867462158203,DistributedCameraSinkMgr,11.056926727294922
distributed_camera\services\channel\include\dcamera_channel_sink_impl.h,7.395264148712158,5.846438407897949,5.742461204528809,10.631497383117676,14.464492797851562,5.947100639343262,5.3110671043396,7.408257961273193,6.536548614501953,8.147103309631348,ChannelCommon,14.464492797851562
distributed_camera\services\data_process\src\pipeline\dcamera_pipeline_source.cpp,24.940658569335938,13.95959186553955,22.33409309387207,11.675431251525879,8.250675201416016,5.4575629234313965,3.479445457458496,16.971384048461914,19.050649642944336,14.413032531738281,CameraDataPostProcess,24.940658569335938
distributed_camera\camera_hdf\hdi_impl\include\dcamera_device\dmetadata_processor.h,14.57986831665039,7.345699310302734,12.669386863708496,10.175528526306152,5.70294713973999,2.305466651916504,1.8199889659881592,8.477017402648926,7.996565341949463,8.443244934082031,CameraDataPostProcess,14.57986831665039
distributed_camera\camera_hdf\interfaces\hdi_ipc\server\operator\doffline_stream_operator_stub.cpp,9.707306861877441,6.341546058654785,8.093957901000977,5.3471760749816895,6.6057891845703125,1.654139518737793,1.7131707668304443,7.248652458190918,12.727416038513184,10.923927307128906,DistributedCameraSourceMgr,12.727416038513184
distributed_camera\camera_hdf\hdi_impl\src\utils\dcamera.cpp,3.946320056915283,2.6473388671875,2.335256338119507,4.925698757171631,1.2438410520553589,3.325683355331421,1.204272985458374,4.238622665405273,4.818746566772461,102.4842529296875,utils,102.4842529296875
distributed_camera\services\cameraservice\sinkservice\include\distributedcamera\distributed_camera_sink_service.h,3.9106481075286865,3.360516309738159,2.594803810119629,8.575448989868164,3.981341600418091,2.0349903106689453,2.100526809692383,4.508462905883789,7.80500602722168,5.005777359008789,CameraServiceCommon,8.575448989868164
distributed_camera\camera_hdf\hdi_impl\src\dcamera_provider\dcamera_provider.cpp,4.380612850189209,4.251200199127197,3.317237138748169,9.312725067138672,2.36954665184021,1.2074332237243652,2.4365291595458984,6.789194583892822,10.595845222473145,12.20024299621582,utils,12.20024299621582
distributed_camera\camera_hdf\hdi_impl\include\utils\dcamera.h,3.0382206439971924,1.0343871116638184,0.0,3.006423234939575,0.03179725632071495,1.0184884071350098,1.0502856969833374,1.293627142906189,3.281562089920044,116.48161315917969,utils,116.48161315917969
distributed_camera\services\cameraservice\base\include\dcamera_metadata_setting_cmd.h,3.9818532466888428,1.035485029220581,2.499570846557617,12.344880104064941,2.898054599761963,3.272259473800659,2.6635658740997314,4.35080623626709,4.903469085693359,3.928025484085083,CameraServiceCommon,12.344880104064941
distributed_camera\services\data_process\src\pipeline_node\fpscontroller\fps_controller_process.cpp,30.525684356689453,10.528038024902344,23.01158905029297,10.606913566589355,7.875340461730957,11.634004592895508,11.370166778564453,27.050504684448242,23.750049591064453,9.382207870483398,CameraDataPostProcess,30.525684356689453
distributed_camera\services\cameraservice\sourceservice\include\distributedcameramgr\dcamerainterface\icamera_source_data_process.h,11.752847671508789,4.0927581787109375,7.1737565994262695,7.237215042114258,3.3601741790771484,1.017797589302063,1.0496433973312378,5.362593173980713,9.76395034790039,7.3843536376953125,CameraDataPostProcess,11.752847671508789
distributed_camera\camera_hdf\hdi_impl\test\common.cpp,16.98685646057129,8.799985885620117,18.28253746032715,11.625045776367188,9.479124069213867,7.670612335205078,7.445171356201172,14.471433639526367,23.747188568115234,19.82059669494629,DistributedCameraSourceMgr,23.747188568115234
distributed_camera\services\cameraservice\sinkservice\test\unittest\common\distributedcamera\distributed_camera_sink_service_test.cpp,8.732518196105957,6.09724235534668,12.969525337219238,13.177732467651367,13.189898490905762,4.633920669555664,4.751056671142578,8.990095138549805,7.823042392730713,10.331833839416504,ChannelCommon,13.189898490905762
distributed_camera\services\cameraservice\sourceservice\include\distributedcamera\distributed_camera_source_service.h,5.233626365661621,1.4183084964752197,2.5312042236328125,9.396965980529785,1.8795241117477417,1.019019365310669,1.0525630712509155,4.257259845733643,11.258885383605957,4.611643314361572,DistributedCameraSourceMgr,11.258885383605957
distributed_camera\services\cameraservice\cameraoperator\client\src\callback\dcamera_photo_callback.cpp,4.604668617248535,1.4524587392807007,0.4206649661064148,6.492705345153809,0.44987377524375916,1.437854290008545,1.4670631885528564,5.241666793823242,12.476749420166016,5.9188761711120605,DistributedCameraSourceMgr,12.476749420166016
distributed_camera\services\cameraservice\sinkservice\test\unittest\common\distributedcameramgr\dcamera_sink_dev_test.cpp,10.863082885742188,6.176792621612549,13.633408546447754,14.411561012268066,14.315699577331543,12.682591438293457,10.164737701416016,18.884361267089844,15.301257133483887,10.50617504119873,DistributedCameraSinkMgr,18.884361267089844
distributed_camera\camera_hdf\interfaces\include\idistributed_camera_provider.h,3.040625810623169,1.0355632305145264,4.661344528198242,11.891075134277344,7.209044933319092,1.019036054611206,1.0520904064178467,5.999214172363281,7.0054121017456055,9.675247192382812,CameraServiceCommon,11.891075134277344
distributed_camera\services\channel\include\dcamera_softbus_session.h,10.6914644241333,5.114861965179443,6.262174129486084,9.103866577148438,15.765371322631836,9.481934547424316,8.796402931213379,7.809228897094727,9.324943542480469,11.21498966217041,ChannelCommon,15.765371322631836
distributed_camera\services\cameraservice\cameraoperator\handler\src\dcamera_handler_common.cpp,16.51723861694336,2.5061278343200684,6.717247009277344,10.466187477111816,5.733176231384277,3.7237772941589355,3.6447620391845703,6.566833019256592,12.759445190429688,10.518590927124023,CameraDataPostProcess,16.51723861694336
distributed_camera\services\cameraservice\cameraoperator\client\src\dcamera_client_common.cpp,10.422741889953613,3.2556777000427246,5.301812171936035,10.857131004333496,4.317240238189697,1.9302719831466675,1.5566191673278809,6.028947353363037,18.9375,8.306389808654785,DistributedCameraSourceMgr,18.9375
distributed_camera\interfaces\inner_kits\native_cpp\camera_source\src\dcamera_source_handler_ipc.cpp,11.409656524658203,2.2420873641967773,4.800784587860107,8.772507667541504,6.034315586090088,4.273342609405518,3.5645227432250977,9.220866203308105,9.119887351989746,4.809449195861816,CameraDataPostProcess,11.409656524658203
distributed_camera\services\data_process\include\pipeline_node\multimedia_codec\encode_video_callback.h,12.798209190368652,7.573518753051758,9.055325508117676,4.875329971313477,1.7199413776397705,1.0510125160217285,1.150641679763794,5.688714504241943,10.077753067016602,10.938891410827637,CameraDataPostProcess,12.798209190368652
distributed_camera\camera_hdf\interfaces\hdi_ipc\client\operator\dstream_operator_proxy.h,4.157243728637695,1.9007320404052734,4.552363395690918,8.142244338989258,7.7690815925598145,3.989229440689087,3.2494564056396484,3.759429931640625,16.472549438476562,16.787818908691406,utils,16.787818908691406
distributed_camera\camera_hdf\interfaces\hdi_ipc\server\device\dcamera_device_stub.h,9.04349422454834,4.752589225769043,8.1124906539917,5.1111578941345215,5.644309997558594,1.0192903280258179,1.0529963970184326,6.434625625610352,7.0782790184021,6.518309593200684,CameraDataPostProcess,9.04349422454834
distributed_camera\services\cameraservice\sourceservice\src\distributedcamera\dcamera_source_callback_proxy.cpp,10.811652183532715,4.5478620529174805,7.017460823059082,6.264257431030273,3.535449743270874,1.5502816438674927,1.0499565601348877,6.2526373863220215,10.688921928405762,7.012948036193848,CameraDataPostProcess,10.811652183532715
distributed_camera\services\cameraservice\sourceservice\src\distributedcameramgr\dcameradata\dcamera_stream_data_process.cpp,17.308792114257812,7.857101917266846,11.496047973632812,8.239875793457031,5.662341594696045,3.463728189468384,2.0221383571624756,6.958376407623291,12.108152389526367,12.245357513427734,CameraDataPostProcess,17.308792114257812
distributed_camera\common\include\utils\data_buffer.h,9.608327865600586,5.349609851837158,11.165425300598145,4.445596218109131,4.803263187408447,1.0520553588867188,1.1539678573608398,6.813907623291016,6.281275749206543,112.1070785522461,utils,112.1070785522461
distributed_camera\interfaces\inner_kits\native_cpp\camera_source\src\callback\dcamera_source_callback_stub.cpp,11.392658233642578,5.239802360534668,10.62929630279541,7.125737190246582,7.811532974243164,1.3686838150024414,1.4461675882339478,6.652653217315674,10.742572784423828,9.140296936035156,CameraDataPostProcess,11.392658233642578
distributed_camera\camera_hdf\interfaces\hdi_ipc\client\provider\dcamera_provider_callback_stub.h,9.04327392578125,4.752479553222656,9.934358596801758,6.703846454620361,7.4661784172058105,1.0191805362701416,1.0528866052627563,9.219202995300293,8.19677734375,9.973834991455078,utils,9.973834991455078
distributed_camera\interfaces\inner_kits\native_cpp\camera_sink\include\idistributed_camera_sink.h,6.211000919342041,5.59891939163208,4.836000919342041,10.290302276611328,12.349228858947754,3.489945650100708,3.5682811737060547,6.050732612609863,5.811033248901367,9.871597290039062,ChannelCommon,12.349228858947754
distributed_camera\services\cameraservice\sinkservice\include\distributedcameramgr\listener\dcamera_sink_output_channel_listener.h,9.841168403625488,5.106741905212402,6.285303592681885,9.729177474975586,9.875273704528809,3.248491048812866,3.316588878631592,10.336078643798828,8.570453643798828,7.0096516609191895,DistributedCameraSinkMgr,10.336078643798828
distributed_camera\services\cameraservice\base\include\dcamera_info_cmd.h,6.842263698577881,3.0609402656555176,3.0704498291015625,8.63373851776123,2.8378922939300537,3.225290298461914,2.629507541656494,6.8659186363220215,6.923676013946533,11.309657096862793,utils,11.309657096862793
distributed_camera\services\cameraservice\sinkservice\include\distributedcameramgr\callback\dcamera_sink_controller_state_callback.h,7.28264045715332,3.146824598312378,3.715242385864258,11.691654205322266,3.1445250511169434,13.01800537109375,9.552959442138672,21.567697525024414,20.432126998901367,4.828011989593506,DistributedCameraSinkMgr,21.567697525024414
distributed_camera\camera_hdf\hdi_impl\include\dstream_operator\dimage_buffer.h,7.300947666168213,3.4191975593566895,2.7237720489501953,4.069999694824219,1.8004952669143677,2.21305513381958,2.324413776397705,3.3616325855255127,6.242903232574463,5.379800319671631,CameraDataPostProcess,7.300947666168213
distributed_camera\services\cameraservice\sinkservice\src\distributedcameramgr\dcamera_sink_service_ipc.cpp,10.371936798095703,4.270142555236816,4.680181503295898,9.247787475585938,4.362590312957764,4.032485008239746,3.358670949935913,11.056926727294922,9.312383651733398,3.7900867462158203,DistributedCameraSinkMgr,11.056926727294922
distributed_camera\services\data_process\include\eventbus\dcamera_pipeline_event.h,10.963866233825684,6.403069496154785,7.40757942199707,8.550591468811035,1.6015455722808838,1.9634493589401245,2.0279903411865234,7.656821250915527,8.064321517944336,4.541843891143799,CameraDataPostProcess,10.963866233825684
distributed_camera\camera_hdf\interfaces\hdi_ipc\client\host\dcamera_host_callback.cpp,3.038961172103882,3.400376319885254,1.9535177946090698,5.764894962310791,3.9377341270446777,1.0188640356063843,1.0495624542236328,4.777344226837158,7.193961143493652,4.6980814933776855,DistributedCameraSourceMgr,7.193961143493652
distributed_camera\services\cameraservice\sinkservice\src\distributedcameramgr\dcamera_sink_data_process_common.cpp,20.373538970947266,9.750726699829102,16.16683006286621,11.628911972045898,12.342002868652344,6.1296467781066895,4.5613789558410645,14.001996040344238,13.523033142089844,14.081084251403809,CameraDataPostProcess,20.373538970947266
distributed_camera\services\cameraservice\base\include\dcamera_open_info_cmd.h,4.962203025817871,1.0355547666549683,3.4474854469299316,9.63320541381836,3.838474750518799,3.2253150939941406,2.630114793777466,4.303034782409668,5.885451793670654,6.317588806152344,CameraServiceCommon,9.63320541381836
distributed_camera\services\data_process\src\utils\image_common_type.cpp,11.928569793701172,6.141232490539551,15.483783721923828,4.256455421447754,5.84083366394043,2.9106557369232178,2.9106557369232178,7.668774127960205,7.314988613128662,116.91455841064453,utils,116.91455841064453
distributed_camera\interfaces\inner_kits\native_cpp\camera_source\include\callback\dcamera_source_callback.h,10.593643188476562,4.455552101135254,9.06183910369873,8.173312187194824,7.539814472198486,1.0193915367126465,1.0535743236541748,4.690998077392578,9.60124397277832,6.580309867858887,CameraDataPostProcess,10.593643188476562
distributed_camera\camera_hdf\interfaces\hdi_ipc\client\operator\dstream_operator_callback.h,3.036752939224243,1.034040927886963,1.9187672138214111,6.138718128204346,3.870051383972168,1.01778244972229,1.0502994060516357,2.7478058338165283,11.626097679138184,7.662170886993408,DistributedCameraSourceMgr,11.626097679138184
distributed_camera\camera_hdf\interfaces\include\types.h,11.1563138961792,3.8610293865203857,8.069117546081543,9.646145820617676,5.0002617835998535,1.0573354959487915,1.1690829992294312,4.933923721313477,9.262908935546875,9.01444149017334,CameraDataPostProcess,11.1563138961792
distributed_camera\services\data_process\include\pipeline\dcamera_pipeline_source.h,19.711231231689453,7.813216209411621,11.14758586883545,10.019853591918945,6.040678977966309,1.0415351390838623,1.1208031177520752,7.870315074920654,10.950847625732422,6.499525547027588,CameraDataPostProcess,19.711231231689453
distributed_camera\services\cameraservice\cameraoperator\client\include\listener\dcamera_video_surface_listener.h,3.072694778442383,1.0691182613372803,0.6499479413032532,6.148082733154297,2.4486300945281982,1.0357162952423096,1.102520227432251,2.415963888168335,8.672629356384277,4.831149578094482,DistributedCameraSourceMgr,8.672629356384277
distributed_camera\services\cameraservice\base\src\dcamera_capture_info_cmd.cpp,10.396729469299316,5.104220867156982,8.2823486328125,11.243666648864746,6.303130626678467,6.4485039710998535,3.621821165084839,8.739917755126953,10.752389907836914,6.576574325561523,CameraServiceCommon,11.243666648864746
distributed_camera\services\cameraservice\sourceservice\include\distributedcameramgr\dcameradata\dcamera_stream_data_process_producer.h,10.171684265136719,4.64663553237915,7.314131736755371,7.3862199783325195,3.0916333198547363,1.0429235696792603,1.1240249872207642,7.161005020141602,13.188258171081543,11.587284088134766,DistributedCameraSourceMgr,13.188258171081543
distributed_camera\interfaces\inner_kits\native_cpp\camera_sink\include\dcamera_sink_handler_ipc.h,5.634777545928955,3.716120958328247,4.140222549438477,10.884844779968262,6.13154935836792,1.6493910551071167,1.111253023147583,7.621522903442383,6.787082195281982,4.006015300750732,CameraServiceCommon,10.884844779968262
distributed_camera\camera_hdf\interfaces\hdi_ipc\server\operator\dstream_operator_stub.cpp,12.45329475402832,7.984764099121094,10.50690746307373,10.25046157836914,8.159287452697754,5.218775749206543,3.126249313354492,8.820954322814941,15.496739387512207,17.048006057739258,utils,17.048006057739258
distributed_camera\services\cameraservice\sinkservice\include\distributedcameramgr\dcamera_sink_data_process.h,12.544977188110352,8.437050819396973,8.93022632598877,12.373748779296875,8.255839347839355,3.3848488330841064,3.4504754543304443,10.172263145446777,8.054034233093262,6.285543441772461,CameraDataPostProcess,12.544977188110352
distributed_camera\services\cameraservice\sinkservice\src\distributedcameramgr\eventbus\dcamera_video_output_event.cpp,8.614614486694336,4.068511486053467,4.643032073974609,9.828201293945312,2.0662217140197754,2.025698661804199,2.0919206142425537,10.465601921081543,8.072218894958496,4.005828380584717,DistributedCameraSinkMgr,10.465601921081543
distributed_camera\services\data_process\src\pipeline\abstract_data_process.cpp,12.55685043334961,7.751138687133789,9.009912490844727,6.532988548278809,2.4222240447998047,1.4706414937973022,1.123205542564392,6.825299263000488,6.624244689941406,4.812064170837402,CameraDataPostProcess,12.55685043334961
distributed_camera\services\cameraservice\cameraoperator\client\src\listener\dcamera_video_surface_listener_common.cpp,9.414634704589844,5.90525484085083,11.838823318481445,7.3754353523254395,7.741145610809326,2.0659751892089844,2.1979856491088867,7.431682109832764,10.203802108764648,9.675541877746582,CameraDataProcessCommon,11.838823318481445
distributed_camera\camera_hdf\hdi_impl\src\dcamera_device\dcamera_device.cpp,7.431612968444824,5.064202308654785,6.518408298492432,17.002212524414062,10.706182479858398,7.390074729919434,6.124170780181885,11.858832359313965,17.515974044799805,21.138553619384766,utils,21.138553619384766
distributed_camera\camera_hdf\interfaces\hdi_ipc\server\host\dcamera_host_callback_proxy.cpp,9.818136215209961,4.810513019561768,8.153213500976562,5.698939323425293,5.416110515594482,1.037650465965271,1.1060917377471924,9.448287963867188,9.141022682189941,9.505257606506348,CameraDataPostProcess,9.818136215209961
distributed_camera\services\cameraservice\sourceservice\include\distributedcameramgr\dcamera_source_event.h,4.657250881195068,1.0363465547561646,1.6179225444793701,11.560885429382324,1.6520782709121704,2.043060064315796,2.0772156715393066,4.640504837036133,10.502854347229004,9.681281089782715,CameraServiceCommon,11.560885429382324
distributed_camera\services\cameraservice\cameraoperator\client\src\callback\dcamera_manager_callback.cpp,3.0324037075042725,1.02786123752594,0.0,4.2714104652404785,0.02455710433423519,1.0155826807022095,1.0401397943496704,2.5899453163146973,6.573946475982666,4.823874473571777,DistributedCameraSourceMgr,6.573946475982666
distributed_camera\services\cameraservice\cameraoperator\client\src\listener\dcamera_photo_surface_listener.cpp,9.425652503967285,5.903275966644287,7.045711994171143,6.850043296813965,5.593846321105957,2.0618770122528076,2.1634297370910645,7.42107629776001,10.638922691345215,7.52545690536499,DistributedCameraSourceMgr,10.638922691345215
distributed_camera\services\cameraservice\sourceservice\test\unittest\common\distributedcameramgr\mock_dcamera_source_dev.h,4.849699020385742,1.036126971244812,6.107365608215332,11.206925392150879,3.9924278259277344,1.55227792263031,1.0529738664627075,3.985863447189331,9.25434398651123,6.154535293579102,CameraServiceCommon,11.206925392150879
distributed_camera\services\data_process\src\pipeline_node\multimedia_codec\decode_video_callback.cpp,17.38152313232422,7.391829967498779,9.686725616455078,6.010534763336182,1.6780524253845215,1.8462120294570923,1.1892015933990479,8.908331871032715,9.987425804138184,13.954425811767578,CameraDataPostProcess,17.38152313232422
distributed_camera\services\cameraservice\sinkservice\test\unittest\common\distributedcameramgr\mock_dcamera_sink_controller.h,6.1726179122924805,3.379615306854248,7.328331470489502,15.020462036132812,7.194120407104492,11.830750465393066,8.579715728759766,18.6827449798584,15.115439414978027,8.288917541503906,DistributedCameraSinkMgr,18.6827449798584
distributed_camera\services\cameraservice\sinkservice\src\distributedcameramgr\dcamera_sink_controller.cpp,17.076475143432617,7.38973331451416,12.805679321289062,22.678682327270508,18.28668212890625,16.62275505065918,13.504217147827148,29.09235191345215,21.81123924255371,11.47387409210205,DistributedCameraSinkMgr,29.09235191345215
