file_path,IMBS,KDE,LBP_MRF,LBSP,MultiLayer,PBAS,SigmaDelta,T2F,TwoPoints,ViBe,dp,general,lb,main,best_module,best_likelihood
bgslibrary\bgslibrary\algorithms\AdaptiveSelectiveBackgroundLearning.cpp,18.017406463623047,11.273028373718262,17.537097930908203,9.723823547363281,7.316183090209961,15.82657241821289,7.316183090209961,49.64850997924805,5.334014415740967,16.733667373657227,7.3694329261779785,7.732160568237305,7.600607395172119,14.630186080932617,T2F,49.64850997924805
bgslibrary\bgslibrary\algorithms\MultiLayer\LocalBinaryPattern.cpp,24.789920806884766,29.014408111572266,138.44691467285156,57.18643569946289,78.86104583740234,7.672255516052246,1.0925236940383911,40.35145950317383,3.760282278060913,12.111810684204102,1.8865612745285034,3.9639699459075928,57.45284652709961,26.601167678833008,LBP_MRF,138.44691467285156
bgslibrary\bgslibrary\algorithms\dp\TextureBGS.h,1.9699702262878418,18.48261260986328,88.42909240722656,37.13630294799805,5.200469017028809,4.9430832862854,1.9699702262878418,23.51813316345215,4.7330121994018555,1.9699702262878418,96.6219711303711,4.475207328796387,72.5868148803711,5.103610992431641,dp,96.6219711303711
bgslibrary\wrapper\python\bgslibrary_module.cpp,4.608826160430908,110.78482818603516,148.08009338378906,47.66097640991211,97.01883697509766,10.853897094726562,112.37104797363281,88.04444122314453,115.80545043945312,74.25215148925781,44.225223541259766,3.7236621379852295,78.1087646484375,13.789198875427246,LBP_MRF,148.08009338378906
bgslibrary\bgslibrary\algorithms\PixelBasedAdaptiveSegmenter.h,17.622915267944336,13.513274192810059,12.206172943115234,2.609264612197876,1.149221658706665,81.37850952148438,1.149221658706665,0.32989126443862915,3.975924253463745,1.149221658706665,2.297891855239868,5.422201633453369,3.3072104454040527,23.559492111206055,PBAS,81.37850952148438
bgslibrary\bgslibrary\utils\GenericMacros.h,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0605628490447998,0.0,0.0,0.0,0.0,0.0,TwoPoints,1.0605628490447998
bgslibrary\bgslibrary\VideoAnalysis.cpp,4.717974662780762,33.163917541503906,0.0,2.096945285797119,0.0,1.2469502687454224,1.2469502687454224,0.0,4.021119594573975,36.165771484375,14.202082633972168,6.643282890319824,7.312187194824219,22.253982543945312,ViBe,36.165771484375
bgslibrary\wrapper\java\bgslibrary_java_module.hpp,11.271581649780273,7.586691856384277,11.937520980834961,6.687871932983398,7.702155113220215,4.2444562911987305,4.24590539932251,4.022271156311035,7.161355495452881,4.24590539932251,7.050053596496582,5.291168212890625,10.12377643585205,12.663509368896484,main,12.663509368896484
bgslibrary\bgslibrary\algorithms\MultiLayer\OpenCvLegacyIncludes.h,1.1387394666671753,0.0,0.0,2.294821262359619,100.27021789550781,0.0,1.1387394666671753,0.0,3.3379383087158203,1.1387394666671753,1.1387394666671753,3.433560848236084,1.1560819149017334,3.433560848236084,MultiLayer,100.27021789550781
bgslibrary\gui\qt\mainwindow.cpp,14.656662940979004,76.00928497314453,157.32476806640625,73.36701965332031,78.86707305908203,14.402491569519043,90.16123962402344,84.05162048339844,96.71438598632812,93.01824951171875,41.67249298095703,10.432608604431152,74.67215728759766,64.58560180664062,LBP_MRF,157.32476806640625
bgslibrary\bgslibrary\algorithms\LBP_MRF\graph.cpp,1.3918802738189697,45.46537399291992,166.92742919921875,39.66917419433594,1.135770320892334,0.25610995292663574,1.3918802738189697,22.088701248168945,4.445446491241455,14.917884826660156,5.439146041870117,3.7852783203125,67.58903503417969,4.5534210205078125,LBP_MRF,166.92742919921875
bgslibrary\bgslibrary\algorithms\DPEigenbackground.h,17.73775863647461,0.33320051431655884,6.963335990905762,2.6137750148773193,1.1500475406646729,21.627565383911133,1.1500475406646729,0.1841704398393631,3.369502067565918,1.1500475406646729,89.37007141113281,3.653069019317627,1.5371443033218384,13.272746086120605,dp,89.37007141113281
bgslibrary\bgslibrary\algorithms\MultiLayer\CMultiLayerBGS.h,11.9435396194458,26.729137420654297,186.79336547851562,107.0065689086914,96.38296508789062,7.1536641120910645,5.082151889801025,8.749212265014648,6.863880157470703,12.008670806884766,12.585321426391602,13.411903381347656,84.57818603515625,52.12137985229492,LBP_MRF,186.79336547851562
bgslibrary\bgslibrary\algorithms\LBSP\RandUtils.h,1.115686058998108,0.0,23.762277603149414,84.5792007446289,1.115686058998108,0.0,3.9273815155029297,0.0,3.281785488128662,14.227144241333008,1.115686058998108,3.3615188598632812,41.76173400878906,3.3615188598632812,LBSP,84.5792007446289
bgslibrary\bgslibrary\algorithms\lb\BGModel.h,1.151444435119629,0.43047666549682617,23.76085662841797,2.321819543838501,1.151444435119629,0.0,1.151444435119629,0.0,3.3727521896362305,1.151444435119629,1.151444435119629,3.6234447956085205,100.51019287109375,3.745244026184082,lb,100.51019287109375
bgslibrary\bgslibrary\algorithms\LBP_MRF\MEDefs.hpp,1.1486760377883911,1.140141248703003,148.7681121826172,42.013389587402344,2.2888174057006836,1.140141248703003,1.1486760377883911,25.230972290039062,3.36630916595459,1.1486760377883911,4.626197814941406,3.4646127223968506,70.80636596679688,32.1284065246582,LBP_MRF,148.7681121826172
bgslibrary\bgslibrary\PreProcessor.h,7.928752899169922,0.0,8.396613121032715,0.2967899739742279,0.0,0.0,0.0,1.1965076923370361,1.065629482269287,0.0,2.196507692337036,0.19650764763355255,5.393015384674072,8.50853157043457,main,8.50853157043457
bgslibrary\bgslibrary\algorithms\LBP_MRF\maxflow.cpp,2.7549538612365723,20.174861907958984,157.4420928955078,63.06830596923828,3.744459390640259,1.6624301671981812,2.7549538612365723,16.831771850585938,5.693105220794678,24.529375076293945,34.28028869628906,5.110467910766602,61.600807189941406,18.786222457885742,LBP_MRF,157.4420928955078
bgslibrary\bgslibrary\algorithms\dp\WrenGA.cpp,3.0515518188476562,9.545674324035645,19.782432556152344,6.117242813110352,6.7819061279296875,15.751202583312988,6.7819061279296875,7.637284278869629,5.221042633056641,14.32022762298584,149.74075317382812,7.595117568969727,58.06238555908203,16.297332763671875,dp,149.74075317382812
bgslibrary\examples\Demo.cpp,12.686060905456543,16.674177169799805,16.957569122314453,28.618974685668945,1.2209486961364746,16.827720642089844,1.882651925086975,0.16814564168453217,4.7487969398498535,25.366979598999023,3.641519069671631,8.038640975952148,6.456334590911865,75.1185073852539,main,75.1185073852539
bgslibrary\bgslibrary\utils\GenericKeys.h,0.0,17.44047737121582,0.0,0.0,0.0,0.0,0.0,0.0,1.0677624940872192,0.0,0.0,0.0,0.0,0.0,KDE,17.44047737121582
bgslibrary\bgslibrary\algorithms\KDE.h,17.776451110839844,88.36907196044922,6.973053932189941,3.4360532760620117,1.150324821472168,18.760639190673828,1.150324821472168,0.1844111829996109,4.19143009185791,1.150324821472168,1.3347359895706177,3.6541762351989746,1.537937879562378,13.282013893127441,KDE,88.36907196044922
bgslibrary\tests\golden\cpp\golden_cpp.cpp,10.066853523254395,0.0,49.68635177612305,24.086793899536133,1.0727336406707764,6.484526634216309,1.4792128801345825,99.18658447265625,5.160393714904785,15.958847999572754,3.5873334407806396,3.887779474258423,5.963414669036865,20.749202728271484,T2F,99.18658447265625
bgslibrary\bgslibrary\algorithms\T2F\T2FGMM.cpp,10.583070755004883,15.253190994262695,43.30138397216797,6.543532371520996,9.589548110961914,28.070274353027344,6.463593006134033,79.19326782226562,5.092100620269775,11.857759475708008,129.93048095703125,7.298359394073486,72.84931945800781,14.526413917541504,dp,129.93048095703125
bgslibrary\bgslibrary\PreProcessor.cpp,8.349403381347656,0.8017979860305786,8.246079444885254,3.5716681480407715,0.0,1.5425679683685303,0.0,17.732473373413086,2.13139009475708,11.035701751708984,2.1897668838500977,0.18976697325706482,5.379533767700195,9.047746658325195,T2F,17.732473373413086
bgslibrary\bgslibrary\algorithms\T2FMRF_UV.h,17.325361251831055,0.3220638930797577,61.224056243896484,2.5975756645202637,1.147063136100769,21.05695343017578,1.147063136100769,61.38779067993164,4.0694260597229,1.147063136100769,96.06329345703125,3.6411352157592773,17.452672958374023,13.126776695251465,dp,96.06329345703125
bgslibrary\bgslibrary\algorithms\WeightedMovingMean.h,18.233779907226562,0.3363727331161499,7.3267316818237305,2.6183571815490723,1.150882601737976,20.51181411743164,1.150882601737976,0.19417662918567657,3.367516279220581,1.150882601737976,1.3450591564178467,3.665684700012207,1.558096170425415,11.937384605407715,PBAS,20.51181411743164
bgslibrary\bgslibrary\algorithms\dp\Error.cpp,1.544339656829834,16.21481704711914,7.234574794769287,5.473062515258789,1.152580976486206,0.39175868034362793,1.544339656829834,0.19175446033477783,5.242949485778809,1.544339656829834,85.03523254394531,3.4768154621124268,4.026610374450684,7.133494853973389,dp,85.03523254394531
bgslibrary\bgslibrary\algorithms\VuMeter\TBackgroundVuMeter.h,2.981304407119751,5.90535306930542,0.0,5.255334854125977,4.095104217529297,3.9833545684814453,4.457642555236816,2.95267653465271,6.77960205078125,2.981304407119751,6.511190891265869,7.766767978668213,6.67686128616333,5.1667633056640625,general,7.766767978668213
bgslibrary\bgslibrary\algorithms\KNN.cpp,19.43759536743164,29.246992111206055,10.848052024841309,6.404584884643555,7.046079635620117,13.893770217895508,7.046079635620117,4.01759672164917,6.117069244384766,3.0614161491394043,5.158056735992432,7.58895206451416,7.272254467010498,13.384984016418457,KDE,29.246992111206055
bgslibrary\bgslibrary\algorithms\DPTexture.cpp,18.668031692504883,29.237255096435547,94.46890258789062,41.91343688964844,10.455610275268555,25.36566162109375,7.544164657592773,9.703361511230469,6.633123874664307,19.799556732177734,108.3714828491211,8.259468078613281,78.37095642089844,16.8509521484375,dp,108.3714828491211
bgslibrary\bgslibrary\algorithms\dp\GrimsonGMM.h,3.0200560092926025,11.00083065032959,37.46934127807617,6.058168411254883,6.644866466522217,14.346426010131836,4.895660877227783,6.083446979522705,5.232062339782715,3.0200560092926025,90.02935791015625,7.548908233642578,12.614029884338379,22.513469696044922,dp,90.02935791015625
bgslibrary\bgslibrary\algorithms\LBSP\LBSP_.h,1.4857217073440552,0.0,50.119869232177734,113.65804290771484,1.1131118535995483,0.8650739789009094,1.4857217073440552,22.677507400512695,3.648124933242798,19.03266716003418,4.2328996658325195,3.550226926803589,40.62652587890625,11.131988525390625,LBSP,113.65804290771484
bgslibrary\bgslibrary\tools\PerformanceUtils.cpp,7.3148932456970215,1.082411766052246,37.789852142333984,3.344053268432617,6.416365623474121,2.4767253398895264,1.3943135738372803,20.188032150268555,2.198760747909546,9.19251823425293,54.75139236450195,4.585229396820068,5.546309471130371,7.683664798736572,dp,54.75139236450195
bgslibrary\bgslibrary\algorithms\DPMean.cpp,18.58268165588379,10.675431251525879,10.468387603759766,6.283761024475098,6.913179874420166,23.926803588867188,6.913179874420166,3.931023120880127,5.209283351898193,16.18781089782715,41.28664016723633,7.464498043060303,34.346317291259766,15.115077018737793,dp,41.28664016723633
bgslibrary\bgslibrary\algorithms\FuzzySugenoIntegral.h,19.75133514404297,7.432765007019043,7.1735992431640625,6.163557052612305,4.699829578399658,23.877588272094727,4.699829578399658,5.739793300628662,5.146594524383545,2.924938678741455,4.889840602874756,7.208691596984863,9.873498916625977,14.429587364196777,PBAS,23.877588272094727
bgslibrary\bgslibrary\algorithms\MultiCue.cpp,9.769084930419922,39.785518646240234,11.386710166931152,25.041379928588867,10.772161483764648,19.854463577270508,5.119786262512207,26.039453506469727,6.975902557373047,21.043581008911133,114.5828628540039,8.385987281799316,48.35503387451172,24.343244552612305,dp,114.5828628540039
bgslibrary\bgslibrary\algorithms\PixelBasedAdaptiveSegmenter.cpp,17.527957916259766,26.5606689453125,17.39617347717285,5.936753749847412,6.650672912597656,76.06330871582031,6.650672912597656,5.8083391189575195,5.798687934875488,14.930612564086914,9.625038146972656,9.057241439819336,13.721697807312012,27.985946655273438,PBAS,76.06330871582031
bgslibrary\bgslibrary\algorithms\dp\MeanBGS.cpp,3.0675160884857178,9.65202808380127,24.712366104125977,6.150941371917725,6.8988118171691895,5.724910736083984,6.8988118171691895,33.25347137451172,5.2563934326171875,3.0675160884857178,87.18043518066406,7.651785850524902,9.63086986541748,27.055973052978516,dp,87.18043518066406
bgslibrary\bgslibrary\algorithms\lb\BGModelMog.cpp,1.81002676486969,29.625545501708984,54.36663818359375,2.2420661449432373,1.1139134168624878,2.2540619373321533,1.81002676486969,0.29361283779144287,3.978682041168213,1.81002676486969,69.76249694824219,3.4314448833465576,110.4929428100586,19.435306549072266,lb,110.4929428100586
bgslibrary\bgslibrary\algorithms\IndependentMultimodal.h,88.51350402832031,4.341246128082275,7.036942005157471,4.625370025634766,3.1521527767181396,21.15323257446289,3.1521527767181396,2.1859915256500244,4.374399185180664,2.1521527767181396,3.338144302368164,5.661468982696533,4.543155193328857,12.533519744873047,IMBS,88.51350402832031
bgslibrary\bgslibrary\algorithms\AdaptiveSelectiveBackgroundLearning.h,17.973052978515625,0.3396059274673462,7.022086143493652,2.623013496398926,1.1517269611358643,22.699359893798828,1.1517269611358643,0.18562445044517517,3.3734090328216553,1.1517269611358643,2.3373515605926514,3.65977144241333,1.54194176197052,11.516705513000488,PBAS,22.699359893798828
bgslibrary\bgslibrary\algorithms\IBGS.h,24.143436431884766,10.010496139526367,25.463638305664062,8.980687141418457,7.175512313842773,29.371389389038086,7.590886116027832,4.2742156982421875,6.328152179718018,16.203140258789062,6.401487827301025,7.671940326690674,12.222004890441895,18.661954879760742,PBAS,29.371389389038086
bgslibrary\bgslibrary\algorithms\LBAdaptiveSOM.h,17.933307647705078,0.3947349488735199,27.07636833190918,2.621453046798706,1.151444435119629,19.00030517578125,1.151444435119629,0.18538051843643188,3.3727521896362305,1.151444435119629,1.3368250131607056,3.658644437789917,92.00322723388672,11.505541801452637,lb,92.00322723388672
bgslibrary\bgslibrary\algorithms\StaticFrameDifference.cpp,19.57677459716797,11.250252723693848,11.089970588684082,9.144458770751953,7.245469093322754,15.792990684509277,7.245469093322754,4.09602689743042,5.302299976348877,3.1006312370300293,5.236486434936523,7.66738224029541,7.389899730682373,13.4512939453125,IMBS,19.57677459716797
bgslibrary\bgslibrary\algorithms\dp\PratiMediodBGS.cpp,8.513081550598145,9.587127685546875,46.83445358276367,21.617307662963867,6.957858562469482,21.226333618164062,6.957858562469482,24.554237365722656,5.776632308959961,15.796086311340332,75.18441009521484,7.391442775726318,10.443058967590332,28.884998321533203,dp,75.18441009521484
bgslibrary\bgslibrary\algorithms\T2FGMM_UV.h,17.622915267944336,0.3300876021385193,6.934357166290283,2.609264612197876,1.149221658706665,21.468555450439453,1.149221658706665,37.96055221557617,3.3634705543518066,1.149221658706665,94.78699493408203,3.6497695446014404,15.420280456542969,13.232331275939941,dp,94.78699493408203
bgslibrary\bgslibrary\algorithms\VuMeter.cpp,18.62891960144043,11.267497062683105,12.637027740478516,6.517937660217285,7.279620170593262,23.624530792236328,7.279620170593262,4.181109428405762,5.320702075958252,16.13825225830078,6.311649799346924,7.7068681716918945,7.687921524047852,24.995670318603516,main,24.995670318603516
bgslibrary\bgslibrary\algorithms\LBP_MRF\MEDefs.cpp,1.1517269611358643,1.4633288383483887,142.40281677246094,42.83448791503906,2.3320510387420654,1.1803239583969116,1.1517269611358643,25.5159912109375,3.3734090328216553,1.1517269611358643,3.5123748779296875,3.474146842956543,70.92996978759766,3.474146842956543,LBP_MRF,142.40281677246094
bgslibrary\bgslibrary\tools\ForegroundMaskAnalysis.cpp,8.669306755065918,1.8017979860305786,15.74721908569336,4.2418036460876465,1.0,0.35364168882369995,1.3536417484283447,26.317291259765625,1.4136080741882324,0.35364168882369995,1.569541096687317,0.3091393709182739,2.955901622772217,11.707494735717773,T2F,26.317291259765625
