file_path,model,logic,gui,preferences,best_module,best_likelihood
src/main/java/org/jabref/logic/util/io/FileFinder.java,5.00,95.00,0.00,0.00,logic,95.00
src/main/java/org/jabref/logic/util/io/RegExpBasedFileFinder.java,5.00,95.00,0.00,0.00,logic,95.00
src/main/java/org/jabref/logic/util/io/BackupFileUtil.java,0.00,100.00,0.00,0.00,logic,100.00
src/main/java/org/jabref/logic/util/io/FileHistory.java,5.00,90.00,0.00,5.00,logic,90.00
src/main/java/org/jabref/logic/util/io/FileFinders.java,0.00,95.00,5.00,0.00,logic,95.00
src/main/java/org/jabref/logic/util/strings/StringManipulator.java,5.00,90.00,0.00,5.00,logic,90.00
src/main/java/org/jabref/logic/util/strings/QuotedStringTokenizer.java,0.00,95.00,0.00,5.00,logic,95.00
src/main/java/org/jabref/logic/util/strings/XmlCharsMap.java,0.00,95.00,0.00,5.00,logic,95.00
src/main/java/org/jabref/logic/util/strings/HTMLUnicodeConversionMaps.java,0.00,100.00,0.00,0.00,logic,100.00
src/main/java/org/jabref/logic/util/strings/RtfCharMap.java,5.00,90.00,0.00,5.00,logic,90.00
src/main/java/org/jabref/logic/util/strings/StringLengthComparator.java,0.00,99.00,0.00,1.00,logic,99.00
src/main/java/org/jabref/logic/util/strings/StringSimilarity.java,0.00,95.00,5.00,0.00,logic,95.00
src/main/java/org/jabref/logic/util/strings/UnicodeLigaturesMap.java,3.00,95.00,1.00,1.00,logic,95.00
src/main/java/org/jabref/logic/util/Version.java,0.00,95.00,0.00,5.00,logic,95.00
src/main/java/org/jabref/logic/util/StandardFileType.java,0.00,95.00,5.00,0.00,logic,95.00
src/main/java/org/jabref/logic/util/BuildInfo.java,5.00,90.00,2.00,3.00,logic,90.00
src/main/java/org/jabref/logic/util/MetadataSerializationConfiguration.java,5.00,85.00,5.00,5.00,logic,85.00
src/main/java/org/jabref/logic/util/TestEntry.java,5.00,85.00,0.00,10.00,logic,85.00
src/main/java/org/jabref/logic/util/UpdateField.java,0.00,95.00,0.00,5.00,logic,95.00
src/main/java/org/jabref/logic/util/UnknownFileType.java,5.00,90.00,2.00,3.00,logic,90.00
src/main/java/org/jabref/logic/util/ExternalLinkCreator.java,0.00,95.00,0.00,5.00,logic,95.00
src/main/java/org/jabref/logic/util/CoarseChangeFilter.java,0.00,95.00,5.00,0.00,logic,95.00
src/main/java/org/jabref/logic/util/DelayTaskThrottler.java,5.00,90.00,2.00,3.00,logic,90.00
src/main/java/org/jabref/logic/util/OS.java,0.00,95.00,0.00,5.00,logic,95.00
src/main/java/org/jabref/logic/util/WebViewStore.java,0.00,85.00,10.00,5.00,logic,85.00
src/main/java/org/jabref/logic/util/FileType.java,0.00,90.00,5.00,5.00,logic,90.00
src/main/java/org/jabref/logic/util/BackupFileType.java,5.00,90.00,0.00,5.00,logic,90.00
src/main/java/org/jabref/logic/bst/util/BstCaseChanger.java,0.00,100.00,0.00,0.00,logic,100.00
src/main/java/org/jabref/logic/bst/util/BstTextPrefixer.java,5.00,95.00,0.00,0.00,logic,95.00
src/main/java/org/jabref/logic/bst/util/BstPurifier.java,0.00,95.00,0.00,5.00,logic,95.00
src/main/java/org/jabref/logic/bst/util/BstNameFormatter.java,5.00,95.00,0.00,0.00,logic,95.00
src/main/java/org/jabref/logic/bst/util/BstWidthCalculator.java,5.00,90.00,0.00,5.00,logic,90.00
src/main/java/org/jabref/logic/bst/BstFunctions.java,5.00,90.00,1.00,0.00,logic,90.00
src/main/java/org/jabref/logic/bst/BstVMException.java,5.00,90.00,0.00,5.00,logic,90.00
src/main/java/org/jabref/logic/bst/BstVM.java,10.00,90.00,0.00,0.00,logic,90.00
src/main/java/org/jabref/logic/bst/BstVMVisitor.java,0.00,100.00,0.00,0.00,logic,100.00
src/main/java/org/jabref/logic/bst/BstPreviewLayout.java,5.00,85.00,8.00,2.00,logic,85.00
src/main/java/org/jabref/logic/bst/BstEntry.java,5.00,95.00,0.00,0.00,logic,95.00
src/main/java/org/jabref/logic/bst/BstVMContext.java,0.00,100.00,0.00,0.00,logic,100.00
src/main/java/org/jabref/logic/l10n/Language.java,0.00,95.00,5.00,0.00,logic,95.00
src/main/java/org/jabref/logic/l10n/LocalizationKey.java,5.00,85.00,5.00,5.00,logic,85.00
src/main/java/org/jabref/logic/l10n/Localization.java,0.00,95.00,5.00,0.00,logic,95.00
src/main/java/org/jabref/logic/l10n/LocalizationLocator.java,0.00,95.00,5.00,0.00,logic,95.00
src/main/java/org/jabref/logic/l10n/Encodings.java,0.00,95.00,5.00,0.00,logic,95.00
src/main/java/org/jabref/logic/l10n/LocalizationKeyParams.java,5.00,85.00,5.00,5.00,logic,85.00
src/main/java/org/jabref/logic/xmp/DocumentInformationExtractor.java,5.00,95.00,0.00,0.00,logic,95.00
src/main/java/org/jabref/logic/xmp/EncryptedPdfsNotSupportedException.java,0.00,95.00,0.00,5.00,logic,95.00
src/main/java/org/jabref/logic/xmp/XmpUtilWriter.java,0.00,100.00,0.00,0.00,logic,100.00
src/main/java/org/jabref/logic/xmp/XmpUtilShared.java,3.00,95.00,0.00,2.00,logic,95.00
src/main/java/org/jabref/logic/xmp/DublinCoreExtractor.java,5.00,85.00,0.00,10.00,logic,85.00
src/main/java/org/jabref/logic/xmp/XmpPreferences.java,10.00,80.00,5.00,20.00,logic,80.00
src/main/java/org/jabref/logic/xmp/XmpUtilReader.java,0.00,90.00,5.00,5.00,logic,90.00
src/main/java/org/jabref/logic/cleanup/CleanupJob.java,0.00,95.00,0.00,5.00,logic,95.00
src/main/java/org/jabref/logic/cleanup/Formatter.java,5.00,85.00,5.00,5.00,logic,85.00
src/main/java/org/jabref/logic/cleanup/CleanupWorker.java,10.00,85.00,0.00,5.00,logic,85.00
src/main/java/org/jabref/logic/cleanup/UpgradePdfPsToFileCleanup.java,5.00,90.00,2.00,3.00,logic,90.00
src/main/java/org/jabref/logic/cleanup/ConvertToBibtexCleanup.java,5.00,95.00,0.00,0.00,logic,95.00
src/main/java/org/jabref/logic/cleanup/RenamePdfCleanup.java,5.00,90.00,0.00,5.00,logic,90.00
src/main/java/org/jabref/logic/cleanup/FileLinksCleanup.java,0.00,100.00,0.00,0.00,logic,100.00
src/main/java/org/jabref/logic/cleanup/RelativePathsCleanup.java,0.00,95.00,0.00,5.00,logic,95.00
src/main/java/org/jabref/logic/cleanup/FieldFormatterCleanup.java,0.00,100.00,0.00,0.00,logic,100.00
src/main/java/org/jabref/logic/cleanup/DoiCleanup.java,10.00,90.00,0.00,0.00,logic,90.00
src/main/java/org/jabref/logic/cleanup/TimeStampToModificationDate.java,0.00,100.00,0.00,0.00,logic,100.00
src/main/java/org/jabref/logic/cleanup/ConvertToBiblatexCleanup.java,5.00,90.00,0.00,5.00,logic,90.00
src/main/java/org/jabref/logic/cleanup/MoveFieldCleanup.java,5.00,95.00,0.00,0.00,logic,95.00
src/main/java/org/jabref/logic/cleanup/EprintCleanup.java,10.00,95.00,0.00,0.00,logic,95.00
src/main/java/org/jabref/logic/cleanup/MoveFilesCleanup.java,0.00,95.00,0.00,5.00,logic,95.00
src/main/java/org/jabref/logic/cleanup/FieldFormatterCleanups.java,0.00,95.00,0.00,5.00,logic,95.00
src/main/java/org/jabref/logic/cleanup/TimeStampToCreationDate.java,0.00,95.00,0.00,5.00,logic,95.00
src/main/java/org/jabref/logic/cleanup/ISSNCleanup.java,10.00,85.00,0.00,5.00,logic,85.00
src/main/java/org/jabref/logic/logging/LogMessages.java,0.00,90.00,5.00,5.00,logic,90.00
src/main/java/org/jabref/logic/exporter/AtomicFileOutputStream.java,0.00,100.00,0.00,0.00,logic,100.00
src/main/java/org/jabref/logic/exporter/SaveException.java,5.00,95.00,0.00,0.00,logic,95.00
src/main/java/org/jabref/logic/exporter/OpenOfficeDocumentCreator.java,0.00,100.00,0.00,0.00,logic,100.00
src/main/java/org/jabref/logic/exporter/OOCalcDatabase.java,0.00,95.00,0.00,5.00,logic,95.00
src/main/java/org/jabref/logic/exporter/TemplateExporter.java,0.00,100.00,0.00,0.00,logic,100.00
src/main/java/org/jabref/logic/exporter/BibtexDatabaseWriter.java,10.00,95.00,0.00,0.00,logic,95.00
src/main/java/org/jabref/logic/exporter/OpenDocumentSpreadsheetCreator.java,0.00,100.00,0.00,0.00,logic,100.00
src/main/java/org/jabref/logic/exporter/AtomicFileWriter.java,0.00,100.00,0.00,0.00,logic,100.00
src/main/java/org/jabref/logic/exporter/OpenDocumentRepresentation.java,10.00,95.00,0.00,0.00,logic,95.00
src/main/java/org/jabref/logic/exporter/BibDatabaseWriter.java,0.00,100.00,0.00,0.00,logic,100.00
src/main/java/org/jabref/logic/exporter/XmpPdfExporter.java,0.00,100.00,0.00,0.00,logic,100.00
src/main/java/org/jabref/logic/exporter/MetaDataSerializer.java,0.00,100.00,0.00,0.00,logic,100.00
src/main/java/org/jabref/logic/exporter/BlankLineBehaviour.java,0.00,95.00,5.00,0.00,logic,95.00
src/main/java/org/jabref/logic/exporter/GroupSerializer.java,0.00,100.00,0.00,0.00,logic,100.00
src/main/java/org/jabref/logic/exporter/Exporter.java,0.00,95.00,0.00,5.00,logic,95.00
src/main/java/org/jabref/logic/exporter/BibWriter.java,5.00,95.00,0.00,0.00,logic,95.00
src/main/java/org/jabref/logic/exporter/ModsExporter.java,0.00,100.00,0.00,0.00,logic,100.00
src/main/java/org/jabref/logic/exporter/EmbeddedBibFilePdfExporter.java,0.00,100.00,0.00,0.00,logic,100.00
src/main/java/org/jabref/logic/exporter/ExporterFactory.java,0.00,100.00,0.00,0.00,logic,100.00
src/main/java/org/jabref/logic/exporter/MSBibExporter.java,5.00,90.00,0.00,5.00,logic,90.00
src/main/java/org/jabref/logic/exporter/XmpExporter.java,0.00,100.00,0.00,0.00,logic,100.00
src/main/java/org/jabref/logic/exporter/SaveConfiguration.java,5.00,85.00,0.00,10.00,logic,85.00
src/main/java/org/jabref/logic/TypedBibEntry.java,5.00,95.00,0.00,0.00,logic,95.00
src/main/java/org/jabref/logic/WatchServiceUnavailableException.java,0.00,95.00,5.00,0.00,logic,95.00
src/main/java/org/jabref/logic/JabRefException.java,0.00,95.00,5.00,0.00,logic,95.00
src/main/java/org/jabref/cli/Launcher.java,0.00,15.00,10.00,25.00,preferences,25.00
src/main/java/org/jabref/cli/AuxCommandLine.java,0.00,30.00,70.00,0.00,gui,70.00
src/main/java/org/jabref/cli/SystemOutputPrinter.java,0.00,5.00,15.00,0.00,gui,15.00
src/main/java/org/jabref/cli/ArgumentProcessor.java,0.00,30.00,10.00,0.00,logic,30.00
src/main/java/org/jabref/cli/JabRefCLI.java,0.00,30.00,10.00,60.00,preferences,60.00
src/main/java/org/jabref/model/database/event/ChangePropagation.java,95.00,5.00,0.00,0.00,model,95.00
src/main/java/org/jabref/model/database/event/AutosaveEvent.java,95.00,5.00,0.00,0.00,model,95.00
src/main/java/org/jabref/model/database/event/EntriesAddedEvent.java,100.00,0.00,0.00,0.00,model,100.00
src/main/java/org/jabref/model/database/event/BibDatabaseContextChangedEvent.java,99.00,0.00,0.00,0.00,model,99.00
src/main/java/org/jabref/model/database/event/EntriesRemovedEvent.java,95.00,20.00,5.00,0.00,model,95.00
src/main/java/org/jabref/model/database/BibDatabaseMode.java,100.00,0.00,0.00,0.00,model,100.00
src/main/java/org/jabref/model/database/KeyCollisionException.java,95.00,5.00,0.00,0.00,model,95.00
src/main/java/org/jabref/model/database/BibDatabases.java,95.00,5.00,0.00,0.00,model,95.00
src/main/java/org/jabref/model/database/BibDatabase.java,95.00,5.00,0.00,0.00,model,95.00
src/main/java/org/jabref/model/database/BibDatabaseModeDetection.java,99.00,1.00,0.00,0.00,model,99.00
src/main/java/org/jabref/model/database/BibDatabaseContext.java,98.00,2.00,0.00,0.00,model,98.00
src/main/java/org/jabref/model/database/KeyChangeListener.java,95.00,5.00,0.00,0.00,model,95.00
src/main/java/org/jabref/model/study/FetchResult.java,95.00,5.00,0.00,0.00,model,95.00
src/main/java/org/jabref/model/study/StudyDatabase.java,95.00,5.00,0.00,0.00,model,95.00
src/main/java/org/jabref/model/study/Study.java,95.00,5.00,0.00,0.00,model,95.00
src/main/java/org/jabref/model/study/QueryResult.java,95.00,5.00,0.00,0.00,model,95.00
src/main/java/org/jabref/model/study/StudyQuery.java,95.00,3.00,1.00,1.00,model,95.00
src/main/java/org/jabref/model/pdf/search/SearchResult.java,90.00,5.00,0.00,0.00,model,90.00
src/main/java/org/jabref/model/pdf/search/PdfSearchResults.java,90.00,5.00,2.00,3.00,model,90.00
src/main/java/org/jabref/model/pdf/search/EnglishStemAnalyzer.java,70.00,20.00,0.00,10.00,model,70.00
src/main/java/org/jabref/model/pdf/search/SearchFieldConstants.java,95.00,5.00,0.00,0.00,model,95.00
src/main/java/org/jabref/model/pdf/FileAnnotationType.java,95.00,5.00,0.00,0.00,model,95.00
src/main/java/org/jabref/model/pdf/FileAnnotation.java,90.00,8.00,1.00,1.00,model,90.00
src/main/java/org/jabref/model/strings/StringUtil.java,90.00,5.00,2.00,3.00,model,90.00
src/main/java/org/jabref/model/strings/UnicodeToReadableCharMap.java,90.00,5.00,0.00,5.00,model,90.00
src/main/java/org/jabref/model/strings/LatexToUnicodeAdapter.java,90.00,5.00,2.00,1.00,model,90.00
src/main/java/org/jabref/model/metadata/event/MetaDataChangedEvent.java,95.00,5.00,0.00,0.00,model,95.00
src/main/java/org/jabref/model/metadata/ContentSelectors.java,90.00,5.00,0.00,5.00,model,90.00
src/main/java/org/jabref/model/metadata/SaveOrder.java,95.00,5.00,0.00,10.00,model,95.00
src/main/java/org/jabref/model/metadata/ContentSelector.java,80.00,10.00,5.00,5.00,model,80.00
src/main/java/org/jabref/model/metadata/MetaData.java,75.00,10.00,5.00,10.00,model,75.00
src/main/java/org/jabref/model/groups/event/GroupUpdatedEvent.java,100.00,0.00,0.00,0.00,model,100.00
src/main/java/org/jabref/model/groups/AbstractGroup.java,95.00,5.00,0.00,0.00,model,95.00
src/main/java/org/jabref/model/groups/GroupEntryChanger.java,95.00,5.00,0.00,0.00,model,95.00
src/main/java/org/jabref/model/groups/GroupTreeNode.java,95.00,10.00,0.00,0.00,model,95.00
src/main/java/org/jabref/model/groups/LastNameGroup.java,70.00,20.00,0.00,0.00,model,70.00
src/main/java/org/jabref/model/groups/AutomaticKeywordGroup.java,95.00,10.00,0.00,5.00,model,95.00
src/main/java/org/jabref/model/groups/ExplicitGroup.java,90.00,20.00,5.00,10.00,model,90.00
src/main/java/org/jabref/model/groups/TexGroup.java,40.00,30.00,0.00,0.00,model,40.00
src/main/java/org/jabref/model/groups/WordKeywordGroup.java,90.00,20.00,0.00,0.00,model,90.00
src/main/java/org/jabref/model/groups/KeywordGroup.java,95.00,5.00,0.00,0.00,model,95.00
src/main/java/org/jabref/model/groups/AllEntriesGroup.java,95.00,4.00,1.00,0.00,model,95.00
src/main/java/org/jabref/model/groups/GroupHierarchyType.java,95.00,5.00,0.00,0.00,model,95.00
src/main/java/org/jabref/model/groups/SearchGroup.java,100.00,5.00,0.00,0.00,model,100.00
src/main/java/org/jabref/model/groups/AutomaticGroup.java,100.00,0.00,0.00,0.00,model,100.00
src/main/java/org/jabref/model/groups/RegexKeywordGroup.java,95.00,5.00,0.00,0.00,model,95.00
src/main/java/org/jabref/model/groups/AutomaticPersonsGroup.java,95.00,4.00,0.00,0.00,model,95.00
src/main/java/org/jabref/model/openoffice/rangesort/RangeSortVisual.java,10.00,20.00,60.00,0.00,gui,60.00
src/main/java/org/jabref/model/openoffice/rangesort/RangeSortable.java,50.00,45.00,5.00,0.00,model,50.00
src/main/java/org/jabref/model/openoffice/rangesort/RangeOverlap.java,95.00,3.00,1.00,1.00,model,95.00
src/main/java/org/jabref/model/openoffice/rangesort/RangeSortEntry.java,80.00,15.00,0.00,5.00,model,80.00
src/main/java/org/jabref/model/openoffice/rangesort/RangeSort.java,60.00,40.00,0.00,0.00,model,60.00
src/main/java/org/jabref/model/openoffice/rangesort/FunctionalTextViewCursor.java,80.00,5.00,5.00,10.00,model,80.00
src/main/java/org/jabref/model/openoffice/rangesort/RangeOverlapWithin.java,20.00,80.00,0.00,0.00,logic,80.00
src/main/java/org/jabref/model/openoffice/rangesort/RangeHolder.java,0.00,80.00,0.00,0.00,logic,80.00
src/main/java/org/jabref/model/openoffice/rangesort/RangeOverlapKind.java,95.00,3.00,1.00,1.00,model,95.00
src/main/java/org/jabref/model/openoffice/rangesort/RangeOverlapBetween.java,30.00,65.00,0.00,5.00,logic,65.00
src/main/java/org/jabref/model/openoffice/ootext/OOTextIntoOO.java,30.00,10.00,5.00,0.00,model,30.00
src/main/java/org/jabref/model/openoffice/ootext/OOText.java,95.00,4.00,1.00,0.00,model,95.00
src/main/java/org/jabref/model/openoffice/ootext/OOFormat.java,10.00,65.00,0.00,5.00,logic,65.00
src/main/java/org/jabref/model/openoffice/uno/UnoUndo.java,20.00,70.00,5.00,5.00,logic,70.00
src/main/java/org/jabref/model/openoffice/uno/UnoTextSection.java,0.00,10.00,20.00,0.00,gui,20.00
src/main/java/org/jabref/model/openoffice/uno/UnoNameAccess.java,10.00,70.00,20.00,0.00,logic,70.00
src/main/java/org/jabref/model/openoffice/uno/UnoCursor.java,10.00,70.00,15.00,5.00,logic,70.00
src/main/java/org/jabref/model/openoffice/uno/UnoBookmark.java,70.00,20.00,5.00,5.00,model,70.00
src/main/java/org/jabref/model/openoffice/uno/UnoCast.java,30.00,70.00,5.00,0.00,logic,70.00
src/main/java/org/jabref/model/openoffice/uno/NoDocumentException.java,70.00,10.00,5.00,0.00,model,70.00
src/main/java/org/jabref/model/openoffice/uno/UnoUserDefinedProperty.java,0.00,85.00,5.00,0.00,logic,85.00
src/main/java/org/jabref/model/openoffice/uno/UnoScreenRefresh.java,5.00,20.00,70.00,5.00,gui,70.00
src/main/java/org/jabref/model/openoffice/uno/UnoTextRange.java,10.00,70.00,10.00,0.00,logic,70.00
src/main/java/org/jabref/model/openoffice/uno/UnoSelection.java,40.00,30.00,10.00,0.00,model,40.00
src/main/java/org/jabref/model/openoffice/uno/UnoTextDocument.java,0.00,60.00,30.00,0.00,logic,60.00
src/main/java/org/jabref/model/openoffice/uno/UnoReferenceMark.java,0.00,30.00,70.00,0.00,gui,70.00
src/main/java/org/jabref/model/openoffice/uno/UnoProperties.java,0.00,70.00,20.00,0.00,logic,70.00
src/main/java/org/jabref/model/openoffice/uno/UnoCrossRef.java,5.00,20.00,70.00,5.00,gui,70.00
src/main/java/org/jabref/model/openoffice/uno/UnoNamed.java,10.00,60.00,20.00,10.00,logic,60.00
src/main/java/org/jabref/model/openoffice/uno/UnoStyle.java,30.00,60.00,10.00,0.00,logic,60.00
src/main/java/org/jabref/model/openoffice/uno/CreationException.java,20.00,75.00,5.00,0.00,logic,75.00
src/main/java/org/jabref/model/openoffice/uno/UnoRedlines.java,40.00,50.00,5.00,5.00,logic,50.00
src/main/java/org/jabref/model/openoffice/backend/NamedRange.java,10.00,30.00,5.00,0.00,logic,30.00
src/main/java/org/jabref/model/openoffice/backend/NamedRangeManager.java,20.00,60.00,10.00,0.00,logic,60.00
src/main/java/org/jabref/model/openoffice/util/OOListUtil.java,10.00,20.00,65.00,5.00,gui,65.00
src/main/java/org/jabref/model/openoffice/util/OOVoidResult.java,50.00,10.00,0.00,0.00,model,50.00
src/main/java/org/jabref/model/openoffice/util/OOPair.java,20.00,70.00,5.00,5.00,logic,70.00
src/main/java/org/jabref/model/openoffice/util/OOResult.java,60.00,10.00,0.00,0.00,model,60.00
src/main/java/org/jabref/model/openoffice/util/OOTuple3.java,95.00,3.00,1.00,1.00,model,95.00
src/main/java/org/jabref/model/openoffice/style/ComparableCitation.java,95.00,3.00,1.00,1.00,model,95.00
src/main/java/org/jabref/model/openoffice/style/CitationMarkerNumericBibEntry.java,80.00,10.00,5.00,5.00,model,80.00
src/main/java/org/jabref/model/openoffice/style/CompareCitedKey.java,90.00,10.00,0.00,0.00,model,90.00
src/main/java/org/jabref/model/openoffice/style/NonUniqueCitationMarker.java,90.00,10.00,0.00,0.00,model,90.00
src/main/java/org/jabref/model/openoffice/style/CitedKeys.java,90.00,5.00,0.00,5.00,model,90.00
src/main/java/org/jabref/model/openoffice/style/CitationGroupId.java,95.00,5.00,0.00,0.00,model,95.00
src/main/java/org/jabref/model/openoffice/style/Citation.java,90.00,5.00,0.00,5.00,model,90.00
src/main/java/org/jabref/model/openoffice/style/CitationGroups.java,70.00,20.00,0.00,10.00,model,70.00
src/main/java/org/jabref/model/openoffice/style/ComparableCitedKey.java,80.00,10.00,5.00,5.00,model,80.00
src/main/java/org/jabref/model/openoffice/style/CitationLookupResult.java,80.00,10.00,5.00,5.00,model,80.00
src/main/java/org/jabref/model/openoffice/style/CitationPath.java,95.00,3.00,1.00,1.00,model,95.00
src/main/java/org/jabref/model/openoffice/style/CitationMarkerNormEntry.java,90.00,5.00,0.00,5.00,model,90.00
src/main/java/org/jabref/model/openoffice/style/CompareCitation.java,60.00,30.00,0.00,0.00,model,60.00
src/main/java/org/jabref/model/openoffice/style/PageInfo.java,70.00,25.00,5.00,0.00,model,70.00
src/main/java/org/jabref/model/openoffice/style/CitationMarkerNumericEntry.java,90.00,10.00,0.00,0.00,model,90.00
src/main/java/org/jabref/model/openoffice/style/CitationGroup.java,100.00,0.00,0.00,0.00,model,100.00
src/main/java/org/jabref/model/openoffice/style/CitedKey.java,60.00,35.00,0.00,5.00,model,60.00
src/main/java/org/jabref/model/openoffice/style/CitationType.java,30.00,50.00,10.00,10.00,logic,50.00
src/main/java/org/jabref/model/openoffice/style/CitationMarkerEntry.java,90.00,10.00,0.00,0.00,model,90.00
src/main/java/org/jabref/model/openoffice/style/OODataModel.java,95.00,5.00,0.00,0.00,model,95.00
src/main/java/org/jabref/model/openoffice/CitationEntry.java,60.00,10.00,5.00,0.00,model,60.00
src/main/java/org/jabref/model/schema/DublinCoreSchemaCustom.java,80.00,15.00,0.00,5.00,model,80.00
src/main/java/org/jabref/model/search/rules/GrammarBasedSearchRule.java,70.00,25.00,0.00,5.00,model,70.00
src/main/java/org/jabref/model/search/rules/SearchRule.java,80.00,20.00,0.00,0.00,model,80.00
src/main/java/org/jabref/model/search/rules/SearchRules.java,20.00,75.00,5.00,0.00,logic,75.00
src/main/java/org/jabref/model/search/rules/FullTextSearchRule.java,60.00,35.00,0.00,0.00,model,60.00
src/main/java/org/jabref/model/search/rules/ContainsBasedSearchRule.java,80.00,15.00,0.00,5.00,model,80.00
src/main/java/org/jabref/model/search/rules/RegexBasedSearchRule.java,80.00,15.00,0.00,5.00,model,80.00
src/main/java/org/jabref/model/search/rules/SentenceAnalyzer.java,90.00,10.00,0.00,0.00,model,90.00
src/main/java/org/jabref/model/search/matchers/AndMatcher.java,90.00,20.00,5.00,5.00,model,90.00
src/main/java/org/jabref/model/search/matchers/MatcherSets.java,95.00,4.00,1.00,0.00,model,95.00
src/main/java/org/jabref/model/search/matchers/OrMatcher.java,90.00,20.00,0.00,0.00,model,90.00
src/main/java/org/jabref/model/search/matchers/MatcherSet.java,90.00,10.00,0.00,0.00,model,90.00
src/main/java/org/jabref/model/search/matchers/NotMatcher.java,90.00,20.00,0.00,0.00,model,90.00
src/main/java/org/jabref/model/search/GroupSearchQuery.java,30.00,70.00,0.00,0.00,logic,70.00
src/main/java/org/jabref/model/search/SearchMatcher.java,90.00,10.00,0.00,0.00,model,90.00
src/main/java/org/jabref/model/entry/event/EntriesEvent.java,95.00,5.00,0.00,0.00,model,95.00
src/main/java/org/jabref/model/entry/event/EntryChangedEvent.java,95.00,10.00,5.00,0.00,model,95.00
src/main/java/org/jabref/model/entry/event/FieldAddedOrRemovedEvent.java,95.00,5.00,0.00,0.00,model,95.00
src/main/java/org/jabref/model/entry/event/EntriesEventSource.java,100.00,0.00,0.00,0.00,model,100.00
src/main/java/org/jabref/model/entry/event/FieldChangedEvent.java,100.00,0.00,0.00,0.00,model,100.00
src/main/java/org/jabref/model/entry/types/BiblatexEntryTypeDefinitions.java,95.00,2.00,1.00,2.00,model,95.00
src/main/java/org/jabref/model/entry/types/BibtexEntryTypeDefinitions.java,95.00,5.00,0.00,0.00,model,95.00
src/main/java/org/jabref/model/entry/types/StandardEntryType.java,95.00,5.00,0.00,0.00,model,95.00
src/main/java/org/jabref/model/entry/types/SystematicLiteratureReviewStudyEntryType.java,100.00,0.00,0.00,0.00,model,100.00
src/main/java/org/jabref/model/entry/types/EntryTypeFactory.java,85.00,10.00,0.00,5.00,model,85.00
src/main/java/org/jabref/model/entry/types/BiblatexSoftwareEntryType.java,98.00,1.00,0.00,1.00,model,98.00
src/main/java/org/jabref/model/entry/types/BiblatexSoftwareEntryTypeDefinitions.java,95.00,5.00,0.00,0.00,model,95.00
src/main/java/org/jabref/model/entry/types/UnknownEntryType.java,95.00,5.00,0.00,0.00,model,95.00
src/main/java/org/jabref/model/entry/types/IEEETranEntryType.java,100.00,0.00,0.00,0.00,model,100.00
src/main/java/org/jabref/model/entry/types/EntryType.java,95.00,5.00,0.00,0.00,model,95.00
src/main/java/org/jabref/model/entry/types/BiblatexAPAEntryTypeDefinitions.java,95.00,5.00,0.00,0.00,model,95.00
src/main/java/org/jabref/model/entry/types/BiblatexApaEntryType.java,95.00,5.00,0.00,0.00,model,95.00
src/main/java/org/jabref/model/entry/types/SystematicLiteratureReviewStudyEntryTypeDefinitions.java,95.00,5.00,0.00,0.00,model,95.00
src/main/java/org/jabref/model/entry/types/IEEETranEntryTypeDefinitions.java,95.00,10.00,1.00,1.00,model,95.00
src/main/java/org/jabref/model/entry/field/BibField.java,90.00,5.00,0.00,5.00,model,90.00
src/main/java/org/jabref/model/entry/field/FieldProperty.java,95.00,5.00,0.00,0.00,model,95.00
src/main/java/org/jabref/model/entry/field/FieldFactory.java,90.00,20.00,0.00,0.00,model,90.00
src/main/java/org/jabref/model/entry/field/StandardField.java,95.00,0.00,5.00,0.00,model,95.00
src/main/java/org/jabref/model/entry/field/BiblatexSoftwareField.java,95.00,5.00,0.00,0.00,model,95.00
src/main/java/org/jabref/model/entry/field/InternalField.java,100.00,0.00,0.00,0.00,model,100.00
src/main/java/org/jabref/model/entry/field/AMSField.java,100.00,0.00,0.00,0.00,model,100.00
src/main/java/org/jabref/model/entry/field/OrFields.java,95.00,3.00,1.00,1.00,model,95.00
src/main/java/org/jabref/model/entry/field/IEEEField.java,100.00,0.00,0.00,0.00,model,100.00
src/main/java/org/jabref/model/entry/field/FieldPriority.java,100.00,0.00,0.00,0.00,model,100.00
src/main/java/org/jabref/model/entry/field/UnknownField.java,95.00,5.00,0.00,0.00,model,95.00
src/main/java/org/jabref/model/entry/field/Field.java,100.00,10.00,0.00,5.00,model,100.00
src/main/java/org/jabref/model/entry/field/SpecialField.java,95.00,5.00,0.00,0.00,model,95.00
src/main/java/org/jabref/model/entry/field/BiblatexApaField.java,100.00,0.00,0.00,0.00,model,100.00
src/main/java/org/jabref/model/entry/field/SpecialFieldValue.java,95.00,5.00,0.00,0.00,model,95.00
src/main/java/org/jabref/model/entry/identifier/ArXivIdentifier.java,95.00,5.00,0.00,0.00,model,95.00
src/main/java/org/jabref/model/entry/identifier/ISBN.java,95.00,5.00,0.00,0.00,model,95.00
src/main/java/org/jabref/model/entry/identifier/ARK.java,90.00,5.00,0.00,5.00,model,90.00
src/main/java/org/jabref/model/entry/identifier/ISSN.java,95.00,4.00,1.00,0.00,model,95.00
src/main/java/org/jabref/model/entry/identifier/IacrEprint.java,95.00,10.00,0.00,0.00,model,95.00
src/main/java/org/jabref/model/entry/identifier/MathSciNetId.java,100.00,0.00,0.00,0.00,model,100.00
src/main/java/org/jabref/model/entry/identifier/Identifier.java,100.00,0.00,0.00,0.00,model,100.00
