Project,Module,File,GT,LLMProb@10,Score@10,LLMProb@20,Score@20,LLMProb@30,Score@30,LLMProb@40,Score@40,LLMProb@50,Score@50,LLMProb@60,Score@60,LLMProb@70,Score@70,LLMProb@80,Score@80,LLMProb@90,Score@90
distributed_camera,ChannelSource,services/channel/include/dcamera_channel_source_impl.h,None,ChannelCommon,90.00,ChannelCommon,90.00,ChannelCommon,90.00,ChannelCommon,90.00,ChannelCommon,90.00,ChannelCommon,90.00,ChannelCommon,90.00,ChannelCommon,90.00,None,90.00
distributed_camera,ChannelSource,services/channel/src/dcamera_channel_source_impl.cpp,None,ChannelCommon,95.00,ChannelCommon,95.00,ChannelCommon,95.00,ChannelCommon,95.00,ChannelCommon,95.00,ChannelCommon,95.00,ChannelCommon,95.00,ChannelCommon,95.00,ChannelCommon,95.00
distributed_camera,ChannelSource,camera_hdf/interfaces/include/idistributed_camera_provider_callback.h,VirtualCameraHdf,VirtualCameraHdf,95.00,VirtualCameraHdf,95.00,VirtualCameraHdf,95.00,VirtualCameraHdf,95.00,VirtualCameraHdf,95.00,VirtualCameraHdf,95.00,VirtualCameraHdf,95.00,VirtualCameraHdf,95.00,VirtualCameraHdf,95.00
distributed_camera,ChannelSource,services/cameraservice/cameraoperator/client/include/callback/dcamera_session_callback.h,utils,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00
distributed_camera,ChannelSource,interfaces/inner_kits/native_cpp/camera_source/src/callback/dcamera_source_callback.cpp,DistributedCameraSourceMgr,DistributedCameraSourceMgr,95.00,DistributedCameraSourceMgr,95.00,DistributedCameraSourceMgr,95.00,DistributedCameraSourceMgr,95.00,DistributedCameraSourceMgr,95.00,DistributedCameraSourceMgr,95.00,DistributedCameraSourceMgr,95.00,DistributedCameraSourceMgr,95.00,DistributedCameraSourceMgr,95.00
distributed_camera,ChannelSource,services/cameraservice/sinkservice/include/distributedcameramgr/eventbus/dcamera_post_authorization_event.h,DistributedCameraSinkMgr,CameraServiceCommon,75.00,CameraServiceCommon,75.00,CameraServiceCommon,75.00,CameraServiceCommon,75.00,CameraServiceCommon,75.00,CameraServiceCommon,75.00,CameraServiceCommon,75.00,None,75.00,None,75.00
distributed_camera,ChannelSink,services/cameraservice/sourceservice/include/distributedcameramgr/dcamerainterface/icamera_source_data_process.h,DistributedCameraSourceMgr,DistributedCameraSourceMgr,85.00,DistributedCameraSourceMgr,85.00,DistributedCameraSourceMgr,85.00,DistributedCameraSourceMgr,85.00,DistributedCameraSourceMgr,85.00,DistributedCameraSourceMgr,85.00,DistributedCameraSourceMgr,85.00,DistributedCameraSourceMgr,85.00,None,85.00
distributed_camera,ChannelSink,services/cameraservice/base/include/dcamera_channel_info_cmd.h,CameraServiceCommon,None,35.00,None,35.00,None,35.00,None,35.00,None,35.00,None,35.00,None,35.00,None,35.00,None,35.00
distributed_camera,ChannelSink,services/cameraservice/base/include/dcamera_info_cmd.h,CameraServiceCommon,None,45.00,None,45.00,None,45.00,None,45.00,None,45.00,None,45.00,None,45.00,None,45.00,None,45.00
distributed_camera,ChannelSink,services/cameraservice/cameraoperator/client/include/callback/dcamera_photo_callback.h,utils,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00
distributed_camera,ChannelSink,services/cameraservice/sinkservice/include/distributedcameramgr/eventbus/dcamera_video_output_event.h,DistributedCameraSinkMgr,DistributedCameraSinkMgr,60.00,DistributedCameraSinkMgr,60.00,DistributedCameraSinkMgr,60.00,DistributedCameraSinkMgr,60.00,DistributedCameraSinkMgr,60.00,None,60.00,None,60.00,None,60.00,None,60.00
distributed_camera,ChannelSink,camera_hdf/hdi_impl/src/dcamera_device/dcamera_device.cpp,VirtualCameraHdf,VirtualCameraHdf,95.00,VirtualCameraHdf,95.00,VirtualCameraHdf,95.00,VirtualCameraHdf,95.00,VirtualCameraHdf,95.00,VirtualCameraHdf,95.00,VirtualCameraHdf,95.00,VirtualCameraHdf,95.00,VirtualCameraHdf,95.00
distributed_camera,ChannelSink,services/cameraservice/sourceservice/include/distributedcameramgr/dcamera_source_service_ipc.h,DistributedCameraSourceMgr,DistributedCameraSourceMgr,95.00,DistributedCameraSourceMgr,95.00,DistributedCameraSourceMgr,95.00,DistributedCameraSourceMgr,95.00,DistributedCameraSourceMgr,95.00,DistributedCameraSourceMgr,95.00,DistributedCameraSourceMgr,95.00,DistributedCameraSourceMgr,95.00,DistributedCameraSourceMgr,95.00
distributed_camera,ChannelSink,services/cameraservice/sinkservice/include/distributedcameramgr/dcamera_sink_service_ipc.h,DistributedCameraSinkMgr,DistributedCameraSinkMgr,90.00,DistributedCameraSinkMgr,90.00,DistributedCameraSinkMgr,90.00,DistributedCameraSinkMgr,90.00,DistributedCameraSinkMgr,90.00,DistributedCameraSinkMgr,90.00,DistributedCameraSinkMgr,90.00,DistributedCameraSinkMgr,90.00,None,90.00
distributed_camera,ChannelSink,services/cameraservice/sourceservice/include/distributedcameramgr/dcameradata/dcamera_source_input.h,DistributedCameraSourceMgr,DistributedCameraSourceMgr,95.00,DistributedCameraSourceMgr,95.00,DistributedCameraSourceMgr,95.00,DistributedCameraSourceMgr,95.00,DistributedCameraSourceMgr,95.00,DistributedCameraSourceMgr,95.00,DistributedCameraSourceMgr,95.00,DistributedCameraSourceMgr,95.00,DistributedCameraSourceMgr,95.00
distributed_camera,ChannelSink,camera_hdf/interfaces/hdi_ipc/client/operator/doffline_stream_operator_proxy.cpp,VirtualCameraHdf,VirtualCameraHdf,80.00,VirtualCameraHdf,80.00,VirtualCameraHdf,80.00,VirtualCameraHdf,80.00,VirtualCameraHdf,80.00,VirtualCameraHdf,80.00,VirtualCameraHdf,80.00,None,80.00,None,80.00
distributed_camera,ChannelSink,services/cameraservice/base/include/icamera_controller.h,CameraServiceCommon,CameraServiceCommon,70.00,CameraServiceCommon,70.00,CameraServiceCommon,70.00,CameraServiceCommon,70.00,CameraServiceCommon,70.00,CameraServiceCommon,70.00,None,70.00,None,70.00,None,70.00
distributed_camera,ChannelSink,camera_hdf/interfaces/hdi_ipc/client/host/dcamera_host_callback.h,VirtualCameraHdf,CameraServiceCommon,80.00,CameraServiceCommon,80.00,CameraServiceCommon,80.00,CameraServiceCommon,80.00,CameraServiceCommon,80.00,CameraServiceCommon,80.00,CameraServiceCommon,80.00,None,80.00,None,80.00
distributed_camera,ChannelSink,services/cameraservice/cameraoperator/client/include/callback/dcamera_video_callback.h,utils,utils,85.00,utils,85.00,utils,85.00,utils,85.00,utils,85.00,utils,85.00,utils,85.00,utils,85.00,None,85.00
distributed_camera,ChannelSink,services/channel/src/dcamera_softbus_adapter.cpp,ChannelCommon,ChannelCommon,85.00,ChannelCommon,85.00,ChannelCommon,85.00,ChannelCommon,85.00,ChannelCommon,85.00,ChannelCommon,85.00,ChannelCommon,85.00,ChannelCommon,85.00,None,85.00
distributed_camera,ChannelSink,services/cameraservice/cameraoperator/handler/src/dcamera_handler_common.cpp,utils,None,35.00,None,35.00,None,35.00,None,35.00,None,35.00,None,35.00,None,35.00,None,35.00,None,35.00
distributed_camera,ChannelSink,services/channel/include/dcamera_softbus_session.h,ChannelCommon,ChannelCommon,90.00,ChannelCommon,90.00,ChannelCommon,90.00,ChannelCommon,90.00,ChannelCommon,90.00,ChannelCommon,90.00,ChannelCommon,90.00,ChannelCommon,90.00,None,90.00
distributed_camera,ChannelSink,camera_hdf/interfaces/hdi_ipc/client/device/dcamera_device_callback_stub.h,VirtualCameraHdf,DistributedCameraSourceMgr,80.00,DistributedCameraSourceMgr,80.00,DistributedCameraSourceMgr,80.00,DistributedCameraSourceMgr,80.00,DistributedCameraSourceMgr,80.00,DistributedCameraSourceMgr,80.00,DistributedCameraSourceMgr,80.00,None,80.00,None,80.00
distributed_camera,ChannelSink,camera_hdf/hdi_impl/src/dcamera_device/dmetadata_processor.cpp,VirtualCameraHdf,CameraServiceCommon,85.00,CameraServiceCommon,85.00,CameraServiceCommon,85.00,CameraServiceCommon,85.00,CameraServiceCommon,85.00,CameraServiceCommon,85.00,CameraServiceCommon,85.00,CameraServiceCommon,85.00,None,85.00
distributed_camera,ChannelSink,services/cameraservice/cameraoperator/client/src/callback/dcamera_video_callback.cpp,utils,DistributedCameraSourceMgr,60.00,DistributedCameraSourceMgr,60.00,DistributedCameraSourceMgr,60.00,DistributedCameraSourceMgr,60.00,DistributedCameraSourceMgr,60.00,None,60.00,None,60.00,None,60.00,None,60.00
distributed_camera,ChannelSink,services/cameraservice/sinkservice/include/distributedcameramgr/callback/dcamera_sink_controller_state_callback.h,DistributedCameraSinkMgr,DistributedCameraSinkMgr,85.00,DistributedCameraSinkMgr,85.00,DistributedCameraSinkMgr,85.00,DistributedCameraSinkMgr,85.00,DistributedCameraSinkMgr,85.00,DistributedCameraSinkMgr,85.00,DistributedCameraSinkMgr,85.00,DistributedCameraSinkMgr,85.00,None,85.00
distributed_camera,ChannelSink,services/cameraservice/sinkservice/include/distributedcameramgr/dcamera_sink_output.h,DistributedCameraSinkMgr,DistributedCameraSinkMgr,95.00,DistributedCameraSinkMgr,95.00,DistributedCameraSinkMgr,95.00,DistributedCameraSinkMgr,95.00,DistributedCameraSinkMgr,95.00,DistributedCameraSinkMgr,95.00,DistributedCameraSinkMgr,95.00,DistributedCameraSinkMgr,95.00,DistributedCameraSinkMgr,95.00
distributed_camera,ChannelSink,camera_hdf/interfaces/include/idistributed_camera_provider.h,VirtualCameraHdf,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00
distributed_camera,ChannelSink,services/data_process/src/pipeline_node/multimedia_codec/decode_data_process.cpp,CameraDataProcessCommon,CameraDataProcessCommon,70.00,CameraDataProcessCommon,70.00,CameraDataProcessCommon,70.00,CameraDataProcessCommon,70.00,CameraDataProcessCommon,70.00,CameraDataProcessCommon,70.00,None,70.00,None,70.00,None,70.00
distributed_camera,ChannelSink,interfaces/inner_kits/native_cpp/camera_source/include/dcamera_source_handler.h,DistributedCameraSourceMgr,DistributedCameraSourceMgr,90.00,DistributedCameraSourceMgr,90.00,DistributedCameraSourceMgr,90.00,DistributedCameraSourceMgr,90.00,DistributedCameraSourceMgr,90.00,DistributedCameraSourceMgr,90.00,DistributedCameraSourceMgr,90.00,DistributedCameraSourceMgr,90.00,None,90.00
distributed_camera,ChannelSink,services/channel/include/dcamera_channel_sink_impl.h,None,ChannelCommon,85.00,ChannelCommon,85.00,ChannelCommon,85.00,ChannelCommon,85.00,ChannelCommon,85.00,ChannelCommon,85.00,ChannelCommon,85.00,ChannelCommon,85.00,None,85.00
distributed_camera,ChannelSink,camera_hdf/hdi_impl/include/dstream_operator/dstream_operator.h,VirtualCameraHdf,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00
distributed_camera,ChannelSink,common/include/utils/data_buffer.h,utils,utils,95.00,utils,95.00,utils,95.00,utils,95.00,utils,95.00,utils,95.00,utils,95.00,utils,95.00,utils,95.00
distributed_camera,ChannelSink,services/data_process/include/pipeline_node/multimedia_codec/encode_video_callback.h,CameraDataProcessCommon,None,30.00,None,30.00,None,30.00,None,30.00,None,30.00,None,30.00,None,30.00,None,30.00,None,30.00
distributed_camera,ChannelSink,services/cameraservice/cameraoperator/client/src/callback/dcamera_input_callback.cpp,utils,DistributedCameraSourceMgr,80.00,DistributedCameraSourceMgr,80.00,DistributedCameraSourceMgr,80.00,DistributedCameraSourceMgr,80.00,DistributedCameraSourceMgr,80.00,DistributedCameraSourceMgr,80.00,DistributedCameraSourceMgr,80.00,None,80.00,None,80.00
distributed_camera,ChannelSink,services/cameraservice/cameraoperator/client/include/dcamera_client.h,utils,CameraServiceCommon,70.00,CameraServiceCommon,70.00,CameraServiceCommon,70.00,CameraServiceCommon,70.00,CameraServiceCommon,70.00,CameraServiceCommon,70.00,None,70.00,None,70.00,None,70.00
distributed_camera,ChannelSink,services/cameraservice/sourceservice/include/distributedcamera/dcamera_source_callback_proxy.h,DistributedCameraSourceMgr,DistributedCameraSourceMgr,80.00,DistributedCameraSourceMgr,80.00,DistributedCameraSourceMgr,80.00,DistributedCameraSourceMgr,80.00,DistributedCameraSourceMgr,80.00,DistributedCameraSourceMgr,80.00,DistributedCameraSourceMgr,80.00,None,80.00,None,80.00
distributed_camera,ChannelSink,services/cameraservice/sourceservice/include/distributedcameramgr/dcamerastate/dcamera_source_state.h,DistributedCameraSourceMgr,DistributedCameraSourceMgr,95.00,DistributedCameraSourceMgr,95.00,DistributedCameraSourceMgr,95.00,DistributedCameraSourceMgr,95.00,DistributedCameraSourceMgr,95.00,DistributedCameraSourceMgr,95.00,DistributedCameraSourceMgr,95.00,DistributedCameraSourceMgr,95.00,DistributedCameraSourceMgr,95.00
distributed_camera,ChannelSink,camera_hdf/interfaces/hdi_ipc/client/host/dcamera_host_callback_stub.h,VirtualCameraHdf,CameraServiceCommon,90.00,CameraServiceCommon,90.00,CameraServiceCommon,90.00,CameraServiceCommon,90.00,CameraServiceCommon,90.00,CameraServiceCommon,90.00,CameraServiceCommon,90.00,CameraServiceCommon,90.00,None,90.00
distributed_camera,ChannelSink,interfaces/inner_kits/native_cpp/camera_source/include/idistributed_camera_source.h,DistributedCameraSourceMgr,DistributedCameraSourceMgr,85.00,DistributedCameraSourceMgr,85.00,DistributedCameraSourceMgr,85.00,DistributedCameraSourceMgr,85.00,DistributedCameraSourceMgr,85.00,DistributedCameraSourceMgr,85.00,DistributedCameraSourceMgr,85.00,DistributedCameraSourceMgr,85.00,None,85.00
distributed_camera,ChannelSink,services/cameraservice/base/src/dcamera_open_info_cmd.cpp,CameraServiceCommon,CameraServiceCommon,75.00,CameraServiceCommon,75.00,CameraServiceCommon,75.00,CameraServiceCommon,75.00,CameraServiceCommon,75.00,CameraServiceCommon,75.00,CameraServiceCommon,75.00,None,75.00,None,75.00
distributed_camera,ChannelSink,camera_hdf/interfaces/hdi_ipc/client/provider/dcamera_provider_callback.cpp,VirtualCameraHdf,DistributedCameraSourceMgr,85.00,DistributedCameraSourceMgr,85.00,DistributedCameraSourceMgr,85.00,DistributedCameraSourceMgr,85.00,DistributedCameraSourceMgr,85.00,DistributedCameraSourceMgr,85.00,DistributedCameraSourceMgr,85.00,DistributedCameraSourceMgr,85.00,None,85.00
distributed_camera,ChannelSink,common/include/utils/dcamera_index.h,utils,utils,80.00,utils,80.00,utils,80.00,utils,80.00,utils,80.00,utils,80.00,utils,80.00,None,80.00,None,80.00
distributed_camera,ChannelSink,services/cameraservice/cameraoperator/client/include/callback/dcamera_preview_callback.h,utils,DistributedCameraSinkMgr,80.00,DistributedCameraSinkMgr,80.00,DistributedCameraSinkMgr,80.00,DistributedCameraSinkMgr,80.00,DistributedCameraSinkMgr,80.00,DistributedCameraSinkMgr,80.00,DistributedCameraSinkMgr,80.00,None,80.00,None,80.00
distributed_camera,ChannelSink,interfaces/inner_kits/native_cpp/camera_sink/src/dcamera_sink_handler.cpp,DistributedCameraSinkMgr,DistributedCameraSinkMgr,95.00,DistributedCameraSinkMgr,95.00,DistributedCameraSinkMgr,95.00,DistributedCameraSinkMgr,95.00,DistributedCameraSinkMgr,95.00,DistributedCameraSinkMgr,95.00,DistributedCameraSinkMgr,95.00,DistributedCameraSinkMgr,95.00,DistributedCameraSinkMgr,95.00
distributed_camera,ChannelSink,services/cameraservice/sourceservice/include/distributedcameramgr/dcameradata/dcamera_stream_data_process_pipeline_listener.h,DistributedCameraSourceMgr,CameraDataProcessCommon,70.00,CameraDataProcessCommon,70.00,CameraDataProcessCommon,70.00,CameraDataProcessCommon,70.00,CameraDataProcessCommon,70.00,CameraDataProcessCommon,70.00,None,70.00,None,70.00,None,70.00
distributed_camera,ChannelSink,services/cameraservice/sourceservice/src/distributedcamera/dcamera_service_state_listener.cpp,DistributedCameraSourceMgr,DistributedCameraSourceMgr,90.00,DistributedCameraSourceMgr,90.00,DistributedCameraSourceMgr,90.00,DistributedCameraSourceMgr,90.00,DistributedCameraSourceMgr,90.00,DistributedCameraSourceMgr,90.00,DistributedCameraSourceMgr,90.00,DistributedCameraSourceMgr,90.00,None,90.00
distributed_camera,ChannelSink,interfaces/inner_kits/native_cpp/camera_sink/include/dcamera_sink_handler.h,DistributedCameraSinkMgr,DistributedCameraSinkMgr,90.00,DistributedCameraSinkMgr,90.00,DistributedCameraSinkMgr,90.00,DistributedCameraSinkMgr,90.00,DistributedCameraSinkMgr,90.00,DistributedCameraSinkMgr,90.00,DistributedCameraSinkMgr,90.00,DistributedCameraSinkMgr,90.00,None,90.00
distributed_camera,ChannelSink,services/cameraservice/cameraoperator/client/src/callback/dcamera_manager_callback.cpp,utils,DistributedCameraSourceMgr,85.00,DistributedCameraSourceMgr,85.00,DistributedCameraSourceMgr,85.00,DistributedCameraSourceMgr,85.00,DistributedCameraSourceMgr,85.00,DistributedCameraSourceMgr,85.00,DistributedCameraSourceMgr,85.00,DistributedCameraSourceMgr,85.00,None,85.00
distributed_camera,ChannelSink,services/cameraservice/sourceservice/include/distributedcamera/distributed_camera_source_stub.h,DistributedCameraSourceMgr,DistributedCameraSourceMgr,90.00,DistributedCameraSourceMgr,90.00,DistributedCameraSourceMgr,90.00,DistributedCameraSourceMgr,90.00,DistributedCameraSourceMgr,90.00,DistributedCameraSourceMgr,90.00,DistributedCameraSourceMgr,90.00,DistributedCameraSourceMgr,90.00,None,90.00
distributed_camera,ChannelSink,camera_hdf/interfaces/hdi_ipc/config/provider/dcamera_provider_config.cpp,VirtualCameraHdf,VirtualCameraHdf,95.00,VirtualCameraHdf,95.00,VirtualCameraHdf,95.00,VirtualCameraHdf,95.00,VirtualCameraHdf,95.00,VirtualCameraHdf,95.00,VirtualCameraHdf,95.00,VirtualCameraHdf,95.00,VirtualCameraHdf,95.00
distributed_camera,ChannelSink,camera_hdf/interfaces/hdi_ipc/client/operator/dstream_operator_proxy.cpp,VirtualCameraHdf,VirtualCameraHdf,85.00,VirtualCameraHdf,85.00,VirtualCameraHdf,85.00,VirtualCameraHdf,85.00,VirtualCameraHdf,85.00,VirtualCameraHdf,85.00,VirtualCameraHdf,85.00,VirtualCameraHdf,85.00,None,85.00
distributed_camera,ChannelSink,services/data_process/include/pipeline/dcamera_pipeline_sink.h,CameraDataPreProcess,CameraDataProcessCommon,85.00,CameraDataProcessCommon,85.00,CameraDataProcessCommon,85.00,CameraDataProcessCommon,85.00,CameraDataProcessCommon,85.00,CameraDataProcessCommon,85.00,CameraDataProcessCommon,85.00,CameraDataProcessCommon,85.00,None,85.00
distributed_camera,ChannelSink,interfaces/inner_kits/native_cpp/camera_source/include/distributed_camera_source_proxy.h,DistributedCameraSourceMgr,DistributedCameraSourceMgr,85.00,DistributedCameraSourceMgr,85.00,DistributedCameraSourceMgr,85.00,DistributedCameraSourceMgr,85.00,DistributedCameraSourceMgr,85.00,DistributedCameraSourceMgr,85.00,DistributedCameraSourceMgr,85.00,DistributedCameraSourceMgr,85.00,None,85.00
distributed_camera,ChannelSink,services/cameraservice/sourceservice/include/distributedcameramgr/dcameradata/dcamera_source_data_process.h,DistributedCameraSourceMgr,DistributedCameraSourceMgr,95.00,DistributedCameraSourceMgr,95.00,DistributedCameraSourceMgr,95.00,DistributedCameraSourceMgr,95.00,DistributedCameraSourceMgr,95.00,DistributedCameraSourceMgr,95.00,DistributedCameraSourceMgr,95.00,DistributedCameraSourceMgr,95.00,DistributedCameraSourceMgr,95.00
distributed_camera,ChannelSink,services/cameraservice/sourceservice/include/distributedcameramgr/dcamerastate/dcamera_source_opened_state.h,DistributedCameraSourceMgr,DistributedCameraSourceMgr,90.00,DistributedCameraSourceMgr,90.00,DistributedCameraSourceMgr,90.00,DistributedCameraSourceMgr,90.00,DistributedCameraSourceMgr,90.00,DistributedCameraSourceMgr,90.00,DistributedCameraSourceMgr,90.00,DistributedCameraSourceMgr,90.00,None,90.00
distributed_camera,ChannelSink,camera_hdf/interfaces/hdi_ipc/client/operator/doffline_stream_operator_proxy.h,VirtualCameraHdf,VirtualCameraHdf,80.00,VirtualCameraHdf,80.00,VirtualCameraHdf,80.00,VirtualCameraHdf,80.00,VirtualCameraHdf,80.00,VirtualCameraHdf,80.00,VirtualCameraHdf,80.00,None,80.00,None,80.00
distributed_camera,ChannelSink,services/data_process/include/pipeline_node/multimedia_codec/encode_data_process.h,CameraDataProcessCommon,CameraDataProcessCommon,85.00,CameraDataProcessCommon,85.00,CameraDataProcessCommon,85.00,CameraDataProcessCommon,85.00,CameraDataProcessCommon,85.00,CameraDataProcessCommon,85.00,CameraDataProcessCommon,85.00,CameraDataProcessCommon,85.00,None,85.00
distributed_camera,ChannelSink,interfaces/inner_kits/native_cpp/camera_source/src/dcamera_source_handler.cpp,DistributedCameraSourceMgr,DistributedCameraSourceMgr,90.00,DistributedCameraSourceMgr,90.00,DistributedCameraSourceMgr,90.00,DistributedCameraSourceMgr,90.00,DistributedCameraSourceMgr,90.00,DistributedCameraSourceMgr,90.00,DistributedCameraSourceMgr,90.00,DistributedCameraSourceMgr,90.00,None,90.00
distributed_camera,ChannelSink,camera_hdf/hdi_impl/include/dcamera_device/dcamera_device.h,VirtualCameraHdf,VirtualCameraHdf,85.00,VirtualCameraHdf,85.00,VirtualCameraHdf,85.00,VirtualCameraHdf,85.00,VirtualCameraHdf,85.00,VirtualCameraHdf,85.00,VirtualCameraHdf,85.00,VirtualCameraHdf,85.00,None,85.00
distributed_camera,ChannelSink,services/data_process/src/pipeline_node/multimedia_codec/encode_data_process.cpp,CameraDataProcessCommon,CameraDataProcessCommon,95.00,CameraDataProcessCommon,95.00,CameraDataProcessCommon,95.00,CameraDataProcessCommon,95.00,CameraDataProcessCommon,95.00,CameraDataProcessCommon,95.00,CameraDataProcessCommon,95.00,CameraDataProcessCommon,95.00,CameraDataProcessCommon,95.00
distributed_camera,ChannelSink,camera_hdf/interfaces/hdi_ipc/client/provider/dcamera_provider_callback_stub.h,VirtualCameraHdf,CameraServiceCommon,60.00,CameraServiceCommon,60.00,CameraServiceCommon,60.00,CameraServiceCommon,60.00,CameraServiceCommon,60.00,None,60.00,None,60.00,None,60.00,None,60.00
distributed_camera,ChannelSink,services/cameraservice/cameraoperator/client/src/dcamera_client.cpp,utils,utils,80.00,utils,80.00,utils,80.00,utils,80.00,utils,80.00,utils,80.00,utils,80.00,None,80.00,None,80.00
distributed_camera,ChannelSink,services/cameraservice/cameraoperator/client/src/listener/dcamera_video_surface_listener.cpp,utils,CameraDataProcessCommon,70.00,CameraDataProcessCommon,70.00,CameraDataProcessCommon,70.00,CameraDataProcessCommon,70.00,CameraDataProcessCommon,70.00,CameraDataProcessCommon,70.00,None,70.00,None,70.00,None,70.00
distributed_camera,ChannelSink,services/cameraservice/sinkservice/include/distributedcameramgr/interface/icamera_sink_data_process.h,DistributedCameraSinkMgr,DistributedCameraSinkMgr,90.00,DistributedCameraSinkMgr,90.00,DistributedCameraSinkMgr,90.00,DistributedCameraSinkMgr,90.00,DistributedCameraSinkMgr,90.00,DistributedCameraSinkMgr,90.00,DistributedCameraSinkMgr,90.00,DistributedCameraSinkMgr,90.00,None,90.00
distributed_camera,ChannelSink,services/cameraservice/sourceservice/include/distributedcameramgr/dcameradata/dcamera_stream_data_process.h,DistributedCameraSourceMgr,CameraDataProcessCommon,80.00,CameraDataProcessCommon,80.00,CameraDataProcessCommon,80.00,CameraDataProcessCommon,80.00,CameraDataProcessCommon,80.00,CameraDataProcessCommon,80.00,CameraDataProcessCommon,80.00,None,80.00,None,80.00
distributed_camera,ChannelSink,camera_hdf/interfaces/hdi_ipc/client/device/dcamera_device_proxy.cpp,VirtualCameraHdf,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00
distributed_camera,ChannelSink,camera_hdf/interfaces/hdi_ipc/client/operator/dstream_operator_callback.cpp,VirtualCameraHdf,DistributedCameraSourceMgr,80.00,DistributedCameraSourceMgr,80.00,DistributedCameraSourceMgr,80.00,DistributedCameraSourceMgr,80.00,DistributedCameraSourceMgr,80.00,DistributedCameraSourceMgr,80.00,DistributedCameraSourceMgr,80.00,None,80.00,None,80.00
distributed_camera,ChannelSink,camera_hdf/interfaces/hdi_ipc/client/host/dcamera_host_callback_stub.cpp,VirtualCameraHdf,VirtualCameraHdf,50.00,VirtualCameraHdf,50.00,VirtualCameraHdf,50.00,VirtualCameraHdf,50.00,None,50.00,None,50.00,None,50.00,None,50.00,None,50.00
distributed_camera,ChannelSink,services/cameraservice/sinkservice/include/distributedcamera/distributed_camera_sink_stub.h,DistributedCameraSinkMgr,DistributedCameraSinkMgr,90.00,DistributedCameraSinkMgr,90.00,DistributedCameraSinkMgr,90.00,DistributedCameraSinkMgr,90.00,DistributedCameraSinkMgr,90.00,DistributedCameraSinkMgr,90.00,DistributedCameraSinkMgr,90.00,DistributedCameraSinkMgr,90.00,None,90.00
distributed_camera,ChannelSink,camera_hdf/hdi_impl/include/dstream_operator/dbuffer_manager.h,VirtualCameraHdf,CameraDataProcessCommon,85.00,CameraDataProcessCommon,85.00,CameraDataProcessCommon,85.00,CameraDataProcessCommon,85.00,CameraDataProcessCommon,85.00,CameraDataProcessCommon,85.00,CameraDataProcessCommon,85.00,CameraDataProcessCommon,85.00,None,85.00
distributed_camera,ChannelSink,services/data_process/include/pipeline/dcamera_pipeline_source.h,CameraDataPostProcess,DistributedCameraSourceMgr,75.00,DistributedCameraSourceMgr,75.00,DistributedCameraSourceMgr,75.00,DistributedCameraSourceMgr,75.00,DistributedCameraSourceMgr,75.00,DistributedCameraSourceMgr,75.00,DistributedCameraSourceMgr,75.00,None,75.00,None,75.00
distributed_camera,ChannelSink,services/cameraservice/sinkservice/include/distributedcameramgr/listener/dcamera_sink_data_process_listener.h,DistributedCameraSinkMgr,DistributedCameraSinkMgr,90.00,DistributedCameraSinkMgr,90.00,DistributedCameraSinkMgr,90.00,DistributedCameraSinkMgr,90.00,DistributedCameraSinkMgr,90.00,DistributedCameraSinkMgr,90.00,DistributedCameraSinkMgr,90.00,DistributedCameraSinkMgr,90.00,None,90.00
distributed_camera,ChannelSink,camera_hdf/hdi_impl/include/dstream_operator/dcamera_steam.h,VirtualCameraHdf,DistributedCameraSourceMgr,70.00,DistributedCameraSourceMgr,70.00,DistributedCameraSourceMgr,70.00,DistributedCameraSourceMgr,70.00,DistributedCameraSourceMgr,70.00,DistributedCameraSourceMgr,70.00,None,70.00,None,70.00,None,70.00
distributed_camera,ChannelSink,services/data_process/include/interfaces/data_process_listener.h,CameraDataProcessCommon,None,40.00,None,40.00,None,40.00,None,40.00,None,40.00,None,40.00,None,40.00,None,40.00,None,40.00
distributed_camera,ChannelSink,services/cameraservice/base/src/dcamera_info_cmd.cpp,CameraServiceCommon,CameraServiceCommon,85.00,CameraServiceCommon,85.00,CameraServiceCommon,85.00,CameraServiceCommon,85.00,CameraServiceCommon,85.00,CameraServiceCommon,85.00,CameraServiceCommon,85.00,CameraServiceCommon,85.00,None,85.00
distributed_camera,ChannelSink,camera_hdf/hdi_impl/src/dstream_operator/doffline_stream_operator.cpp,VirtualCameraHdf,DistributedCameraSourceMgr,85.00,DistributedCameraSourceMgr,85.00,DistributedCameraSourceMgr,85.00,DistributedCameraSourceMgr,85.00,DistributedCameraSourceMgr,85.00,DistributedCameraSourceMgr,85.00,DistributedCameraSourceMgr,85.00,DistributedCameraSourceMgr,85.00,None,85.00
