project,removed_case,removed_module,file
jabref,removed_gui,gui,src/main/java/org/jabref/gui/menus/ChangeEntryTypeMenu.java
jabref,removed_gui,gui,src/main/java/org/jabref/gui/menus/FileHistoryMenu.java
jabref,removed_gui,gui,src/main/java/org/jabref/gui/mergeentries/DiffHighlighting.java
jabref,removed_gui,gui,src/main/java/org/jabref/gui/mergeentries/DiffHighlightingEllipsingTextFlow.java
jabref,removed_gui,gui,src/main/java/org/jabref/gui/mergeentries/DiffMode.java
jabref,removed_gui,gui,src/main/java/org/jabref/gui/mergeentries/EntriesMergeResult.java
jabref,removed_gui,gui,src/main/java/org/jabref/gui/mergeentries/FetchAndMergeEntry.java
jabref,removed_gui,gui,src/main/java/org/jabref/gui/mergeentries/MergeEntriesAction.java
jabref,removed_gui,gui,src/main/java/org/jabref/gui/mergeentries/MergeEntriesDialog.java
jabref,removed_gui,gui,src/main/java/org/jabref/gui/mergeentries/MergeResult.java
jabref,removed_gui,gui,src/main/java/org/jabref/gui/mergeentries/MergeTwoEntriesAction.java
jabref,removed_gui,gui,src/main/java/org/jabref/gui/mergeentries/MergeWithFetchedEntryAction.java
jabref,removed_gui,gui,src/main/java/org/jabref/gui/mergeentries/MultiMergeEntriesView.java
jabref,removed_gui,gui,src/main/java/org/jabref/gui/mergeentries/MultiMergeEntriesViewModel.java
jabref,removed_gui,gui,src/main/java/org/jabref/gui/mergeentries/newmergedialog/DiffMethod.java
jabref,removed_gui,gui,src/main/java/org/jabref/gui/mergeentries/newmergedialog/FieldRowView.java
jabref,removed_gui,gui,src/main/java/org/jabref/gui/mergeentries/newmergedialog/FieldRowViewModel.java
jabref,removed_gui,gui,src/main/java/org/jabref/gui/mergeentries/newmergedialog/GroupDiffMode.java
jabref,removed_gui,gui,src/main/java/org/jabref/gui/mergeentries/newmergedialog/PersonsNameFieldRowView.java
jabref,removed_gui,gui,src/main/java/org/jabref/gui/mergeentries/newmergedialog/ShowDiffConfig.java
jabref,removed_gui,gui,src/main/java/org/jabref/gui/mergeentries/newmergedialog/ThreeWayMergeHeaderView.java
jabref,removed_gui,gui,src/main/java/org/jabref/gui/mergeentries/newmergedialog/ThreeWayMergeView.java
jabref,removed_gui,gui,src/main/java/org/jabref/gui/mergeentries/newmergedialog/ThreeWayMergeViewModel.java
jabref,removed_gui,gui,src/main/java/org/jabref/gui/mergeentries/newmergedialog/cell/CopyFieldValueCommand.java
jabref,removed_gui,gui,src/main/java/org/jabref/gui/mergeentries/newmergedialog/cell/FieldNameCell.java
jabref,removed_gui,gui,src/main/java/org/jabref/gui/mergeentries/newmergedialog/cell/FieldValueCell.java
jabref,removed_gui,gui,src/main/java/org/jabref/gui/mergeentries/newmergedialog/cell/FieldValueCellViewModel.java
jabref,removed_gui,gui,src/main/java/org/jabref/gui/mergeentries/newmergedialog/cell/HeaderCell.java
jabref,removed_gui,gui,src/main/java/org/jabref/gui/mergeentries/newmergedialog/cell/MergedFieldCell.java
jabref,removed_gui,gui,src/main/java/org/jabref/gui/mergeentries/newmergedialog/cell/OpenExternalLinkAction.java
jabref,removed_gui,gui,src/main/java/org/jabref/gui/mergeentries/newmergedialog/cell/ThreeWayMergeCell.java
jabref,removed_gui,gui,src/main/java/org/jabref/gui/mergeentries/newmergedialog/cell/ThreeWayMergeCellViewModel.java
jabref,removed_gui,gui,src/main/java/org/jabref/gui/mergeentries/newmergedialog/cell/sidebuttons/InfoButton.java
jabref,removed_gui,gui,src/main/java/org/jabref/gui/mergeentries/newmergedialog/cell/sidebuttons/ToggleMergeUnmergeButton.java
jabref,removed_gui,gui,src/main/java/org/jabref/gui/mergeentries/newmergedialog/diffhighlighter/DiffHighlighter.java
jabref,removed_gui,gui,src/main/java/org/jabref/gui/mergeentries/newmergedialog/diffhighlighter/SplitDiffHighlighter.java
jabref,removed_gui,gui,src/main/java/org/jabref/gui/mergeentries/newmergedialog/diffhighlighter/UnifiedDiffHighlighter.java
jabref,removed_gui,gui,src/main/java/org/jabref/gui/mergeentries/newmergedialog/fieldsmerger/CommentMerger.java
jabref,removed_gui,gui,src/main/java/org/jabref/gui/mergeentries/newmergedialog/fieldsmerger/FieldMerger.java
jabref,removed_gui,gui,src/main/java/org/jabref/gui/mergeentries/newmergedialog/fieldsmerger/FieldMergerFactory.java
jabref,removed_gui,gui,src/main/java/org/jabref/gui/mergeentries/newmergedialog/fieldsmerger/FileMerger.java
jabref,removed_gui,gui,src/main/java/org/jabref/gui/mergeentries/newmergedialog/fieldsmerger/GroupMerger.java
jabref,removed_gui,gui,src/main/java/org/jabref/gui/mergeentries/newmergedialog/fieldsmerger/KeywordMerger.java
jabref,removed_gui,gui,src/main/java/org/jabref/gui/mergeentries/newmergedialog/toolbar/ThreeWayMergeToolbar.java
jabref,removed_gui,gui,src/main/java/org/jabref/gui/openoffice/AdvancedCiteDialogView.java
jabref,removed_gui,gui,src/main/java/org/jabref/gui/openoffice/AdvancedCiteDialogViewModel.java
jabref,removed_gui,gui,src/main/java/org/jabref/gui/openoffice/Bootstrap.java
jabref,removed_gui,gui,src/main/java/org/jabref/gui/openoffice/CitationEntryViewModel.java
jabref,removed_gui,gui,src/main/java/org/jabref/gui/openoffice/DetectOpenOfficeInstallation.java
jabref,removed_gui,gui,src/main/java/org/jabref/gui/openoffice/ManageCitationsDialogView.java
jabref,removed_gui,gui,src/main/java/org/jabref/gui/openoffice/ManageCitationsDialogViewModel.java
jabref,removed_gui,gui,src/main/java/org/jabref/gui/openoffice/OOBibBase.java
jabref,removed_gui,gui,src/main/java/org/jabref/gui/openoffice/OOBibBaseConnect.java
jabref,removed_gui,gui,src/main/java/org/jabref/gui/openoffice/OOError.java
jabref,removed_gui,gui,src/main/java/org/jabref/gui/openoffice/OpenOfficePanel.java
jabref,removed_gui,gui,src/main/java/org/jabref/gui/openoffice/StyleSelectDialogView.java
jabref,removed_gui,gui,src/main/java/org/jabref/gui/openoffice/StyleSelectDialogViewModel.java
jabref,removed_gui,gui,src/main/java/org/jabref/gui/openoffice/StyleSelectItemViewModel.java
jabref,removed_gui,gui,src/main/java/org/jabref/gui/preferences/PreferenceTabViewModel.java
jabref,removed_gui,gui,src/main/java/org/jabref/gui/preferences/PreferencesDialogView.java
jabref,removed_gui,gui,src/main/java/org/jabref/gui/preferences/PreferencesDialogViewModel.java
jabref,removed_gui,gui,src/main/java/org/jabref/gui/preferences/PreferencesFilterDialog.java
jabref,removed_gui,gui,src/main/java/org/jabref/gui/preferences/PreferencesSearchHandler.java
jabref,removed_gui,gui,src/main/java/org/jabref/gui/preferences/ShowPreferencesAction.java
jabref,removed_gui,gui,src/main/java/org/jabref/gui/preferences/customentrytypes/FieldViewModel.java
jabref,removed_gui,gui,src/main/java/org/jabref/gui/preferences/externalfiletypes/EditExternalFileTypeEntryDialog.java
jabref,removed_gui,gui,src/main/java/org/jabref/gui/preferences/groups/GroupsTab.java
jabref,removed_gui,gui,src/main/java/org/jabref/gui/preferences/importexport/ImportExportTabViewModel.java
jabref,removed_gui,gui,src/main/java/org/jabref/gui/preferences/journals/JournalAbbreviationsTab.java
jabref,removed_gui,gui,src/main/java/org/jabref/gui/preferences/keybindings/KeyBindingViewModel.java
jabref,removed_gui,gui,src/main/java/org/jabref/gui/preferences/keybindings/KeyBindingsTab.java
jabref,removed_gui,gui,src/main/java/org/jabref/gui/preferences/table/TableTab.java
jabref,removed_gui,gui,src/main/java/org/jabref/gui/preferences/xmp/XmpPrivacyTab.java
jabref,removed_gui,gui,src/main/java/org/jabref/gui/preview/CopyCitationAction.java
jabref,removed_gui,gui,src/main/java/org/jabref/gui/preview/PreviewPanel.java
jabref,removed_gui,gui,src/main/java/org/jabref/gui/preview/PreviewViewer.java
jabref,removed_gui,gui,src/main/java/org/jabref/gui/push/AbstractPushToApplication.java
jabref,removed_gui,gui,src/main/java/org/jabref/gui/push/PushToApplication.java
jabref,removed_gui,gui,src/main/java/org/jabref/gui/push/PushToApplicationCommand.java
jabref,removed_gui,gui,src/main/java/org/jabref/gui/push/PushToApplicationSettings.java
jabref,removed_gui,gui,src/main/java/org/jabref/gui/push/PushToApplications.java
jabref,removed_gui,gui,src/main/java/org/jabref/gui/push/PushToEmacs.java
jabref,removed_gui,gui,src/main/java/org/jabref/gui/push/PushToEmacsSettings.java
jabref,removed_gui,gui,src/main/java/org/jabref/gui/push/PushToLyx.java
jabref,removed_gui,gui,src/main/java/org/jabref/gui/push/PushToLyxSettings.java
jabref,removed_gui,gui,src/main/java/org/jabref/gui/push/PushToTeXstudio.java
jabref,removed_gui,gui,src/main/java/org/jabref/gui/push/PushToTexmaker.java
jabref,removed_gui,gui,src/main/java/org/jabref/gui/push/PushToVim.java
jabref,removed_gui,gui,src/main/java/org/jabref/gui/push/PushToVimSettings.java
jabref,removed_gui,gui,src/main/java/org/jabref/gui/push/PushToWinEdt.java
jabref,removed_gui,gui,src/main/java/org/jabref/gui/remote/CLIMessageHandler.java
jabref,removed_gui,gui,src/main/java/org/jabref/gui/search/GlobalSearchBar.java
jabref,removed_gui,gui,src/main/java/org/jabref/gui/search/GlobalSearchResultDialog.java
jabref,removed_gui,gui,src/main/java/org/jabref/gui/search/GlobalSearchResultDialogViewModel.java
jabref,removed_gui,gui,src/main/java/org/jabref/gui/search/RebuildFulltextSearchIndexAction.java
jabref,removed_gui,gui,src/main/java/org/jabref/gui/search/SearchDisplayMode.java
jabref,removed_gui,gui,src/main/java/org/jabref/gui/search/SearchFieldRightClickMenu.java
jabref,removed_gui,gui,src/main/java/org/jabref/gui/search/SearchResultsTable.java
jabref,removed_gui,gui,src/main/java/org/jabref/gui/search/SearchResultsTableDataModel.java
jabref,removed_gui,gui,src/main/java/org/jabref/gui/search/SearchTextField.java
jabref,removed_gui,gui,src/main/java/org/jabref/gui/search/rules/describer/ContainsAndRegexBasedSearchRuleDescriber.java
jabref,removed_gui,gui,src/main/java/org/jabref/gui/search/rules/describer/GrammarBasedSearchRuleDescriber.java
jabref,removed_gui,gui,src/main/java/org/jabref/gui/search/rules/describer/SearchDescriber.java
jabref,removed_gui,gui,src/main/java/org/jabref/gui/search/rules/describer/SearchDescribers.java
jabref,removed_gui,gui,src/main/java/org/jabref/gui/shared/ConnectToSharedDatabaseCommand.java
jabref,removed_gui,gui,src/main/java/org/jabref/gui/shared/PullChangesFromSharedAction.java
jabref,removed_gui,gui,src/main/java/org/jabref/gui/shared/SharedDatabaseLoginDialogView.java
jabref,removed_gui,gui,src/main/java/org/jabref/gui/shared/SharedDatabaseLoginDialogViewModel.java
jabref,removed_gui,gui,src/main/java/org/jabref/gui/shared/SharedDatabaseUIManager.java
jabref,removed_gui,gui,src/main/java/org/jabref/gui/sidepane/GroupsSidePaneComponent.java
jabref,removed_gui,gui,src/main/java/org/jabref/gui/sidepane/SidePane.java
jabref,removed_gui,gui,src/main/java/org/jabref/gui/sidepane/SidePaneComponent.java
jabref,removed_gui,gui,src/main/java/org/jabref/gui/sidepane/SidePaneContentFactory.java
jabref,removed_gui,gui,src/main/java/org/jabref/gui/sidepane/SidePaneType.java
jabref,removed_gui,gui,src/main/java/org/jabref/gui/sidepane/SidePaneViewModel.java
jabref,removed_gui,gui,src/main/java/org/jabref/gui/sidepane/TogglePaneAction.java
jabref,removed_gui,gui,src/main/java/org/jabref/gui/slr/EditExistingStudyAction.java
jabref,removed_gui,gui,src/main/java/org/jabref/gui/slr/ExistingStudySearchAction.java
jabref,removed_gui,gui,src/main/java/org/jabref/gui/slr/ManageStudyDefinitionView.java
jabref,removed_gui,gui,src/main/java/org/jabref/gui/slr/ManageStudyDefinitionViewModel.java
jabref,removed_gui,gui,src/main/java/org/jabref/gui/slr/SlrStudyAndDirectory.java
jabref,removed_gui,gui,src/main/java/org/jabref/gui/slr/StartNewStudyAction.java
jabref,removed_gui,gui,src/main/java/org/jabref/gui/slr/StudyDatabaseItem.java
jabref,removed_gui,gui,src/main/java/org/jabref/gui/specialfields/SpecialFieldAction.java
jabref,removed_gui,gui,src/main/java/org/jabref/gui/specialfields/SpecialFieldMenuItemFactory.java
jabref,removed_gui,gui,src/main/java/org/jabref/gui/specialfields/SpecialFieldValueViewModel.java
jabref,removed_gui,gui,src/main/java/org/jabref/gui/specialfields/SpecialFieldViewModel.java
jabref,removed_gui,gui,src/main/java/org/jabref/gui/texparser/CitationsDisplay.java
jabref,removed_gui,gui,src/main/java/org/jabref/gui/texparser/ParseLatexAction.java
jabref,removed_gui,gui,src/main/java/org/jabref/gui/texparser/ParseLatexDialogView.java
jabref,removed_gui,gui,src/main/java/org/jabref/gui/texparser/ParseLatexDialogViewModel.java
jabref,removed_gui,gui,src/main/java/org/jabref/gui/texparser/ParseLatexResultView.java
jabref,removed_gui,gui,src/main/java/org/jabref/gui/texparser/ParseLatexResultViewModel.java
jabref,removed_gui,gui,src/main/java/org/jabref/gui/texparser/ReferenceViewModel.java
jabref,removed_gui,gui,src/main/java/org/jabref/gui/theme/StyleSheet.java
jabref,removed_gui,gui,src/main/java/org/jabref/gui/theme/StyleSheetDataUrl.java
jabref,removed_gui,gui,src/main/java/org/jabref/gui/theme/StyleSheetFile.java
jabref,removed_gui,gui,src/main/java/org/jabref/gui/theme/StyleSheetResource.java
jabref,removed_gui,gui,src/main/java/org/jabref/gui/theme/Theme.java
jabref,removed_gui,gui,src/main/java/org/jabref/gui/theme/ThemeManager.java
jabref,removed_gui,gui,src/main/java/org/jabref/gui/undo/AbstractUndoableJabRefEdit.java
jabref,removed_gui,gui,src/main/java/org/jabref/gui/undo/CountingUndoManager.java
jabref,removed_gui,gui,src/main/java/org/jabref/gui/undo/NamedCompound.java
jabref,removed_gui,gui,src/main/java/org/jabref/gui/undo/UndoRedoAction.java
jabref,removed_gui,gui,src/main/java/org/jabref/gui/undo/UndoableChangeType.java
jabref,removed_gui,gui,src/main/java/org/jabref/gui/undo/UndoableFieldChange.java
jabref,removed_gui,gui,src/main/java/org/jabref/gui/undo/UndoableInsertEntries.java
jabref,removed_gui,gui,src/main/java/org/jabref/gui/undo/UndoableInsertString.java
jabref,removed_gui,gui,src/main/java/org/jabref/gui/undo/UndoableKeyChange.java
jabref,removed_gui,gui,src/main/java/org/jabref/gui/undo/UndoablePreambleChange.java
jabref,removed_gui,gui,src/main/java/org/jabref/gui/undo/UndoableRemoveEntries.java
jabref,removed_gui,gui,src/main/java/org/jabref/gui/undo/UndoableRemoveString.java
jabref,removed_gui,gui,src/main/java/org/jabref/gui/undo/UndoableStringChange.java
jabref,removed_gui,gui,src/main/java/org/jabref/gui/util/BackgroundTask.java
jabref,removed_gui,gui,src/main/java/org/jabref/gui/util/BaseDialog.java
jabref,removed_gui,gui,src/main/java/org/jabref/gui/util/BindingsHelper.java
jabref,removed_gui,gui,src/main/java/org/jabref/gui/util/ColorUtil.java
jabref,removed_gui,gui,src/main/java/org/jabref/gui/util/ControlHelper.java
jabref,removed_gui,gui,src/main/java/org/jabref/gui/util/CurrentThreadTaskExecutor.java
jabref,removed_gui,gui,src/main/java/org/jabref/gui/util/CustomLocalDragboard.java
jabref,removed_gui,gui,src/main/java/org/jabref/gui/util/CustomRatingSkin.java
jabref,removed_gui,gui,src/main/java/org/jabref/gui/util/CustomTitledPaneSkin.java
jabref,removed_gui,gui,src/main/java/org/jabref/gui/util/DefaultFileUpdateMonitor.java
jabref,removed_gui,gui,src/main/java/org/jabref/gui/util/DefaultTaskExecutor.java
jabref,removed_gui,gui,src/main/java/org/jabref/gui/util/DialogWindowState.java
jabref,removed_gui,gui,src/main/java/org/jabref/gui/util/DirectoryDialogConfiguration.java
jabref,removed_gui,gui,src/main/java/org/jabref/gui/util/DroppingMouseLocation.java
jabref,removed_gui,gui,src/main/java/org/jabref/gui/util/FieldsUtil.java
jabref,removed_gui,gui,src/main/java/org/jabref/gui/util/FileDialogConfiguration.java
jabref,removed_gui,gui,src/main/java/org/jabref/gui/util/FileFilterConverter.java
jabref,removed_gui,gui,src/main/java/org/jabref/gui/util/FileNodeViewModel.java
jabref,removed_gui,gui,src/main/java/org/jabref/gui/util/IconValidationDecorator.java
jabref,removed_gui,gui,src/main/java/org/jabref/gui/util/JabRefResourceLocator.java
jabref,removed_gui,gui,src/main/java/org/jabref/gui/util/NoSelectionModel.java
jabref,removed_gui,gui,src/main/java/org/jabref/gui/util/OnlyIntegerFormatter.java
jabref,removed_gui,gui,src/main/java/org/jabref/gui/util/OpenHyperlinksInExternalBrowser.java
jabref,removed_gui,gui,src/main/java/org/jabref/gui/util/OptionalObjectProperty.java
jabref,removed_gui,gui,src/main/java/org/jabref/gui/util/OptionalValueTableCellFactory.java
jabref,removed_gui,gui,src/main/java/org/jabref/gui/util/RadioButtonCell.java
jabref,removed_gui,gui,src/main/java/org/jabref/gui/util/RecursiveTreeItem.java
jabref,removed_gui,gui,src/main/java/org/jabref/gui/util/StreamGobbler.java
jabref,removed_gui,gui,src/main/java/org/jabref/gui/util/TaskExecutor.java
jabref,removed_gui,gui,src/main/java/org/jabref/gui/util/TextFlowLimited.java
jabref,removed_gui,gui,src/main/java/org/jabref/gui/util/TooltipTextUtil.java
jabref,removed_gui,gui,src/main/java/org/jabref/gui/util/UiThreadList.java
jabref,removed_gui,gui,src/main/java/org/jabref/gui/util/ValueTableCellFactory.java
jabref,removed_gui,gui,src/main/java/org/jabref/gui/util/ViewModelListCellFactory.java
jabref,removed_gui,gui,src/main/java/org/jabref/gui/util/ViewModelTableRowFactory.java
jabref,removed_gui,gui,src/main/java/org/jabref/gui/util/ViewModelTextFieldTableCellVisualizationFactory.java
jabref,removed_gui,gui,src/main/java/org/jabref/gui/util/ViewModelTreeCellFactory.java
jabref,removed_gui,gui,src/main/java/org/jabref/gui/util/ViewModelTreeTableCellFactory.java
jabref,removed_gui,gui,src/main/java/org/jabref/gui/util/ViewModelTreeTableRowFactory.java
jabref,removed_gui,gui,src/main/java/org/jabref/gui/util/ZipFileChooser.java
jabref,removed_gui,gui,src/main/java/org/jabref/gui/util/comparator/NumericFieldComparator.java
jabref,removed_gui,gui,src/main/java/org/jabref/gui/util/comparator/RankingFieldComparator.java
jabref,removed_gui,gui,src/main/java/org/jabref/gui/util/comparator/SpecialFieldComparator.java
jabref,removed_gui,gui,src/main/java/org/jabref/gui/util/component/DiffHighlightingTextPane.java
jabref,removed_gui,gui,src/main/java/org/jabref/gui/util/component/Tag.java
jabref,removed_gui,gui,src/main/java/org/jabref/gui/util/component/TagBar.java
jabref,removed_gui,gui,src/main/java/org/jabref/gui/util/component/TemporalAccessorPicker.java
jabref,removed_gui,gui,src/main/java/org/jabref/gui/util/uithreadaware/UiThreadBinding.java
jabref,removed_gui,gui,src/main/java/org/jabref/gui/util/uithreadaware/UiThreadChangeListener.java
jabref,removed_gui,gui,src/main/java/org/jabref/gui/util/uithreadaware/UiThreadHelper.java
jabref,removed_gui,gui,src/main/java/org/jabref/gui/util/uithreadaware/UiThreadInvalidationListener.java
jabref,removed_gui,gui,src/main/java/org/jabref/gui/util/uithreadaware/UiThreadListChangeListener.java
jabref,removed_gui,gui,src/main/java/org/jabref/gui/util/uithreadaware/UiThreadObservableList.java
jabref,removed_gui,gui,src/main/java/org/jabref/gui/util/uithreadaware/UiThreadStringProperty.java
jabref,removed_gui,gui,src/main/java/org/jabref/logic/bst/BstVMContext.java
jabref,removed_gui,gui,src/main/java/org/jabref/logic/bst/util/BstNameFormatter.java
jabref,removed_gui,gui,src/main/java/org/jabref/logic/cleanup/FieldFormatterCleanups.java
jabref,removed_gui,gui,src/main/java/org/jabref/logic/importer/fileformat/medline/MeshHeading.java
jabref,removed_gui,gui,src/main/java/org/jabref/logic/l10n/LocalizationKey.java
jabref,removed_gui,gui,src/main/java/org/jabref/logic/layout/format/AuthorAndsReplacer.java
jabref,removed_gui,gui,src/main/java/org/jabref/logic/layout/format/CSLType.java
jabref,removed_gui,gui,src/main/java/org/jabref/logic/logging/LogMessages.java
jabref,removed_gui,gui,src/main/java/org/jabref/logic/util/WebViewStore.java
jabref,removed_gui,gui,src/main/java/org/jabref/logic/util/io/FileFinders.java
jabref,removed_gui,gui,src/main/java/org/jabref/logic/util/io/XMLUtil.java
jabref,removed_gui,gui,src/main/java/org/jabref/logic/util/strings/StringManipulator.java
jabref,removed_gui,gui,src/main/java/org/jabref/model/entry/field/BibField.java
jabref,removed_gui,gui,src/main/java/org/jabref/model/entry/field/SpecialFieldValue.java
jabref,removed_gui,gui,src/main/java/org/jabref/model/openoffice/backend/NamedRange.java
jabref,removed_gui,gui,src/main/java/org/jabref/model/openoffice/backend/NamedRangeManager.java
jabref,removed_gui,gui,src/main/java/org/jabref/model/openoffice/rangesort/RangeOverlapBetween.java
jabref,removed_gui,gui,src/main/java/org/jabref/model/openoffice/style/Citation.java
jabref,removed_gui,gui,src/main/java/org/jabref/model/openoffice/style/CompareCitedKey.java
jabref,removed_gui,gui,src/main/java/org/jabref/model/openoffice/style/PageInfo.java
jabref,removed_gui,gui,src/main/java/org/jabref/model/openoffice/uno/UnoNamed.java
jabref,removed_gui,gui,src/main/java/org/jabref/model/openoffice/uno/UnoProperties.java
jabref,removed_gui,gui,src/main/java/org/jabref/model/openoffice/uno/UnoScreenRefresh.java
jabref,removed_gui,gui,src/main/java/org/jabref/model/openoffice/uno/UnoTextDocument.java
jabref,removed_gui,gui,src/main/java/org/jabref/model/openoffice/uno/UnoUndo.java
jabref,removed_gui,gui,src/main/java/org/jabref/model/openoffice/util/OOTuple3.java
jabref,removed_gui,gui,src/main/java/org/jabref/model/openoffice/util/OOVoidResult.java
jabref,removed_gui,gui,src/main/java/org/jabref/model/util/FileUpdateListener.java
jabref,removed_gui,gui,src/main/java/org/jabref/model/util/FileUpdateMonitor.java
jabref,removed_gui,gui,src/main/java/org/jabref/model/util/TreeCollector.java
jabref,removed_logic,logic,buildSrc/src/copied/java/org/jabref/logic/journals/Abbreviation.java
jabref,removed_logic,logic,buildSrc/src/copied/java/org/jabref/logic/journals/AbbreviationFormat.java
jabref,removed_logic,logic,buildSrc/src/copied/java/org/jabref/logic/journals/AbbreviationParser.java
jabref,removed_logic,logic,buildSrc/src/copied/java/org/jabref/logic/journals/AbbreviationWriter.java
jabref,removed_logic,logic,buildSrc/src/copied/java/org/jabref/logic/journals/JournalAbbreviationLoader.java
jabref,removed_logic,logic,buildSrc/src/copied/java/org/jabref/logic/journals/JournalAbbreviationRepository.java
jabref,removed_logic,logic,src/jmh/java/org/jabref/benchmarks/Benchmarks.java
jabref,removed_logic,logic,src/main/java/module-info.java
jabref,removed_logic,logic,src/main/java/org/jabref/architecture/AllowedToUseAwt.java
jabref,removed_logic,logic,src/main/java/org/jabref/architecture/AllowedToUseLogic.java
jabref,removed_logic,logic,src/main/java/org/jabref/architecture/AllowedToUseStandardStreams.java
jabref,removed_logic,logic,src/main/java/org/jabref/architecture/AllowedToUseSwing.java
jabref,removed_logic,logic,src/main/java/org/jabref/architecture/ApacheCommonsLang3Allowed.java
jabref,removed_logic,logic,src/main/java/org/jabref/cli/ArgumentProcessor.java
jabref,removed_logic,logic,src/main/java/org/jabref/gui/collab/DatabaseChangeResolverFactory.java
jabref,removed_logic,logic,src/main/java/org/jabref/gui/collab/metedatachange/MetadataChangeDetailsView.java
jabref,removed_logic,logic,src/main/java/org/jabref/gui/commonfxcontrols/SaveOrderConfigPanel.java
jabref,removed_logic,logic,src/main/java/org/jabref/gui/groups/GroupNodeViewModel.java
jabref,removed_logic,logic,src/main/java/org/jabref/gui/journals/AbbreviateAction.java
jabref,removed_logic,logic,src/main/java/org/jabref/gui/mergeentries/MergeResult.java
jabref,removed_logic,logic,src/main/java/org/jabref/gui/mergeentries/newmergedialog/diffhighlighter/DiffHighlighter.java
jabref,removed_logic,logic,src/main/java/org/jabref/gui/openoffice/OOBibBase.java
jabref,removed_logic,logic,src/main/java/org/jabref/gui/preferences/importexport/ImportExportTabViewModel.java
jabref,removed_logic,logic,src/main/java/org/jabref/gui/preferences/table/TableTabViewModel.java
jabref,removed_logic,logic,src/main/java/org/jabref/gui/remote/CLIMessageHandler.java
jabref,removed_logic,logic,src/main/java/org/jabref/logic/JabRefException.java
jabref,removed_logic,logic,src/main/java/org/jabref/logic/WatchServiceUnavailableException.java
jabref,removed_logic,logic,src/main/java/org/jabref/logic/autosaveandbackup/AutosaveManager.java
jabref,removed_logic,logic,src/main/java/org/jabref/logic/autosaveandbackup/BackupManager.java
jabref,removed_logic,logic,src/main/java/org/jabref/logic/auxparser/AuxParser.java
jabref,removed_logic,logic,src/main/java/org/jabref/logic/auxparser/AuxParserResult.java
jabref,removed_logic,logic,src/main/java/org/jabref/logic/auxparser/DefaultAuxParser.java
jabref,removed_logic,logic,src/main/java/org/jabref/logic/bibtex/BibEntryWriter.java
jabref,removed_logic,logic,src/main/java/org/jabref/logic/bibtex/FieldContentFormatter.java
jabref,removed_logic,logic,src/main/java/org/jabref/logic/bibtex/FieldWriter.java
jabref,removed_logic,logic,src/main/java/org/jabref/logic/bibtex/FileFieldWriter.java
jabref,removed_logic,logic,src/main/java/org/jabref/logic/bibtex/InvalidFieldValueException.java
jabref,removed_logic,logic,src/main/java/org/jabref/logic/bibtex/comparator/BibDatabaseDiff.java
jabref,removed_logic,logic,src/main/java/org/jabref/logic/bibtex/comparator/BibEntryDiff.java
jabref,removed_logic,logic,src/main/java/org/jabref/logic/bibtex/comparator/BibStringDiff.java
jabref,removed_logic,logic,src/main/java/org/jabref/logic/bibtex/comparator/BibtexStringComparator.java
jabref,removed_logic,logic,src/main/java/org/jabref/logic/bibtex/comparator/CrossRefEntryComparator.java
jabref,removed_logic,logic,src/main/java/org/jabref/logic/bibtex/comparator/EntryComparator.java
jabref,removed_logic,logic,src/main/java/org/jabref/logic/bibtex/comparator/FieldComparator.java
jabref,removed_logic,logic,src/main/java/org/jabref/logic/bibtex/comparator/FieldComparatorStack.java
jabref,removed_logic,logic,src/main/java/org/jabref/logic/bibtex/comparator/GroupDiff.java
jabref,removed_logic,logic,src/main/java/org/jabref/logic/bibtex/comparator/IdComparator.java
jabref,removed_logic,logic,src/main/java/org/jabref/logic/bibtex/comparator/MetaDataDiff.java
jabref,removed_logic,logic,src/main/java/org/jabref/logic/bibtex/comparator/PreambleDiff.java
jabref,removed_logic,logic,src/main/java/org/jabref/logic/bst/BstEntry.java
jabref,removed_logic,logic,src/main/java/org/jabref/logic/bst/BstFunctions.java
jabref,removed_logic,logic,src/main/java/org/jabref/logic/bst/BstPreviewLayout.java
jabref,removed_logic,logic,src/main/java/org/jabref/logic/bst/BstVM.java
jabref,removed_logic,logic,src/main/java/org/jabref/logic/bst/BstVMContext.java
jabref,removed_logic,logic,src/main/java/org/jabref/logic/bst/BstVMException.java
jabref,removed_logic,logic,src/main/java/org/jabref/logic/bst/BstVMVisitor.java
jabref,removed_logic,logic,src/main/java/org/jabref/logic/bst/util/BstCaseChanger.java
jabref,removed_logic,logic,src/main/java/org/jabref/logic/bst/util/BstNameFormatter.java
jabref,removed_logic,logic,src/main/java/org/jabref/logic/bst/util/BstPurifier.java
jabref,removed_logic,logic,src/main/java/org/jabref/logic/bst/util/BstTextPrefixer.java
jabref,removed_logic,logic,src/main/java/org/jabref/logic/bst/util/BstWidthCalculator.java
jabref,removed_logic,logic,src/main/java/org/jabref/logic/citationkeypattern/AbstractCitationKeyPattern.java
jabref,removed_logic,logic,src/main/java/org/jabref/logic/citationkeypattern/BracketedPattern.java
jabref,removed_logic,logic,src/main/java/org/jabref/logic/citationkeypattern/CitationKeyGenerator.java
jabref,removed_logic,logic,src/main/java/org/jabref/logic/citationkeypattern/DatabaseCitationKeyPattern.java
jabref,removed_logic,logic,src/main/java/org/jabref/logic/citationkeypattern/GlobalCitationKeyPattern.java
jabref,removed_logic,logic,src/main/java/org/jabref/logic/citationstyle/CSLAdapter.java
