file_path,model,logic,cli,preferences,best_module,best_likelihood
src\main\java\org\jabref\gui\preferences\protectedterms\NewProtectedTermsFileDialog.java,0.00,0.00,0.00,95.00,preferences,95.00
src\main\java\org\jabref\gui\preferences\protectedterms\ProtectedTermsListItemModel.java,0.00,0.00,0.00,98.00,preferences,98.00
src\main\java\org\jabref\gui\preferences\protectedterms\ProtectedTermsTabViewModel.java,0.00,0.00,0.00,98.00,preferences,98.00
src\main\java\org\jabref\gui\preferences\protectedterms\ProtectedTermsTab.java,0.00,0.00,0.00,95.00,preferences,95.00
src\main\java\org\jabref\gui\preferences\table\TableTab.java,0.00,0.00,0.00,98.00,preferences,98.00
src\main\java\org\jabref\gui\preferences\table\TableTabViewModel.java,0.00,0.00,0.00,95.00,preferences,95.00
src\main\java\org\jabref\gui\preferences\xmp\XmpPrivacyTabViewModel.java,0.00,0.00,0.00,95.00,preferences,95.00
src\main\java\org\jabref\gui\preferences\xmp\XmpPrivacyTab.java,0.00,0.00,0.00,95.00,preferences,95.00
src\main\java\org\jabref\gui\preferences\AbstractPreferenceTabView.java,0.00,0.00,0.00,95.00,preferences,95.00
src\main\java\org\jabref\gui\preferences\PreferencesDialogView.java,5.00,10.00,0.00,85.00,preferences,85.00
src\main\java\org\jabref\gui\preferences\PreferencesFilterDialog.java,0.00,0.00,0.00,95.00,preferences,95.00
src\main\java\org\jabref\gui\preferences\PreferencesDialogViewModel.java,0.00,0.00,0.00,85.00,preferences,85.00
src\main\java\org\jabref\gui\preferences\PreferencesSearchHandler.java,0.00,0.00,0.00,85.00,preferences,85.00
src\main\java\org\jabref\gui\preferences\PreferencesTab.java,0.00,0.00,0.00,85.00,preferences,85.00
src\main\java\org\jabref\gui\preferences\ShowPreferencesAction.java,0.00,0.00,0.00,85.00,preferences,85.00
src\main\java\org\jabref\gui\preferences\PreferenceTabViewModel.java,0.00,0.00,0.00,85.00,preferences,85.00
src\main\java\org\jabref\gui\preview\CopyCitationAction.java,0.00,75.00,0.00,0.00,logic,75.00
src\main\java\org\jabref\gui\preview\PreviewPanel.java,5.00,2.00,0.00,15.00,None,15.00
src\main\java\org\jabref\gui\preview\PreviewViewer.java,10.00,60.00,2.00,8.00,logic,60.00
src\main\java\org\jabref\gui\push\PushToApplication.java,5.00,70.00,5.00,20.00,logic,70.00
src\main\java\org\jabref\gui\push\AbstractPushToApplication.java,0.00,85.00,0.00,0.00,logic,85.00
src\main\java\org\jabref\gui\push\PushToApplications.java,0.00,5.00,0.00,20.00,None,20.00
src\main\java\org\jabref\gui\push\PushToApplicationCommand.java,5.00,90.00,2.00,3.00,logic,90.00
src\main\java\org\jabref\gui\push\PushToApplicationSettings.java,0.00,0.00,0.00,95.00,preferences,95.00
src\main\java\org\jabref\gui\push\PushToEmacs.java,5.00,75.00,10.00,10.00,logic,75.00
src\main\java\org\jabref\gui\push\PushToEmacsSettings.java,0.00,0.00,0.00,85.00,preferences,85.00
src\main\java\org\jabref\gui\push\PushToLyx.java,5.00,70.00,0.00,10.00,logic,70.00
src\main\java\org\jabref\gui\push\PushToLyxSettings.java,2.00,2.00,1.00,95.00,preferences,95.00
src\main\java\org\jabref\gui\push\PushToTeXstudio.java,0.00,90.00,0.00,0.00,logic,90.00
src\main\java\org\jabref\gui\push\PushToTexmaker.java,0.00,70.00,0.00,0.00,logic,70.00
src\main\java\org\jabref\gui\push\PushToVimSettings.java,0.00,0.00,0.00,95.00,preferences,95.00
src\main\java\org\jabref\gui\push\PushToVim.java,5.00,70.00,0.00,10.00,logic,70.00
src\main\java\org\jabref\gui\push\PushToWinEdt.java,5.00,25.00,2.00,1.00,None,25.00
src\main\java\org\jabref\gui\remote\CLIMessageHandler.java,5.00,10.00,75.00,5.00,cli,75.00
src\main\java\org\jabref\gui\search\rules\describer\GrammarBasedSearchRuleDescriber.java,0.00,90.00,0.00,0.00,logic,90.00
src\main\java\org\jabref\gui\search\rules\describer\ContainsAndRegexBasedSearchRuleDescriber.java,5.00,30.00,3.00,2.00,None,30.00
src\main\java\org\jabref\gui\search\rules\describer\SearchDescriber.java,0.00,85.00,0.00,0.00,logic,85.00
src\main\java\org\jabref\gui\search\rules\describer\SearchDescribers.java,5.00,35.00,2.00,3.00,None,35.00
src\main\java\org\jabref\gui\search\GlobalSearchBar.java,0.00,0.00,0.00,0.00,None,0.00
src\main\java\org\jabref\gui\search\GlobalSearchResultDialog.java,3.00,7.00,0.00,12.00,None,12.00
src\main\java\org\jabref\gui\search\GlobalSearchResultDialogViewModel.java,5.00,95.00,0.00,0.00,logic,95.00
src\main\java\org\jabref\gui\search\RebuildFulltextSearchIndexAction.java,5.00,70.00,2.00,3.00,logic,70.00
src\main\java\org\jabref\gui\search\SearchDisplayMode.java,0.00,0.00,0.00,85.00,preferences,85.00
src\main\java\org\jabref\gui\search\SearchResultsTable.java,0.00,5.00,0.00,0.00,None,5.00
src\main\java\org\jabref\gui\search\SearchFieldRightClickMenu.java,2.00,15.00,0.00,3.00,None,15.00
src\main\java\org\jabref\gui\search\SearchTextField.java,5.00,35.00,1.00,4.00,None,35.00
src\main\java\org\jabref\gui\search\SearchResultsTableDataModel.java,5.00,30.00,0.00,0.00,None,30.00
src\main\java\org\jabref\gui\shared\PullChangesFromSharedAction.java,5.00,85.00,5.00,5.00,logic,85.00
src\main\java\org\jabref\gui\shared\ConnectToSharedDatabaseCommand.java,5.00,30.00,0.00,5.00,None,30.00
src\main\java\org\jabref\gui\shared\SharedDatabaseLoginDialogView.java,5.00,10.00,0.00,35.00,None,35.00
src\main\java\org\jabref\gui\shared\SharedDatabaseLoginDialogViewModel.java,0.00,0.00,0.00,30.00,None,30.00
src\main\java\org\jabref\gui\shared\SharedDatabaseUIManager.java,5.00,70.00,2.00,3.00,logic,70.00
src\main\java\org\jabref\gui\sidepane\GroupsSidePaneComponent.java,5.00,10.00,0.00,15.00,None,15.00
src\main\java\org\jabref\gui\sidepane\SidePane.java,0.00,0.00,0.00,10.00,None,10.00
src\main\java\org\jabref\gui\sidepane\SidePaneComponent.java,0.00,0.00,0.00,5.00,None,5.00
src\main\java\org\jabref\gui\sidepane\SidePaneContentFactory.java,5.00,5.00,1.00,12.00,None,12.00
src\main\java\org\jabref\gui\sidepane\SidePaneViewModel.java,0.00,0.00,0.00,85.00,preferences,85.00
src\main\java\org\jabref\gui\sidepane\SidePaneType.java,0.00,0.00,0.00,85.00,preferences,85.00
src\main\java\org\jabref\gui\sidepane\TogglePaneAction.java,2.00,10.00,0.00,8.00,None,10.00
src\main\java\org\jabref\gui\slr\ExistingStudySearchAction.java,5.00,30.00,2.00,1.00,None,30.00
src\main\java\org\jabref\gui\slr\EditExistingStudyAction.java,5.00,65.00,5.00,5.00,logic,65.00
src\main\java\org\jabref\gui\slr\ManageStudyDefinitionView.java,2.00,8.00,0.00,90.00,preferences,90.00
src\main\java\org\jabref\gui\slr\SlrStudyAndDirectory.java,60.00,15.00,5.00,5.00,model,60.00
src\main\java\org\jabref\gui\slr\ManageStudyDefinitionViewModel.java,8.00,22.00,1.00,69.00,preferences,69.00
src\main\java\org\jabref\gui\slr\StartNewStudyAction.java,5.00,70.00,5.00,5.00,logic,70.00
src\main\java\org\jabref\gui\slr\StudyDatabaseItem.java,75.00,10.00,5.00,10.00,model,75.00
src\main\java\org\jabref\gui\specialfields\SpecialFieldAction.java,0.00,89.00,0.00,0.00,logic,89.00
src\main\java\org\jabref\gui\specialfields\SpecialFieldMenuItemFactory.java,5.00,7.00,1.00,18.00,None,18.00
src\main\java\org\jabref\gui\specialfields\SpecialFieldsPreferences.java,5.00,10.00,2.00,95.00,preferences,95.00
src\main\java\org\jabref\gui\specialfields\SpecialFieldValueViewModel.java,5.00,2.00,0.00,3.00,None,5.00
src\main\java\org\jabref\gui\specialfields\SpecialFieldViewModel.java,8.00,7.00,0.00,35.00,None,35.00
src\main\java\org\jabref\gui\texparser\ParseLatexAction.java,5.00,75.00,5.00,5.00,logic,75.00
src\main\java\org\jabref\gui\texparser\CitationsDisplay.java,5.00,60.00,2.00,3.00,logic,60.00
src\main\java\org\jabref\gui\texparser\ParseLatexDialogView.java,5.00,40.00,2.00,8.00,None,40.00
src\main\java\org\jabref\gui\texparser\ParseLatexDialogViewModel.java,5.00,25.00,1.00,1.00,None,25.00
src\main\java\org\jabref\gui\texparser\ParseLatexResultView.java,2.00,8.00,0.00,3.00,None,8.00
src\main\java\org\jabref\gui\texparser\ParseLatexResultViewModel.java,0.00,10.00,0.00,0.00,None,10.00
src\main\java\org\jabref\gui\texparser\ReferenceViewModel.java,5.00,20.00,1.00,1.00,None,20.00
src\main\java\org\jabref\gui\theme\StyleSheet.java,0.00,0.00,0.00,88.00,preferences,88.00
src\main\java\org\jabref\gui\theme\StyleSheetDataUrl.java,5.00,10.00,0.00,85.00,preferences,85.00
src\main\java\org\jabref\gui\theme\StyleSheetFile.java,0.00,0.00,0.00,15.00,None,15.00
src\main\java\org\jabref\gui\theme\StyleSheetResource.java,0.00,5.00,0.00,95.00,preferences,95.00
src\main\java\org\jabref\gui\theme\Theme.java,5.00,10.00,0.00,85.00,preferences,85.00
src\main\java\org\jabref\gui\theme\ThemeManager.java,5.00,10.00,0.00,85.00,preferences,85.00
src\main\java\org\jabref\gui\undo\AbstractUndoableJabRefEdit.java,5.00,25.00,1.00,1.00,None,25.00
src\main\java\org\jabref\gui\undo\CountingUndoManager.java,5.00,20.00,1.00,2.00,None,20.00
src\main\java\org\jabref\gui\undo\NamedCompound.java,5.00,20.00,1.00,1.00,None,20.00
src\main\java\org\jabref\gui\undo\UndoableChangeType.java,5.00,93.00,1.00,1.00,logic,93.00
src\main\java\org\jabref\gui\undo\UndoableFieldChange.java,5.00,15.00,1.00,1.00,None,15.00
src\main\java\org\jabref\gui\undo\UndoableInsertString.java,0.00,60.00,0.00,0.00,logic,60.00
src\main\java\org\jabref\gui\undo\UndoableInsertEntries.java,5.00,65.00,2.00,2.00,logic,65.00
src\main\java\org\jabref\gui\undo\UndoablePreambleChange.java,5.00,30.00,0.00,0.00,None,30.00
src\main\java\org\jabref\gui\undo\UndoableKeyChange.java,5.00,70.00,0.00,0.00,logic,70.00
src\main\java\org\jabref\gui\undo\UndoableRemoveEntries.java,5.00,15.00,0.00,0.00,None,15.00
src\main\java\org\jabref\gui\undo\UndoableRemoveString.java,5.00,75.00,2.00,3.00,logic,75.00
src\main\java\org\jabref\gui\undo\UndoableStringChange.java,5.00,92.00,1.00,2.00,logic,92.00
src\main\java\org\jabref\gui\undo\UndoRedoAction.java,5.00,40.00,0.00,0.00,None,40.00
src\main\java\org\jabref\gui\util\comparator\NumericFieldComparator.java,5.00,60.00,2.00,3.00,logic,60.00
src\main\java\org\jabref\gui\util\comparator\RankingFieldComparator.java,5.00,88.00,2.00,5.00,logic,88.00
src\main\java\org\jabref\gui\util\comparator\SpecialFieldComparator.java,5.00,20.00,1.00,5.00,None,20.00
src\main\java\org\jabref\gui\util\component\Tag.java,0.00,0.00,0.00,0.00,None,0.00
src\main\java\org\jabref\gui\util\component\DiffHighlightingTextPane.java,0.00,3.00,0.00,1.00,None,3.00
src\main\java\org\jabref\gui\util\component\TagBar.java,0.00,2.00,0.00,5.00,None,5.00
src\main\java\org\jabref\gui\util\component\TemporalAccessorPicker.java,0.00,0.00,0.00,70.00,preferences,70.00
src\main\java\org\jabref\gui\util\uithreadaware\UiThreadBinding.java,2.00,12.00,1.00,3.00,None,12.00
src\main\java\org\jabref\gui\util\uithreadaware\UiThreadChangeListener.java,0.00,0.00,0.00,5.00,None,5.00
src\main\java\org\jabref\gui\util\uithreadaware\UiThreadHelper.java,0.00,10.00,0.00,0.00,None,10.00
src\main\java\org\jabref\gui\util\uithreadaware\UiThreadInvalidationListener.java,5.00,4.00,1.00,12.00,None,12.00
src\main\java\org\jabref\gui\util\uithreadaware\UiThreadListChangeListener.java,2.00,3.00,1.00,8.00,None,8.00
src\main\java\org\jabref\gui\util\uithreadaware\UiThreadObservableList.java,5.00,35.00,1.00,4.00,None,35.00
src\main\java\org\jabref\gui\util\uithreadaware\UiThreadStringProperty.java,1.00,1.00,1.00,5.00,None,5.00
src\main\java\org\jabref\gui\util\BaseDialog.java,2.00,2.00,1.00,10.00,None,10.00
src\main\java\org\jabref\gui\util\BackgroundTask.java,5.00,15.00,2.00,3.00,None,15.00
src\main\java\org\jabref\gui\util\BindingsHelper.java,2.00,3.00,1.00,10.00,None,10.00
src\main\java\org\jabref\gui\util\ColorUtil.java,5.00,5.00,2.00,88.00,preferences,88.00
src\main\java\org\jabref\gui\util\ControlHelper.java,0.00,0.00,0.00,0.00,None,0.00
src\main\java\org\jabref\gui\util\CurrentThreadTaskExecutor.java,0.00,5.00,0.00,0.00,None,5.00
src\main\java\org\jabref\gui\util\CustomLocalDragboard.java,25.00,10.00,0.00,5.00,None,25.00
src\main\java\org\jabref\gui\util\CustomRatingSkin.java,5.00,5.00,1.00,15.00,None,15.00
src\main\java\org\jabref\gui\util\CustomTitledPaneSkin.java,0.00,0.00,0.00,5.00,None,5.00
src\main\java\org\jabref\gui\util\DefaultFileUpdateMonitor.java,5.00,85.00,3.00,7.00,logic,85.00
src\main\java\org\jabref\gui\util\DefaultTaskExecutor.java,5.00,35.00,2.00,3.00,None,35.00
src\main\java\org\jabref\gui\util\DialogWindowState.java,5.00,5.00,0.00,90.00,preferences,90.00
src\main\java\org\jabref\gui\util\DirectoryDialogConfiguration.java,5.00,5.00,1.00,20.00,None,20.00
src\main\java\org\jabref\gui\util\DroppingMouseLocation.java,5.00,30.00,1.00,5.00,None,30.00
src\main\java\org\jabref\gui\util\FileDialogConfiguration.java,0.00,0.00,0.00,70.00,preferences,70.00
src\main\java\org\jabref\gui\util\FieldsUtil.java,0.00,65.00,0.00,0.00,logic,65.00
src\main\java\org\jabref\gui\util\FileFilterConverter.java,5.00,65.00,2.00,8.00,logic,65.00
src\main\java\org\jabref\gui\util\FileNodeViewModel.java,15.00,5.00,1.00,3.00,None,15.00
src\main\java\org\jabref\gui\util\IconValidationDecorator.java,2.00,8.00,0.00,0.00,None,8.00
src\main\java\org\jabref\gui\util\JabRefResourceLocator.java,0.00,5.00,0.00,10.00,None,10.00
src\main\java\org\jabref\gui\util\NoSelectionModel.java,0.00,10.00,0.00,0.00,None,10.00
src\main\java\org\jabref\gui\util\OnlyIntegerFormatter.java,0.00,0.00,0.00,25.00,None,25.00
src\main\java\org\jabref\gui\util\OpenHyperlinksInExternalBrowser.java,2.00,5.00,1.00,8.00,None,8.00
src\main\java\org\jabref\gui\util\OptionalObjectProperty.java,1.00,3.00,1.00,2.00,None,3.00
src\main\java\org\jabref\gui\util\OptionalValueTableCellFactory.java,5.00,10.00,1.00,2.00,None,10.00
src\main\java\org\jabref\gui\util\RadioButtonCell.java,2.00,2.00,0.00,6.00,None,6.00
src\main\java\org\jabref\gui\util\RecursiveTreeItem.java,2.00,5.00,1.00,2.00,None,5.00
src\main\java\org\jabref\gui\util\StreamGobbler.java,5.00,25.00,10.00,2.00,None,25.00
src\main\java\org\jabref\gui\util\TaskExecutor.java,5.00,15.00,2.00,3.00,None,15.00
src\main\java\org\jabref\gui\util\TextFlowLimited.java,0.00,0.00,0.00,1.00,None,1.00
src\main\java\org\jabref\gui\util\TooltipTextUtil.java,5.00,8.00,2.00,3.00,None,8.00
src\main\java\org\jabref\gui\util\ValueTableCellFactory.java,5.00,15.00,0.00,5.00,None,15.00
src\main\java\org\jabref\gui\util\UiThreadList.java,5.00,2.00,0.00,0.00,None,5.00
src\main\java\org\jabref\gui\util\ViewModelListCellFactory.java,2.00,8.00,0.00,1.00,None,8.00
src\main\java\org\jabref\gui\util\ViewModelTextFieldTableCellVisualizationFactory.java,5.00,12.00,1.00,6.00,None,12.00
src\main\java\org\jabref\gui\util\ViewModelTableRowFactory.java,0.00,10.00,0.00,5.00,None,10.00
src\main\java\org\jabref\gui\util\ViewModelTreeCellFactory.java,0.00,1.00,0.00,0.00,None,1.00
src\main\java\org\jabref\gui\util\ViewModelTreeTableCellFactory.java,0.00,0.00,0.00,5.00,None,5.00
src\main\java\org\jabref\gui\util\ViewModelTreeTableRowFactory.java,4.00,18.00,1.00,3.00,None,18.00
src\main\java\org\jabref\gui\util\ZipFileChooser.java,5.00,65.00,2.00,3.00,logic,65.00
src\main\java\org\jabref\gui\BasePanelMode.java,1.00,10.00,1.00,1.00,None,10.00
src\main\java\org\jabref\gui\AbstractViewModel.java,5.00,30.00,0.00,10.00,None,30.00
src\main\java\org\jabref\gui\DefaultInjector.java,5.00,30.00,2.00,10.00,None,30.00
src\main\java\org\jabref\gui\ClipBoardManager.java,5.00,65.00,5.00,5.00,logic,65.00
src\main\java\org\jabref\gui\Dialog.java,5.00,20.00,1.00,40.00,None,40.00
src\main\java\org\jabref\gui\DialogService.java,0.00,6.00,0.00,1.00,None,6.00
src\main\java\org\jabref\gui\DragAndDropDataFormats.java,0.00,20.00,0.00,0.00,None,20.00
src\main\java\org\jabref\gui\DragAndDropHelper.java,10.00,45.00,2.00,3.00,None,45.00
src\main\java\org\jabref\gui\EntryTypeView.java,0.00,0.00,0.00,85.00,preferences,85.00
src\main\java\org\jabref\gui\EntryTypeViewModel.java,5.00,15.00,2.00,3.00,None,15.00
src\main\java\org\jabref\gui\FXDialog.java,1.00,1.00,0.00,2.00,None,2.00
src\main\java\org\jabref\gui\FallbackExceptionHandler.java,0.00,30.00,0.00,5.00,None,30.00
src\main\java\org\jabref\gui\Globals.java,5.00,83.00,2.00,10.00,logic,83.00
src\main\java\org\jabref\gui\JabRefDialogService.java,5.00,70.00,0.00,5.00,logic,70.00
src\main\java\org\jabref\gui\JabRefFrame.java,5.00,75.00,0.00,10.00,logic,75.00
src\main\java\org\jabref\gui\JabRefExecutorService.java,5.00,30.00,5.00,5.00,None,30.00
src\main\java\org\jabref\gui\JabRefGUI.java,5.00,10.00,1.00,15.00,None,15.00
src\main\java\org\jabref\gui\LibraryTab.java,5.00,85.00,0.00,10.00,logic,85.00
src\main\java\org\jabref\gui\MainApplication.java,5.00,10.00,30.00,55.00,preferences,55.00
src\main\java\org\jabref\gui\OpenConsoleAction.java,0.00,10.00,0.00,0.00,None,10.00
src\main\java\org\jabref\gui\SendAsEMailAction.java,0.00,20.00,0.00,0.00,None,20.00
src\main\java\org\jabref\gui\UpdateTimestampListener.java,0.00,65.00,0.00,0.00,logic,65.00
src\main\java\org\jabref\gui\StateManager.java,0.00,0.00,0.00,65.00,preferences,65.00
src\main\java\org\jabref\gui\WaitForSaveFinishedDialog.java,0.00,5.00,0.00,0.00,None,5.00
src\main\java\org\jabref\logic\autosaveandbackup\AutosaveManager.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\autosaveandbackup\BackupManager.java,0.00,95.00,0.00,0.00,logic,95.00
src\main\java\org\jabref\logic\auxparser\AuxParser.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\auxparser\AuxParserResult.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\auxparser\DefaultAuxParser.java,1.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\bibtex\comparator\BibEntryDiff.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\bibtex\comparator\BibDatabaseDiff.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\bibtex\comparator\BibStringDiff.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\bibtex\comparator\BibtexStringComparator.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\bibtex\comparator\CrossRefEntryComparator.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\bibtex\comparator\EntryComparator.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\bibtex\comparator\FieldComparator.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\bibtex\comparator\FieldComparatorStack.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\bibtex\comparator\GroupDiff.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\bibtex\comparator\IdComparator.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\bibtex\comparator\MetaDataDiff.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\bibtex\comparator\PreambleDiff.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\bibtex\FieldContentFormatter.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\bibtex\BibEntryWriter.java,0.00,95.00,0.00,0.00,logic,95.00
src\main\java\org\jabref\logic\bibtex\FieldWriter.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\bibtex\FieldPreferences.java,0.00,95.00,0.00,0.00,logic,95.00
src\main\java\org\jabref\logic\bibtex\InvalidFieldValueException.java,0.00,0.00,0.00,0.00,None,0.00
src\main\java\org\jabref\logic\bibtex\FileFieldWriter.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\bst\util\BstCaseChanger.java,1.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\bst\util\BstNameFormatter.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\bst\util\BstPurifier.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\bst\util\BstTextPrefixer.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\bst\util\BstWidthCalculator.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\bst\BstEntry.java,0.00,95.00,0.00,0.00,logic,95.00
src\main\java\org\jabref\logic\bst\BstFunctions.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\bst\BstPreviewLayout.java,3.00,95.00,1.00,1.00,logic,95.00
src\main\java\org\jabref\logic\bst\BstVM.java,0.00,95.00,0.00,0.00,logic,95.00
src\main\java\org\jabref\logic\bst\BstVMContext.java,0.00,95.00,0.00,0.00,logic,95.00
src\main\java\org\jabref\logic\bst\BstVMException.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\bst\BstVMVisitor.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\citationkeypattern\BracketedPattern.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\citationkeypattern\AbstractCitationKeyPattern.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\citationkeypattern\CitationKeyGenerator.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\citationkeypattern\CitationKeyPatternPreferences.java,0.00,5.00,0.00,95.00,preferences,95.00
src\main\java\org\jabref\logic\citationkeypattern\DatabaseCitationKeyPattern.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\citationkeypattern\GlobalCitationKeyPattern.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\citationstyle\CitationStyleCache.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\citationstyle\CitationStyle.java,0.00,95.00,0.00,0.00,logic,95.00
src\main\java\org\jabref\logic\citationstyle\CitationStyleGenerator.java,1.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\citationstyle\CitationStyleOutputFormat.java,0.00,95.00,0.00,0.00,logic,95.00
src\main\java\org\jabref\logic\citationstyle\CitationStylePreviewLayout.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\citationstyle\CSLAdapter.java,0.00,95.00,0.00,0.00,logic,95.00
src\main\java\org\jabref\logic\citationstyle\JabRefItemDataProvider.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\citationstyle\JabRefLocaleProvider.java,0.00,95.00,0.00,0.00,logic,95.00
src\main\java\org\jabref\logic\cleanup\CleanupJob.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\cleanup\CleanupWorker.java,10.00,85.00,2.00,3.00,logic,85.00
src\main\java\org\jabref\logic\cleanup\ConvertToBibtexCleanup.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\cleanup\ConvertToBiblatexCleanup.java,1.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\cleanup\EprintCleanup.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\cleanup\DoiCleanup.java,1.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\cleanup\FieldFormatterCleanup.java,1.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\cleanup\FieldFormatterCleanups.java,2.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\cleanup\FileLinksCleanup.java,1.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\cleanup\Formatter.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\cleanup\MoveFieldCleanup.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\cleanup\ISSNCleanup.java,0.00,99.00,0.00,0.00,logic,99.00
src\main\java\org\jabref\logic\cleanup\MoveFilesCleanup.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\cleanup\RelativePathsCleanup.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\cleanup\RenamePdfCleanup.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\cleanup\TimeStampToCreationDate.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\cleanup\TimeStampToModificationDate.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\cleanup\UpgradePdfPsToFileCleanup.java,0.00,95.00,0.00,0.00,logic,95.00
src\main\java\org\jabref\logic\crawler\Crawler.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\crawler\StudyDatabaseToFetcherConverter.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\crawler\StudyFetcher.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\crawler\StudyRepository.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\crawler\StudyYamlParser.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\database\DatabaseMerger.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\database\DuplicateCheck.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\exporter\AtomicFileWriter.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\exporter\AtomicFileOutputStream.java,1.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\exporter\BibtexDatabaseWriter.java,1.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\exporter\BibDatabaseWriter.java,0.00,95.00,0.00,0.00,logic,95.00
src\main\java\org\jabref\logic\exporter\BibWriter.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\exporter\BlankLineBehaviour.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\exporter\EmbeddedBibFilePdfExporter.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\exporter\Exporter.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\exporter\ExporterFactory.java,1.00,98.00,0.00,0.00,logic,98.00
