file_path,logic,gui,cli,preferences,best_module,best_likelihood
src\main\java\org\jabref\gui\preferences\preview\PreviewTab.java,0.00,40.00,0.00,100.00,preferences,100.00
src\main\java\org\jabref\gui\preferences\protectedterms\ProtectedTermsTab.java,0.00,90.00,0.00,0.00,gui,90.00
src\main\java\org\jabref\gui\preferences\protectedterms\NewProtectedTermsFileDialog.java,0.00,95.00,0.00,5.00,gui,95.00
src\main\java\org\jabref\gui\preferences\protectedterms\ProtectedTermsListItemModel.java,0.00,80.00,0.00,20.00,gui,80.00
src\main\java\org\jabref\gui\preferences\protectedterms\ProtectedTermsTabViewModel.java,0.00,0.00,0.00,0.00,None,0.00
src\main\java\org\jabref\gui\preferences\table\TableTab.java,0.00,30.00,0.00,70.00,preferences,70.00
src\main\java\org\jabref\gui\preferences\table\TableTabViewModel.java,3.00,15.00,2.00,80.00,preferences,80.00
src\main\java\org\jabref\gui\preferences\xmp\XmpPrivacyTab.java,0.00,40.00,0.00,60.00,preferences,60.00
src\main\java\org\jabref\gui\preferences\xmp\XmpPrivacyTabViewModel.java,0.00,80.00,0.00,80.00,gui,80.00
src\main\java\org\jabref\gui\preferences\PreferenceTabViewModel.java,5.00,20.00,0.00,75.00,preferences,75.00
src\main\java\org\jabref\gui\preferences\PreferencesFilterDialog.java,5.00,90.00,0.00,5.00,gui,90.00
src\main\java\org\jabref\gui\preferences\ShowPreferencesAction.java,10.00,80.00,5.00,15.00,gui,80.00
src\main\java\org\jabref\gui\preferences\AbstractPreferenceTabView.java,0.00,90.00,0.00,10.00,gui,90.00
src\main\java\org\jabref\gui\preferences\PreferencesDialogView.java,0.00,95.00,0.00,5.00,gui,95.00
src\main\java\org\jabref\gui\preferences\PreferencesDialogViewModel.java,0.00,90.00,0.00,10.00,gui,90.00
src\main\java\org\jabref\gui\preferences\PreferencesTab.java,10.00,70.00,0.00,20.00,gui,70.00
src\main\java\org\jabref\gui\preferences\PreferencesSearchHandler.java,5.00,90.00,0.00,5.00,gui,90.00
src\main\java\org\jabref\gui\preview\CopyCitationAction.java,0.00,95.00,0.00,0.00,gui,95.00
src\main\java\org\jabref\gui\preview\PreviewViewer.java,5.00,90.00,0.00,5.00,gui,90.00
src\main\java\org\jabref\gui\preview\PreviewPanel.java,0.00,95.00,0.00,5.00,gui,95.00
src\main\java\org\jabref\gui\push\PushToTeXstudio.java,0.00,100.00,0.00,0.00,gui,100.00
src\main\java\org\jabref\gui\push\PushToLyx.java,0.00,95.00,0.00,0.00,gui,95.00
src\main\java\org\jabref\gui\push\PushToEmacsSettings.java,10.00,30.00,5.00,55.00,preferences,55.00
src\main\java\org\jabref\gui\push\PushToApplicationSettings.java,0.00,70.00,0.00,30.00,gui,70.00
src\main\java\org\jabref\gui\push\PushToApplication.java,5.00,90.00,3.00,2.00,gui,90.00
src\main\java\org\jabref\gui\push\PushToApplications.java,5.00,95.00,0.00,5.00,gui,95.00
src\main\java\org\jabref\gui\push\PushToVim.java,0.00,90.00,0.00,0.00,gui,90.00
src\main\java\org\jabref\gui\push\PushToTexmaker.java,0.00,85.00,0.00,0.00,gui,85.00
src\main\java\org\jabref\gui\push\PushToEmacs.java,10.00,80.00,5.00,5.00,gui,80.00
src\main\java\org\jabref\gui\push\PushToLyxSettings.java,0.00,80.00,0.00,20.00,gui,80.00
src\main\java\org\jabref\gui\push\PushToApplicationCommand.java,0.00,80.00,0.00,0.00,gui,80.00
src\main\java\org\jabref\gui\push\PushToWinEdt.java,0.00,95.00,0.00,0.00,gui,95.00
src\main\java\org\jabref\gui\push\AbstractPushToApplication.java,5.00,90.00,2.00,3.00,gui,90.00
src\main\java\org\jabref\gui\push\PushToVimSettings.java,0.00,0.00,0.00,85.00,preferences,85.00
src\main\java\org\jabref\gui\remote\CLIMessageHandler.java,5.00,20.00,70.00,5.00,cli,70.00
src\main\java\org\jabref\gui\search\rules\describer\GrammarBasedSearchRuleDescriber.java,0.00,90.00,0.00,0.00,gui,90.00
src\main\java\org\jabref\gui\search\rules\describer\ContainsAndRegexBasedSearchRuleDescriber.java,10.00,80.00,5.00,5.00,gui,80.00
src\main\java\org\jabref\gui\search\rules\describer\SearchDescribers.java,10.00,80.00,5.00,5.00,gui,80.00
src\main\java\org\jabref\gui\search\rules\describer\SearchDescriber.java,0.00,80.00,0.00,0.00,gui,80.00
src\main\java\org\jabref\gui\search\SearchDisplayMode.java,0.00,100.00,0.00,0.00,gui,100.00
src\main\java\org\jabref\gui\search\SearchResultsTable.java,0.00,100.00,0.00,0.00,gui,100.00
src\main\java\org\jabref\gui\search\GlobalSearchResultDialog.java,0.00,100.00,0.00,0.00,gui,100.00
src\main\java\org\jabref\gui\search\SearchResultsTableDataModel.java,0.00,100.00,0.00,0.00,gui,100.00
src\main\java\org\jabref\gui\search\GlobalSearchBar.java,0.00,100.00,0.00,0.00,gui,100.00
src\main\java\org\jabref\gui\search\SearchFieldRightClickMenu.java,0.00,95.00,0.00,5.00,gui,95.00
src\main\java\org\jabref\gui\search\RebuildFulltextSearchIndexAction.java,0.00,95.00,0.00,0.00,gui,95.00
src\main\java\org\jabref\gui\search\SearchTextField.java,10.00,85.00,2.00,3.00,gui,85.00
src\main\java\org\jabref\gui\search\GlobalSearchResultDialogViewModel.java,0.00,90.00,0.00,0.00,gui,90.00
src\main\java\org\jabref\gui\shared\SharedDatabaseLoginDialogView.java,0.00,95.00,0.00,0.00,gui,95.00
src\main\java\org\jabref\gui\shared\SharedDatabaseUIManager.java,0.00,100.00,0.00,0.00,gui,100.00
src\main\java\org\jabref\gui\shared\SharedDatabaseLoginDialogViewModel.java,0.00,90.00,0.00,0.00,gui,90.00
src\main\java\org\jabref\gui\shared\PullChangesFromSharedAction.java,10.00,90.00,0.00,0.00,gui,90.00
src\main\java\org\jabref\gui\shared\ConnectToSharedDatabaseCommand.java,10.00,80.00,5.00,5.00,gui,80.00
src\main\java\org\jabref\gui\sidepane\SidePane.java,0.00,100.00,0.00,0.00,gui,100.00
src\main\java\org\jabref\gui\sidepane\SidePaneComponent.java,5.00,90.00,0.00,5.00,gui,90.00
src\main\java\org\jabref\gui\sidepane\SidePaneType.java,0.00,100.00,0.00,0.00,gui,100.00
src\main\java\org\jabref\gui\sidepane\SidePaneViewModel.java,0.00,95.00,0.00,0.00,gui,95.00
src\main\java\org\jabref\gui\sidepane\GroupsSidePaneComponent.java,5.00,95.00,0.00,0.00,gui,95.00
src\main\java\org\jabref\gui\sidepane\SidePaneContentFactory.java,0.00,100.00,0.00,0.00,gui,100.00
src\main\java\org\jabref\gui\sidepane\TogglePaneAction.java,10.00,90.00,0.00,5.00,gui,90.00
src\main\java\org\jabref\gui\slr\ManageStudyDefinitionViewModel.java,0.00,100.00,0.00,0.00,gui,100.00
src\main\java\org\jabref\gui\slr\ExistingStudySearchAction.java,0.00,90.00,0.00,0.00,gui,90.00
src\main\java\org\jabref\gui\slr\StartNewStudyAction.java,0.00,95.00,0.00,0.00,gui,95.00
src\main\java\org\jabref\gui\slr\SlrStudyAndDirectory.java,5.00,90.00,0.00,5.00,gui,90.00
src\main\java\org\jabref\gui\slr\ManageStudyDefinitionView.java,0.00,95.00,0.00,0.00,gui,95.00
src\main\java\org\jabref\gui\slr\StudyDatabaseItem.java,5.00,90.00,0.00,0.00,gui,90.00
src\main\java\org\jabref\gui\slr\EditExistingStudyAction.java,0.00,95.00,0.00,0.00,gui,95.00
src\main\java\org\jabref\gui\specialfields\SpecialFieldMenuItemFactory.java,0.00,95.00,0.00,0.00,gui,95.00
src\main\java\org\jabref\gui\specialfields\SpecialFieldValueViewModel.java,0.00,90.00,0.00,0.00,gui,90.00
src\main\java\org\jabref\gui\specialfields\SpecialFieldViewModel.java,5.00,90.00,0.00,5.00,gui,90.00
src\main\java\org\jabref\gui\specialfields\SpecialFieldAction.java,10.00,90.00,0.00,0.00,gui,90.00
src\main\java\org\jabref\gui\specialfields\SpecialFieldsPreferences.java,10.00,80.00,5.00,60.00,gui,80.00
src\main\java\org\jabref\gui\texparser\ParseLatexDialogViewModel.java,0.00,95.00,0.00,0.00,gui,95.00
src\main\java\org\jabref\gui\texparser\ParseLatexDialogView.java,5.00,90.00,2.00,3.00,gui,90.00
src\main\java\org\jabref\gui\texparser\ParseLatexAction.java,5.00,90.00,0.00,5.00,gui,90.00
src\main\java\org\jabref\gui\texparser\CitationsDisplay.java,5.00,90.00,0.00,5.00,gui,90.00
src\main\java\org\jabref\gui\texparser\ParseLatexResultViewModel.java,0.00,0.00,0.00,0.00,None,0.00
src\main\java\org\jabref\gui\texparser\ParseLatexResultView.java,0.00,100.00,0.00,5.00,gui,100.00
src\main\java\org\jabref\gui\texparser\ReferenceViewModel.java,0.00,95.00,0.00,0.00,gui,95.00
src\main\java\org\jabref\gui\theme\Theme.java,5.00,90.00,0.00,5.00,gui,90.00
src\main\java\org\jabref\gui\theme\ThemeManager.java,0.00,95.00,0.00,0.00,gui,95.00
src\main\java\org\jabref\gui\theme\StyleSheetFile.java,0.00,100.00,0.00,0.00,gui,100.00
src\main\java\org\jabref\gui\theme\StyleSheetResource.java,5.00,95.00,0.00,0.00,gui,95.00
src\main\java\org\jabref\gui\theme\StyleSheetDataUrl.java,0.00,90.00,0.00,0.00,gui,90.00
src\main\java\org\jabref\gui\theme\StyleSheet.java,10.00,80.00,5.00,15.00,gui,80.00
src\main\java\org\jabref\gui\undo\UndoableFieldChange.java,0.00,95.00,0.00,0.00,gui,95.00
src\main\java\org\jabref\gui\undo\AbstractUndoableJabRefEdit.java,10.00,80.00,5.00,5.00,gui,80.00
src\main\java\org\jabref\gui\undo\UndoableRemoveString.java,5.00,90.00,0.00,5.00,gui,90.00
src\main\java\org\jabref\gui\undo\UndoablePreambleChange.java,10.00,85.00,0.00,5.00,gui,85.00
src\main\java\org\jabref\gui\undo\UndoableInsertEntries.java,0.00,100.00,0.00,0.00,gui,100.00
src\main\java\org\jabref\gui\undo\UndoableInsertString.java,5.00,90.00,2.00,3.00,gui,90.00
src\main\java\org\jabref\gui\undo\CountingUndoManager.java,0.00,85.00,0.00,0.00,gui,85.00
src\main\java\org\jabref\gui\undo\UndoableKeyChange.java,5.00,95.00,0.00,0.00,gui,95.00
src\main\java\org\jabref\gui\undo\UndoableStringChange.java,10.00,85.00,0.00,5.00,gui,85.00
src\main\java\org\jabref\gui\undo\UndoableChangeType.java,10.00,90.00,0.00,0.00,gui,90.00
src\main\java\org\jabref\gui\undo\UndoableRemoveEntries.java,0.00,100.00,0.00,0.00,gui,100.00
src\main\java\org\jabref\gui\undo\NamedCompound.java,0.00,95.00,0.00,0.00,gui,95.00
src\main\java\org\jabref\gui\undo\UndoRedoAction.java,5.00,90.00,2.00,3.00,gui,90.00
src\main\java\org\jabref\gui\util\comparator\NumericFieldComparator.java,0.00,100.00,0.00,0.00,gui,100.00
src\main\java\org\jabref\gui\util\comparator\SpecialFieldComparator.java,10.00,85.00,0.00,5.00,gui,85.00
src\main\java\org\jabref\gui\util\comparator\RankingFieldComparator.java,10.00,85.00,0.00,5.00,gui,85.00
src\main\java\org\jabref\gui\util\component\TagBar.java,0.00,100.00,0.00,0.00,gui,100.00
src\main\java\org\jabref\gui\util\component\DiffHighlightingTextPane.java,5.00,90.00,0.00,5.00,gui,90.00
src\main\java\org\jabref\gui\util\component\Tag.java,0.00,95.00,0.00,0.00,gui,95.00
src\main\java\org\jabref\gui\util\component\TemporalAccessorPicker.java,0.00,100.00,0.00,0.00,gui,100.00
src\main\java\org\jabref\gui\util\uithreadaware\UiThreadInvalidationListener.java,0.00,100.00,0.00,0.00,gui,100.00
src\main\java\org\jabref\gui\util\uithreadaware\UiThreadChangeListener.java,0.00,95.00,0.00,0.00,gui,95.00
src\main\java\org\jabref\gui\util\uithreadaware\UiThreadObservableList.java,0.00,95.00,0.00,0.00,gui,95.00
src\main\java\org\jabref\gui\util\uithreadaware\UiThreadBinding.java,0.00,95.00,0.00,0.00,gui,95.00
src\main\java\org\jabref\gui\util\uithreadaware\UiThreadStringProperty.java,5.00,90.00,0.00,5.00,gui,90.00
src\main\java\org\jabref\gui\util\uithreadaware\UiThreadHelper.java,5.00,90.00,2.00,3.00,gui,90.00
src\main\java\org\jabref\gui\util\uithreadaware\UiThreadListChangeListener.java,5.00,90.00,0.00,0.00,gui,90.00
src\main\java\org\jabref\gui\util\DialogWindowState.java,5.00,95.00,0.00,0.00,gui,95.00
src\main\java\org\jabref\gui\util\CustomLocalDragboard.java,0.00,90.00,0.00,0.00,gui,90.00
src\main\java\org\jabref\gui\util\CustomRatingSkin.java,0.00,90.00,0.00,0.00,gui,90.00
src\main\java\org\jabref\gui\util\DefaultTaskExecutor.java,0.00,100.00,0.00,0.00,gui,100.00
src\main\java\org\jabref\gui\util\BackgroundTask.java,0.00,95.00,0.00,0.00,gui,95.00
src\main\java\org\jabref\gui\util\CustomTitledPaneSkin.java,0.00,100.00,0.00,0.00,gui,100.00
src\main\java\org\jabref\gui\util\ColorUtil.java,2.00,95.00,1.00,2.00,gui,95.00
src\main\java\org\jabref\gui\util\BaseDialog.java,5.00,95.00,0.00,5.00,gui,95.00
src\main\java\org\jabref\gui\util\DefaultFileUpdateMonitor.java,0.00,100.00,0.00,0.00,gui,100.00
src\main\java\org\jabref\gui\util\CurrentThreadTaskExecutor.java,5.00,90.00,0.00,0.00,gui,90.00
src\main\java\org\jabref\gui\util\BindingsHelper.java,0.00,95.00,0.00,0.00,gui,95.00
src\main\java\org\jabref\gui\util\DroppingMouseLocation.java,0.00,100.00,0.00,0.00,gui,100.00
src\main\java\org\jabref\gui\util\DirectoryDialogConfiguration.java,5.00,90.00,0.00,5.00,gui,90.00
src\main\java\org\jabref\gui\util\ControlHelper.java,5.00,90.00,0.00,5.00,gui,90.00
src\main\java\org\jabref\gui\util\FieldsUtil.java,0.00,90.00,0.00,0.00,gui,90.00
src\main\java\org\jabref\gui\util\FileFilterConverter.java,10.00,90.00,0.00,0.00,gui,90.00
src\main\java\org\jabref\gui\util\IconValidationDecorator.java,0.00,95.00,0.00,0.00,gui,95.00
src\main\java\org\jabref\gui\util\FileDialogConfiguration.java,5.00,95.00,0.00,5.00,gui,95.00
src\main\java\org\jabref\gui\util\NoSelectionModel.java,0.00,80.00,0.00,0.00,gui,80.00
src\main\java\org\jabref\gui\util\JabRefResourceLocator.java,0.00,100.00,0.00,0.00,gui,100.00
src\main\java\org\jabref\gui\util\OnlyIntegerFormatter.java,5.00,90.00,1.00,4.00,gui,90.00
src\main\java\org\jabref\gui\util\FileNodeViewModel.java,0.00,100.00,0.00,0.00,gui,100.00
src\main\java\org\jabref\gui\util\OpenHyperlinksInExternalBrowser.java,0.00,90.00,0.00,0.00,gui,90.00
src\main\java\org\jabref\gui\util\OptionalValueTableCellFactory.java,0.00,95.00,0.00,0.00,gui,95.00
src\main\java\org\jabref\gui\util\RecursiveTreeItem.java,0.00,95.00,0.00,0.00,gui,95.00
src\main\java\org\jabref\gui\util\RadioButtonCell.java,0.00,100.00,0.00,0.00,gui,100.00
src\main\java\org\jabref\gui\util\OptionalObjectProperty.java,5.00,90.00,0.00,5.00,gui,90.00
src\main\java\org\jabref\gui\util\TextFlowLimited.java,5.00,90.00,2.00,3.00,gui,90.00
src\main\java\org\jabref\gui\util\TooltipTextUtil.java,10.00,90.00,0.00,5.00,gui,90.00
src\main\java\org\jabref\gui\util\TaskExecutor.java,10.00,80.00,5.00,5.00,gui,80.00
src\main\java\org\jabref\gui\util\ViewModelTableRowFactory.java,0.00,100.00,0.00,0.00,gui,100.00
src\main\java\org\jabref\gui\util\ValueTableCellFactory.java,0.00,100.00,0.00,0.00,gui,100.00
src\main\java\org\jabref\gui\util\StreamGobbler.java,10.00,80.00,5.00,0.00,gui,80.00
src\main\java\org\jabref\gui\util\UiThreadList.java,0.00,90.00,0.00,0.00,gui,90.00
src\main\java\org\jabref\gui\util\ViewModelListCellFactory.java,0.00,100.00,0.00,0.00,gui,100.00
src\main\java\org\jabref\gui\util\ViewModelTreeTableCellFactory.java,0.00,95.00,0.00,0.00,gui,95.00
src\main\java\org\jabref\gui\util\ViewModelTreeTableRowFactory.java,0.00,100.00,0.00,0.00,gui,100.00
src\main\java\org\jabref\gui\util\ViewModelTreeCellFactory.java,0.00,100.00,0.00,0.00,gui,100.00
src\main\java\org\jabref\gui\util\ViewModelTextFieldTableCellVisualizationFactory.java,5.00,90.00,0.00,5.00,gui,90.00
src\main\java\org\jabref\gui\util\ZipFileChooser.java,0.00,90.00,0.00,0.00,gui,90.00
src\main\java\org\jabref\gui\EntryTypeViewModel.java,0.00,95.00,0.00,0.00,gui,95.00
src\main\java\org\jabref\gui\FallbackExceptionHandler.java,0.00,95.00,0.00,0.00,gui,95.00
src\main\java\org\jabref\gui\DragAndDropHelper.java,0.00,95.00,0.00,0.00,gui,95.00
src\main\java\org\jabref\gui\DefaultInjector.java,0.00,100.00,0.00,0.00,gui,100.00
src\main\java\org\jabref\gui\EntryTypeView.java,0.00,100.00,0.00,0.00,gui,100.00
src\main\java\org\jabref\gui\DialogService.java,0.00,95.00,0.00,0.00,gui,95.00
src\main\java\org\jabref\gui\FXDialog.java,0.00,90.00,0.00,0.00,gui,90.00
src\main\java\org\jabref\gui\Dialog.java,10.00,90.00,0.00,5.00,gui,90.00
src\main\java\org\jabref\gui\AbstractViewModel.java,5.00,90.00,2.00,3.00,gui,90.00
src\main\java\org\jabref\gui\ClipBoardManager.java,10.00,85.00,2.00,3.00,gui,85.00
src\main\java\org\jabref\gui\BasePanelMode.java,5.00,95.00,0.00,0.00,gui,95.00
src\main\java\org\jabref\gui\DragAndDropDataFormats.java,0.00,80.00,0.00,0.00,gui,80.00
src\main\java\org\jabref\gui\Globals.java,0.00,90.00,0.00,0.00,gui,90.00
src\main\java\org\jabref\gui\OpenConsoleAction.java,0.00,100.00,0.00,0.00,gui,100.00
src\main\java\org\jabref\gui\LibraryTab.java,0.00,100.00,0.00,0.00,gui,100.00
src\main\java\org\jabref\gui\JabRefDialogService.java,0.00,100.00,0.00,0.00,gui,100.00
src\main\java\org\jabref\gui\JabRefExecutorService.java,0.00,100.00,0.00,0.00,gui,100.00
src\main\java\org\jabref\gui\JabRefFrame.java,0.00,100.00,0.00,0.00,gui,100.00
src\main\java\org\jabref\gui\WaitForSaveFinishedDialog.java,0.00,95.00,0.00,0.00,gui,95.00
src\main\java\org\jabref\gui\MainApplication.java,5.00,90.00,1.00,4.00,gui,90.00
src\main\java\org\jabref\gui\SendAsEMailAction.java,10.00,90.00,0.00,5.00,gui,90.00
src\main\java\org\jabref\gui\UpdateTimestampListener.java,10.00,80.00,5.00,5.00,gui,80.00
src\main\java\org\jabref\gui\StateManager.java,0.00,95.00,0.00,0.00,gui,95.00
src\main\java\org\jabref\gui\JabRefGUI.java,0.00,100.00,0.00,0.00,gui,100.00
src\main\java\org\jabref\logic\autosaveandbackup\AutosaveManager.java,95.00,0.00,0.00,0.00,logic,95.00
src\main\java\org\jabref\logic\autosaveandbackup\BackupManager.java,100.00,0.00,0.00,0.00,logic,100.00
src\main\java\org\jabref\logic\auxparser\AuxParserResult.java,100.00,0.00,0.00,0.00,logic,100.00
src\main\java\org\jabref\logic\auxparser\DefaultAuxParser.java,95.00,0.00,0.00,0.00,logic,95.00
src\main\java\org\jabref\logic\auxparser\AuxParser.java,95.00,0.00,0.00,0.00,logic,95.00
src\main\java\org\jabref\logic\bibtex\comparator\BibtexStringComparator.java,100.00,0.00,0.00,0.00,logic,100.00
src\main\java\org\jabref\logic\bibtex\comparator\CrossRefEntryComparator.java,100.00,0.00,0.00,0.00,logic,100.00
src\main\java\org\jabref\logic\bibtex\comparator\PreambleDiff.java,100.00,0.00,0.00,0.00,logic,100.00
src\main\java\org\jabref\logic\bibtex\comparator\FieldComparatorStack.java,100.00,0.00,0.00,0.00,logic,100.00
src\main\java\org\jabref\logic\bibtex\comparator\BibStringDiff.java,100.00,0.00,0.00,0.00,logic,100.00
src\main\java\org\jabref\logic\bibtex\comparator\GroupDiff.java,95.00,0.00,0.00,0.00,logic,95.00
src\main\java\org\jabref\logic\bibtex\comparator\MetaDataDiff.java,100.00,0.00,0.00,0.00,logic,100.00
src\main\java\org\jabref\logic\bibtex\comparator\EntryComparator.java,100.00,0.00,0.00,0.00,logic,100.00
src\main\java\org\jabref\logic\bibtex\comparator\IdComparator.java,100.00,0.00,0.00,0.00,logic,100.00
src\main\java\org\jabref\logic\bibtex\comparator\FieldComparator.java,100.00,0.00,0.00,0.00,logic,100.00
src\main\java\org\jabref\logic\bibtex\comparator\BibDatabaseDiff.java,100.00,0.00,0.00,0.00,logic,100.00
src\main\java\org\jabref\logic\bibtex\comparator\BibEntryDiff.java,100.00,0.00,0.00,0.00,logic,100.00
src\main\java\org\jabref\logic\bibtex\FieldContentFormatter.java,100.00,0.00,0.00,0.00,logic,100.00
src\main\java\org\jabref\logic\bibtex\BibEntryWriter.java,100.00,0.00,0.00,0.00,logic,100.00
src\main\java\org\jabref\logic\bibtex\FieldPreferences.java,90.00,5.00,3.00,2.00,logic,90.00
src\main\java\org\jabref\logic\bibtex\InvalidFieldValueException.java,90.00,5.00,3.00,2.00,logic,90.00
src\main\java\org\jabref\logic\bibtex\FileFieldWriter.java,100.00,0.00,0.00,0.00,logic,100.00
src\main\java\org\jabref\logic\bibtex\FieldWriter.java,90.00,5.00,3.00,2.00,logic,90.00
src\main\java\org\jabref\logic\bst\util\BstTextPrefixer.java,95.00,0.00,0.00,0.00,logic,95.00
src\main\java\org\jabref\logic\bst\util\BstNameFormatter.java,100.00,0.00,0.00,0.00,logic,100.00
src\main\java\org\jabref\logic\bst\util\BstWidthCalculator.java,100.00,0.00,0.00,0.00,logic,100.00
src\main\java\org\jabref\logic\bst\util\BstCaseChanger.java,95.00,0.00,0.00,0.00,logic,95.00
src\main\java\org\jabref\logic\bst\util\BstPurifier.java,100.00,0.00,0.00,0.00,logic,100.00
src\main\java\org\jabref\logic\bst\BstEntry.java,100.00,0.00,0.00,0.00,logic,100.00
src\main\java\org\jabref\logic\bst\BstPreviewLayout.java,90.00,0.00,0.00,0.00,logic,90.00
src\main\java\org\jabref\logic\bst\BstVMException.java,90.00,0.00,0.00,0.00,logic,90.00
src\main\java\org\jabref\logic\bst\BstVMVisitor.java,100.00,0.00,0.00,0.00,logic,100.00
src\main\java\org\jabref\logic\bst\BstFunctions.java,100.00,0.00,0.00,0.00,logic,100.00
src\main\java\org\jabref\logic\bst\BstVM.java,100.00,0.00,0.00,0.00,logic,100.00
src\main\java\org\jabref\logic\bst\BstVMContext.java,95.00,2.00,2.00,1.00,logic,95.00
src\main\java\org\jabref\logic\citationkeypattern\BracketedPattern.java,100.00,0.00,0.00,0.00,logic,100.00
src\main\java\org\jabref\logic\citationkeypattern\GlobalCitationKeyPattern.java,100.00,0.00,0.00,0.00,logic,100.00
src\main\java\org\jabref\logic\citationkeypattern\DatabaseCitationKeyPattern.java,95.00,0.00,0.00,0.00,logic,95.00
src\main\java\org\jabref\logic\citationkeypattern\CitationKeyGenerator.java,100.00,0.00,0.00,0.00,logic,100.00
src\main\java\org\jabref\logic\citationkeypattern\CitationKeyPatternPreferences.java,30.00,5.00,5.00,60.00,preferences,60.00
src\main\java\org\jabref\logic\citationkeypattern\AbstractCitationKeyPattern.java,100.00,0.00,0.00,0.00,logic,100.00
src\main\java\org\jabref\logic\citationstyle\CitationStyleGenerator.java,95.00,0.00,0.00,0.00,logic,95.00
src\main\java\org\jabref\logic\citationstyle\CitationStylePreviewLayout.java,100.00,0.00,0.00,0.00,logic,100.00
src\main\java\org\jabref\logic\citationstyle\CitationStyleOutputFormat.java,95.00,0.00,0.00,0.00,logic,95.00
src\main\java\org\jabref\logic\citationstyle\JabRefItemDataProvider.java,100.00,0.00,0.00,0.00,logic,100.00
src\main\java\org\jabref\logic\citationstyle\CitationStyle.java,100.00,0.00,0.00,0.00,logic,100.00
src\main\java\org\jabref\logic\citationstyle\CitationStyleCache.java,95.00,0.00,0.00,0.00,logic,95.00
src\main\java\org\jabref\logic\citationstyle\CSLAdapter.java,100.00,0.00,0.00,0.00,logic,100.00
src\main\java\org\jabref\logic\citationstyle\JabRefLocaleProvider.java,90.00,5.00,3.00,2.00,logic,90.00
src\main\java\org\jabref\logic\cleanup\ISSNCleanup.java,100.00,0.00,0.00,0.00,logic,100.00
src\main\java\org\jabref\logic\cleanup\FieldFormatterCleanup.java,95.00,5.00,0.00,0.00,logic,95.00
src\main\java\org\jabref\logic\cleanup\FileLinksCleanup.java,100.00,0.00,0.00,0.00,logic,100.00
src\main\java\org\jabref\logic\cleanup\EprintCleanup.java,95.00,0.00,0.00,0.00,logic,95.00
src\main\java\org\jabref\logic\cleanup\FieldFormatterCleanups.java,90.00,0.00,0.00,0.00,logic,90.00
src\main\java\org\jabref\logic\cleanup\CleanupJob.java,100.00,0.00,0.00,0.00,logic,100.00
src\main\java\org\jabref\logic\cleanup\MoveFieldCleanup.java,95.00,0.00,0.00,0.00,logic,95.00
src\main\java\org\jabref\logic\cleanup\CleanupWorker.java,95.00,0.00,0.00,0.00,logic,95.00
src\main\java\org\jabref\logic\cleanup\ConvertToBiblatexCleanup.java,95.00,0.00,0.00,0.00,logic,95.00
src\main\java\org\jabref\logic\cleanup\Formatter.java,95.00,5.00,0.00,0.00,logic,95.00
src\main\java\org\jabref\logic\cleanup\ConvertToBibtexCleanup.java,100.00,0.00,0.00,0.00,logic,100.00
src\main\java\org\jabref\logic\cleanup\DoiCleanup.java,95.00,0.00,0.00,0.00,logic,95.00
src\main\java\org\jabref\logic\cleanup\TimeStampToCreationDate.java,100.00,0.00,0.00,0.00,logic,100.00
src\main\java\org\jabref\logic\cleanup\MoveFilesCleanup.java,100.00,0.00,0.00,0.00,logic,100.00
src\main\java\org\jabref\logic\cleanup\UpgradePdfPsToFileCleanup.java,95.00,0.00,0.00,0.00,logic,95.00
src\main\java\org\jabref\logic\cleanup\TimeStampToModificationDate.java,95.00,0.00,0.00,0.00,logic,95.00
src\main\java\org\jabref\logic\cleanup\RenamePdfCleanup.java,100.00,0.00,0.00,0.00,logic,100.00
src\main\java\org\jabref\logic\cleanup\RelativePathsCleanup.java,100.00,0.00,0.00,0.00,logic,100.00
src\main\java\org\jabref\logic\crawler\StudyYamlParser.java,95.00,0.00,0.00,0.00,logic,95.00
src\main\java\org\jabref\logic\crawler\StudyRepository.java,100.00,0.00,0.00,0.00,logic,100.00
src\main\java\org\jabref\logic\crawler\StudyFetcher.java,100.00,0.00,0.00,0.00,logic,100.00
src\main\java\org\jabref\logic\crawler\Crawler.java,100.00,0.00,0.00,0.00,logic,100.00
src\main\java\org\jabref\logic\crawler\StudyDatabaseToFetcherConverter.java,100.00,0.00,0.00,0.00,logic,100.00
src\main\java\org\jabref\logic\database\DuplicateCheck.java,100.00,0.00,0.00,0.00,logic,100.00
src\main\java\org\jabref\logic\database\DatabaseMerger.java,100.00,0.00,0.00,0.00,logic,100.00
src\main\java\org\jabref\logic\exporter\ModsExporter.java,100.00,0.00,0.00,0.00,logic,100.00
src\main\java\org\jabref\logic\exporter\GroupSerializer.java,100.00,0.00,0.00,0.00,logic,100.00
src\main\java\org\jabref\logic\exporter\BlankLineBehaviour.java,100.00,0.00,0.00,0.00,logic,100.00
src\main\java\org\jabref\logic\exporter\Exporter.java,100.00,0.00,0.00,0.00,logic,100.00
src\main\java\org\jabref\logic\exporter\MetaDataSerializer.java,100.00,0.00,0.00,0.00,logic,100.00
src\main\java\org\jabref\logic\exporter\EmbeddedBibFilePdfExporter.java,95.00,0.00,0.00,0.00,logic,95.00
src\main\java\org\jabref\logic\exporter\BibDatabaseWriter.java,95.00,0.00,0.00,0.00,logic,95.00
